<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190315,11.05,11.13,11.05,11.13,10200
BMSCG,20190315,8.11,8.11,8.07,8.07,14400
BMSCITH,20190315,12.4,12.41,12.3,12.3,455800
BSET100,20190315,10.48,10.49,10.41,10.41,54300
CHINA,20190315,5.6,5.65,5.57,5.59,72500
GLD,20190315,1.73,1.74,1.73,1.74,81000
TDEX,20190315,10.75,10.75,10.63,10.65,66300
TGOLDETF,20190315,3.8,3.8,3.8,3.8,24900
2S,20190315,2.2,2.2,2.2,2.2,214100
7UP,20190315,0.34,0.35,0.34,0.35,677000
A,20190315,6.4,6.4,6.4,6.4,10000
AAV,20190315,4.18,4.18,4.14,4.14,10707700
ABICO,20190315,4.6,4.6,4.44,4.46,153500
ABM,20190315,0.96,0.96,0.94,0.94,2500
ABPIF,20190315,6.5,6.55,6.5,6.55,1820100
ACAP,20190315,3.92,3.96,3.86,3.88,377500
ACC,20190315,0.73,0.76,0.7,0.74,14378000
ADB,20190315,0.88,0.9,0.86,0.87,89400
ADVANC,20190315,181,181,179,180.5,3891800
AEC,20190315,0.51,0.51,0.5,0.5,475600
AEONTS,20190315,181,181.5,178.5,178.5,2827000
AF,20190315,0.69,0.69,0.69,0.69,300
AFC,20190315,9.1,9.1,9.1,9.1,30600
AGE,20190315,0.93,0.93,0.92,0.92,502600
AH,20190315,20.1,20.3,20.1,20.1,578200
AHC,20190315,17.5,17.5,17.3,17.4,12500
AIMIRT,20190315,10.9,10.9,10.8,10.9,505200
AIRA,20190315,1.44,1.44,1.44,1.44,1000
AIT,20190315,21.9,22,21.8,21.9,62700
AJ,20190315,7.75,7.85,7.75,7.85,1600
AJA,20190315,0.21,0.21,0.2,0.2,2469100
AKP,20190315,1.92,1.92,1.9,1.91,88000
AKR,20190315,0.81,0.82,0.81,0.81,420800
ALLA,20190315,1.56,1.56,1.52,1.52,2408100
ALT,20190315,3.08,3.08,3.06,3.08,18500
ALUCON,20190315,177.5,178,177.5,178,2000
AMA,20190315,4.54,4.54,4.48,4.48,49400
AMANAH,20190315,1.8,1.82,1.72,1.76,11856000
AMARIN,20190315,5.05,5.15,5.05,5.05,16700
AMATA,20190315,21.2,21.2,20.9,21,4377200
AMATAR,20190315,11,11.1,11,11.1,230500
AMATAV,20190315,4.96,4.96,4.92,4.94,84200
AMC,20190315,1.8,1.82,1.79,1.82,128500
ANAN,20190315,3.46,3.5,3.46,3.5,3738800
AOT,20190315,69,69.25,68,68,23432700
AP,20190315,6.85,6.9,6.8,6.8,7302000
APCO,20190315,4.14,4.14,4.08,4.1,199200
APCS,20190315,4.7,4.74,4.7,4.74,56600
APEX,20190315,0.2,0.2,0.2,0.2,639000
APURE,20190315,1.3,1.31,1.29,1.29,322200
AQ,20190315,0.03,0.03,0.02,0.03,9580500
AQUA,20190315,0.48,0.49,0.45,0.45,67223100
ARIP,20190315,0.54,0.55,0.53,0.53,3136900
ARROW,20190315,8.55,8.7,8.5,8.55,65200
AS,20190315,0.85,0.85,0.82,0.82,1300
ASAP,20190315,3.3,3.3,3.22,3.24,1345400
ASEFA,20190315,5.45,5.5,5.45,5.5,110000
ASIA,20190315,7.85,7.85,7.8,7.8,17100
ASIAN,20190315,7.7,7.8,7.55,7.65,816900
ASIMAR,20190315,2.12,2.12,2.08,2.08,197200
ASK,20190315,22.8,23,22.7,23,87700
ASN,20190315,3.5,3.5,3.5,3.5,100
ASP,20190315,3.16,3.16,3.08,3.12,2607600
ATP30,20190315,1.53,1.53,1.51,1.51,358600
AU,20190315,8.05,8.1,8,8,181700
AUCT,20190315,6.1,6.15,5.95,6.15,725100
AYUD,20190315,47,47.5,46.5,46.75,183900
B,20190315,0.46,0.49,0.46,0.47,464800
BA,20190315,12.1,12.1,11.8,11.8,769300
BAFS,20190315,34.75,34.75,34.25,34.5,41100
BANPU,20190315,16.1,16.1,15.8,15.8,19800100
BAY,20190315,37.75,37.75,37,37,471800
BBL,20190315,210,210,208,208,2294800
BCH,20190315,16.6,16.7,16.3,16.5,19339000
BCP,20190315,32.25,32.5,31.75,31.75,7225600
BCPG,20190315,16.7,16.7,16.3,16.3,4360100
BCT,20190315,43.25,43.5,43,43.5,73100
BDMS,20190315,23.6,23.8,23.5,23.5,37179900
BEAUTY,20190315,6.8,6.9,6.7,6.75,54249700
BEC,20190315,7.1,7.15,6.8,6.85,15529500
BEM,20190315,10.1,10.2,10,10.1,76092400
BFIT,20190315,17.9,17.9,17.8,17.9,63000
BGC,20190315,11.7,11.8,11.4,11.6,2783500
BGRIM,20190315,30,30,29.25,29.5,3461500
BGT,20190315,0.99,1.03,0.99,1.01,725400
BH,20190315,179,180,178,178.5,1197200
BIG,20190315,1.31,1.31,1.27,1.28,9633600
BIZ,20190315,2.86,2.86,2.84,2.86,61800
BJC,20190315,50.5,51,50,50,8156900
BJCHI,20190315,2.02,2.04,2,2,1108400
BKD,20190315,3,3,2.98,3,78600
BKI,20190315,326,327,325,326,12700
BKKCP,20190315,12.4,12.4,12.4,12.4,4300
BLA,20190315,28.5,28.5,27.75,28,637300
BLAND,20190315,1.58,1.62,1.58,1.62,19127100
BM,20190315,2.98,2.98,2.96,2.96,5300
BOFFICE,20190315,13.8,14.2,13.8,14.2,141400
BOL,20190315,2.06,2.06,2.04,2.04,25200
BPP,20190315,22.3,22.4,22.2,22.4,586600
BR,20190315,3.94,3.94,3.92,3.92,156200
BROCK,20190315,1.95,1.95,1.94,1.95,45700
BROOK,20190315,0.52,0.52,0.51,0.51,248700
BRR,20190315,6.2,6.2,6.15,6.2,106200
