<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190704,11.62,11.62,11.48,11.5,70900
BMSCG,20190704,8.68,8.75,8.55,8.55,23200
BMSCITH,20190704,13.11,13.14,12.94,12.98,604000
BSET100,20190704,11.25,11.28,11.09,11.13,353200
CHINA,20190704,5.6,5.6,5.56,5.56,23900
EBANK,20190704,5.75,5.75,5.75,5.75,200
ECOMM,20190704,8.9,8.9,8.9,8.9,100
EFOOD,20190704,6.24,6.24,6.24,6.24,19600
ENGY,20190704,6.58,6.58,6.5,6.5,1100
ESET50,20190704,6.11,6.11,6.11,6.11,1000
GLD,20190704,1.82,1.82,1.81,1.81,325700
TDEX,20190704,11.38,11.44,11.28,11.31,367100
TGOLDETF,20190704,4,4,3.99,3.99,17900
2S,20190704,2.24,2.28,2.22,2.24,144100
7UP,20190704,0.29,0.29,0.28,0.29,2013900
A,20190704,6.3,6.3,6.25,6.3,12000
A5,20190704,1.84,1.89,1.47,1.51,1290000
AAV,20190704,4.08,4.08,3.98,3.98,38860600
ABICO,20190704,4.44,4.56,4.42,4.46,172700
ABM,20190704,0.88,0.88,0.86,0.87,106600
ABPIF,20190704,6.25,6.4,6.25,6.4,959300
ACAP,20190704,2.94,2.94,2.84,2.84,886200
ACC,20190704,0.67,0.67,0.66,0.67,550300
ACG,20190704,1.57,1.57,1.48,1.51,14672400
ADB,20190704,0.8,0.8,0.79,0.79,164300
ADVANC,20190704,213,215,210,212,5610400
AEC,20190704,0.59,0.59,0.57,0.58,1318000
AEONTS,20190704,223,226,214,217,716100
AF,20190704,0.69,0.69,0.67,0.67,28000
AFC,20190704,8,8.05,7.7,8.05,2500
AGE,20190704,1.1,1.11,1.05,1.07,4744000
AH,20190704,19.6,20,19.3,19.6,946200
AHC,20190704,15.4,15.5,15.3,15.5,20000
AI,20190704,1.52,1.54,1.49,1.5,18533100
AIE,20190704,0.57,0.61,0.57,0.59,17254100
AIMIRT,20190704,13.4,13.6,13.4,13.4,211700
AIRA,20190704,1.3,1.35,1.3,1.3,107300
AIT,20190704,22.8,22.8,22.4,22.4,550100
AJ,20190704,8.85,8.85,8.8,8.8,52400
