<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190521,10.91,10.96,10.89,10.92,41200
BMSCG,20190521,7.81,7.84,7.81,7.84,11900
BMSCITH,20190521,12.24,12.3,12.2,12.26,355600
BSET100,20190521,10.39,10.43,10.36,10.41,63700
CHINA,20190521,5.36,5.39,5.32,5.32,89200
ENGY,20190521,6.2,6.2,6.02,6.02,2100
ESET50,20190521,5.66,5.66,5.66,5.66,100
GLD,20190521,1.73,1.73,1.71,1.72,175100
TDEX,20190521,10.64,10.66,10.56,10.63,210000
TGOLDETF,20190521,3.77,3.77,3.76,3.77,25700
2S,20190521,2.14,2.16,2.12,2.14,568400
7UP,20190521,0.26,0.26,0.24,0.26,971800
A,20190521,6.3,6.35,6.3,6.35,12400
AAV,20190521,4.02,4.06,3.96,4,13197100
ABICO,20190521,3.66,3.72,3.64,3.64,75600
ABM,20190521,0.85,0.91,0.85,0.89,52600
ABPIF,20190521,5.85,5.85,5.8,5.85,303300
ACAP,20190521,3.36,3.4,3.32,3.32,249400
ACC,20190521,0.67,0.69,0.66,0.68,691500
ADB,20190521,0.84,0.85,0.81,0.81,389900
ADVANC,20190521,189,191,189,190,6958400
AEC,20190521,0.54,0.54,0.52,0.54,2399200
AEONTS,20190521,190,190,188,190,107000
AF,20190521,0.65,0.65,0.65,0.65,21100
AFC,20190521,8.5,8.5,8.5,8.5,3000
AGE,20190521,0.9,0.9,0.88,0.88,424600
AH,20190521,18.3,18.4,17.4,17.5,2499700
AHC,20190521,16.8,16.8,16.4,16.6,3300
AIMIRT,20190521,12,12,11.9,11.9,348500
AIRA,20190521,1.33,1.39,1.31,1.39,14900
AIT,20190521,21.4,21.4,21.2,21.4,62700
AJ,20190521,9.55,9.65,9.5,9.65,5000
AJA,20190521,0.18,0.19,0.17,0.19,9012700
AKP,20190521,1.62,1.62,1.59,1.59,141100
AKR,20190521,0.68,0.7,0.68,0.69,461400
ALL,20190521,4.62,4.64,4.38,4.38,3931200
ALLA,20190521,1.33,1.37,1.33,1.34,785900
ALT,20190521,2.78,2.8,2.74,2.74,25500
ALUCON,20190521,170,176,169,176,18000
AMA,20190521,4.12,4.12,4.02,4.1,112700
AMANAH,20190521,1.58,1.59,1.56,1.58,355000
AMARIN,20190521,4.98,5,4.98,4.98,600
AMATA,20190521,20.7,21.2,20.6,21,9262600
AMATAR,20190521,11.7,11.8,11.6,11.8,1033700
AMATAV,20190521,4.8,4.8,4.78,4.8,49600
AMC,20190521,1.7,1.7,1.69,1.7,89600
ANAN,20190521,3.68,3.68,3.6,3.62,4644400
AOT,20190521,67,67.5,66.25,66.75,28503100
AP,20190521,7.7,7.75,7.5,7.55,7980000
APCO,20190521,3.78,3.8,3.62,3.7,96500
APCS,20190521,4.78,4.8,4.76,4.8,118200
APEX,20190521,0.19,0.19,0.18,0.19,915200
APURE,20190521,1.34,1.34,1.31,1.31,577400
AQ,20190521,0.02,0.03,0.02,0.02,7310000
AQUA,20190521,0.47,0.49,0.46,0.48,9656500
ARIP,20190521,0.43,0.43,0.4,0.4,59300
ARROW,20190521,7.9,7.95,7.85,7.9,71900
AS,20190521,0.76,0.8,0.76,0.8,31400
ASAP,20190521,2.22,2.28,2.22,2.24,579400
ASEFA,20190521,4.68,4.72,4.66,4.7,358100
ASIA,20190521,7.2,7.2,7.1,7.15,10000
ASIAN,20190521,6.9,6.9,6.8,6.8,428200
ASIMAR,20190521,1.8,1.8,1.75,1.77,125700
ASK,20190521,23.6,23.6,23.5,23.6,93000
ASN,20190521,3.9,3.9,3.9,3.9,300
ASP,20190521,2.62,2.64,2.58,2.6,3026900
ATP30,20190521,1.31,1.31,1.29,1.29,392200
AU,20190521,8.95,9.45,8.85,9.4,9675300
AUCT,20190521,6.5,6.5,6.35,6.5,430800
AYUD,20190521,41,41,40.75,40.75,32100
B,20190521,0.42,0.46,0.41,0.46,5106600
B-WORK,20190521,11.4,11.5,11.4,11.5,165500
B52,20190521,0.29,0.3,0.29,0.3,278500
BA,20190521,11,11.1,10.8,11,827600
BAFS,20190521,35,35,34.5,35,128400
BANPU,20190521,14.1,14.3,14,14.2,30545600
BAY,20190521,37.25,37.5,37,37,81300
BBL,20190521,201,202,200,201,2224300
BCH,20190521,17.2,17.2,16.8,16.9,11817400
BCP,20190521,29.5,29.5,29,29.5,3092300
BCPG,20190521,16.5,17,16.4,16.7,4478700
BCT,20190521,44,44,42.5,43.5,14900
BDMS,20190521,25.5,26,25.25,25.75,67053100
BEAUTY,20190521,4.02,4.1,3.68,3.74,361199100
BEC,20190521,8.55,8.8,8.45,8.65,7104200
BEM,20190521,10.9,11.1,10.9,11.1,54160400
BFIT,20190521,17.8,17.8,17.7,17.8,90700
BGC,20190521,11.2,11.4,11,11.4,493100
BGRIM,20190521,30.75,31,30.5,30.75,5004500
BGT,20190521,0.98,1,0.98,0.98,70400
BH,20190521,164,167,163.5,167,1340400
BIG,20190521,1,1.01,0.99,0.99,1232300
BIZ,20190521,2.52,2.58,2.48,2.48,111900
BJC,20190521,47.5,48,47,47.75,4247000
BJCHI,20190521,2.08,2.08,2.04,2.08,187400
BKD,20190521,2.9,2.9,2.86,2.88,40500
BKI,20190521,326,327,325,326,8300
BKKCP,20190521,12.8,12.9,12.8,12.9,119000
BLA,20190521,27.5,27.75,27.25,27.5,804100
BLAND,20190521,1.52,1.52,1.46,1.47,43935200
BM,20190521,2.7,2.7,2.66,2.68,23500
BOFFICE,20190521,14.3,14.3,14,14.1,243900
BOL,20190521,2.34,2.34,2.3,2.32,133500
BPP,20190521,19.3,19.5,18.9,19.4,4070800
BR,20190521,3.12,3.12,2.98,3,5204200
BROCK,20190521,1.95,1.95,1.95,1.95,73900
BROOK,20190521,0.41,0.42,0.4,0.41,2452200
BRR,20190521,6,6.3,5.9,6.15,239600
BRRGIF,20190521,10.2,10.3,10.2,10.2,278000
BSBM,20190521,0.9,0.9,0.88,0.89,2400
BSM,20190521,0.57,0.57,0.54,0.55,517600
BTS,20190521,11.4,11.6,11.4,11.4,48441900
BTSGIF,20190521,12.5,12.5,12.4,12.4,859400
BTW,20190521,1.4,1.4,1.32,1.34,71100
BWG,20190521,0.86,0.86,0.78,0.79,25025400
