<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190515,11.14,11.14,11.06,11.06,43900
BMSCG,20190515,8.05,8.05,7.95,7.95,26300
BMSCITH,20190515,12.44,12.47,12.34,12.34,492900
BSET100,20190515,10.58,10.59,10.48,10.48,92300
CHINA,20190515,5.41,5.43,5.41,5.43,61600
EBANK,20190515,5.57,5.57,5.57,5.57,60000
ECOMM,20190515,8.19,8.19,8.19,8.19,100
ENGY,20190515,6.18,6.19,6.17,6.17,1700
ENY,20190515,7.32,7.32,7.32,7.32,300
GLD,20190515,1.72,1.73,1.72,1.72,233400
TDEX,20190515,10.85,10.85,10.72,10.72,185000
TGOLDETF,20190515,3.78,3.79,3.78,3.79,75500
2S,20190515,2.18,2.2,2.16,2.16,697400
7UP,20190515,0.25,0.26,0.2,0.24,2038100
A,20190515,6.3,6.3,6.3,6.3,8900
AAV,20190515,3.96,4.06,3.96,4,8869200
ABICO,20190515,3.94,3.98,3.66,3.8,136600
ABM,20190515,0.88,0.91,0.87,0.88,270900
ABPIF,20190515,5.9,5.9,5.85,5.85,184900
ACAP,20190515,3.72,3.74,3.64,3.64,620800
ACC,20190515,0.72,0.73,0.71,0.71,639700
ADB,20190515,0.88,0.9,0.88,0.88,186300
ADVANC,20190515,187.5,188.5,186.5,186.5,2803300
AEC,20190515,0.51,0.52,0.5,0.52,1445000
AEONTS,20190515,192.5,192.5,188.5,190,577100
AF,20190515,0.65,0.66,0.65,0.66,48700
AGE,20190515,0.95,1.01,0.92,0.92,11584700
AH,20190515,18.6,18.9,18.6,18.7,1176300
AHC,20190515,16.6,17,16.6,16.9,33000
AIMIRT,20190515,12.1,12.1,12,12.1,111500
AIRA,20190515,1.4,1.41,1.4,1.41,700
AIT,20190515,21.3,21.3,21.2,21.2,67700
AJ,20190515,10,10,9.7,9.75,53000
AJA,20190515,0.2,0.21,0.19,0.19,26478300
AKP,20190515,1.74,1.74,1.66,1.68,177100
AKR,20190515,0.74,0.75,0.73,0.73,1123100
ALL,20190515,4.74,4.8,4.72,4.74,4774000
ALLA,20190515,1.4,1.41,1.37,1.37,1167800
ALT,20190515,2.84,2.86,2.8,2.86,93800
ALUCON,20190515,170.5,172,170,170.5,3700
AMA,20190515,4.14,4.16,4.08,4.12,228600
AMANAH,20190515,1.6,1.62,1.59,1.61,1121800
AMARIN,20190515,4.74,5.15,4.74,5.1,170700
AMATA,20190515,21.9,22.2,21.8,21.8,11303100
AMATAR,20190515,11.7,11.7,11.6,11.7,145800
AMATAV,20190515,4.94,4.96,4.78,4.82,668000
AMC,20190515,1.72,1.72,1.68,1.69,870800
ANAN,20190515,3.6,3.72,3.6,3.68,12129500
AOT,20190515,68,68.25,67.5,67.5,11098500
AP,20190515,7.4,7.6,7.3,7.5,13677400
APCO,20190515,3.88,3.88,3.76,3.78,94500
APCS,20190515,4.78,4.78,4.72,4.76,29700
APEX,20190515,0.19,0.19,0.18,0.18,4489500
APURE,20190515,1.31,1.32,1.3,1.31,1552000
AQ,20190515,0.02,0.03,0.02,0.02,16502700
AQUA,20190515,0.53,0.53,0.51,0.51,8037800
ARIP,20190515,0.46,0.46,0.42,0.43,483500
ARROW,20190515,8.5,8.5,8.15,8.2,346700
AS,20190515,0.8,0.84,0.79,0.84,21900
ASAP,20190515,2.6,2.64,2.5,2.52,838800
ASEFA,20190515,4.82,4.86,4.76,4.76,477200
ASIA,20190515,7.5,7.5,7.45,7.45,17600
ASIAN,20190515,6.75,7,6.7,6.8,6590900
ASIMAR,20190515,1.91,1.94,1.87,1.87,191000
ASK,20190515,23.6,23.7,23.5,23.5,58900
ASN,20190515,3.44,4,3.44,3.98,8700
ASP,20190515,2.62,2.66,2.6,2.62,4888500
ATP30,20190515,1.39,1.39,1.33,1.34,517800
AU,20190515,8.85,9,8.8,8.95,1519000
AUCT,20190515,7.15,7.15,6.55,6.7,5649000
AYUD,20190515,42.75,42.75,41.5,41.5,42300
B,20190515,0.53,0.58,0.53,0.54,7020200
B-WORK,20190515,11.2,11.3,11.2,11.3,168400
B52,20190515,0.31,0.31,0.29,0.3,119500
BA,20190515,11.3,11.4,11.2,11.3,440300
BAFS,20190515,34,34.75,34,34.75,218000
BANPU,20190515,14.7,14.8,14.5,14.6,36908300
BAY,20190515,37.5,38,37.25,37.25,347400
BBL,20190515,202,203,199.5,199.5,4567300
BCH,20190515,17.3,17.6,17.2,17.3,9143000
BCP,20190515,29.75,30.25,29.75,29.75,3064900
BCPG,20190515,17.3,17.4,16.9,16.9,4402700
BCT,20190515,45.5,45.5,43.5,44.75,11800
BDMS,20190515,24.8,25.25,24.7,25,64040700
BEAUTY,20190515,4.82,4.82,4.36,4.38,236824500
BEC,20190515,8.8,8.85,8.2,8.35,13106900
BEM,20190515,11.2,11.5,11.2,11.3,117419100
BFIT,20190515,17.6,17.7,17.4,17.7,206600
BGC,20190515,11.3,11.5,11.2,11.2,745600
BGRIM,20190515,32.25,32.5,31.75,31.75,6764600
BGT,20190515,1.01,1.02,0.98,1,331900
BH,20190515,164.5,166.5,163,163,1132900
BIG,20190515,1.01,1.01,0.98,1,6059200
BIZ,20190515,2.7,2.7,2.4,2.5,1333700
BJC,20190515,49.75,49.75,48,48.75,22633000
BJCHI,20190515,2.04,2.08,2.04,2.06,131500
BKD,20190515,2.9,2.9,2.88,2.9,183000
BKI,20190515,325,325,323,323,12800
BKKCP,20190515,12.8,12.8,12.7,12.8,190200
BLA,20190515,27.5,27.75,27,27,974700
BLAND,20190515,1.55,1.56,1.54,1.54,4107400
BM,20190515,2.7,2.72,2.7,2.72,138800
BOFFICE,20190515,14.5,14.5,14.3,14.3,98100
BOL,20190515,2.44,2.44,2.4,2.4,228700
BPP,20190515,20.8,20.9,19.8,19.9,11904300
BR,20190515,3.52,3.54,3.28,3.32,7599100
BROCK,20190515,2.02,2.18,1.95,2.06,9200
BROOK,20190515,0.45,0.45,0.43,0.43,992800
BRR,20190515,6.05,6.15,6,6.15,101900
BRRGIF,20190515,10.3,10.3,10.2,10.2,263600
BSBM,20190515,0.89,0.89,0.88,0.88,158200
BSM,20190515,0.57,0.57,0.56,0.56,598700
BTS,20190515,11.5,11.6,11.4,11.4,44906900
BTSGIF,20190515,12.4,12.4,12.3,12.4,2645500
BTW,20190515,1.44,1.46,1.44,1.46,1800
BWG,20190515,0.88,0.89,0.86,0.86,19605700
CAZ,20190515,2.24,2.26,2.16,2.16,1471400
CBG,20190515,60.5,60.75,56.5,56.5,9235600
CCET,20190515,1.82,1.87,1.74,1.75,2449500
CCP,20190515,0.34,0.35,0.34,0.35,96400
CEN,20190515,0.99,0.99,0.95,0.95,1716600
CENTEL,20190515,37.5,37.5,36.5,36.5,8388500
CFRESH,20190515,3.8,3.8,3.74,3.74,34400
CGD,20190515,1.1,1.12,1.09,1.12,1190800
CGH,20190515,0.9,0.9,0.86,0.86,224800
CHARAN,20190515,28,31,28,31,2100
CHAYO,20190515,4.48,4.48,4.32,4.32,3101500
CHEWA,20190515,1.07,1.07,1.01,1.03,4105800
CHG,20190515,2.1,2.1,2.06,2.08,55457900
CHO,20190515,1.01,1.01,0.99,0.99,2071700
CHOTI,20190515,102.5,103,101.5,102,3000
CHOW,20190515,2.34,2.34,2.12,2.16,1107800
CI,20190515,1.26,1.26,1.2,1.24,83300
CIG,20190515,0.29,0.29,0.26,0.26,1837700
CIMBT,20190515,0.75,0.75,0.74,0.74,777900
CITY,20190515,2.26,2.26,2.26,2.26,105100
CK,20190515,25.75,26.25,25.75,25.75,2801800
CKP,20190515,5.9,5.9,5.65,5.7,67031700
CM,20190515,3.9,3.9,3.84,3.84,42300
CMAN,20190515,2.56,2.56,2.48,2.52,1912000
CMC,20190515,1.46,1.46,1.3,1.32,12059700
CMO,20190515,1.6,1.61,1.59,1.6,791800
CMR,20190515,2.3,2.32,2.3,2.32,127300
CNS,20190515,1.75,1.77,1.75,1.77,42600
CNT,20190515,1.93,1.97,1.91,1.91,271400
COL,20190515,23.7,23.8,23.2,23.4,278300
COLOR,20190515,1.22,1.24,1.22,1.22,29100
COM7,20190515,20.2,20.3,19.6,19.7,8362400
COMAN,20190515,3.62,3.62,3.34,3.34,464800
COTTO,20190515,2.06,2.08,2.04,2.04,294600
CPALL,20190515,77.25,77.25,76.5,76.5,12786200
CPF,20190515,27.75,27.75,26.25,26.25,49163500
CPH,20190515,6.6,6.6,6.4,6.4,2200
CPI,20190515,1.4,1.41,1.4,1.4,8100
CPL,20190515,1.95,1.95,1.8,1.9,186400
CPN,20190515,72.5,72.75,72,72,7628700
CPNCG,20190515,15.3,15.3,15.2,15.2,160600
CPNREIT,20190515,29,29,28.75,29,3625200
CPR,20190515,5,5,4.88,4.88,137500
CPT,20190515,1.24,1.25,1.22,1.22,5006500
CPTGF,20190515,13.1,13.1,13.1,13.1,258900
CRANE,20190515,1.96,2,1.93,1.93,221900
CRD,20190515,1.01,1.01,0.99,1,23500
CRYSTAL,20190515,9.25,9.25,9.25,9.25,2500
CSC,20190515,47,47,46.5,46.5,6100
CSP,20190515,1.12,1.13,1.12,1.13,14100
CSS,20190515,1.64,1.66,1.44,1.49,12978600
CTARAF,20190515,4.7,4.76,4.7,4.76,143800
CTW,20190515,7.7,7.7,7.4,7.4,445000
CWT,20190515,3.02,3.02,2.98,3,12600
D,20190515,6.8,6.8,6.5,6.5,184400
DCC,20190515,2.04,2.06,1.96,1.97,31591500
DCON,20190515,0.45,0.45,0.44,0.44,3305300
DDD,20190515,27.75,27.75,25.75,25.75,1271100
DELTA,20190515,66,67.5,65.5,65.75,744800
DEMCO,20190515,2.94,3,2.94,2.96,207100
DIF,20190515,16.8,16.9,16.5,16.6,29441400
