<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190308,11.14,11.14,11.12,11.14,3300
BMSCG,20190308,8.15,8.15,8.1,8.1,3500
BMSCITH,20190308,12.35,12.38,12.32,12.35,171000
BSET100,20190308,10.44,10.46,10.41,10.43,24500
CHINA,20190308,5.73,5.73,5.48,5.49,132000
ECOMM,20190308,8.38,8.38,8.38,8.38,400
ENGY,20190308,6.21,6.21,6.21,6.21,100
ESET50,20190308,5.69,5.69,5.69,5.69,200
GLD,20190308,1.75,1.75,1.73,1.74,404300
TDEX,20190308,10.67,10.68,10.65,10.67,80100
TGOLDETF,20190308,3.8,3.8,3.8,3.8,10000
TH100,20190308,5,5,5,5,100
2S,20190308,2.2,2.2,2.18,2.2,33600
7UP,20190308,0.33,0.34,0.33,0.33,812300
A,20190308,6.4,6.4,6.35,6.4,11400
AAV,20190308,4.26,4.36,4.26,4.3,13717600
ABICO,20190308,4.4,4.4,4.3,4.3,32900
ABM,20190308,0.95,0.96,0.93,0.96,33000
ABPIF,20190308,6.65,6.65,6.6,6.65,242100
ACAP,20190308,4.08,4.2,4,4,3932000
ACC,20190308,0.56,0.62,0.56,0.61,13322900
ADB,20190308,0.89,0.89,0.88,0.89,138600
ADVANC,20190308,179.5,180,178.5,179.5,2099300
AEC,20190308,0.49,0.49,0.48,0.49,8400
AEONTS,20190308,182.5,184,181.5,181.5,403800
AF,20190308,0.66,0.69,0.65,0.69,15500
AGE,20190308,0.95,0.98,0.95,0.96,1227500
AH,20190308,22.1,22.3,21.7,22.2,1164800
AHC,20190308,17.7,17.8,17.7,17.8,2200
AIMIRT,20190308,10.7,10.7,10.6,10.7,203900
AIT,20190308,21.7,21.8,21.5,21.6,219200
AJ,20190308,7.95,7.95,7.8,7.9,48700
AJA,20190308,0.22,0.22,0.21,0.21,637400
AKP,20190308,1.94,1.96,1.94,1.95,51300
AKR,20190308,0.8,0.81,0.8,0.8,276100
ALLA,20190308,1.48,1.5,1.48,1.48,305000
ALT,20190308,3.26,3.26,3.22,3.24,45700
ALUCON,20190308,178.5,178.5,178,178,2800
AMA,20190308,4.44,4.48,4.42,4.46,47700
AMANAH,20190308,1.68,1.7,1.67,1.68,611400
AMARIN,20190308,5.15,5.2,5.1,5.1,43800
