<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190403,11.27,11.27,11.25,11.27,6200
BMSCG,20190403,8.12,8.13,8.1,8.11,88500
BMSCITH,20190403,12.5,12.5,12.43,12.47,121900
BSET100,20190403,10.62,10.62,10.57,10.59,112300
CHINA,20190403,5.95,6.03,5.9,6.01,278100
ECOMM,20190403,8.21,8.21,8.21,8.21,200
ENGY,20190403,6.35,6.36,6.35,6.36,600
ESET50,20190403,7.3,7.3,5.75,5.76,7200
GLD,20190403,1.74,1.75,1.73,1.73,124200
TDEX,20190403,10.7,10.8,10.7,10.8,32000
TGOLDETF,20190403,3.8,3.8,3.8,3.8,100
2S,20190403,2.28,2.34,2.28,2.28,94500
7UP,20190403,0.31,0.32,0.31,0.31,78200
A,20190403,6.3,6.35,6.3,6.35,10900
AAV,20190403,4.12,4.14,4.06,4.08,10846500
ABICO,20190403,4.28,4.32,4.28,4.3,9400
ABM,20190403,0.97,0.98,0.95,0.95,156100
ABPIF,20190403,5.6,5.65,5.6,5.65,4630300
ACAP,20190403,3.98,4,3.94,3.94,252800
ACC,20190403,0.73,0.74,0.71,0.73,1500600
ADB,20190403,1,1,0.92,0.96,2368100
ADVANC,20190403,187,187,184.5,186.5,2116600
AEC,20190403,0.49,0.5,0.49,0.5,99100
AEONTS,20190403,186,186,184,184.5,61000
AF,20190403,0.65,0.68,0.65,0.68,5100
AFC,20190403,8.8,8.8,8.8,8.8,3000
AGE,20190403,0.91,0.91,0.89,0.89,85700
AH,20190403,20.3,20.4,20,20.1,923200
AHC,20190403,17.2,17.3,17.2,17.3,1700
AIMIRT,20190403,11.4,11.5,11.4,11.5,227500
AIT,20190403,21.9,21.9,21.8,21.8,47200
AJ,20190403,7.95,8.55,7.95,8.5,221000
AJA,20190403,0.21,0.21,0.2,0.21,3588900
AKP,20190403,1.87,1.87,1.86,1.87,94900
AKR,20190403,0.82,0.82,0.81,0.81,567800
ALLA,20190403,1.71,1.75,1.69,1.7,7460500
ALT,20190403,3,3.02,2.98,3,15600
ALUCON,20190403,178.5,178.5,178,178,4300
AMA,20190403,4.38,4.42,4.34,4.34,120200
AMANAH,20190403,1.68,1.68,1.65,1.66,1688500
AMARIN,20190403,5.05,5.05,5,5,29100
AMATA,20190403,21.8,22,21.6,21.9,11774800
AMATAR,20190403,11.5,11.5,11.4,11.5,13700
AMATAV,20190403,5.2,5.2,5.15,5.15,111400
AMC,20190403,1.75,1.77,1.75,1.77,9200
ANAN,20190403,3.7,3.72,3.68,3.72,6594000
AOT,20190403,67.75,68,67.25,67.5,13177000
AP,20190403,7.2,7.25,7.1,7.2,2917900
APCO,20190403,4.12,4.12,4.1,4.1,61800
APCS,20190403,4.7,4.72,4.6,4.68,136100
APEX,20190403,0.2,0.2,0.19,0.2,59500
APURE,20190403,1.28,1.29,1.28,1.28,201800
AQ,20190403,0.03,0.03,0.02,0.03,1271800
AQUA,20190403,0.5,0.5,0.49,0.49,3851100
ARIP,20190403,0.49,0.49,0.48,0.49,50500
ARROW,20190403,8.5,8.55,8.5,8.55,14300
ASAP,20190403,2.92,2.94,2.9,2.92,600900
ASEFA,20190403,5.55,5.6,5.5,5.5,310500
ASIA,20190403,7.85,7.85,7.85,7.85,7000
ASIAN,20190403,7.85,7.9,7.65,7.65,3344500
ASIMAR,20190403,2.04,2.04,2.02,2.04,39000
ASK,20190403,23,23,22.8,22.8,146100
ASP,20190403,3.1,3.1,3.06,3.08,2486400
ATP30,20190403,1.51,1.51,1.47,1.48,381700
AU,20190403,8.55,8.65,8.5,8.5,870700
AUCT,20190403,5.9,6.15,5.9,6.1,1799200
AYUD,20190403,48.75,49,48.5,48.75,222600
B,20190403,0.49,0.5,0.49,0.49,323700
B-WORK,20190403,11,11,11,11,214500
BA,20190403,11.9,12,11.8,12,402800
BAFS,20190403,35,35.5,35,35.25,141000
BANPU,20190403,16.5,16.6,16.4,16.6,14176200
BAY,20190403,37.5,38,37.5,37.5,298600
BBL,20190403,209,209,208,208,2173200
BCH,20190403,17.4,17.4,17.1,17.1,10363200
BCP,20190403,33.25,33.25,32.25,32.75,5604100
BCPG,20190403,16.7,16.7,16.5,16.6,2617200
BCT,20190403,43,43.5,43,43.25,9800
BDMS,20190403,25,25.5,24.9,25.25,42169400
BEAUTY,20190403,6.6,6.6,6.55,6.6,8276300
BEC,20190403,6.75,6.85,6.7,6.75,4999500
BEM,20190403,9.95,10,9.8,9.85,122999900
BFIT,20190403,17.7,17.8,17.7,17.8,10200
BGC,20190403,11.3,11.4,11.3,11.3,2148000
BGRIM,20190403,31.75,32,31,31.5,9877700
BGT,20190403,1.02,1.04,0.98,1.01,730700
BH,20190403,180.5,180.5,178.5,180,794300
BIG,20190403,1.24,1.25,1.2,1.21,16160700
BIZ,20190403,2.86,2.86,2.82,2.82,439200
BJC,20190403,50.25,50.5,49.75,50,4390800
BJCHI,20190403,1.95,1.96,1.94,1.96,247300
BKD,20190403,3,3,2.98,3,68700
BKI,20190403,326,326,325,325,400
BKKCP,20190403,12.5,12.6,12.5,12.6,12700
BLA,20190403,28.5,29.75,28.5,29.25,4654500
BLAND,20190403,1.56,1.58,1.55,1.55,29905000
BM,20190403,2.94,2.94,2.9,2.92,30600
BOFFICE,20190403,14.2,14.2,14.1,14.2,211600
BOL,20190403,2.18,2.18,2.14,2.14,35000
BPP,20190403,22.9,23.3,22.8,23,5552900
BR,20190403,3.84,3.86,3.84,3.86,788200
BROOK,20190403,0.51,0.51,0.5,0.51,117600
BRR,20190403,6.1,6.2,6.05,6.2,27700
BRRGIF,20190403,10,10,10,10,23100
BSBM,20190403,0.89,0.91,0.89,0.9,486500
BSM,20190403,0.58,0.58,0.55,0.57,264200
BTNC,20190403,18,18.4,18,18.4,300
BTS,20190403,11.2,11.3,10.8,10.8,98460900
BTSGIF,20190403,12,12.1,12,12.1,3433500
BTW,20190403,1.53,1.53,1.48,1.48,115900
BWG,20190403,1.11,1.12,1.1,1.11,8603800
CAZ,20190403,3.04,3.04,2.96,2.96,2666900
CBG,20190403,54.5,54.75,54.25,54.25,567200
CCET,20190403,1.76,1.78,1.75,1.77,362700
CCP,20190403,0.36,0.37,0.35,0.36,1198900
CEN,20190403,1.08,1.08,1.07,1.07,60700
CENTEL,20190403,45,45,44.25,44.5,4579700
CFRESH,20190403,3.9,3.9,3.88,3.9,40300
CGD,20190403,1.13,1.14,1.11,1.14,1071500
CGH,20190403,0.93,0.93,0.91,0.92,122200
CHARAN,20190403,32.5,32.5,32.5,32.5,700
CHAYO,20190403,3.94,4.3,3.9,4.26,8850600
CHEWA,20190403,1.12,1.13,1.12,1.12,3403000
CHG,20190403,1.94,1.96,1.93,1.93,23914100
CHO,20190403,1.13,1.14,1.12,1.13,611300
CHOW,20190403,2.72,2.74,2.6,2.66,2719000
CI,20190403,1.29,1.3,1.29,1.3,3100
CIG,20190403,0.28,0.28,0.27,0.27,563400
CIMBT,20190403,0.76,0.76,0.75,0.76,838400
CK,20190403,25,25,24.7,24.7,7331000
CKP,20190403,5.05,5.1,5,5.05,39326900
CM,20190403,4.14,4.16,4.08,4.14,7700
CMAN,20190403,2.68,2.68,2.64,2.64,139800
CMC,20190403,1.68,1.7,1.64,1.69,4807000
CMO,20190403,1.44,1.52,1.43,1.48,4291600
CMR,20190403,2.34,2.36,2.34,2.34,8400
CNS,20190403,1.87,1.89,1.87,1.88,31700
CNT,20190403,1.99,1.99,1.97,1.97,37000
COL,20190403,24.5,25,24.3,24.7,699800
COLOR,20190403,1.3,1.31,1.28,1.28,48200
COM7,20190403,18.7,18.8,18.5,18.6,4809300
COMAN,20190403,4.08,4.18,4.06,4.16,201100
COTTO,20190403,2.14,2.24,2.12,2.16,5123900
CPALL,20190403,76.5,76.5,75.5,76,13591600
CPF,20190403,26,26.25,25.75,26,13547700
CPH,20190403,6.9,6.9,6.7,6.7,2700
CPI,20190403,1.42,1.43,1.42,1.43,700
CPL,20190403,2.04,2.06,2.04,2.04,5800
CPN,20190403,74.25,74.5,73.75,74.25,5382500
CPNCG,20190403,15.3,15.3,15.3,15.3,66300
CPNREIT,20190403,29.75,29.75,29.25,29.25,1135200
CPR,20190403,4.98,5,4.94,4.96,228600
CPT,20190403,1.2,1.2,1.16,1.17,11836200
CPTGF,20190403,13.1,13.1,13,13,913800
CRANE,20190403,1.73,1.74,1.73,1.74,600
CRD,20190403,1.02,1.02,1,1,564700
CRYSTAL,20190403,9,9,9,9,122700
CSP,20190403,1.26,1.26,1.25,1.25,29600
CSS,20190403,2,2,1.98,2,1577900
CTARAF,20190403,4.7,4.72,4.7,4.7,86400
CTW,20190403,7.95,8,7.9,8,56100
CWT,20190403,3.08,3.08,3.04,3.04,38800
D,20190403,7.25,7.3,7.25,7.25,65600
DCC,20190403,2.18,2.18,2.16,2.16,1620200
DCON,20190403,0.49,0.49,0.48,0.49,1603700
DCORP,20190403,0.61,0.61,0.58,0.58,856100
DDD,20190403,31.5,31.5,30.75,31.25,225900
DELTA,20190403,69.75,70,67.5,68.25,1013700
DEMCO,20190403,2.92,3,2.92,2.94,404900
DIF,20190403,15.5,15.6,15.4,15.4,9932200
DIGI,20190403,0.31,0.31,0.3,0.31,98100
DIMET,20190403,0.9,0.9,0.89,0.9,293700
DOD,20190403,10.5,10.6,10.3,10.3,1260600
DREIT,20190403,5.75,5.95,5.75,5.85,774200
DRT,20190403,5.4,5.45,5.4,5.4,14100
DTAC,20190403,54.75,54.75,53.75,53.75,5108900
DTC,20190403,10.8,11.3,10.8,11.2,899700
EA,20190403,49.25,49.75,49.25,49.5,17560200
EASON,20190403,2.2,2.28,2.18,2.28,348300
EASTW,20190403,11.4,11.5,11.3,11.4,1251000
ECF,20190403,2.42,2.44,2.4,2.42,821200
ECL,20190403,1.68,1.69,1.66,1.67,1026900
EE,20190403,0.57,0.57,0.55,0.56,4609600
EFORL,20190403,0.05,0.06,0.05,0.05,433800
EGATIF,20190403,11.7,11.9,11.7,11.8,1458200
EGCO,20190403,299,299,291,294,2304000
EIC,20190403,0.05,0.05,0.04,0.04,242800
EKH,20190403,5.7,5.75,5.65,5.7,959000
EMC,20190403,0.33,0.33,0.32,0.33,2176500
EPCO,20190403,3.44,3.5,3.34,3.4,6423000
EPG,20190403,6.4,6.4,6.2,6.25,7168700
ERW,20190403,7.1,7.2,7.1,7.1,9844800
ERWPF,20190403,5.1,5.1,5.1,5.1,18200
ESSO,20190403,11.2,11.6,11.1,11.5,49770200
ESTAR,20190403,0.54,0.54,0.53,0.54,451000
ETE,20190403,1.45,1.45,1.37,1.39,3463900
EVER,20190403,0.53,0.56,0.53,0.56,31155800
FANCY,20190403,0.78,0.78,0.75,0.75,81300
FC,20190403,0.35,0.35,0.34,0.35,553200
FE,20190403,226,226,226,226,100
FLOYD,20190403,2,2.08,1.99,1.99,1215100
FN,20190403,2.06,2.08,2.02,2.06,3448100
FNS,20190403,3.62,3.68,3.58,3.68,243300
FOCUS,20190403,1.59,1.61,1.54,1.54,884600
FORTH,20190403,6.1,6.15,6.1,6.1,52500
FPI,20190403,2.34,2.34,2.3,2.32,157700
FPT,20190403,17.1,17.6,17.1,17.3,186500
FSMART,20190403,7.1,7.1,7.05,7.05,90800
FSS,20190403,1.86,1.9,1.78,1.8,788900
FTE,20190403,2.3,2.3,2.28,2.3,289200
FTREIT,20190403,13.7,13.7,13.4,13.5,1716400
FUTUREPF,20190403,23.2,23.3,23,23.3,591800
FVC,20190403,0.81,0.81,0.79,0.8,3756900
GAHREIT,20190403,9.3,9.3,9.3,9.3,2000
GBX,20190403,0.6,0.61,0.59,0.6,277000
GC,20190403,5.25,5.3,5.25,5.3,75200
GCAP,20190403,2.52,2.52,2.48,2.5,725300
GEL,20190403,0.27,0.28,0.26,0.28,802200
GENCO,20190403,0.77,0.78,0.76,0.78,712700
GFPT,20190403,14.5,14.9,14.4,14.6,4846800
GGC,20190403,10.9,11.5,10.8,11.3,12092800
GIFT,20190403,3.78,3.8,3.76,3.78,78600
GJS,20190403,0.13,0.14,0.13,0.13,1817800
GL,20190403,6.8,6.8,6.7,6.7,322300
GLAND,20190403,2.6,2.7,2.6,2.62,24700
GLANDRT,20190403,13,13,12.6,12.6,449900
GLOBAL,20190403,17.5,17.5,16.9,17.2,7665200
GLOW,20190403,91,91.25,91,91,3079600
GOLD,20190403,8.35,8.4,8.35,8.4,1069700
GPI,20190403,2.24,2.26,2.22,2.24,2449700
GPSC,20190403,59.5,59.75,58.75,59,1942400
GRAMMY,20190403,8.2,8.35,8.1,8.3,69500
GRAND,20190403,0.94,0.95,0.93,0.95,979600
GREEN,20190403,1.13,1.13,1.13,1.13,1200
GSC,20190403,1.65,1.7,1.64,1.65,7524200
GTB,20190403,0.62,0.62,0.61,0.61,43700
GULF,20190403,98.5,98.5,96,97.25,10106600
GUNKUL,20190403,3.14,3.14,3.1,3.12,6830200
GVREIT,20190403,15.5,15.7,15.4,15.5,83300
HANA,20190403,32.75,32.75,32.25,32.25,990800
HARN,20190403,2.36,2.36,2.34,2.36,233300
HFT,20190403,2.94,2.94,2.94,2.94,199500
HMPRO,20190403,15.2,15.3,15.1,15.2,12679300
HPF,20190403,5.2,5.3,5.2,5.3,54800
HPT,20190403,0.95,0.98,0.95,0.95,260500
HREIT,20190403,7.75,7.75,7.7,7.75,304300
HTC,20190403,14.6,14.6,14.4,14.5,64700
HTECH,20190403,5.05,5.05,5,5,390700
HUMAN,20190403,9.15,9.15,8.85,8.85,1832400
HYDRO,20190403,0.68,0.68,0.67,0.67,73000
ICHI,20190403,3.6,3.66,3.56,3.56,1949300
ICN,20190403,1.94,1.97,1.92,1.92,1421600
IFS,20190403,3,3,2.98,2.98,39500
IHL,20190403,7.7,7.8,7.7,7.7,338800
III,20190403,6.65,6.7,6.45,6.65,4604100
ILINK,20190403,4.78,4.8,4.76,4.78,150200
IMPACT,20190403,21.9,22,21.8,21.9,143300
INET,20190403,3.28,3.28,3.24,3.24,94800
INGRS,20190403,0.7,0.72,0.7,0.7,746700
INOX,20190403,0.9,0.9,0.88,0.89,49200
INTUCH,20190403,58.5,58.5,58,58,6968200
IRC,20190403,18.9,18.9,18.8,18.8,1100
IRCP,20190403,0.8,0.81,0.8,0.8,247300
IRPC,20190403,5.9,5.95,5.85,5.95,33585600
IT,20190403,2.66,2.66,2.62,2.64,23400
ITD,20190403,2.24,2.26,2.2,2.2,8140200
