<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190903,10.71,10.71,10.63,10.63,135800
BMSCG,20190903,8.32,8.34,8.3,8.3,6600
BMSCITH,20190903,12.06,12.07,11.93,11.93,333800
BSET100,20190903,10.75,10.76,10.65,10.65,105100
CHINA,20190903,5.33,5.33,5.28,5.28,9300
EBANK,20190903,5.07,5.07,5.07,5.07,200
EICT,20190903,5.57,5.57,5.57,5.57,3500
ENGY,20190903,6.23,6.23,6.23,6.23,100
ESET50,20190903,5.8,5.8,5.77,5.8,2900
GLD,20190903,1.97,1.99,1.96,1.99,1811100
TDEX,20190903,10.87,10.88,10.78,10.78,61100
TGOLDETF,20190903,4.32,4.36,4.31,4.36,312900
TH100,20190903,4.79,4.79,4.78,4.78,200
2S,20190903,2.3,2.32,2.28,2.3,937300
7UP,20190903,0.61,0.62,0.59,0.61,29794300
A,20190903,6.25,6.25,6.25,6.25,11400
AAV,20190903,3.22,3.22,3.14,3.16,8048600
ABICO,20190903,4.22,4.28,4.2,4.2,23600
ABM,20190903,0.85,0.87,0.85,0.86,139600
ABPIF,20190903,6,6,5.9,5.95,145800
ACAP,20190903,2.06,2.06,1.9,1.92,13447700
ACC,20190903,0.65,0.65,0.61,0.64,1004200
ACG,20190903,1.5,1.55,1.49,1.49,1341500
ADB,20190903,0.61,0.62,0.61,0.61,28300
ADVANC,20190903,231,235,230,230,6991000
AEC,20190903,0.31,0.32,0.29,0.31,1377800
AEONTS,20190903,220,220,217,217,231400
AF,20190903,0.64,0.65,0.64,0.65,15800
AGE,20190903,0.96,0.96,0.94,0.94,5695900
AH,20190903,17.9,18.1,17.8,17.9,123500
AI,20190903,1.22,1.27,1.22,1.22,10750100
AIE,20190903,0.45,0.51,0.44,0.47,59980000
AIMCG,20190903,10.1,10.1,10,10,1490800
AIMIRT,20190903,14.1,14.2,14,14.1,827900
AIRA,20190903,1.3,1.31,1.29,1.31,85400
AIT,20190903,21.5,21.6,21.5,21.6,54400
AJ,20190903,9,9,8.7,8.75,86200
AJA,20190903,0.19,0.2,0.19,0.19,15704900
AKP,20190903,1.36,1.39,1.36,1.37,1297400
AKR,20190903,0.77,0.77,0.75,0.75,1546100
ALL,20190903,4.24,4.24,4.16,4.18,1461200
ALLA,20190903,1.25,1.31,1.25,1.3,2554900
ALT,20190903,2.56,2.56,2.52,2.56,25000
ALUCON,20190903,165.5,166.5,165.5,166,2400
AMA,20190903,8.1,8.1,7.7,7.7,1886200
AMANAH,20190903,2.46,2.48,2.42,2.42,7803500
AMARIN,20190903,5,5,4.82,4.86,30200
AMATA,20190903,27.25,27.75,27,27.25,12581200
AMATAR,20190903,12.3,12.3,12.2,12.2,34900
AMATAV,20190903,4.56,4.66,4.56,4.62,245800
AMC,20190903,1.84,1.84,1.82,1.83,58500
ANAN,20190903,3.22,3.22,3.16,3.2,5680800
AOT,20190903,72.5,72.75,72,72,16358500
AP,20190903,7.25,7.3,6.95,6.95,8617600
APCO,20190903,3.42,3.42,3.28,3.34,35300
APCS,20190903,4.16,4.28,4.12,4.16,707800
APEX,20190903,0.17,0.18,0.17,0.17,2608000
APURE,20190903,0.93,0.94,0.91,0.92,351100
AQ,20190903,0.02,0.03,0.02,0.02,3665600
AQUA,20190903,0.52,0.54,0.51,0.52,33608000
ARIN,20190903,0.77,0.77,0.76,0.76,1566300
ARIP,20190903,0.45,0.45,0.44,0.44,561400
ARROW,20190903,8.4,8.6,8.4,8.4,99400
AS,20190903,0.84,0.93,0.81,0.89,177400
ASAP,20190903,2.8,2.82,2.72,2.72,1151700
ASEFA,20190903,4.72,4.72,4.68,4.68,59100
ASIAN,20190903,6.2,6.25,6.05,6.15,789700
ASIMAR,20190903,1.61,1.63,1.13,1.51,497700
ASK,20190903,26,26.25,25.75,26,272800
ASN,20190903,6,6.1,5.9,6,53000
ASP,20190903,2.36,2.38,2.34,2.34,1446200
ATP30,20190903,1.46,1.46,1.44,1.44,766300
AU,20190903,14.7,14.8,13.9,14.2,2211600
AUCT,20190903,8,8.2,7.95,8,4857400
AYUD,20190903,42.25,42.25,41,41,8000
B,20190903,0.32,0.33,0.3,0.3,3494400
B-WORK,20190903,12.3,12.3,12.3,12.3,89500
B52,20190903,0.22,0.23,0.21,0.23,699700
BA,20190903,9.9,10.1,9.75,9.75,1153900
BAFS,20190903,33.5,33.5,33.25,33.25,78400
BANPU,20190903,12.9,13.2,12.7,12.7,52524500
BAY,20190903,34.5,35,34,34.25,702400
BBL,20190903,170.5,170.5,168.5,168.5,4249400
BCH,20190903,16.3,16.4,16,16.1,6770000
BCP,20190903,27,27.25,26.5,26.5,1847200
BCPG,20190903,18.5,18.9,18.5,18.6,6837100
BCT,20190903,41.75,42,41.25,41.5,5300
BDMS,20190903,23.6,23.6,23.3,23.3,28593700
BEAUTY,20190903,2.9,3.02,2.9,2.9,71921100
BEC,20190903,8.5,8.55,8.15,8.15,9499400
BEM,20190903,11.1,11.2,11,11,26750600
BFIT,20190903,16.1,16.2,14.9,14.9,381200
BGC,20190903,15.7,15.9,15.4,15.7,2469200
BGRIM,20190903,41,44,40.5,42,29900100
BGT,20190903,0.98,0.99,0.97,0.99,394000
BH,20190903,137,138,134,134.5,1760300
BIG,20190903,0.85,0.86,0.84,0.84,4702900
BIZ,20190903,2.56,2.58,2.54,2.56,133100
BJC,20190903,55,55,54.25,54.25,3663400
BJCHI,20190903,2.58,2.58,2.52,2.52,515400
BKD,20190903,2.8,2.8,2.78,2.78,38300
BKI,20190903,322,323,320,320,3700
BKKCP,20190903,14,14.1,14,14.1,10700
BLA,20190903,20.6,20.7,20.1,20.3,891400
BLAND,20190903,1.5,1.52,1.49,1.5,15957300
BM,20190903,2.06,2.36,2.06,2.36,1098200
BOFFICE,20190903,16.8,16.8,16.5,16.6,196200
BOL,20190903,2.76,2.86,2.76,2.78,823700
BPP,20190903,19.8,20.2,19.7,19.8,7563700
BR,20190903,2.98,3.04,2.98,2.98,494700
BROCK,20190903,1.93,1.93,1.93,1.93,35000
BROOK,20190903,0.48,0.5,0.48,0.48,2652500
BRR,20190903,5.1,5.1,4.96,5.1,159500
BRRGIF,20190903,9.5,9.5,9.5,9.5,21100
BSBM,20190903,0.9,0.91,0.9,0.91,51500
BSM,20190903,0.37,0.37,0.35,0.36,466200
BTS,20190903,13.4,13.7,13.4,13.5,21730400
BTSGIF,20190903,11.1,11.1,11,11,3475500
BTW,20190903,1.17,1.21,1.15,1.21,641800
BWG,20190903,0.72,0.73,0.71,0.73,6679800
CAZ,20190903,2.38,2.38,2.34,2.34,263500
CBG,20190903,79.75,80.75,79,79.5,2219100
CCET,20190903,1.82,1.82,1.8,1.82,539200
CCP,20190903,0.34,0.34,0.33,0.34,578400
CEN,20190903,0.92,0.93,0.92,0.93,23300
CENTEL,20190903,33,33,32.25,32.5,2652400
CFRESH,20190903,2.06,2.16,2.04,2.16,370500
CGD,20190903,1.02,1.02,1,1,3228200
CGH,20190903,0.85,0.85,0.84,0.84,503900
CHAYO,20190903,4.84,4.84,4.76,4.76,3020400
CHEWA,20190903,0.72,0.73,0.72,0.72,3696500
CHG,20190903,2.36,2.4,2.34,2.34,16696400
CHO,20190903,0.87,0.87,0.85,0.86,764200
CHOTI,20190903,95,95,95,95,200
CHOW,20190903,1.94,1.98,1.91,1.96,403600
CI,20190903,1.06,1.07,1.04,1.07,2800
CIG,20190903,0.25,0.25,0.23,0.23,813700
CIMBT,20190903,0.67,0.67,0.66,0.66,300100
CITY,20190903,2,2.02,2,2.02,151200
CK,20190903,23.2,23.2,22.8,22.8,7071700
CKP,20190903,6.25,6.55,6.15,6.55,104150800
CM,20190903,3.2,3.22,3.16,3.16,53600
CMAN,20190903,2.08,2.08,2.06,2.08,71700
CMC,20190903,1.11,1.12,1.1,1.1,477300
CMO,20190903,1.2,1.23,1.18,1.2,213400
CMR,20190903,2.18,2.2,2.18,2.2,28800
CNS,20190903,1.71,1.71,1.69,1.69,31800
CNT,20190903,1.93,1.93,1.85,1.86,264400
COL,20190903,20.3,20.3,20,20.2,30200
COLOR,20190903,1.2,1.2,1.19,1.19,36600
COM7,20190903,26.25,26.5,26,26.25,805300
COMAN,20190903,3,3.04,2.98,3.04,186800
COTTO,20190903,1.8,1.8,1.78,1.78,44800
CPALL,20190903,83.5,83.75,82.5,82.5,22391100
CPF,20190903,29,29.25,27.5,28,68178800
CPH,20190903,4.2,4.38,4.2,4.38,200
CPI,20190903,1.51,1.52,1.48,1.48,1302600
CPL,20190903,1.26,1.26,1.23,1.23,2100
CPN,20190903,67.75,67.75,66.5,66.5,5469700
CPNCG,20190903,15.1,15.1,15,15.1,698200
CPNREIT,20190903,35.25,35.75,35.25,35.5,3455100
CPR,20190903,4.72,4.78,4.68,4.72,26200
CPT,20190903,0.98,0.99,0.97,0.97,909900
CPTGF,20190903,13.3,13.4,13.3,13.3,11900
CRANE,20190903,2.16,2.2,1.98,2,1768100
CRD,20190903,0.96,0.98,0.96,0.98,169300
CRYSTAL,20190903,8.85,8.85,8.85,8.85,112800
CSC,20190903,49,49,49,49,2100
CSP,20190903,0.74,1.05,0.74,1.04,6700
CSS,20190903,1.52,1.63,1.52,1.61,6789000
CTARAF,20190903,5.85,5.9,5.8,5.9,107800
CTW,20190903,6.75,6.75,6.75,6.75,100
CWT,20190903,2.86,2.86,2.84,2.86,103000
D,20190903,6,6,5.95,6,48900
DCC,20190903,2.06,2.06,1.99,2,7123700
DCON,20190903,0.37,0.38,0.36,0.37,6427000
DCORP,20190903,0.49,0.49,0.47,0.47,161900
