<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190121,11.06,11.12,11.04,11.11,2900
BMSCG,20190121,7.66,7.67,7.66,7.66,13900
BMSCITH,20190121,12.1,12.17,12.1,12.14,356200
BSET100,20190121,10.1,10.16,10.1,10.13,330600
CHINA,20190121,4.78,4.78,4.76,4.76,11900
ECOMM,20190121,8.09,8.09,8.09,8.09,800
EICT,20190121,4.14,4.14,4.14,4.14,100
ENGY,20190121,6.09,6.09,6.09,6.09,300
ENY,20190121,7.25,7.25,7.25,7.25,300
ESET50,20190121,5.56,5.6,5.56,5.59,2200
GLD,20190121,1.73,1.74,1.73,1.74,73200
TDEX,20190121,10.59,10.6,10.57,10.6,64100
TGOLDETF,20190121,3.79,3.79,3.79,3.79,15000
2S,20190121,2.3,2.34,2.26,2.32,39600
7UP,20190121,0.37,0.38,0.36,0.37,5187800
A,20190121,6.3,6.4,6.25,6.25,14100
AAV,20190121,4.04,4.04,4,4,2013800
ABICO,20190121,4.28,4.3,4.26,4.26,6200
ABM,20190121,0.9,0.9,0.87,0.89,486800
ABPIF,20190121,6.35,6.4,6.3,6.35,81600
ACAP,20190121,2.6,2.64,2.58,2.6,722100
ACC,20190121,0.49,0.5,0.49,0.5,131600
ADB,20190121,0.87,0.88,0.86,0.86,33700
ADVANC,20190121,172.5,173.5,171.5,172,2808700
AEC,20190121,0.47,0.47,0.45,0.46,20900
AEONTS,20190121,161.5,165.5,161.5,161.5,697000
AF,20190121,0.63,0.63,0.61,0.61,33000
AGE,20190121,0.96,0.97,0.96,0.96,117900
AH,20190121,19,19.2,19,19.1,561000
AHC,20190121,16.8,16.9,16.8,16.9,1500
AIMIRT,20190121,10.2,10.2,10.2,10.2,41000
AIRA,20190121,1.87,1.87,1.47,1.47,2300
AIT,20190121,20.2,20.2,20,20.1,46300
AJ,20190121,7.9,8.1,7.9,8.1,36500
AJA,20190121,0.3,0.31,0.29,0.29,26350400
AKP,20190121,1.84,1.86,1.83,1.84,66200
AKR,20190121,0.8,0.8,0.78,0.78,1622500
