<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190311,11.14,11.14,11.1,11.1,11300
BMSCG,20190311,8.12,8.15,8.12,8.13,2600
BMSCITH,20190311,12.38,12.4,12.31,12.31,354100
BSET100,20190311,10.45,10.46,10.4,10.4,296300
CHINA,20190311,5.48,5.58,5.48,5.53,54800
ENGY,20190311,6.23,6.23,6.23,6.23,300
ENY,20190311,7.05,7.3,7.05,7.3,400
GLD,20190311,1.74,1.74,1.73,1.74,26200
TDEX,20190311,10.67,10.67,10.62,10.63,122600
TGOLDETF,20190311,3.8,3.81,3.8,3.8,52000
2S,20190311,2.2,2.2,2.2,2.2,76100
7UP,20190311,0.34,0.34,0.33,0.34,427700
A,20190311,6.35,6.5,6.35,6.5,46300
AAV,20190311,4.3,4.3,4.2,4.24,11943800
ABICO,20190311,4.38,4.4,4.28,4.36,17500
ABM,20190311,0.97,0.97,0.95,0.95,38900
ABPIF,20190311,6.65,6.65,6.6,6.65,347600
ACAP,20190311,4.02,4.12,3.92,3.92,2193000
ACC,20190311,0.61,0.63,0.6,0.61,1637000
ADB,20190311,0.88,0.91,0.88,0.9,68400
ADVANC,20190311,180,181,179,179,1951100
AEC,20190311,0.48,0.51,0.48,0.49,233700
AEONTS,20190311,181.5,182.5,181,181.5,285200
AF,20190311,0.69,0.69,0.69,0.69,10000
AFC,20190311,9.4,9.4,9.4,9.4,500
AGE,20190311,0.97,0.97,0.95,0.95,951000
AH,20190311,22.3,22.3,21.5,21.5,724600
AHC,20190311,17.8,17.8,17.8,17.8,7000
AIMIRT,20190311,10.7,10.8,10.7,10.7,690300
AIRA,20190311,1.44,1.45,1.44,1.44,16800
AIT,20190311,21.7,21.9,21.6,21.8,125200
AJ,20190311,7.85,7.85,7.8,7.8,18900
AJA,20190311,0.22,0.22,0.2,0.21,1429600
AKP,20190311,1.95,1.95,1.93,1.93,46000
AKR,20190311,0.83,0.84,0.81,0.82,1914000
ALLA,20190311,1.48,1.49,1.47,1.47,705000
ALT,20190311,3.24,3.24,3.22,3.24,33100
ALUCON,20190311,178,178.5,178,178.5,700
AMA,20190311,4.44,4.48,4.44,4.46,16500
AMANAH,20190311,1.68,1.69,1.67,1.67,863700
AMARIN,20190311,5.2,5.2,5.05,5.1,42600
AMATA,20190311,21.2,21.4,20.8,20.9,14729000
AMATAR,20190311,10.9,11,10.9,11,130600
AMATAV,20190311,5,5,4.96,4.98,64800
AMC,20190311,1.78,1.78,1.78,1.78,2300
ANAN,20190311,3.52,3.54,3.48,3.48,2672400
AOT,20190311,67.75,68,67.25,67.75,12831500
AP,20190311,6.9,6.95,6.85,6.85,3873400
APCO,20190311,4.14,4.16,4.1,4.16,35500
APCS,20190311,4.68,4.68,4.68,4.68,8500
APEX,20190311,0.19,0.2,0.18,0.2,1445500
APURE,20190311,1.28,1.29,1.28,1.29,73500
AQ,20190311,0.03,0.03,0.02,0.03,13697400
AQUA,20190311,0.46,0.47,0.45,0.46,18063900
ARIP,20190311,0.51,0.51,0.49,0.5,323700
ARROW,20190311,8.55,8.7,8.55,8.6,81800
AS,20190311,0.95,0.95,0.82,0.9,6100
ASAP,20190311,3.2,3.24,3.18,3.18,949900
ASEFA,20190311,5.45,5.55,5.45,5.5,269800
ASIA,20190311,7.55,7.9,7.55,7.85,92000
ASIAN,20190311,7.75,7.75,7.55,7.6,1023500
ASIMAR,20190311,2.18,2.2,2.12,2.12,429900
ASK,20190311,23.1,23.1,22.9,23,277100
ASN,20190311,3.64,3.64,3.64,3.64,4100
ASP,20190311,3.26,3.26,3.24,3.26,3716400
ATP30,20190311,1.55,1.55,1.53,1.53,63900
AU,20190311,8.05,8.05,7.95,8,147500
AUCT,20190311,6.5,6.55,6.25,6.45,877100
AYUD,20190311,43.75,44,43.75,44,3800
B,20190311,0.46,0.48,0.46,0.47,265800
B-WORK,20190311,10.8,10.8,10.8,10.8,1500
BA,20190311,12.1,12.2,12,12.1,395900
BAFS,20190311,34.25,35,34.25,34.5,307300
BANPU,20190311,16.1,16.2,16,16.1,9621700
BAY,20190311,37.75,38.25,37.75,38.25,32700
BBL,20190311,207,208,206,207,1382300
BCH,20190311,15.8,16,15.7,15.9,10652100
BCP,20190311,32.25,32.5,31.5,31.75,2835400
BCPG,20190311,16,16.2,15.9,16.2,2672600
BCT,20190311,44.5,44.75,43.25,44.25,19800
BDMS,20190311,23.6,23.7,23.4,23.5,28041500
BEAUTY,20190311,6.9,6.95,6.8,6.85,26124900
BEC,20190311,6.6,6.8,6.55,6.7,13922400
BEM,20190311,10.2,10.2,9.95,9.95,60550700
BFIT,20190311,18,18,17.8,18,41900
BGC,20190311,12.3,12.4,12.2,12.2,466600
BGRIM,20190311,28.75,29,28.5,28.5,1735600
BGT,20190311,0.95,1.02,0.93,0.97,5411300
BH,20190311,181,181,178.5,178.5,555100
BIG,20190311,1.35,1.36,1.33,1.34,18456900
BIZ,20190311,2.8,2.82,2.78,2.8,165100
BJC,20190311,50.75,51.25,50.25,50.5,4366000
BJCHI,20190311,2.1,2.2,2.08,2.12,3641300
BKD,20190311,3,3.02,2.96,3.02,102300
BKI,20190311,327,327,325,326,5900
BKKCP,20190311,12.3,12.3,12.3,12.3,54000
BLA,20190311,28.25,28.5,28,28.25,280200
BLAND,20190311,1.61,1.62,1.58,1.59,14800300
BM,20190311,2.98,3,2.96,2.98,20100
BOFFICE,20190311,13.6,13.6,13.6,13.6,200
BOL,20190311,2.02,2.06,2.02,2.02,44300
BPP,20190311,22.3,22.3,22.1,22.2,784200
BR,20190311,4.02,4.04,4,4.02,331700
BROCK,20190311,2.14,2.14,1.97,1.97,43300
BROOK,20190311,0.51,0.52,0.51,0.51,774400
BRR,20190311,6.35,6.35,6.25,6.35,8900
BRRGIF,20190311,10,10,9.95,10,11700
BSBM,20190311,0.96,0.96,0.94,0.96,34400
BSM,20190311,0.59,0.6,0.58,0.59,211300
BTS,20190311,10.9,10.9,10.6,10.8,59993000
BTSGIF,20190311,12,12.1,11.9,12,3485500
BTW,20190311,1.52,1.54,1.49,1.49,93800
BWG,20190311,1.14,1.14,1.12,1.12,5117400
CAZ,20190311,4.9,4.92,4.74,4.76,3742300
CBG,20190311,57.5,58.75,57.25,58.25,4584800
CCET,20190311,1.84,1.84,1.81,1.81,783300
CCP,20190311,0.37,0.37,0.36,0.37,1754200
CEN,20190311,1.06,1.1,1.06,1.07,264400
CENTEL,20190311,45.75,45.75,45,45.5,2493100
CFRESH,20190311,3.96,4,3.96,4,2600
CGD,20190311,1.18,1.19,1.18,1.19,627200
CGH,20190311,0.94,0.94,0.92,0.94,65200
CHAYO,20190311,3.84,3.88,3.84,3.84,468100
CHEWA,20190311,1.1,1.11,1.1,1.11,576600
CHG,20190311,1.87,1.87,1.84,1.85,13569700
CHO,20190311,1.18,1.19,1.16,1.18,2597900
CHOTI,20190311,125,125,125,125,600
CHOW,20190311,2.72,2.74,2.62,2.62,811800
CI,20190311,1.28,1.3,1.28,1.3,54100
CIG,20190311,0.31,0.31,0.3,0.3,2926200
CIMBT,20190311,0.76,0.78,0.76,0.77,1062200
