<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190312,11.1,11.12,11.06,11.06,24200
BMSCG,20190312,8.13,8.13,8.1,8.13,4000
BMSCITH,20190312,12.34,12.35,12.29,12.3,260500
BSET100,20190312,10.41,10.42,10.39,10.4,274500
CHINA,20190312,5.6,5.65,5.59,5.59,36500
EBANK,20190312,5.56,5.56,5.56,5.56,100
ESET50,20190312,5.65,5.7,5.65,5.7,300
GLD,20190312,1.73,1.74,1.73,1.74,50900
TDEX,20190312,10.63,10.64,10.6,10.64,46500
TGOLDETF,20190312,3.8,3.8,3.8,3.8,5400
2S,20190312,2.2,2.22,2.2,2.2,202000
7UP,20190312,0.34,0.34,0.33,0.34,985100
A,20190312,6.5,6.5,6.4,6.45,11200
AAV,20190312,4.24,4.26,4.2,4.2,7597300
ABICO,20190312,4.4,4.4,4.3,4.3,11200
ABM,20190312,0.96,0.96,0.94,0.94,66200
ABPIF,20190312,6.65,6.65,6.6,6.65,272700
ACAP,20190312,4,4.06,3.94,3.98,2359600
ACC,20190312,0.61,0.62,0.6,0.62,1365000
ADB,20190312,0.9,0.9,0.88,0.89,58500
ADVANC,20190312,179.5,180,178.5,179.5,3083900
AEC,20190312,0.49,0.5,0.49,0.49,43600
AEONTS,20190312,181.5,182,179.5,180,292400
AFC,20190312,9.3,9.3,9.3,9.3,500
AGE,20190312,0.96,0.97,0.96,0.97,280100
AH,20190312,21.6,21.8,20.3,20.5,2511200
AHC,20190312,17.8,17.8,17.8,17.8,100
AIMIRT,20190312,10.5,10.6,10.5,10.6,954700
AIRA,20190312,1.46,1.46,1.43,1.44,19300
AIT,20190312,21.8,21.9,21.8,21.8,35700
AJ,20190312,7.8,7.95,7.75,7.95,21600
AJA,20190312,0.21,0.22,0.2,0.21,1416300
AKP,20190312,1.92,1.96,1.9,1.94,252300
AKR,20190312,0.82,0.82,0.81,0.81,1552200
ALLA,20190312,1.49,1.58,1.47,1.58,17154000
ALT,20190312,3.32,3.32,3.12,3.22,38500
ALUCON,20190312,178.5,178.5,178,178.5,6100
AMA,20190312,4.44,4.56,4.44,4.46,644400
AMANAH,20190312,1.7,1.75,1.67,1.75,4362100
AMARIN,20190312,5.15,5.15,4.96,5,68600
AMATA,20190312,21,21.2,20.9,21,3488000
AMATAR,20190312,11,11,11,11,65200
AMATAV,20190312,4.98,5,4.94,4.94,44600
AMC,20190312,1.78,1.8,1.78,1.8,9200
ANAN,20190312,3.52,3.52,3.46,3.5,2630600
AOT,20190312,67.75,68,67,67,10680500
AP,20190312,6.85,6.9,6.7,6.7,13237900
APCO,20190312,4.14,4.18,4.12,4.18,57600
APCS,20190312,4.64,4.7,4.64,4.66,13000
APEX,20190312,0.2,0.2,0.19,0.2,1140500
APURE,20190312,1.28,1.29,1.27,1.28,691300
AQ,20190312,0.03,0.03,0.02,0.03,11080600
AQUA,20190312,0.46,0.47,0.46,0.46,6843300
ARIP,20190312,0.51,0.51,0.49,0.51,120500
ARROW,20190312,8.65,8.7,8.65,8.7,66400
AS,20190312,0.82,0.9,0.82,0.9,400
ASAP,20190312,3.22,3.22,3.16,3.18,1026600
ASEFA,20190312,5.5,5.5,5.35,5.5,259500
ASIA,20190312,7.9,7.95,7.85,7.95,120500
ASIAN,20190312,7.65,7.65,7.5,7.5,799000
ASIMAR,20190312,2.16,2.18,2.14,2.18,97100
ASK,20190312,23,23.1,22.9,22.9,219900
ASN,20190312,3.62,3.62,3.52,3.52,1100
ASP,20190312,3.16,3.16,3.12,3.16,4257900
ATP30,20190312,1.53,1.53,1.52,1.52,90000
AU,20190312,8,8.05,7.8,7.95,302000
AUCT,20190312,6.45,6.45,6.3,6.3,262800
AYUD,20190312,47,47,44.5,45.25,317200
B,20190312,0.48,0.48,0.46,0.46,10200
B-WORK,20190312,10.7,10.8,10.7,10.8,29700
BA,20190312,12,12.1,11.9,11.9,378200
BAFS,20190312,34.5,34.75,34,34.25,126500
BANPU,20190312,16.2,16.2,15.8,15.8,31670400
BAY,20190312,38.25,38.25,38,38,3300
BBL,20190312,208,209,207,208,1712300
BCH,20190312,15.9,16.4,15.8,16.2,21808100
BCP,20190312,31.75,32.5,31.75,32.5,2954500
BCPG,20190312,16.2,16.3,16.1,16.1,1109600
BCT,20190312,44.25,44.25,43.25,43.25,41200
BDMS,20190312,23.6,23.9,23.5,23.7,47622200
BEAUTY,20190312,6.95,6.95,6.7,6.75,49272500
BEC,20190312,6.8,6.8,6.6,6.7,14434500
BEM,20190312,10,10.2,9.95,10,73842900
BFIT,20190312,17.9,18,17.8,17.9,18500
BGC,20190312,12.3,12.3,12,12,462100
BGRIM,20190312,28.75,29.5,28.5,29.25,6005200
BGT,20190312,0.98,0.98,0.96,0.97,769200
BH,20190312,178.5,181.5,178.5,180.5,1258300
BIG,20190312,1.35,1.35,1.3,1.3,11105300
BIZ,20190312,2.8,2.82,2.78,2.78,223300
BJC,20190312,50.75,51.25,50.5,51,5801300
BJCHI,20190312,2.14,2.18,2.14,2.16,1341000
BKD,20190312,2.98,3,2.98,3,32600
BKI,20190312,325,326,325,326,500
BKKCP,20190312,12.3,12.4,12.3,12.4,5300
BLA,20190312,28.25,28.5,28,28.25,632100
BLAND,20190312,1.59,1.6,1.58,1.58,5006000
BM,20190312,2.98,2.98,2.98,2.98,34000
BOFFICE,20190312,13.7,13.7,13.6,13.6,75800
BOL,20190312,2.04,2.06,2.04,2.04,48400
BPP,20190312,22.2,22.3,22.1,22.3,758700
BR,20190312,4.02,4.02,3.98,4.02,582800
BROCK,20190312,1.96,1.96,1.95,1.95,51000
BROOK,20190312,0.52,0.53,0.51,0.51,427700
BRR,20190312,6.35,6.35,6.2,6.3,46900
BRRGIF,20190312,10,10,9.9,9.95,289500
BSBM,20190312,0.96,0.97,0.95,0.95,143500
BSM,20190312,0.59,0.59,0.59,0.59,11100
BTS,20190312,10.8,11,10.7,10.8,49132400
BTSGIF,20190312,12,12.1,12,12.1,1498400
BTW,20190312,1.51,1.53,1.49,1.53,24900
BWG,20190312,1.13,1.13,1.11,1.12,13449800
CAZ,20190312,4.68,4.78,4.68,4.76,966800
CBG,20190312,59,60.5,58.5,60,10638000
CCET,20190312,1.81,1.9,1.81,1.84,1915000
CCP,20190312,0.37,0.37,0.37,0.37,95000
CEN,20190312,1.07,1.11,1.07,1.09,718500
CENTEL,20190312,45.5,46.5,45.5,46.25,5529400
CFRESH,20190312,4,4,3.92,4,54800
