<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190314,11.16,11.17,11.16,11.17,10700
BMSCG,20190314,8.1,8.1,8.09,8.1,124400
BMSCITH,20190314,12.42,12.43,12.39,12.39,494100
BSET100,20190314,10.52,10.52,10.48,10.48,38900
CHINA,20190314,5.56,5.57,5.55,5.57,8000
ENGY,20190314,6.22,6.22,6.22,6.22,400
GLD,20190314,1.74,1.74,1.73,1.73,92400
TDEX,20190314,10.71,10.72,10.67,10.68,60500
TGOLDETF,20190314,3.8,3.81,3.8,3.81,219200
2S,20190314,2.2,2.22,2.2,2.22,430200
7UP,20190314,0.34,0.35,0.34,0.34,663900
A,20190314,6.45,6.45,6.4,6.45,10200
AAV,20190314,4.14,4.2,4.14,4.18,7018700
ABICO,20190314,4.4,4.84,4.4,4.6,1872600
ABM,20190314,0.95,0.96,0.94,0.94,19700
ABPIF,20190314,6.55,6.6,6.5,6.5,963700
ACAP,20190314,3.92,4,3.92,3.92,1668100
ACC,20190314,0.61,0.74,0.6,0.71,18184600
ADB,20190314,0.87,0.87,0.84,0.86,339100
ADVANC,20190314,181.5,182,180.5,180.5,2275000
AEC,20190314,0.49,0.52,0.48,0.5,905200
AEONTS,20190314,182.5,183,181,182,410300
AF,20190314,0.66,0.66,0.66,0.66,1000
AFC,20190314,9.1,9.15,9.1,9.1,724900
AGE,20190314,0.95,0.95,0.91,0.92,873600
AH,20190314,19.7,20.3,19.7,20.1,1744600
AHC,20190314,17.6,17.6,17.5,17.5,42600
AIMIRT,20190314,10.8,10.9,10.8,10.9,854000
AIRA,20190314,1.44,1.44,1.44,1.44,100
AIT,20190314,21.9,22,21.9,21.9,20300
AJ,20190314,7.8,7.8,7.8,7.8,12900
AJA,20190314,0.22,0.22,0.2,0.2,5367300
AKP,20190314,1.94,1.94,1.91,1.92,115300
AKR,20190314,0.81,0.82,0.8,0.82,763600
ALLA,20190314,1.59,1.62,1.55,1.55,10582400
ALT,20190314,3.24,3.24,3.06,3.08,366900
ALUCON,20190314,178,178,170,177.5,4000
AMA,20190314,4.48,4.56,4.48,4.5,298900
AMANAH,20190314,1.75,1.81,1.75,1.78,8693900
AMARIN,20190314,5.1,5.1,5.05,5.05,13700
AMATA,20190314,21.2,21.4,21.1,21.1,5295600
AMATAR,20190314,11,11,11,11,2100
AMATAV,20190314,4.96,4.96,4.92,4.96,700
AMC,20190314,1.8,1.81,1.8,1.81,28800
ANAN,20190314,3.48,3.5,3.46,3.46,1210400
AOT,20190314,69,69.25,68.5,69,18796100
AP,20190314,6.8,6.85,6.8,6.85,2192500
APCO,20190314,4.14,4.14,4.12,4.14,24700
APCS,20190314,4.64,4.7,4.6,4.7,53600
APEX,20190314,0.2,0.2,0.19,0.2,357200
APURE,20190314,1.31,1.31,1.29,1.29,133900
AQ,20190314,0.02,0.03,0.02,0.02,4310600
AQUA,20190314,0.45,0.48,0.45,0.47,18682900
ARIP,20190314,0.51,0.53,0.51,0.53,4215700
ARROW,20190314,8.7,8.7,8.6,8.6,39100
AS,20190314,0.89,0.89,0.87,0.87,200
ASAP,20190314,3.28,3.36,3.28,3.28,2185000
ASEFA,20190314,5.5,5.5,5.45,5.5,106900
ASIA,20190314,7.9,7.9,7.8,7.8,8400
ASIAN,20190314,7.8,7.9,7.65,7.7,1855800
ASIMAR,20190314,2.18,2.24,2.18,2.2,850700
ASK,20190314,22.9,22.9,22.6,22.7,175500
ASN,20190314,3.52,3.52,3.52,3.52,100
ASP,20190314,3.18,3.18,3.14,3.16,542000
ATP30,20190314,1.53,1.53,1.52,1.53,104000
AU,20190314,8.15,8.15,7.95,8,215300
AUCT,20190314,6.15,6.15,6.05,6.15,681800
AYUD,20190314,45.75,47,45.5,47,518000
B,20190314,0.47,0.47,0.45,0.46,346900
B-WORK,20190314,10.8,10.9,10.8,10.9,41600
BA,20190314,12,12.1,11.9,12.1,253600
BAFS,20190314,34.25,34.75,34,34.5,278900
BANPU,20190314,15.9,16.2,15.9,16,25587500
BAT-3K,20190314,216,240,210,240,800
BAY,20190314,37.75,38,37.5,37.5,193100
BBL,20190314,211,211,209,209,1191800
BCH,20190314,16.5,16.7,16.3,16.6,24136000
BCP,20190314,32.5,32.75,32,32.25,3587200
