<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20191022,10.43,10.46,10.43,10.46,400
BMSCG,20191022,7.84,7.89,7.82,7.84,50400
BMSCITH,20191022,11.78,11.82,11.78,11.82,238800
BSET100,20191022,10.56,10.62,10.56,10.62,52700
CHINA,20191022,5.42,5.42,5.33,5.38,5600
EBANK,20191022,4.93,4.93,4.93,4.93,5200
ECOMM,20191022,8.53,8.53,8.53,8.53,25000
ENGY,20191022,6.46,6.46,6.46,6.46,1000
ENY,20191022,7.28,7.28,7.28,7.28,19100
ESET50,20191022,5.76,5.76,5.76,5.76,800
GLD,20191022,1.91,1.91,1.91,1.91,50300
TDEX,20191022,10.76,10.84,10.76,10.84,47600
TGOLDETF,20191022,4.14,4.16,4.14,4.15,37000
2S,20191022,2.26,2.28,2.26,2.28,158700
7UP,20191022,0.52,0.52,0.51,0.51,1210400
A,20191022,6.2,6.25,6.2,6.2,9200
AAV,20191022,2.64,2.72,2.64,2.68,4129200
ABICO,20191022,4.08,4.16,3.5,4.08,38700
ABM,20191022,0.88,0.91,0.83,0.84,1022400
ABPIF,20191022,4.84,4.84,4.82,4.82,139900
ACAP,20191022,1.61,1.63,1.6,1.6,604000
ACC,20191022,0.67,0.69,0.66,0.68,16000
ACG,20191022,1.13,1.16,1.13,1.13,96400
ADB,20191022,0.61,0.61,0.61,0.61,51200
ADVANC,20191022,232,233,229,231,3602300
AEC,20191022,0.31,0.35,0.3,0.34,2232700
AEONTS,20191022,208,213,208,213,326800
AF,20191022,0.65,0.65,0.63,0.64,124500
AGE,20191022,0.94,0.98,0.94,0.96,4250000
AH,20191022,15.6,16.1,15.6,15.8,344700
AHC,20191022,15.4,15.5,15.4,15.5,1000
AI,20191022,1.15,1.15,1.12,1.13,2420500
AIE,20191022,0.37,0.38,0.36,0.38,1557700
AIMCG,20191022,9.95,10,9.95,9.95,199100
AIMIRT,20191022,14.9,14.9,14.8,14.9,79300
AIRA,20191022,1.3,1.3,1.29,1.29,1555200
AIT,20191022,20.5,20.5,20.4,20.4,34700
AJ,20191022,8.1,8.1,7.9,8.05,6300
AJA,20191022,0.18,0.18,0.17,0.17,17017500
