<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190418,11.28,11.37,11.28,11.34,3100
BMSCG,20190418,8.35,8.35,8.32,8.32,16800
BMSCITH,20190418,12.65,12.66,12.61,12.66,276000
BSET100,20190418,10.77,10.78,10.74,10.78,109700
CHINA,20190418,6.08,6.12,6.06,6.08,117700
ENGY,20190418,6.48,6.48,6.48,6.48,300
ENY,20190418,7.58,7.58,7.58,7.58,100
GLD,20190418,1.73,1.73,1.72,1.73,245700
TDEX,20190418,10.9,10.9,10.87,10.9,221300
TGOLDETF,20190418,3.78,3.79,3.78,3.79,87000
2S,20190418,2.3,2.3,2.28,2.28,89700
7UP,20190418,0.28,0.29,0.28,0.29,3223500
A,20190418,6.3,6.35,6.3,6.35,14200
AAV,20190418,4.22,4.36,4.22,4.32,31958400
ABICO,20190418,4.4,4.6,4.38,4.48,368600
ABM,20190418,0.93,0.94,0.93,0.93,184700
ABPIF,20190418,5.85,5.85,5.8,5.85,65100
ACAP,20190418,3.82,3.88,3.82,3.88,824000
ACC,20190418,0.72,0.72,0.71,0.72,962700
ADB,20190418,0.9,0.91,0.89,0.89,292400
ADVANC,20190418,193,193,190,191.5,3947200
AEC,20190418,0.48,0.49,0.48,0.48,28200
AEONTS,20190418,184,185.5,183.5,184.5,346400
AF,20190418,0.66,0.68,0.65,0.66,7700
AFC,20190418,8.7,8.7,8.5,8.5,400
AGE,20190418,0.9,0.9,0.89,0.9,538700
AH,20190418,20.4,20.5,20,20,1389400
AHC,20190418,17.4,17.8,17.4,17.5,7200
AIMIRT,20190418,12,12.2,12,12.1,107800
AIT,20190418,22.2,22.2,21.9,22,153100
AJ,20190418,10.4,10.5,10.2,10.3,195400
AJA,20190418,0.21,0.22,0.2,0.21,3440700
AKP,20190418,1.91,1.93,1.91,1.92,684200
AKR,20190418,0.8,0.81,0.8,0.8,661700
ALLA,20190418,1.72,1.75,1.71,1.75,1610200
ALT,20190418,2.96,3,2.94,3,79500
ALUCON,20190418,178.5,178.5,178.5,178.5,21300
AMA,20190418,4.46,4.48,4.44,4.44,252900
AMANAH,20190418,1.7,1.7,1.69,1.69,745300
AMARIN,20190418,5.15,5.2,5.1,5.15,126300
AMATA,20190418,22.2,22.3,22.1,22.2,5330400
AMATAR,20190418,11.6,11.6,11.6,11.6,2500
AMATAV,20190418,5.4,5.4,5.3,5.4,24900
AMC,20190418,1.81,1.81,1.8,1.8,30100
ANAN,20190418,3.98,4.1,3.96,4.1,20420600
AOT,20190418,68.5,68.75,68,68.75,26834800
AP,20190418,8.1,8.1,7.95,8.1,18924300
APCO,20190418,4.12,4.12,4.1,4.12,19400
APCS,20190418,4.9,4.92,4.9,4.9,40700
APEX,20190418,0.19,0.2,0.19,0.2,45200
APURE,20190418,1.3,1.31,1.28,1.3,159900
AQ,20190418,0.03,0.03,0.02,0.03,3987200
AQUA,20190418,0.54,0.54,0.53,0.54,2187000
