<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190815,10.75,10.75,10.3,10.51,68200
BMSCG,20190815,8.11,8.13,8,8.13,70900
BMSCITH,20190815,11.74,11.76,11.63,11.69,1602100
BSET100,20190815,10.31,10.36,10.23,10.3,233700
CHINA,20190815,5.09,5.21,5.09,5.18,105500
EBANK,20190815,5.03,5.03,5.01,5.01,1100
EICT,20190815,5.3,5.3,5.3,5.3,100
ENGY,20190815,5.97,5.97,5.94,5.94,1700
ESET50,20190815,5.57,5.58,5.57,5.58,20100
GLD,20190815,1.99,1.99,1.96,1.98,1423200
TDEX,20190815,10.54,10.55,10.41,10.48,898700
TGOLDETF,20190815,4.32,4.33,4.3,4.31,101900
2S,20190815,2.38,2.42,2.32,2.4,674800
7UP,20190815,0.36,0.38,0.36,0.38,5857500
A,20190815,6.2,6.25,6.2,6.25,10000
AAV,20190815,3.2,3.2,3.14,3.16,17141800
ABICO,20190815,4.08,4.1,3.96,4.1,158800
ABM,20190815,0.87,0.87,0.83,0.85,379900
ABPIF,20190815,6.3,6.35,6.3,6.3,144600
ACAP,20190815,1.95,2.02,1.9,1.94,1018800
ACC,20190815,0.67,0.68,0.66,0.68,254900
ACG,20190815,1.52,1.52,1.49,1.51,854300
ADB,20190815,0.68,0.68,0.5,0.67,237800
ADVANC,20190815,219,219,215,216,11485100
AEC,20190815,0.23,0.31,0.21,0.3,21987200
AEONTS,20190815,213,217,208,215,965600
AF,20190815,0.69,0.69,0.66,0.68,22600
AFC,20190815,7.45,7.45,7.4,7.4,1200
AGE,20190815,1.02,1.03,1,1.01,1837900
AH,20190815,17.6,17.7,17.4,17.4,946600
AHC,20190815,15.4,15.5,14,15.3,87200
AI,20190815,1.2,1.22,1.16,1.16,7875400
AIE,20190815,0.41,0.41,0.38,0.4,15875100
AIMCG,20190815,9.75,9.75,9.7,9.7,976400
AIMIRT,20190815,12.2,12.6,12.2,12.4,6381500
AIRA,20190815,1.3,1.3,1.29,1.3,50400
AIT,20190815,22.6,22.8,22.5,22.7,220900
AJ,20190815,8.45,8.95,8.45,8.75,58000
AJA,20190815,0.19,0.2,0.19,0.19,2518100
AKP,20190815,1.42,1.42,1.39,1.39,382100
AKR,20190815,0.79,0.79,0.77,0.78,1670600
ALL,20190815,4,4.12,4,4.08,1999100
ALLA,20190815,1.1,1.1,1.07,1.08,787600
ALT,20190815,2.5,2.58,2.48,2.54,140700
ALUCON,20190815,166.5,167,166.5,167,6400
AMA,20190815,7,7,6.75,6.85,1289700
AMANAH,20190815,2.22,2.38,2.18,2.34,31773600
AMARIN,20190815,4.84,5,4.8,5,22600
AMATA,20190815,23.9,24.2,23.5,23.9,14757700
AMATAR,20190815,12.2,12.3,12.2,12.3,700
AMATAV,20190815,4.6,4.6,4.46,4.46,766700
AMC,20190815,1.99,2,1.91,1.92,1035600
ANAN,20190815,3.2,3.24,3.12,3.18,5129400
AOT,20190815,68.5,70.25,67.75,69.5,45594100
AP,20190815,7.2,7.25,6.85,7.1,14401700
APCO,20190815,3.6,3.6,3.42,3.48,58100
APCS,20190815,4.26,4.3,4.16,4.3,65800
APEX,20190815,0.17,0.17,0.16,0.17,845600
APURE,20190815,0.94,0.96,0.88,0.9,3799000
AQ,20190815,0.02,0.03,0.01,0.02,138270700
AQUA,20190815,0.56,0.57,0.53,0.56,33547200
ARIN,20190815,0.75,0.78,0.75,0.77,4926000
ARIP,20190815,0.43,0.44,0.41,0.44,257500
ARROW,20190815,8.45,8.45,8.35,8.4,157100
AS,20190815,0.72,0.78,0.72,0.78,15200
ASAP,20190815,2.88,2.88,2.64,2.78,705000
ASEFA,20190815,4.72,4.72,4.6,4.7,288500
ASIA,20190815,6.85,6.85,6.3,6.6,44500
ASIAN,20190815,5.45,5.65,5.45,5.65,520900
ASIMAR,20190815,1.55,1.58,1.55,1.57,156500
ASK,20190815,24.4,24.9,24.1,24.7,681100
ASN,20190815,5.45,5.7,5.3,5.6,3200
ASP,20190815,2.48,2.6,2.48,2.5,4550500
ATP30,20190815,1.32,1.38,1.32,1.35,509700
AU,20190815,13,14.2,13,13.8,12123400
AUCT,20190815,6.75,6.95,6.75,6.95,1551500
AYUD,20190815,40.5,40.5,40,40,5000
B,20190815,0.35,0.35,0.33,0.35,1074200
B-WORK,20190815,12,12.2,12,12.2,56300
B52,20190815,0.19,0.19,0.18,0.19,250600
BA,20190815,9.1,9.1,8.85,8.95,1596200
BAFS,20190815,33,33.5,32.75,33.5,337900
BANPU,20190815,11.6,11.7,11.1,11.3,70301300
BAY,20190815,35.5,35.5,34,34,672500
BBL,20190815,164.5,167.5,164,167,8681300
BCH,20190815,14.7,14.8,14.2,14.6,20149000
BCP,20190815,26.75,27,26,26.75,4851700
BCPG,20190815,18,18.2,17.8,18.2,15577100
BCT,20190815,44,44,43,43,21300
BDMS,20190815,23.3,23.7,22.8,23.3,78479700
BEAUTY,20190815,2.96,3.12,2.9,3.08,214868000
BEC,20190815,7.6,8.25,7.5,8.25,14051600
BEM,20190815,10.9,11,10.7,10.8,79193300
BFIT,20190815,16.5,16.9,16.5,16.8,104300
BGC,20190815,12.4,12.6,12.3,12.5,906100
BGRIM,20190815,34,35.25,34,34.75,7216400
BGT,20190815,0.97,1.01,0.96,1.01,335900
BH,20190815,140.5,144.5,139,142.5,2703500
BIG,20190815,0.85,0.88,0.83,0.86,9760900
BIZ,20190815,2.58,2.66,2.58,2.64,239400
BJC,20190815,49.25,52,49.25,52,27582500
BJCHI,20190815,2.36,2.72,2.3,2.52,6247200
BKD,20190815,2.76,2.76,2.74,2.74,292300
BKI,20190815,325,325,325,325,2800
BKKCP,20190815,13.5,13.6,13.5,13.6,105300
BLA,20190815,21,21.2,20.6,20.7,2096600
BLAND,20190815,1.52,1.52,1.48,1.5,20735300
BM,20190815,2.02,2.1,1.98,2.08,17500
BOFFICE,20190815,16,16.2,15.9,16.1,264800
BOL,20190815,2.68,2.68,2.6,2.66,329700
BPP,20190815,19.6,19.8,19.3,19.5,3542700
BR,20190815,2.88,2.92,2.86,2.92,883900
BROCK,20190815,1.9,1.94,1.9,1.94,269800
BROOK,20190815,0.51,0.51,0.49,0.51,5234800
BRR,20190815,5.6,5.7,5.5,5.7,172800
BRRGIF,20190815,9.75,9.8,9.75,9.75,47700
BSBM,20190815,0.91,0.91,0.89,0.9,198900
BSM,20190815,0.35,0.36,0.33,0.36,1922800
BTS,20190815,12.3,12.5,12.2,12.5,54237000
BTSGIF,20190815,11,11.1,10.9,11.1,3294500
BTW,20190815,1.24,1.24,1.22,1.23,163300
BWG,20190815,0.69,0.69,0.68,0.69,7077200
CAZ,20190815,2.32,2.32,2.24,2.26,1530600
CBG,20190815,70.5,75,70.5,73.25,6003300
CCET,20190815,1.77,1.79,1.76,1.79,279200
CCP,20190815,0.37,0.37,0.34,0.35,1800500
CEN,20190815,0.97,0.98,0.94,0.98,745900
CENTEL,20190815,30.5,30.75,29.75,30.5,6264300
CFRESH,20190815,2.74,2.74,2.66,2.68,13200
CGD,20190815,1.01,1.03,0.99,1.02,14178500
CGH,20190815,0.86,0.87,0.84,0.87,1326200
CHAYO,20190815,4.76,4.9,4.7,4.78,3524500
CHEWA,20190815,0.73,0.73,0.72,0.73,1342400
CHG,20190815,2.2,2.34,2.14,2.3,68568500
CHO,20190815,0.88,0.88,0.84,0.88,816100
CHOTI,20190815,99.5,99.5,97,99,3200
CHOW,20190815,2.08,2.08,2,2.02,173100
CI,20190815,1.08,1.11,1.08,1.08,100700
CIG,20190815,0.21,0.23,0.21,0.23,316400
CIMBT,20190815,0.67,0.67,0.66,0.66,315700
CITY,20190815,2.02,2.02,1.99,2.02,127300
CK,20190815,25,25.5,24.5,24.9,25299800
CKP,20190815,6,6.15,5.95,6.05,23149600
CM,20190815,3.3,3.32,3.24,3.3,38400
CMAN,20190815,2.04,2.08,2,2.04,1195600
CMC,20190815,1.1,1.11,1.07,1.08,2301500
CMO,20190815,1.17,1.17,1.15,1.17,95000
CMR,20190815,2.2,2.22,2.18,2.22,251900
CNS,20190815,1.66,1.66,1.63,1.64,121700
CNT,20190815,1.91,1.92,1.86,1.91,74700
COL,20190815,20.6,20.6,20,20.2,985900
COLOR,20190815,1.21,1.22,1.2,1.2,236100
COM7,20190815,24.5,25.75,23.2,25.5,19106300
COMAN,20190815,3.06,3.06,2.92,3.04,676400
COTTO,20190815,1.87,1.88,1.81,1.83,282500
CPALL,20190815,82.25,82.75,81.5,82.5,57799900
CPF,20190815,28.5,28.75,27.75,28.75,67290000
CPI,20190815,1.42,1.42,1.4,1.4,263100
CPL,20190815,1.38,1.41,1.12,1.41,58900
CPN,20190815,68.75,68.75,66.5,67.25,11840200
CPNCG,20190815,15.3,15.4,15.3,15.3,240300
CPNREIT,20190815,35,35.25,33.75,35,1584700
CPR,20190815,4.84,4.84,4.78,4.82,47000
CPT,20190815,0.82,0.87,0.82,0.85,1507200
CPTGF,20190815,13.3,13.3,13.2,13.2,596000
CRANE,20190815,2.18,2.18,2.12,2.12,540100
CRD,20190815,0.96,0.97,0.96,0.97,54700
CRYSTAL,20190815,8.8,8.85,8.8,8.85,65200
CSC,20190815,47,48.5,45,48.25,5500
CSP,20190815,1.03,1.05,0.99,1.05,95300
CSR,20190815,74.5,74.5,74.5,74.5,100
CSS,20190815,1.55,1.55,1.46,1.5,3269900
CTARAF,20190815,5.75,5.85,5.75,5.85,295700
CTW,20190815,6.85,6.9,6.7,6.9,16800
CWT,20190815,2.88,2.9,2.84,2.86,648900
D,20190815,6.15,6.15,5.55,6,549000
DCC,20190815,2,2.02,1.96,2,2359600
DCON,20190815,0.38,0.38,0.36,0.38,8853600
DCORP,20190815,0.48,0.48,0.35,0.43,4565300
DDD,20190815,22.3,24.5,21.8,24,1165200
DELTA,20190815,52,52,50.5,51,1014100
DEMCO,20190815,2.84,2.98,2.8,2.9,978900
DIF,20190815,17.7,17.8,17.6,17.6,9167400
DIMET,20190815,0.64,0.69,0.61,0.63,1943400
DOD,20190815,10.7,11.1,10.6,10.9,1825000
DOHOME,20190815,9.1,9.5,8.9,9.35,41612300
DREIT,20190815,6.1,6.1,6.05,6.05,215100
DRT,20190815,6.1,6.1,5.95,6,2394400
DTAC,20190815,57.75,58.75,56.75,57.75,5024100
DTC,20190815,9.4,9.55,9.4,9.55,104900
EA,20190815,48.25,48.5,47,47.5,24722700
EASON,20190815,1.79,1.8,1.76,1.79,333800
EASTW,20190815,12.5,12.6,12.2,12.3,1946700
ECF,20190815,2.4,2.44,2.4,2.4,1713200
ECL,20190815,1.58,1.58,1.51,1.55,4093100
EE,20190815,0.54,0.55,0.53,0.55,1809100
EFORL,20190815,0.04,0.05,0.04,0.05,5126200
EGATIF,20190815,13.3,13.4,13.1,13.4,3113900
EGCO,20190815,309,316,308,316,1468400
EIC,20190815,0.04,0.05,0.04,0.04,1266700
EKH,20190815,7.7,7.8,7.65,7.75,3086000
EMC,20190815,0.22,0.23,0.22,0.22,743200
EPCO,20190815,3.66,3.74,3.64,3.7,4176100
EPG,20190815,6.05,6.2,6.05,6.05,9040100
ERW,20190815,5.25,5.5,5.15,5.45,17472200
ESSO,20190815,8.8,8.8,8.5,8.8,11389200
ESTAR,20190815,0.45,0.45,0.42,0.43,5631700
ETE,20190815,0.88,0.89,0.84,0.86,652800
EVER,20190815,0.39,0.4,0.38,0.4,4723200
F&D,20190815,19,19,19,19,100
FANCY,20190815,0.47,0.49,0.45,0.47,886800
FLOYD,20190815,1.68,1.75,1.36,1.62,1579200
FMT,20190815,23.8,23.8,23.8,23.8,5600
FN,20190815,1.65,1.67,1.57,1.62,2805100
FNS,20190815,2.86,2.86,2.84,2.86,28300
FORTH,20190815,5.65,5.7,5.55,5.7,196600
FPI,20190815,2.5,2.6,2.48,2.54,335100
FPT,20190815,18.2,18.2,18,18.2,156700
FSMART,20190815,7.5,7.6,7.3,7.55,1517400
FSS,20190815,1.96,1.96,1.9,1.96,41500
FTE,20190815,2.14,2.14,2.02,2.12,2204900
FTREIT,20190815,16,16,15.3,15.7,385200
FUTUREPF,20190815,25.75,25.75,25.5,25.75,84500
