<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190327,11.18,11.18,11.15,11.15,2200
BMSCG,20190327,7.98,7.98,7.95,7.95,15700
BMSCITH,20190327,12.38,12.38,12.3,12.35,100100
BSET100,20190327,10.47,10.47,10.42,10.45,137800
CHINA,20190327,5.77,5.77,5.65,5.7,13800
EBANK,20190327,5.57,5.6,5.54,5.54,15300
ECOMM,20190327,8.11,8.11,8.11,8.11,500
ENGY,20190327,6.22,6.22,6.22,6.22,600
ESET50,20190327,5.74,5.74,5.73,5.73,400
GLD,20190327,1.76,1.76,1.76,1.76,476500
TDEX,20190327,10.7,10.7,10.66,10.68,211600
TGOLDETF,20190327,3.86,3.86,3.86,3.86,10200
2S,20190327,2.22,2.24,2.2,2.2,17800
7UP,20190327,0.33,0.33,0.32,0.33,187300
A,20190327,6.3,6.35,6.3,6.3,11000
AAV,20190327,4.08,4.12,4.06,4.08,4417300
ABICO,20190327,4.4,4.4,4.32,4.32,22600
ABM,20190327,0.96,0.96,0.95,0.95,1500
ABPIF,20190327,5.55,5.6,5.45,5.6,1050600
ACAP,20190327,4.02,4.08,3.98,3.98,1275200
ACC,20190327,0.75,0.76,0.74,0.74,3057900
ADB,20190327,0.87,0.88,0.85,0.85,28100
ADVANC,20190327,182,184.5,182,182.5,3806000
AEC,20190327,0.51,0.51,0.5,0.5,42200
AEONTS,20190327,181,183,181,182,174900
AF,20190327,0.69,0.69,0.69,0.69,3900
AFC,20190327,8.8,8.9,8.8,8.9,1100
AGE,20190327,0.91,0.91,0.9,0.9,185200
AH,20190327,18.9,19.3,18.9,19,393900
AHC,20190327,17.3,17.3,17.2,17.2,15600
AIMIRT,20190327,11.1,11.3,11.1,11.2,739800
AIRA,20190327,1.47,1.47,1.47,1.47,1200
AIT,20190327,21.8,21.8,21.6,21.7,36400
AJ,20190327,7.85,7.9,7.85,7.85,9400
AJA,20190327,0.21,0.21,0.2,0.2,1774000
AKP,20190327,1.89,1.94,1.89,1.91,79000
AKR,20190327,0.81,0.81,0.8,0.8,73900
ALLA,20190327,1.6,1.68,1.59,1.68,17088900
ALT,20190327,3.02,3.02,2.98,2.98,500
ALUCON,20190327,178.5,178.5,178,178,1500
AMA,20190327,4.42,4.42,4.38,4.42,79400
AMANAH,20190327,1.75,1.78,1.73,1.75,3250100
AMARIN,20190327,5,5.15,5,5.05,46700
AMATA,20190327,21,21.2,20.9,20.9,9948200
AMATAR,20190327,11.3,11.3,11.2,11.2,56900
AMATAV,20190327,5.25,5.35,5.25,5.3,79700
AMC,20190327,1.77,1.78,1.75,1.75,21000
ANAN,20190327,3.52,3.6,3.52,3.56,11692000
AOT,20190327,68,68,67.25,67.5,15359800
AP,20190327,6.75,6.8,6.7,6.75,3673200
APCO,20190327,4.14,4.14,4.1,4.12,22000
APCS,20190327,4.66,4.7,4.6,4.66,293500
APEX,20190327,0.19,0.2,0.19,0.2,262500
APURE,20190327,1.28,1.3,1.28,1.3,189400
AQ,20190327,0.03,0.03,0.02,0.02,1993000
AQUA,20190327,0.46,0.48,0.45,0.47,27948300
ARIP,20190327,0.5,0.5,0.49,0.5,65900
ARROW,20190327,8.55,8.6,8.55,8.55,7600
AS,20190327,0.86,0.86,0.8,0.8,400
ASAP,20190327,3.12,3.14,3.1,3.1,310400
ASEFA,20190327,5.4,5.5,5.4,5.45,124000
ASIA,20190327,7.7,8,7.7,7.8,13300
ASIAN,20190327,7.85,7.85,7.8,7.8,732500
ASIMAR,20190327,2.02,2.04,2.02,2.02,50300
