<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190325,11.19,11.2,11.09,11.09,104400
BMSCG,20190325,8,8.01,7.96,7.97,13600
BMSCITH,20190325,12.38,12.41,12.27,12.33,738700
BSET100,20190325,10.47,10.49,10.38,10.43,593000
CHINA,20190325,5.72,5.72,5.62,5.62,18000
EFOOD,20190325,5.74,5.74,5.74,5.74,1000
ENGY,20190325,8.2,8.2,6.27,6.27,1000
GLD,20190325,1.74,1.76,1.74,1.76,142100
TDEX,20190325,10.74,10.75,10.61,10.62,187400
TGOLDETF,20190325,3.86,3.86,3.85,3.85,34700
2S,20190325,2.16,2.18,2.16,2.18,15200
7UP,20190325,0.33,0.33,0.32,0.33,441600
A,20190325,6.35,6.35,6.35,6.35,10000
AAV,20190325,4.12,4.12,4,4.04,16335600
ABICO,20190325,4.3,4.4,4.3,4.4,79900
ABM,20190325,0.94,0.94,0.94,0.94,70600
ABPIF,20190325,5.55,5.55,5.5,5.5,878500
ACAP,20190325,4,4.08,3.92,3.94,1553900
ACC,20190325,0.69,0.75,0.69,0.75,7544800
ADB,20190325,0.87,0.88,0.86,0.86,30000
ADVANC,20190325,182,183.5,180,181.5,5851500
AEC,20190325,0.49,0.5,0.49,0.5,99300
AEONTS,20190325,180,181,179,180,139400
AF,20190325,0.63,0.65,0.63,0.65,9200
AGE,20190325,0.91,0.91,0.9,0.9,93700
AH,20190325,18.9,18.9,18.6,18.9,748500
AHC,20190325,17.1,17.4,17,17,3700
AIMIRT,20190325,11,11,10.9,11,292200
AIRA,20190325,1.44,1.44,1.43,1.44,4300
AIT,20190325,21.7,21.8,21.2,21.3,163800
AJ,20190325,7,7.8,7,7.8,4900
AJA,20190325,0.21,0.22,0.2,0.21,10512900
AKP,20190325,1.92,1.92,1.88,1.88,97900
AKR,20190325,0.8,0.81,0.79,0.8,998500
ALLA,20190325,1.54,1.62,1.54,1.62,26784000
ALT,20190325,2.94,3.22,2.94,2.98,705700
ALUCON,20190325,178.5,178.5,178,178,800
AMA,20190325,4.4,4.4,4.34,4.4,64900
AMANAH,20190325,1.76,1.78,1.68,1.7,5418200
AMARIN,20190325,4.96,5,4.96,4.96,10400
AMATA,20190325,20.9,21.3,20.9,21.1,11295700
AMATAR,20190325,11,11,11,11,7600
AMATAV,20190325,5.25,5.35,5.25,5.25,130400
AMC,20190325,1.77,1.77,1.75,1.76,143500
ANAN,20190325,3.58,3.58,3.5,3.52,3951700
AOT,20190325,67.75,68,67,67.75,21995900
AP,20190325,6.75,6.8,6.65,6.7,5788600
APCO,20190325,4.14,4.14,4.08,4.12,111500
APCS,20190325,4.64,4.68,4.64,4.68,35200
APEX,20190325,0.19,0.2,0.19,0.2,540100
APURE,20190325,1.3,1.3,1.29,1.3,186200
AQ,20190325,0.02,0.03,0.02,0.03,2151600
AQUA,20190325,0.45,0.46,0.45,0.45,10992900
ARIP,20190325,0.5,0.5,0.49,0.5,279600
ARROW,20190325,8.45,8.55,8.45,8.55,20200
AS,20190325,0.79,0.87,0.79,0.8,7600
ASAP,20190325,3.2,3.24,3.14,3.14,680000
ASEFA,20190325,5.4,5.45,5.4,5.45,60400
ASIA,20190325,7.6,7.6,7.5,7.5,10300
ASIAN,20190325,7.55,7.95,7.55,7.85,11791200
ASIMAR,20190325,2.04,2.04,2.02,2.04,8000
ASK,20190325,23.1,23.1,22.9,23,160600
ASP,20190325,3.1,3.1,3.06,3.06,1283100
ATP30,20190325,1.53,1.53,1.49,1.5,461100
AU,20190325,8.25,8.25,8.1,8.25,761500
AUCT,20190325,5.8,5.85,5.75,5.85,386300
AYUD,20190325,45.5,46,45.5,46,55500
B,20190325,0.48,0.48,0.46,0.46,53200
B-WORK,20190325,10.9,10.9,10.8,10.9,409900
BA,20190325,11.9,11.9,11.8,11.8,315500
BAFS,20190325,34.5,34.5,34,34.25,221000
BANPU,20190325,16,16.3,15.8,16,21254200
BAY,20190325,37.5,37.5,36.5,37,506100
BBL,20190325,207,209,206,207,2945500
BCH,20190325,16.8,16.9,16.5,16.7,7279200
BCP,20190325,32.75,32.75,32.25,32.5,1842700
BCPG,20190325,16.2,16.4,16.1,16.3,2261100
BCT,20190325,43.5,43.75,42.75,43.75,14400
BDMS,20190325,24.3,24.4,24.1,24.2,49296100
BEAUTY,20190325,6.55,6.65,6.5,6.55,23529500
BEC,20190325,6.5,6.6,6.45,6.5,6928900
BEM,20190325,10.2,10.2,10,10.2,53822000
BFIT,20190325,17.8,17.8,17.6,17.7,49000
BGC,20190325,11.8,11.8,11,11.1,5902900
BGRIM,20190325,29.5,29.75,29,29.5,2487400
BGT,20190325,0.99,0.99,0.99,0.99,50900
BH,20190325,177,178,174.5,175.5,1129100
BIG,20190325,1.26,1.27,1.25,1.26,1299400
BIZ,20190325,2.86,2.86,2.82,2.86,88500
BJC,20190325,49.75,50.5,49,49.75,6633600
BJCHI,20190325,1.98,1.98,1.96,1.96,59000
BKD,20190325,2.98,3,2.98,3,22100
BKI,20190325,325,325,324,325,1600
