<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190402,11.25,11.26,11.25,11.25,10200
BMSCG,20190402,8.13,8.13,8.13,8.13,3500
BMSCITH,20190402,12.45,12.49,12.45,12.48,390900
BSET100,20190402,10.59,10.6,10.59,10.6,205900
CHINA,20190402,5.92,5.98,5.91,5.92,178100
EFOOD,20190402,5.74,5.74,5.74,5.74,100
EICT,20190402,4.63,4.63,4.63,4.63,900
ENGY,20190402,6.34,6.35,6.34,6.35,2100
ENY,20190402,7.45,7.49,7.45,7.49,300
GLD,20190402,1.74,1.74,1.73,1.74,74300
TDEX,20190402,10.75,10.81,10.75,10.79,201100
TGOLDETF,20190402,3.79,3.8,3.79,3.8,33800
2S,20190402,2.34,2.56,2.28,2.28,3103400
7UP,20190402,0.31,0.32,0.31,0.32,2535900
A,20190402,6.35,6.35,6.3,6.3,10300
AAV,20190402,4.1,4.14,4.1,4.12,4122900
ABICO,20190402,4.28,4.32,4.28,4.32,26700
ABM,20190402,0.95,1.02,0.95,0.97,639100
ABPIF,20190402,5.6,5.6,5.55,5.55,374000
ACAP,20190402,4,4.08,3.96,3.96,1169700
ACC,20190402,0.73,0.76,0.73,0.73,2529200
ADB,20190402,0.89,1.1,0.89,1,17009000
ADVANC,20190402,185.5,186.5,185,186.5,3613500
AEC,20190402,0.49,0.5,0.49,0.5,29700
AEONTS,20190402,187,187.5,185,186.5,270800
AF,20190402,0.65,0.65,0.65,0.65,200
AFC,20190402,8.75,8.75,8.75,8.75,100
AGE,20190402,0.9,0.91,0.89,0.9,343500
AH,20190402,19.5,20.3,19.5,20.3,1877900
AHC,20190402,17.1,17.2,17.1,17.2,13100
AIMIRT,20190402,11.3,11.4,11.3,11.3,332800
AIRA,20190402,1.44,1.44,1.44,1.44,5300
AIT,20190402,21.9,22,21.9,21.9,256500
AJ,20190402,8.15,8.15,7.9,7.95,90500
AJA,20190402,0.21,0.22,0.21,0.21,1297800
AKP,20190402,1.87,1.87,1.86,1.86,70100
AKR,20190402,0.8,0.84,0.8,0.81,5843000
ALLA,20190402,1.75,1.75,1.68,1.69,5827000
ALT,20190402,2.98,3,2.98,3,19500
ALUCON,20190402,178.5,178.5,178.5,178.5,1600
AMA,20190402,4.38,4.44,4.36,4.38,235000
AMANAH,20190402,1.67,1.69,1.67,1.67,1727900
AMARIN,20190402,5,5,4.98,5,32800
AMATA,20190402,21.5,21.8,21.4,21.8,18961000
AMATAR,20190402,11.3,11.5,11.3,11.4,146000
AMATAV,20190402,5.15,5.2,5.15,5.15,38100
AMC,20190402,1.77,1.78,1.75,1.75,81900
ANAN,20190402,3.62,3.7,3.62,3.68,10400400
AOT,20190402,67.5,68,67.25,67.5,17979100
AP,20190402,7.15,7.25,7.1,7.2,7609100
APCO,20190402,4.1,4.14,4.1,4.12,46400
APCS,20190402,4.62,4.7,4.6,4.7,219700
APEX,20190402,0.2,0.2,0.19,0.2,206700
APURE,20190402,1.29,1.3,1.28,1.28,67000
AQ,20190402,0.03,0.03,0.02,0.03,2096200
AQUA,20190402,0.49,0.51,0.48,0.5,47480600
ARIP,20190402,0.49,0.49,0.48,0.49,513900
ARROW,20190402,8.55,8.6,8.5,8.55,43500
AS,20190402,0.86,0.86,0.8,0.85,4800
ASAP,20190402,2.88,2.94,2.88,2.92,875200
ASEFA,20190402,5.6,5.6,5.5,5.55,177200
ASIA,20190402,7.9,7.95,7.9,7.9,46500
ASIAN,20190402,7.9,8,7.8,7.85,2002800
ASIMAR,20190402,2,2.04,2,2.04,34900
ASK,20190402,22.9,23.1,22.9,23,266500
ASN,20190402,3.54,3.54,3.5,3.5,5600
ASP,20190402,3.1,3.1,3.08,3.08,835500
