<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20191004,10.43,10.44,10.43,10.44,16000
BMSCG,20191004,7.97,7.97,7.92,7.92,20600
BMSCITH,20191004,11.78,11.78,11.71,11.73,400400
BSET100,20191004,10.42,10.43,10.39,10.39,1352700
CHINA,20191004,5.29,5.29,5.25,5.25,1200
EBANK,20191004,4.94,4.94,4.94,4.94,5000
EFOOD,20191004,5.71,5.74,5.71,5.74,6100
ENGY,20191004,6.33,6.33,6.33,6.33,1200
ENY,20191004,7.22,7.22,7.22,7.22,200
ESET50,20191004,5.7,5.7,5.69,5.69,2700
GLD,20191004,1.95,1.95,1.94,1.95,41300
TDEX,20191004,10.67,10.69,10.63,10.64,123200
TGOLDETF,20191004,4.23,4.24,4.22,4.22,31800
2S,20191004,2.26,2.28,2.26,2.28,91400
7UP,20191004,0.57,0.58,0.52,0.53,24956900
A,20191004,6.2,6.25,6.2,6.25,10000
AAV,20191004,3.02,3.04,3,3.02,3296000
ABICO,20191004,4.16,4.2,4.14,4.14,29800
ABM,20191004,0.84,0.85,0.83,0.84,97000
ABPIF,20191004,4.9,4.92,4.9,4.9,258500
ACAP,20191004,1.62,1.81,1.62,1.69,23677200
ACC,20191004,0.65,0.65,0.64,0.65,6500
ACG,20191004,1.28,1.28,1.2,1.21,826000
ADB,20191004,0.6,0.61,0.6,0.6,234200
ADVANC,20191004,222,225,220,224,7844400
AEC,20191004,0.26,0.28,0.26,0.26,528700
AEONTS,20191004,204,209,203,207,317100
AGE,20191004,0.92,0.92,0.88,0.88,2224500
AH,20191004,16.4,16.4,15.7,15.8,833800
AI,20191004,1.21,1.21,1.19,1.2,1426600
AIE,20191004,0.41,0.42,0.41,0.41,1795100
AIMCG,20191004,9.9,9.95,9.9,9.95,622000
AIMIRT,20191004,14.9,15,14.9,15,573800
AIRA,20191004,1.3,1.31,1.3,1.3,72000
AIT,20191004,20.8,20.9,20.7,20.8,48500
AJ,20191004,8,8.2,7.9,8.1,7400
AJA,20191004,0.18,0.19,0.18,0.19,6191800
AKP,20191004,1.34,1.35,1.34,1.35,79600
AKR,20191004,0.74,0.75,0.74,0.75,250900
ALL,20191004,4.28,4.3,4.22,4.26,824700
ALLA,20191004,1.21,1.22,1.17,1.22,474500
ALT,20191004,2.4,2.42,2.4,2.4,22700
ALUCON,20191004,166,166,165,165,700
AMA,20191004,6.5,6.55,6.4,6.4,140000
AMANAH,20191004,3.58,3.66,3.52,3.54,23030900
AMARIN,20191004,4.9,4.9,4.8,4.8,15500
AMATA,20191004,24.5,24.6,24.4,24.4,4557500
AMATAR,20191004,12.6,12.6,12.6,12.6,84300
AMATAV,20191004,4.86,4.9,4.84,4.9,117300
AMC,20191004,1.8,1.82,1.8,1.81,50600
ANAN,20191004,3.08,3.1,3.06,3.06,1400700
AOT,20191004,73.5,73.5,73,73.25,10641600
AP,20191004,6.55,6.6,6.5,6.5,7954800
APCO,20191004,3.4,3.42,3.32,3.4,40700
APCS,20191004,4,4.02,3.96,3.96,289700
APEX,20191004,0.17,0.17,0.16,0.17,190800
APURE,20191004,0.83,0.83,0.8,0.8,899800
AQ,20191004,0.02,0.03,0.01,0.01,15799900
AQUA,20191004,0.49,0.5,0.49,0.49,5075500
ARIN,20191004,0.66,0.69,0.6,0.63,10233500
ARIP,20191004,0.45,0.45,0.44,0.44,720400
ARROW,20191004,8.75,8.75,8.65,8.7,84100
AS,20191004,0.83,0.85,0.83,0.85,50000
ASAP,20191004,2.78,2.78,2.76,2.76,230500
ASEFA,20191004,4.48,4.56,4.46,4.56,134300
ASIA,20191004,6.6,6.6,6.6,6.6,1000
ASIAN,20191004,5.95,6.15,5.9,6,4635600
ASIMAR,20191004,1.42,1.43,1.41,1.42,139400
ASK,20191004,26.5,26.5,26,26.25,196000
ASN,20191004,5.8,5.9,5.8,5.8,75800
ASP,20191004,2,2.04,2,2,5568600
ATP30,20191004,1.39,1.39,1.36,1.37,88600
AU,20191004,12.7,12.8,12.4,12.4,1347000
AUCT,20191004,8.85,8.9,8.75,8.75,497200
AYUD,20191004,40.25,40.25,40,40,500
B,20191004,0.29,0.3,0.27,0.28,2426600
B-WORK,20191004,12.5,12.6,12.5,12.6,51000
