<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190701,11.55,11.7,11.55,11.66,32100
BMSCG,20190701,8.68,8.68,8.6,8.64,13500
BMSCITH,20190701,13.18,13.21,13.14,13.15,1540000
BSET100,20190701,11.29,11.31,11.27,11.27,408000
CHINA,20190701,5.6,5.6,5.58,5.59,61200
EBANK,20190701,5.74,5.79,5.74,5.78,15300
ECOMM,20190701,8.99,8.99,8.99,8.99,100
EFOOD,20190701,6.16,6.16,6.16,6.16,100
EICT,20190701,5.16,5.17,5.16,5.17,8000
ESET50,20190701,6.12,6.15,6.12,6.15,700
GLD,20190701,1.79,1.8,1.79,1.8,957100
TDEX,20190701,11.38,11.48,11.38,11.44,286600
TGOLDETF,20190701,3.94,3.95,3.91,3.92,303800
TH100,20190701,5.05,5.1,5.05,5.1,1100
2S,20190701,2.22,2.24,2.2,2.2,321000
7UP,20190701,0.32,0.32,0.28,0.29,7470700
A,20190701,6.35,6.35,6.35,6.35,15000
A5,20190701,2.7,2.72,1.5,1.81,4857800
AAV,20190701,4.08,4.08,4.02,4.02,17191700
ABICO,20190701,4.54,4.6,4.4,4.44,264900
ABM,20190701,0.87,0.88,0.86,0.86,192900
ABPIF,20190701,6.2,6.3,6.2,6.3,800000
ACAP,20190701,3,3.02,2.96,3,1013400
ACC,20190701,0.68,0.68,0.65,0.66,3494600
ACG,20190701,1.59,1.59,1.43,1.44,37314000
ADB,20190701,0.81,0.81,0.78,0.8,864500
ADVANC,20190701,219,220,213,213,8497000
AEC,20190701,0.59,0.59,0.58,0.59,382500
AEONTS,20190701,224,227,221,222,455600
AF,20190701,0.7,0.7,0.68,0.7,140200
AGE,20190701,1.13,1.13,1.11,1.12,2569600
AH,20190701,19.5,20.3,19.5,19.6,1838100
AHC,20190701,16,16,15.7,15.7,10400
AI,20190701,1.56,1.56,1.49,1.53,32995700
AIE,20190701,0.54,0.54,0.5,0.53,19649300
AIMIRT,20190701,12.5,12.8,12.4,12.7,890800
AIRA,20190701,1.3,1.32,1.28,1.3,526600
AIT,20190701,23,23.2,23,23,141100
AJ,20190701,9.1,9.1,9.05,9.1,191700
AJA,20190701,0.2,0.22,0.2,0.21,3061500
AKP,20190701,1.59,1.62,1.57,1.59,176500
AKR,20190701,0.77,0.83,0.77,0.81,9975300
ALL,20190701,4.5,4.52,4.44,4.46,893000
ALLA,20190701,1.38,1.39,1.37,1.37,359000
ALT,20190701,3.02,3.02,2.92,2.96,124400
ALUCON,20190701,173.5,173.5,172,173.5,2100
AMA,20190701,6.85,7.05,6.45,6.55,4555900
AMANAH,20190701,2.06,2.22,2.04,2.22,50473900
AMARIN,20190701,4.98,5,4.98,5,35900
AMATA,20190701,24.6,24.7,24,24,22182000
AMATAR,20190701,12.6,12.6,12.4,12.6,46100
AMATAV,20190701,5,5.05,4.98,5.05,438200
AMC,20190701,1.72,1.72,1.67,1.69,44200
ANAN,20190701,3.86,3.92,3.84,3.88,4635600
AOT,20190701,74.25,74.5,74,74.25,25945300
AP,20190701,7.95,7.95,7.8,7.85,5279400
APCO,20190701,3.82,3.82,3.7,3.72,140200
APCS,20190701,4.7,4.7,4.62,4.68,406500
APEX,20190701,0.18,0.19,0.18,0.18,1091500
APURE,20190701,1.36,1.36,1.32,1.32,429100
AQ,20190701,0.02,0.03,0.02,0.02,25525200
AQUA,20190701,0.52,0.53,0.5,0.52,18702100
ARIP,20190701,0.53,0.53,0.49,0.49,3298200
ARROW,20190701,8.65,8.7,8.55,8.6,38700
AS,20190701,0.72,0.8,0.72,0.76,254900
ASAP,20190701,2.78,2.78,2.72,2.74,1921300
ASEFA,20190701,4.98,4.98,4.92,4.96,135600
ASIA,20190701,7.15,7.2,7.15,7.2,4800
ASIAN,20190701,7.25,7.35,7.2,7.2,381800
ASIMAR,20190701,1.89,1.94,1.88,1.89,290300
ASK,20190701,24.3,24.3,24.1,24.1,71200
ASN,20190701,4.48,4.48,4.42,4.48,19000
ASP,20190701,2.8,2.8,2.76,2.78,3710600
ATP30,20190701,1.39,1.39,1.37,1.38,711800
AU,20190701,13.4,13.7,12.9,13.7,5200500
AUCT,20190701,7.55,7.6,7.4,7.6,2338500
AYUD,20190701,40.75,41.25,40.5,41.25,20100
B,20190701,0.54,0.56,0.53,0.54,743300
B-WORK,20190701,12.3,12.5,12.3,12.5,27700
B52,20190701,0.29,0.29,0.28,0.28,1445500
BA,20190701,11.6,11.6,11.4,11.6,528000
BAFS,20190701,35.5,35.75,35.25,35.25,136300
BANPU,20190701,15.1,15.3,15,15.2,33855600
BAY,20190701,38.75,39,38.75,39,247400
BBL,20190701,198.5,199.5,198,198.5,4996200
BCH,20190701,16.6,16.8,16.4,16.5,10209700
BCP,20190701,30.75,31.25,30.75,31,4900700
BCPG,20190701,20.8,21.4,20.5,21.3,21438400
BCT,20190701,47.75,48,47.5,47.5,57400
BDMS,20190701,26.25,26.25,25.75,26,24230000
BEAUTY,20190701,4.12,4.14,3.92,3.96,145055200
BEC,20190701,9,9.2,8.9,9.15,10411800
BEM,20190701,11.5,11.5,11.3,11.4,48803600
BFIT,20190701,18.3,18.3,18.1,18.1,165200
BGC,20190701,12.8,13.4,12.8,13.3,10836400
BGRIM,20190701,36,36.5,35.75,36.25,7370700
BGT,20190701,1,1,0.98,0.99,76900
BH,20190701,167,169,167,167,1198400
BIG,20190701,1.13,1.13,1.11,1.12,2762900
BIZ,20190701,2.6,2.62,2.58,2.6,45600
BJC,20190701,51,51.5,50.75,50.75,5199900
BJCHI,20190701,2.64,2.64,2.52,2.54,1714900
BKD,20190701,2.88,2.9,2.86,2.86,243100
BKI,20190701,333,333,330,331,19800
BKKCP,20190701,13.1,13.2,13.1,13.1,39100
BLA,20190701,27.25,27.5,27,27.25,1130000
BLAND,20190701,1.74,1.75,1.73,1.74,37913700
BLISS,20190701,0.11,0.19,0.11,0.15,654887900
BM,20190701,2.1,2.1,2.08,2.1,62700
BOFFICE,20190701,16.5,16.5,16.4,16.4,62800
BOL,20190701,2.46,2.52,2.46,2.5,769800
BPP,20190701,21.6,21.9,21.3,21.7,6141800
BR,20190701,3.1,3.1,3.04,3.04,1874600
BROCK,20190701,2.02,2.02,2.02,2.02,3000
BROOK,20190701,0.5,0.5,0.49,0.49,1041900
BRR,20190701,6.1,6.1,6.05,6.1,49300
BRRGIF,20190701,9.65,9.7,9.6,9.65,169500
BSBM,20190701,0.91,0.91,0.89,0.89,577100
BSM,20190701,0.46,0.46,0.45,0.46,457100
BTS,20190701,12.1,12.3,12.1,12.1,22862800
BTSGIF,20190701,10.9,11,10.9,10.9,1958500
BTW,20190701,1.46,1.47,1.44,1.45,126400
BUI,20190701,15,16,13.5,14,363300
BWG,20190701,0.94,0.95,0.92,0.92,13058000
CAZ,20190701,2.36,2.38,2.34,2.34,744200
CBG,20190701,74.25,74.25,72.5,72.75,3223300
CCET,20190701,1.77,1.77,1.75,1.77,889900
CCP,20190701,0.39,0.39,0.38,0.39,1450500
CEN,20190701,1,1.01,0.98,0.99,34800
CENTEL,20190701,35.5,36.5,35.25,36.25,10875700
CFRESH,20190701,3.02,3.04,3,3.04,66300
CGD,20190701,1.05,1.08,1.05,1.07,5104000
CGH,20190701,0.95,0.96,0.93,0.96,1756900
CHAYO,20190701,4.62,4.82,4.58,4.8,11064900
CHEWA,20190701,0.8,0.81,0.8,0.8,3095500
CHG,20190701,2.26,2.3,2.26,2.26,35610700
CHO,20190701,0.94,0.94,0.92,0.92,822400
CHOTI,20190701,103,103,102,103,300
CHOW,20190701,2.26,2.28,2.24,2.24,324200
CHUO,20190701,0.21,0.33,0.15,0.28,26115700
CI,20190701,1.38,1.38,1.32,1.36,89800
CIG,20190701,0.26,0.27,0.25,0.26,2673300
CIMBT,20190701,0.72,0.73,0.72,0.72,989300
CITY,20190701,2.24,2.26,2.24,2.24,28000
CK,20190701,29.5,29.75,29,29.5,12709200
CKP,20190701,7.1,7.15,7.05,7.1,17307500
CM,20190701,3.7,3.76,3.7,3.74,9000
CMAN,20190701,2.38,2.42,2.36,2.36,1102800
CMC,20190701,1.4,1.41,1.39,1.39,545600
CMO,20190701,1.47,1.47,1.43,1.44,227200
CMR,20190701,2.32,2.34,2.3,2.34,72100
CNS,20190701,1.97,1.97,1.87,1.87,361900
CNT,20190701,1.97,1.98,1.96,1.98,125300
COL,20190701,22.7,22.8,22.4,22.4,563600
COLOR,20190701,1.27,1.28,1.24,1.25,25300
COM7,20190701,22.1,22.6,21.9,22.3,13345600
COMAN,20190701,3.2,3.22,3.12,3.18,265000
COTTO,20190701,2.06,2.06,2.04,2.04,328400
CPALL,20190701,86.5,87,85.5,86,26173000
CPF,20190701,28.25,28.75,28,28.5,33099000
CPH,20190701,6.2,6.2,6.2,6.2,11500
CPI,20190701,1.48,1.48,1.45,1.45,223400
CPL,20190701,1.46,1.5,1.45,1.47,1704200
CPN,20190701,75.5,75.75,74.5,75.5,9384800
CPNCG,20190701,15.3,15.4,15.2,15.3,454100
CPNREIT,20190701,30.25,30.75,30,30.75,1743100
CPR,20190701,5.15,5.2,5.1,5.1,97000
CPT,20190701,1.16,1.17,1.14,1.14,2991200
CPTGF,20190701,13.5,13.7,13.4,13.6,133100
CRANE,20190701,2.08,2.08,2,2,624100
CRD,20190701,1.02,1.02,1,1.01,47300
CRYSTAL,20190701,8.9,8.95,8.9,8.95,101100
CSC,20190701,49.75,50,49.75,50,1500
CSP,20190701,1.11,1.11,1.1,1.1,27200
CSS,20190701,1.93,1.96,1.89,1.89,9458300
CTARAF,20190701,5.8,5.85,5.75,5.8,282800
CTW,20190701,7.8,7.9,7.8,7.9,15700
CWT,20190701,2.98,3,2.96,2.96,298200
D,20190701,7.25,7.25,7.05,7.1,291700
DCC,20190701,2.06,2.06,2.02,2.04,2926700
DCON,20190701,0.42,0.43,0.41,0.42,3946100
DCORP,20190701,0.66,0.67,0.62,0.63,2004000
DDD,20190701,26,26,24.7,24.9,1481600
DELTA,20190701,69,69.75,68.25,68.25,925600
DEMCO,20190701,3.48,3.5,3.38,3.42,3202000
DIF,20190701,16.8,17,16.7,17,9623000
DIMET,20190701,0.71,0.71,0.69,0.69,379800
DOD,20190701,11.4,11.6,11.3,11.3,745300
DREIT,20190701,6.35,6.45,6.35,6.45,196300
DRT,20190701,6.1,6.1,6,6.05,280900
DTAC,20190701,53.5,54.5,52.75,54.5,14624100
DTC,20190701,10,10.1,9.9,10,194000
EA,20190701,56.25,56.5,55.5,55.5,18458000
EARTH,20190701,0.36,0.53,0.32,0.51,918270800
EASON,20190701,2,2,1.95,1.96,546700
EASTW,20190701,13,13.3,13,13.1,4245300
ECF,20190701,2.66,2.66,2.44,2.44,4886800
ECL,20190701,1.59,1.6,1.57,1.57,3853400
EE,20190701,0.53,0.54,0.51,0.53,11835000
EFORL,20190701,0.04,0.05,0.04,0.05,16272500
EGATIF,20190701,12.6,12.7,12.5,12.6,2649100
EGCO,20190701,327,333,327,329,1048400
EIC,20190701,0.04,0.05,0.04,0.04,14028300
EKH,20190701,6.85,6.9,6.75,6.75,1252000
EMC,20190701,0.3,0.3,0.29,0.29,10263300
EPCO,20190701,3.52,3.58,3.4,3.44,10101400
EPG,20190701,6.25,6.3,6.2,6.2,3575300
ERW,20190701,6.3,6.3,6.2,6.25,13624000
ERWPF,20190701,5.5,5.55,5.5,5.55,79400
ESSO,20190701,11,11,10.9,11,8863700
ESTAR,20190701,0.5,0.5,0.48,0.49,5599800
ETE,20190701,1.17,1.18,1.17,1.18,354800
EVER,20190701,0.46,0.47,0.45,0.45,4239100
F&D,20190701,17.4,17.6,16.6,16.6,35700
FANCY,20190701,0.67,0.67,0.61,0.63,4577800
FC,20190701,0.31,0.32,0.29,0.31,5108900
FLOYD,20190701,1.77,1.79,1.75,1.77,70900
FMT,20190701,24.6,24.6,24.2,24.2,11700
FN,20190701,1.97,2.06,1.96,1.98,36128300
FNS,20190701,3.3,3.32,3.3,3.32,104600
FORTH,20190701,5.9,5.9,5.8,5.9,220900
FPI,20190701,2.78,2.82,2.78,2.82,573900
FPT,20190701,18.7,18.8,18.7,18.8,1012500
FSMART,20190701,7.05,7.05,6.95,7,918800
FSS,20190701,2,2,1.93,1.99,302400
FTE,20190701,2.3,2.34,2.28,2.3,999700
FTREIT,20190701,15.7,15.9,15.7,15.9,1989800
FUTUREPF,20190701,26,26,25.75,26,88100
FVC,20190701,0.63,0.64,0.63,0.64,1963600
GAHREIT,20190701,9.2,9.2,9.2,9.2,142000
GBX,20190701,0.57,0.58,0.54,0.55,3966800
GC,20190701,5.25,5.3,5.25,5.25,71600
GCAP,20190701,2.32,2.36,2.3,2.32,1747500
GEL,20190701,0.24,0.25,0.23,0.24,5813900
GENCO,20190701,0.69,0.7,0.68,0.69,284300
GFPT,20190701,16.9,17.1,16.9,16.9,786600
GGC,20190701,12.2,12.2,12.1,12.1,1055500
GIFT,20190701,3.4,3.4,3.38,3.38,159500
GJS,20190701,0.15,0.16,0.14,0.15,15859500
GL,20190701,7.2,7.2,6.6,6.6,9237200
GLAND,20190701,2.88,2.88,2.82,2.84,28800
GLANDRT,20190701,14.1,14.1,14.1,14.1,1100
GLOBAL,20190701,18,18.1,17.6,17.7,4141500
GLOW,20190701,89,89.25,89,89,941800
GOLD,20190701,8.4,8.45,8.4,8.4,1868600
GOLDPF,20190701,7.45,7.45,7.45,7.45,1100
GPI,20190701,2.08,2.1,2.06,2.08,303500
GPSC,20190701,71.5,73,71.25,71.75,13706400
GRAMMY,20190701,10.1,10.3,10.1,10.3,40000
GRAND,20190701,0.84,0.85,0.83,0.84,1818700
GREEN,20190701,0.99,1.02,0.99,1.02,429200
GSC,20190701,1.13,1.14,1.08,1.1,1419300
GSTEL,20190701,0.04,0.08,0.04,0.06,223264600
GTB,20190701,0.63,0.63,0.6,0.62,345300
GULF,20190701,124.5,128,123.5,127.5,8762700
GUNKUL,20190701,3.24,3.24,3.18,3.18,44289500
GVREIT,20190701,17.5,17.5,17.3,17.4,265700
GYT,20190701,372,372,370,370,400
HANA,20190701,27.25,28,27,27.25,8214300
HARN,20190701,2.38,2.38,2.34,2.38,464000
HFT,20190701,2.8,2.82,2.78,2.8,313800
HMPRO,20190701,17.5,17.7,17.4,17.7,21447000
HPF,20190701,4.98,5,4.96,4.98,777200
HPT,20190701,0.79,0.81,0.76,0.76,1359200
HREIT,20190701,9,9.05,9,9.05,668900
HTC,20190701,20.7,21.1,20.7,21.1,605900
HTECH,20190701,3.68,3.68,3.58,3.58,444400
HUMAN,20190701,7.9,7.9,7.75,7.8,407500
HYDRO,20190701,0.56,0.62,0.56,0.59,472000
ICC,20190701,41.25,42.5,41.25,42.25,3600
ICHI,20190701,6.7,6.75,6.55,6.7,5889200
ICN,20190701,1.97,1.98,1.92,1.95,1864900
IEC,20190701,0.01,0.01,0.01,0.01,779614500
IFEC,20190701,0.21,0.89,0.21,0.88,1146074500
IFS,20190701,3.32,3.38,3.32,3.32,168800
IHL,20190701,5.3,5.35,5.2,5.25,1422300
III,20190701,6.3,6.3,6.05,6.1,2558800
ILINK,20190701,5.65,5.9,5.6,5.9,4015300
IMPACT,20190701,26.5,27,26.25,27,514000
INET,20190701,3.18,3.2,3.16,3.18,125000
INGRS,20190701,0.67,0.67,0.64,0.66,1266300
INOX,20190701,0.84,0.85,0.83,0.85,656900
INTUCH,20190701,63.25,63.25,62.25,62.25,8363600
IRC,20190701,18.3,18.4,18.3,18.4,27100
IRCP,20190701,0.76,0.76,0.74,0.74,556200
IRPC,20190701,5.05,5.25,5.05,5.2,203239100
IT,20190701,2.7,2.7,2.64,2.66,213700
ITD,20190701,2.34,2.38,2.34,2.34,8642200
ITEL,20190701,3.16,3.16,3.08,3.14,972900
IVL,20190701,47.75,48.25,47.5,47.75,15499500
J,20190701,1,1.02,0.99,1,2003000
JAS,20190701,7.25,7.25,7.05,7.2,36017500
JASIF,20190701,10.7,10.8,10.7,10.8,11727400
JCK,20190701,1.23,1.24,1.17,1.22,2484400
JCKH,20190701,0.72,0.72,0.7,0.72,72500
JCT,20190701,80,83.5,80,83.5,3900
JKN,20190701,9.1,9.35,9.1,9.25,6504800
JMART,20190701,11,11.1,10.6,10.8,5275000
JMT,20190701,17.6,17.6,17.2,17.3,2098900
JSP,20190701,0.44,0.45,0.43,0.44,6153000
JTS,20190701,1.44,1.44,1.4,1.41,242500
JUBILE,20190701,17.6,17.6,17.3,17.3,116500
JUTHA,20190701,0.54,0.7,0.54,0.64,367400
JWD,20190701,8.9,9,8.65,8.65,6178100
K,20190701,1.56,1.56,1.51,1.52,105100
KAMART,20190701,5.85,5.85,5.3,5.35,8122500
KASET,20190701,1.87,1.87,1.85,1.85,500
KBANK,20190701,189.5,191,188.5,188.5,6817000
KBS,20190701,4.04,4.1,4.04,4.1,17900
KC,20190701,0.15,0.36,0.12,0.32,98761700
KCAR,20190701,11.7,11.7,11.6,11.6,46100
KCE,20190701,19.7,19.9,19.5,19.5,18987200
KCM,20190701,0.92,0.92,0.89,0.9,814400
KDH,20190701,96.5,97,96.5,97,400
KGI,20190701,4.74,4.76,4.72,4.74,4776700
KIAT,20190701,0.41,0.41,0.4,0.41,3298200
KKC,20190701,1.1,1.11,1.09,1.09,103400
KKP,20190701,69.75,71.25,69.5,71,15811700
KOOL,20190701,1.25,1.25,1.21,1.23,1459100
KPNPF,20190701,8.8,8.95,8.8,8.95,5300
KSL,20190701,2.88,2.9,2.86,2.86,2172100
KTB,20190701,19.6,19.8,19.6,19.7,36619200
KTC,20190701,43.5,44,43.25,43.5,14873100
KTECH,20190701,0.12,0.29,0.1,0.17,170653600
KTIS,20190701,5.6,5.7,5.5,5.7,17500
KWG,20190701,2,2.04,2,2,134400
KWM,20190701,1.07,1.09,1.07,1.08,466800
KYE,20190701,385,389,385,387,2300
L&E,20190701,2.6,2.66,2.6,2.6,2400
LALIN,20190701,5.55,5.55,5.5,5.5,167900
LANNA,20190701,11.6,11.8,11.5,11.6,84800
LDC,20190701,1.04,1.05,0.99,1.02,121200
LEE,20190701,2.32,2.34,2.28,2.3,230500
LH,20190701,11.1,11.2,11,11.1,62518500
LHFG,20190701,1.51,1.52,1.5,1.5,1480600
LHHOTEL,20190701,20.1,20.4,20,20.4,124000
LHK,20190701,3.8,3.84,3.8,3.82,331100
LHPF,20190701,9.15,9.2,9.1,9.15,397800
LHSC,20190701,18.7,18.9,18.7,18.9,64200
LIT,20190701,5.35,5.4,5.3,5.4,386600
LOXLEY,20190701,2.26,2.32,2.24,2.32,12263500
LPH,20190701,5.35,5.4,5.3,5.4,669300
LPN,20190701,7.3,7.35,7.25,7.3,3335000
LRH,20190701,47.5,49.25,47.25,49.25,4000
LST,20190701,4.7,4.72,4.66,4.66,54600
LUXF,20190701,8.95,9,8.95,8.95,77500
LVT,20190701,0.01,0.02,0.01,0.01,122518500
