<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190821,10.72,10.72,10.6,10.68,24100
BMSCG,20190821,8.21,8.32,8.21,8.28,9100
BMSCITH,20190821,11.88,11.96,11.84,11.94,484700
BSET100,20190821,10.46,10.56,10.45,10.54,434200
CHINA,20190821,5.28,5.3,5.28,5.29,173200
EBANK,20190821,5.12,5.12,5.08,5.08,600
EICT,20190821,5.4,5.42,5.4,5.42,3000
ENGY,20190821,6.04,6.04,6.04,6.04,100
ENY,20190821,7.07,7.07,7.07,7.07,100
ESET50,20190821,5.67,5.67,5.67,5.67,100
GLD,20190821,1.94,1.94,1.94,1.94,292700
TDEX,20190821,10.67,10.73,10.64,10.72,95600
TGOLDETF,20190821,4.26,4.26,4.23,4.25,45500
2S,20190821,2.44,2.44,2.4,2.42,349900
7UP,20190821,0.49,0.51,0.45,0.51,44689100
A,20190821,6.2,6.25,6.2,6.25,11900
AAV,20190821,3.24,3.26,3.2,3.22,10631700
ABICO,20190821,4.22,4.22,4.16,4.22,88700
ABM,20190821,0.84,0.84,0.83,0.83,69900
ABPIF,20190821,6.2,6.25,6.2,6.2,86200
ACAP,20190821,2.26,2.44,2.26,2.36,8803900
ACC,20190821,0.67,0.68,0.67,0.68,10218300
ACG,20190821,1.49,1.51,1.48,1.5,272200
ADB,20190821,0.66,0.67,0.65,0.67,43500
ADVANC,20190821,225,229,221,228,8631600
AEC,20190821,0.29,0.3,0.28,0.28,3175400
AEONTS,20190821,214,221,213,219,370800
AF,20190821,0.67,0.67,0.66,0.66,15900
AFC,20190821,7.45,7.55,7.45,7.55,700
AGE,20190821,1.03,1.04,1.02,1.03,941700
AH,20190821,17.5,17.9,17.5,17.8,217800
AHC,20190821,14.9,15.5,14.9,15.4,16500
AI,20190821,1.23,1.23,1.21,1.21,1153800
AIE,20190821,0.39,0.39,0.38,0.38,6345500
AIMCG,20190821,9.7,9.7,9.65,9.7,558800
AIMIRT,20190821,13.4,13.6,13.4,13.6,1604200
AIRA,20190821,1.3,1.3,1.3,1.3,300
AIT,20190821,22.8,23,22.8,23,164400
AJ,20190821,8.85,9.15,8.8,8.9,38500
AJA,20190821,0.2,0.2,0.19,0.2,1762500
AKP,20190821,1.38,1.39,1.36,1.38,161700
AKR,20190821,0.76,0.77,0.75,0.76,1160000
ALL,20190821,4.2,4.26,4.2,4.24,575500
ALLA,20190821,1.28,1.31,1.26,1.31,2535900
ALT,20190821,2.7,2.7,2.66,2.7,70200
ALUCON,20190821,167.5,168,167,167.5,1900
AMA,20190821,7.5,7.7,7.45,7.7,1814100
AMANAH,20190821,2.32,2.38,2.32,2.34,5748900
AMARIN,20190821,4.9,4.96,4.8,4.94,4200
AMATA,20190821,24.2,25.25,24.1,25.25,14027400
AMATAR,20190821,12.3,12.4,12.2,12.4,16200
AMATAV,20190821,4.52,4.54,4.52,4.52,132800
AMC,20190821,1.95,1.95,1.91,1.94,309500
ANAN,20190821,3.32,3.34,3.28,3.32,2857600
AOT,20190821,70.25,71,70.25,70.25,20258000
AP,20190821,7.5,7.6,7.35,7.4,4973300
APCO,20190821,3.44,3.44,3.32,3.42,77100
APCS,20190821,4.3,4.3,4.12,4.28,129800
APEX,20190821,0.17,0.17,0.15,0.16,3961900
APURE,20190821,0.96,0.96,0.94,0.95,117100
AQ,20190821,0.02,0.03,0.02,0.02,11368500
AQUA,20190821,0.56,0.57,0.55,0.55,26409600
ARIN,20190821,0.8,0.81,0.79,0.8,2017900
ARIP,20190821,0.48,0.48,0.46,0.46,1704300
ARROW,20190821,8.45,8.45,8.4,8.4,79300
AS,20190821,0.79,0.84,0.79,0.84,127600
ASAP,20190821,2.78,2.78,2.7,2.72,1266800
ASEFA,20190821,4.8,4.8,4.68,4.74,85600
ASIA,20190821,6.6,7,6.6,6.85,84100
ASIAN,20190821,5.8,5.95,5.8,5.85,85900
ASIMAR,20190821,1.5,1.57,1.5,1.57,356000
ASK,20190821,25,25.25,24.7,25,268000
ASN,20190821,5.9,6,5.1,5.1,23700
ASP,20190821,2.52,2.54,2.48,2.52,2700900
ATP30,20190821,1.4,1.4,1.39,1.39,549600
AU,20190821,14.1,14.3,13.9,14.2,2627400
AUCT,20190821,7.45,7.85,7.45,7.8,2666100
AYUD,20190821,40,40.75,40,40.75,6300
B,20190821,0.33,0.34,0.33,0.33,3972400
B-WORK,20190821,12,12.1,12,12.1,21000
B52,20190821,0.2,0.21,0.2,0.2,388800
BA,20190821,9.05,9.05,8.9,9,583700
BAFS,20190821,33.5,33.75,33.25,33.5,104300
BANPU,20190821,11.7,11.9,11.6,11.9,26318900
BAY,20190821,35.5,35.5,34.5,34.75,501700
BBL,20190821,169,171.5,166.5,170,6638500
BCH,20190821,15.8,16.1,15.8,16,14142400
BCP,20190821,26.25,27,26.25,26.5,5810400
BCPG,20190821,18.3,18.6,18.3,18.4,9152700
BCT,20190821,43.75,43.75,42.75,43,3500
BDMS,20190821,23.1,23.4,23.1,23.1,37501700
BEAUTY,20190821,3.02,3.06,2.98,3.04,42822700
BEC,20190821,8.45,8.6,8.35,8.55,5921700
BEM,20190821,10.9,11.1,10.8,11,45476700
BFIT,20190821,17,17.4,17,17.3,5100
BGC,20190821,13.8,14.1,13.5,13.7,5252300
BGRIM,20190821,35.75,36.75,35.5,36.75,14786500
BGT,20190821,1,1.02,0.98,1,56200
BH,20190821,141.5,144,141,143,1716600
BIG,20190821,0.9,0.9,0.88,0.89,4437800
BIZ,20190821,2.58,2.6,2.56,2.6,26600
BJC,20190821,52.5,55,52.5,54.25,12631900
BJCHI,20190821,2.52,2.54,2.46,2.48,1157500
BKD,20190821,2.78,2.8,2.78,2.78,43900
BKI,20190821,325,326,325,326,5500
BKKCP,20190821,13.9,14,13.9,14,2600
BLA,20190821,20.7,20.7,20.4,20.5,621600
BLAND,20190821,1.5,1.51,1.49,1.5,5588600
BM,20190821,2.06,2.06,2.04,2.06,3700
BOFFICE,20190821,16.2,16.2,16.2,16.2,6600
BOL,20190821,2.64,2.7,2.64,2.7,73900
BPP,20190821,19.4,19.9,19.4,19.7,3713500
BR,20190821,2.94,2.96,2.92,2.94,631300
BROCK,20190821,1.95,1.95,1.94,1.94,94000
BROOK,20190821,0.48,0.49,0.47,0.48,1027500
BRR,20190821,5.65,5.7,5.5,5.6,252400
BRRGIF,20190821,9.55,9.6,9.5,9.5,257400
BSBM,20190821,0.91,0.91,0.9,0.9,236000
BSM,20190821,0.37,0.38,0.37,0.38,469400
BTNC,20190821,17.6,17.6,17.6,17.6,100
BTS,20190821,12.8,12.9,12.6,12.7,41920600
BTSGIF,20190821,11.2,11.2,11.1,11.2,770100
BTW,20190821,1.23,1.25,1.18,1.25,65700
BWG,20190821,0.73,0.74,0.71,0.72,3753300
CAZ,20190821,2.34,2.38,2.34,2.38,273600
CBG,20190821,75.5,77.25,75,76.5,2724900
CCET,20190821,1.81,1.82,1.79,1.81,532200
CCP,20190821,0.35,0.36,0.35,0.35,205300
CEN,20190821,0.95,0.95,0.95,0.95,102600
CENTEL,20190821,31.75,32.5,31.25,31.75,7596300
CFRESH,20190821,2.16,2.16,2,2.04,740200
CGD,20190821,1,1.01,1,1.01,730400
CGH,20190821,0.86,0.86,0.84,0.86,2063900
CHAYO,20190821,4.78,4.86,4.78,4.82,1743300
CHEWA,20190821,0.74,0.74,0.73,0.73,1103700
CHG,20190821,2.38,2.46,2.36,2.44,73727200
CHO,20190821,0.87,0.87,0.86,0.87,239100
CHOW,20190821,2,2.08,2,2.02,262200
CI,20190821,1.09,1.09,1.06,1.07,8200
CIG,20190821,0.21,0.22,0.21,0.21,282000
CIMBT,20190821,0.68,0.7,0.67,0.7,653900
CITY,20190821,2,2.04,2,2.04,8800
CK,20190821,24.3,24.3,23.3,23.4,31434600
CKP,20190821,6.05,6.25,6.05,6.25,27544300
CM,20190821,3.24,3.26,3.24,3.24,21600
CMAN,20190821,2.14,2.14,2.08,2.1,160000
CMC,20190821,1.1,1.13,1.1,1.11,160200
CMO,20190821,1.19,1.2,1.19,1.19,13900
CMR,20190821,2.2,2.2,2.2,2.2,40000
CNT,20190821,1.89,1.89,1.85,1.89,78200
COL,20190821,20.1,20.3,20.1,20.1,65700
COLOR,20190821,1.21,1.21,1.2,1.2,121600
COM7,20190821,26.5,26.5,26,26.25,2527000
COMAN,20190821,2.88,2.94,2.82,2.86,63600
COTTO,20190821,1.81,1.83,1.8,1.81,371900
CPALL,20190821,85.25,86.5,84.75,86.5,26955100
CPF,20190821,29.25,29.75,29,29.5,33160900
CPI,20190821,1.5,1.62,1.49,1.6,10288200
CPL,20190821,1.31,1.33,1.31,1.32,3700
CPN,20190821,66,67.75,66,66.75,7626800
CPNCG,20190821,15.4,15.4,15.2,15.3,285900
CPNREIT,20190821,34.25,34.25,34,34.25,510700
CPR,20190821,4.84,4.86,4.84,4.86,2500
CPT,20190821,0.88,1.02,0.88,1,19855300
CPTGF,20190821,13.3,13.3,13.1,13.2,1785900
CRANE,20190821,2.24,2.32,2.2,2.22,1458400
CRD,20190821,0.97,0.98,0.96,0.98,6800
