<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AMATA,20190621,24.3,24.4,23.8,24,11758700
AMATAR,20190621,12,12.1,12,12,207500
AMATAV,20190621,5.05,5.1,5,5.05,228200
AMC,20190621,1.72,1.74,1.72,1.74,15900
ANAN,20190621,3.84,3.86,3.78,3.8,7196000
AOT,20190621,74.5,75,74,74.5,53254900
AP,20190621,8.1,8.15,8,8.05,11997200
APCO,20190621,3.8,3.8,3.74,3.78,46200
APCS,20190621,4.62,4.7,4.62,4.68,81200
APEX,20190621,0.19,0.19,0.19,0.19,202900
APURE,20190621,1.37,1.38,1.34,1.34,270500
AQ,20190621,0.02,0.03,0.02,0.03,5092300
AQUA,20190621,0.53,0.53,0.52,0.53,5195200
ARIP,20190621,0.54,0.55,0.5,0.52,7898700
ARROW,20190621,8.55,8.55,8.5,8.5,278000
AS,20190621,0.82,0.82,0.8,0.8,2600
ASAP,20190621,2.84,2.84,2.76,2.8,741100
ASEFA,20190621,4.88,4.92,4.84,4.9,214100
ASIA,20190621,7.3,7.3,7.3,7.3,5100
ASIAN,20190621,7.4,7.45,7.3,7.35,549700
ASIMAR,20190621,1.85,2.04,1.83,1.9,1722400
ASK,20190621,24.3,24.3,24.1,24.2,60300
ASN,20190621,4.18,4.22,4.18,4.22,55300
ASP,20190621,2.78,2.8,2.74,2.76,5117500
ATP30,20190621,1.39,1.4,1.37,1.39,603900
AU,20190621,11.8,12.4,11.7,12.3,7699800
AUCT,20190621,6.7,6.75,6.6,6.65,1034800
AYUD,20190621,42.75,42.75,40.75,40.75,52600
B,20190621,0.56,0.57,0.55,0.56,135600
B-WORK,20190621,11.9,12,11.9,12,506700
B52,20190621,0.29,0.29,0.28,0.29,199800
BA,20190621,11.6,11.9,11.5,11.7,2676700
BAFS,20190621,36,36.25,35.75,36,417400
BANPU,20190621,14.9,14.9,14.5,14.6,59520900
BAT-3K,20190621,212,216,212,216,200
BAY,20190621,39.25,39.25,38.75,38.75,1154700
BBL,20190621,203,204,200,200,5251300
BCH,20190621,16.9,16.9,16.7,16.7,8920700
BCP,20190621,31.25,31.5,30.75,30.75,5689300
BCPG,20190621,19.6,19.6,19,19.2,24399800
BCT,20190621,48.25,48.75,47.75,48,13900
BDMS,20190621,25.75,26,25.5,25.5,35077700
BEAUTY,20190621,4.42,4.42,4.22,4.24,156813700
BEC,20190621,9.1,9.35,9.1,9.2,26899800
BEM,20190621,11.3,11.4,11.2,11.3,230488600
BFIT,20190621,18.8,19.1,18.6,18.6,428400
BGC,20190621,12.6,12.6,12.3,12.3,2249300
BGRIM,20190621,35.5,35.75,34.75,35,11994900
BGT,20190621,1.02,1.03,1,1,29400
BH,20190621,171,172,170,170,1631700
BIG,20190621,1.16,1.16,1.12,1.12,6792500
BIZ,20190621,2.6,2.64,2.58,2.6,198700
BJC,20190621,51.5,51.5,49.25,50.5,12703100
BJCHI,20190621,2.32,2.46,2.3,2.4,2073400
BKD,20190621,2.88,2.9,2.88,2.88,65100
BKI,20190621,331,331,330,331,2300
BKKCP,20190621,13,13,13,13,30300
BLA,20190621,28.5,28.5,27.5,27.75,1681500
BLAND,20190621,1.65,1.66,1.64,1.66,36691700
BM,20190621,2.18,2.18,2.16,2.18,62500
BOFFICE,20190621,15.4,15.8,15.4,15.7,511700
BOL,20190621,2.36,2.38,2.36,2.38,82300
BPP,20190621,21.6,21.9,21.6,21.7,4251000
BR,20190621,3.12,3.16,3.08,3.12,1824700
BROCK,20190621,2.04,2.04,2.02,2.02,4300
BROOK,20190621,0.53,0.53,0.49,0.5,17346400
BRR,20190621,6.15,6.15,6.1,6.15,42000
BRRGIF,20190621,9.6,9.6,9.6,9.6,61400
BSBM,20190621,0.9,0.91,0.9,0.91,159500
BSM,20190621,0.48,0.48,0.47,0.47,4014400
BTS,20190621,12.3,12.4,12,12,64106600
BTSGIF,20190621,11.1,11.1,10.9,10.9,10014100
BTW,20190621,1.38,1.38,1.36,1.38,9900
BWG,20190621,0.95,0.96,0.94,0.94,10666200
CAZ,20190621,2.44,2.44,2.32,2.32,4072300
CBG,20190621,74.25,77,73.5,73.75,16231700
CCET,20190621,1.82,1.82,1.76,1.76,4111800
CCP,20190621,0.37,0.37,0.36,0.36,1833100
CEN,20190621,0.97,0.98,0.96,0.98,537000
CENTEL,20190621,36.25,36.5,35.75,36,8304700
CFRESH,20190621,3.1,3.14,2.98,3,1065100
CGD,20190621,1.1,1.12,1.08,1.09,3423000
CGH,20190621,0.94,0.97,0.93,0.97,764000
CHAYO,20190621,4.54,4.54,4.38,4.44,2003900
CHEWA,20190621,0.86,0.86,0.83,0.85,1735500
CHG,20190621,2.2,2.22,2.18,2.2,34800700
CHO,20190621,0.95,0.95,0.94,0.94,1593200
CHOTI,20190621,101.5,101.5,101,101.5,700
CHOW,20190621,2.28,2.3,2.24,2.28,187800
CI,20190621,1.27,1.29,1.27,1.28,21700
CIG,20190621,0.26,0.27,0.25,0.26,2585500
CIMBT,20190621,0.73,0.74,0.73,0.73,378900
CITY,20190621,2.22,2.26,2.22,2.24,10800
CK,20190621,28.75,29,28.5,28.5,9793000
CKP,20190621,6.9,6.9,6.75,6.85,35506700
CM,20190621,3.72,3.72,3.7,3.72,13200
CMAN,20190621,2.44,2.46,2.44,2.44,482300
CMC,20190621,1.43,1.45,1.41,1.41,2065700
CMO,20190621,1.48,1.48,1.47,1.48,104800
CMR,20190621,2.36,2.36,2.32,2.34,15300
CNS,20190621,1.99,1.99,1.92,1.92,214500
CNT,20190621,2,2,1.98,1.99,116300
COL,20190621,22.8,22.9,22.7,22.8,57200
COLOR,20190621,1.3,1.3,1.3,1.3,465000
COM7,20190621,21.8,22,21.5,21.6,8026000
COMAN,20190621,3.44,3.44,3.32,3.4,146600
COTTO,20190621,2.06,2.06,2.04,2.04,404300
CPALL,20190621,85,85.5,84.5,85.5,30381400
CPF,20190621,28.5,28.75,27.75,28,41102600
CPH,20190621,6.2,6.2,6.2,6.2,3700
CPI,20190621,1.45,1.46,1.44,1.46,43800
CPL,20190621,1.49,1.5,1.48,1.48,4000
CPN,20190621,76.5,76.75,75.25,76.25,10841800
CPNCG,20190621,15.1,15.1,15,15.1,225400
CPNREIT,20190621,29.75,30.5,29.75,30.25,2237000
CPR,20190621,5.1,5.2,5.1,5.15,88400
CPT,20190621,1.19,1.2,1.19,1.19,1533100
CPTGF,20190621,13.5,13.5,13.4,13.4,183900
CRANE,20190621,2.1,2.14,2.06,2.06,442200
CRD,20190621,1.02,1.02,1,1.02,152200
CRYSTAL,20190621,9.05,9.05,8.95,9,273400
CSC,20190621,50,50,49.5,49.75,6700
CSP,20190621,1.08,1.1,1.08,1.1,13300
CSR,20190621,70,70,70,70,900
CSS,20190621,1.8,1.8,1.77,1.78,1395800
CTARAF,20190621,5.25,5.55,5.25,5.55,1485400
CTW,20190621,8,8,7.9,7.95,40500
CWT,20190621,3.02,3.04,2.98,3,207100
D,20190621,6.95,7.05,6.95,7,76200
DCC,20190621,2,2.06,2,2.02,8740800
DCON,20190621,0.41,0.43,0.41,0.42,7125500
DCORP,20190621,0.63,0.74,0.62,0.68,16934100
DDD,20190621,26.75,29,26.5,26.5,5050400
DELTA,20190621,67.5,69.25,67.25,68.5,3050100
DEMCO,20190621,3.34,3.36,3.3,3.32,1305000
DIF,20190621,16.3,16.5,16.3,16.5,16474600
DIMET,20190621,0.73,0.74,0.72,0.72,51500
DOD,20190621,10.8,11.4,10.8,11.3,5811200
DREIT,20190621,6.05,6.1,6,6.1,213100
DRT,20190621,5.95,6,5.9,5.95,508200
DTAC,20190621,51.25,51.25,50,50.75,8907800
DTC,20190621,10,10,9.9,9.9,394000
EA,20190621,55,55.25,53.75,53.75,26929400
EASON,20190621,2.02,2.04,2,2.04,54500
EASTW,20190621,12.5,12.5,12.3,12.4,1301800
ECF,20190621,2.6,2.7,2.6,2.66,13703900
ECL,20190621,1.62,1.62,1.59,1.6,2749700
EE,20190621,0.55,0.55,0.52,0.54,3428900
EFORL,20190621,0.05,0.05,0.04,0.04,2838000
EGATIF,20190621,12.6,12.8,12.5,12.8,8188000
EGCO,20190621,322,325,319,322,2128700
EIC,20190621,0.04,0.04,0.03,0.04,3004000
EKH,20190621,6.75,6.85,6.75,6.8,1898800
EMC,20190621,0.29,0.29,0.28,0.29,10742100
EPCO,20190621,3.18,3.22,3.18,3.18,560400
EPG,20190621,6.2,6.25,6.1,6.15,13842800
ERW,20190621,6.6,6.6,6.45,6.5,6473100
ERWPF,20190621,5.4,5.45,5.4,5.45,69300
ESSO,20190621,10.7,10.9,10.5,10.7,43251000
ESTAR,20190621,0.5,0.52,0.5,0.51,3402300
ETE,20190621,1.18,1.21,1.17,1.17,652500
EVER,20190621,0.46,0.47,0.45,0.46,8810000
F&D,20190621,17.8,17.8,17.8,17.8,100
FANCY,20190621,0.57,0.58,0.55,0.55,1574300
FC,20190621,0.31,0.31,0.3,0.3,875800
FLOYD,20190621,1.79,1.79,1.76,1.76,75500
FMT,20190621,24.2,24.4,24.2,24.3,31200
FN,20190621,1.72,1.73,1.68,1.69,4682300
FNS,20190621,3.38,3.4,3.36,3.4,137700
FORTH,20190621,5.9,6.1,5.9,5.9,297900
FPI,20190621,2.72,2.76,2.72,2.76,1113400
FPT,20190621,17.9,18.3,17.9,18.3,202400
FSMART,20190621,7.05,7.05,6.95,7,709900
FSS,20190621,1.82,1.84,1.8,1.83,137800
FTE,20190621,2.24,2.26,2.22,2.26,304700
FTREIT,20190621,15.3,15.5,15.2,15.5,2300800
FUTUREPF,20190621,27,27,26.5,26.75,44600
FVC,20190621,0.6,0.61,0.59,0.6,902500
GAHREIT,20190621,9.25,9.25,9.25,9.25,23400
GBX,20190621,0.6,0.6,0.58,0.58,1211800
GC,20190621,5.25,5.3,5.2,5.25,22600
GCAP,20190621,2.3,2.32,2.3,2.3,871900
GEL,20190621,0.24,0.24,0.23,0.23,1131600
GENCO,20190621,0.69,0.7,0.69,0.69,626500
GFPT,20190621,17,17.1,16.3,16.5,5678700
GGC,20190621,11.9,12.2,11.7,12.1,4983000
GIFT,20190621,3.36,3.38,3.36,3.36,162200
GJS,20190621,0.14,0.14,0.13,0.14,134600
GL,20190621,7.05,7.3,7.05,7.1,15682200
GLAND,20190621,2.92,2.92,2.88,2.88,69200
GLANDRT,20190621,13.4,13.4,13.4,13.4,338900
GLOBAL,20190621,17.9,18.2,17.8,17.9,11412900
GLOW,20190621,89,89.25,89,89,5704800
GOLD,20190621,8.4,8.45,8.4,8.4,311700
GOLDPF,20190621,7.35,7.35,7.3,7.35,134900
GPI,20190621,2.08,2.1,2.06,2.08,339400
GPSC,20190621,63.5,64,62.25,63,6774200
GRAMMY,20190621,9.6,9.75,9.5,9.7,1134500
GRAND,20190621,0.83,0.84,0.81,0.81,1264700
GREEN,20190621,1.04,1.04,1.02,1.03,86900
GSC,20190621,1.12,1.18,1.11,1.16,12553900
GTB,20190621,0.64,0.65,0.63,0.65,134800
GULF,20190621,116,116.5,114.5,114.5,7270700
GUNKUL,20190621,3.22,3.22,3.14,3.16,47227200
GVREIT,20190621,17.1,17.1,16.7,16.8,115600
HANA,20190621,26.25,26.5,25.75,25.75,3217400
HARN,20190621,2.32,2.34,2.3,2.32,1639300
HFT,20190621,2.8,2.82,2.8,2.82,814400
HMPRO,20190621,18,18,17.7,18,27988400
HPF,20190621,5,5,4.98,5,1486600
HPT,20190621,0.77,0.77,0.76,0.76,162800
HREIT,20190621,8.7,8.8,8.6,8.8,1285700
HTC,20190621,20.5,20.5,20.3,20.3,282700
HTECH,20190621,3.6,3.68,3.6,3.64,485600
HUMAN,20190621,7.9,7.9,7.75,7.85,270600
HYDRO,20190621,0.57,0.62,0.57,0.6,261700
ICC,20190621,40.25,40.25,40.25,40.25,500
ICHI,20190621,5.2,5.65,5.2,5.6,19002100
ICN,20190621,1.89,1.9,1.88,1.9,187800
IFS,20190621,3.26,3.28,3.24,3.24,159500
IHL,20190621,5.4,5.6,5.35,5.55,818600
III,20190621,5.85,5.85,5.8,5.85,527000
ILINK,20190621,5.3,5.4,5.25,5.3,194700
IMPACT,20190621,24.5,25,24.5,24.8,1405000
INET,20190621,3.16,3.18,3.12,3.14,175500
INGRS,20190621,0.66,0.66,0.64,0.65,629900
INOX,20190621,0.84,0.85,0.83,0.84,138700
INSURE,20190621,28,28,24,24,3200
INTUCH,20190621,60.25,60.5,60,60,11082400
IRC,20190621,17.8,18,17.7,18,6400
IRCP,20190621,0.77,0.78,0.76,0.77,461000
IRPC,20190621,5.2,5.3,5.1,5.15,179295500
IT,20190621,2.58,2.58,2.56,2.56,17000
ITD,20190621,2.4,2.44,2.36,2.38,13439600
ITEL,20190621,3.06,3.1,3.04,3.1,562000
IVL,20190621,48.5,49,47.5,47.75,20299300
J,20190621,1.01,1.02,0.99,1,280800
JAS,20190621,6.8,6.85,6.7,6.8,40121400
JASIF,20190621,10.6,10.7,10.6,10.6,14756300
JCK,20190621,1.36,1.38,1.33,1.33,4568900
JCKH,20190621,0.72,0.72,0.69,0.71,34100
JCT,20190621,85.25,87.75,85.25,87.75,200
JKN,20190621,9.05,9.15,9,9,7048800
JMART,20190621,9.2,9.25,9.15,9.15,1627900
JMT,20190621,16.7,16.8,16.5,16.7,3064200
JSP,20190621,0.42,0.42,0.41,0.41,1796200
JTS,20190621,1.38,1.4,1.37,1.37,124500
JUBILE,20190621,15.9,16.4,15.9,16.4,568600
JUTHA,20190621,0.83,0.83,0.79,0.82,98300
JWD,20190621,8.7,8.75,8.5,8.55,1106900
K,20190621,1.56,1.56,1.53,1.55,41600
KAMART,20190621,5.8,5.85,5.6,5.7,4157100
KASET,20190621,1.87,1.95,1.87,1.88,53700
KBANK,20190621,193.5,193.5,191,192,7131400
KBS,20190621,4.06,4.08,4.04,4.08,15700
KCAR,20190621,11.7,11.7,11.6,11.7,26500
KCE,20190621,18.9,19.2,18.7,18.7,8476300
KCM,20190621,0.94,0.95,0.93,0.94,862900
KDH,20190621,95,95,94.75,95,1100
KGI,20190621,4.74,4.74,4.66,4.7,5603100
KIAT,20190621,0.41,0.42,0.41,0.41,4236100
KKC,20190621,1.13,1.13,1.04,1.07,201600
KKP,20190621,69,69,68.25,68.25,3790500
KOOL,20190621,1.23,1.24,1.22,1.22,801000
KPNPF,20190621,8.85,8.95,8.8,8.95,11000
KSL,20190621,2.88,2.9,2.86,2.88,542700
KTB,20190621,19.5,19.6,19.4,19.4,54847200
KTC,20190621,43.75,44,43,43.5,10198100
KTIS,20190621,5.5,5.55,5.5,5.55,24100
KWG,20190621,1.97,2.02,1.97,2,856400
KWM,20190621,1.08,1.09,1.07,1.08,295600
KYE,20190621,394,396,394,396,1800
L&E,20190621,2.54,2.64,2.54,2.62,13200
LALIN,20190621,5.5,5.5,5.4,5.5,304600
LANNA,20190621,11.4,11.4,11.2,11.2,81100
LDC,20190621,1.01,1.02,1,1.01,37000
LEE,20190621,2.32,2.36,2.32,2.34,70500
LH,20190621,11.2,11.4,11.1,11.1,203058700
LHFG,20190621,1.49,1.49,1.48,1.48,2568400
LHHOTEL,20190621,18.9,19,18.8,18.9,313700
LHK,20190621,3.8,3.84,3.8,3.82,110400
LHPF,20190621,8.75,8.8,8.75,8.8,69700
LHSC,20190621,18.9,18.9,18.7,18.8,142100
LIT,20190621,5.55,5.6,5.4,5.4,402600
LOXLEY,20190621,2.08,2.1,2.06,2.06,1182800
LPH,20190621,5.3,5.35,5.25,5.3,501200
LPN,20190621,7.45,7.45,7.3,7.35,5190100
LRH,20190621,49.75,49.75,49.75,49.75,3000
LST,20190621,4.68,4.68,4.62,4.62,133700
LTX,20190621,99.5,103,94.75,103,39000
LUXF,20190621,9.05,9.05,8.9,8.9,2800
M,20190621,73.25,74.25,73.25,74.25,301000
M-CHAI,20190621,184.5,185,184.5,185,400
M-II,20190621,8.5,8.65,8.5,8.65,600
M-PAT,20190621,7.8,7.85,7.8,7.8,21900
M-STOR,20190621,7.4,7.45,7.3,7.45,4100
MACO,20190621,1.5,1.51,1.5,1.5,3872300
MAJOR,20190621,29.25,29.75,29,29,4046700
MAKRO,20190621,36.25,38,36.25,38,3400600
MALEE,20190621,8.15,8.15,7.9,8.1,959800
MATCH,20190621,2.02,2.02,1.99,2,84000
MAX,20190621,0.02,0.02,0.01,0.02,13322400
MBAX,20190621,3.96,3.96,3.94,3.96,136800
MBK,20190621,22.6,22.8,22,22,4142500
MBKET,20190621,9,9.1,9,9.1,166800
MC,20190621,7.6,7.7,7.5,7.5,1745300
MCOT,20190621,10.4,10.6,10.3,10.3,81600
MCS,20190621,7.5,7.7,7.45,7.65,5220900
MDX,20190621,4.22,4.22,4.14,4.16,203100
MEGA,20190621,36.75,36.75,35.75,36.25,1672300
META,20190621,1.39,1.4,1.37,1.38,676100
METCO,20190621,182.5,183,182.5,183,300
MFC,20190621,17.8,18,17.8,17.9,5100
MFEC,20190621,3.7,3.74,3.62,3.72,1131100
MGT,20190621,1.86,1.88,1.86,1.88,86600
MIDA,20190621,0.6,0.61,0.6,0.61,553200
MILL,20190621,0.89,0.89,0.85,0.89,68800
MINT,20190621,39.5,39.75,39,39.5,11718900
MITSIB,20190621,2.38,2.42,2.36,2.36,6132600
MJD,20190621,3.4,3.4,3.34,3.38,217100
MJLF,20190621,12.7,13,12.7,12.9,292400
MK,20190621,3.38,3.38,3.32,3.34,696700
ML,20190621,1,1.01,1,1.01,184400
MM,20190621,3,3.08,3,3.06,171800
MNIT,20190621,1.42,1.42,1.42,1.42,100
MNRF,20190621,3.36,3.4,3.36,3.38,21200
MODERN,20190621,3.24,3.26,3.24,3.26,571500
MONO,20190621,1.82,1.86,1.82,1.84,3569200
MOONG,20190621,5.4,5.5,5.35,5.35,1458500
MORE,20190621,0.15,0.16,0.15,0.16,1019900
MPG,20190621,0.61,0.62,0.57,0.59,230700
MPIC,20190621,1.43,1.45,1.43,1.45,400
MSC,20190621,7.6,7.6,7.5,7.55,174000
MTC,20190621,57,57,56,56.75,3788800
MTI,20190621,96,96,93.25,95.5,3900
MVP,20190621,1.96,2,1.96,1.97,446500
NCH,20190621,1.02,1.02,1.01,1.02,1900
NCL,20190621,1.27,1.3,1.27,1.27,107400
NDR,20190621,1.86,1.9,1.85,1.9,112000
NEP,20190621,0.31,0.31,0.29,0.31,1149900
NER,20190621,2.58,2.6,2.5,2.5,15189500
NETBAY,20190621,31.5,31.5,30.25,30.25,173700
NEWS,20190621,0.01,0.02,0.01,0.01,14612000
NEX,20190621,3.22,3.28,3.2,3.28,875100
NFC,20190621,3.8,3.8,3.76,3.76,500
NINE,20190621,2.02,2.02,2,2,43600
NKI,20190621,60,60,60,60,6800
NNCL,20190621,1.75,1.75,1.72,1.74,748300
NOBLE,20190621,18.8,18.9,18.8,18.8,220200
NOK,20190621,2.42,2.42,2.24,2.4,835800
NPK,20190621,26.5,26.5,26.5,26.5,1000
NPPG,20190621,1.11,1.13,1.09,1.09,4556100
NSI,20190621,70.5,70.5,69.5,69.5,1600
NTV,20190621,52.5,52.5,52.5,52.5,6900
NUSA,20190621,0.38,0.39,0.38,0.38,667300
NVD,20190621,3,3.06,2.96,3.02,238500
NWR,20190621,0.82,0.83,0.81,0.81,4909300
NYT,20190621,4.92,4.92,4.86,4.86,499200
OCC,20190621,13.7,14,13.5,14,500
OCEAN,20190621,1.25,1.29,1.25,1.27,1722900
OGC,20190621,34,34,34,34,100
OISHI,20190621,109.5,113,108,112,28900
ORI,20190621,7.8,7.8,7.65,7.8,23504700
OSP,20190621,35.25,35.5,34.5,35,43790400
OTO,20190621,2.54,2.56,2.52,2.52,322900
PACE,20190621,0.19,0.2,0.18,0.19,5541200
PAF,20190621,0.86,0.87,0.85,0.85,98700
PAP,20190621,2.92,2.92,2.9,2.9,128300
PATO,20190621,13.7,13.8,13.4,13.4,57000
PB,20190621,60.25,60.75,60.25,60.75,6500
PCSGH,20190621,6.95,7,6.9,7,618000
PDG,20190621,2.9,2.92,2.9,2.92,142900
PDI,20190621,10.5,10.5,10.2,10.2,141400
PDJ,20190621,1.74,1.79,1.74,1.75,178900
PE,20190621,0.07,0.08,0.07,0.07,6800
PERM,20190621,1.35,1.41,1.33,1.38,6308100
PF,20190621,0.8,0.8,0.79,0.79,6793900
PG,20190621,6.05,6.1,6.05,6.1,800
PHOL,20190621,1.76,1.83,1.75,1.77,1061700
PICO,20190621,4.18,4.18,4.16,4.18,6500
PIMO,20190621,1.44,1.45,1.43,1.43,2116000
PJW,20190621,1.75,1.88,1.75,1.8,3455900
PK,20190621,2,2.06,2,2.02,96600
PL,20190621,3.22,3.22,3.18,3.2,29400
PLANB,20190621,7.25,7.3,7.15,7.2,18894200
PLANET,20190621,1.5,1.5,1.46,1.46,28100
PLAT,20190621,6.1,6.15,6,6.15,2360500
PLE,20190621,1.14,1.14,1.12,1.13,3790100
PM,20190621,9.15,9.15,9,9.05,192800
PMTA,20190621,8.5,8.55,8.4,8.55,8300
POPF,20190621,13.3,13.4,13.2,13.2,869900
PORT,20190621,4.7,4.72,4.66,4.68,88000
POST,20190621,1.97,2.2,1.97,2.08,5800
PPF,20190621,11.7,11.7,11.7,11.7,300
PPM,20190621,1.37,1.37,1.31,1.36,132500
PPP,20190621,3,3,2.98,3,24600
PPPM,20190621,2.04,2.04,2,2.02,249800
PPS,20190621,0.78,0.78,0.76,0.76,4600300
PR9,20190621,11,11.1,10.9,10.9,1072500
PRAKIT,20190621,11.6,11.6,11.5,11.5,18400
PREB,20190621,10.5,10.5,10.4,10.4,74100
PRECHA,20190621,1.54,1.54,1.5,1.53,700
PRG,20190621,12.8,12.8,12.7,12.8,5300
PRIN,20190621,1.6,1.6,1.59,1.59,2800
PRINC,20190621,4.34,4.36,4.3,4.3,586500
PRM,20190621,7.4,7.55,7.35,7.4,17430600
PROUD,20190621,1.62,1.66,1.6,1.63,1039900
PSH,20190621,20.9,21.1,20.7,20.8,2754700
PSL,20190621,7.8,7.85,7.55,7.55,6756200
PSTC,20190621,0.65,0.66,0.64,0.66,19627600
PT,20190621,6,6,5.95,5.95,119000
PTG,20190621,18.4,18.7,18.3,18.5,23165500
PTL,20190621,15.6,15.6,15.2,15.2,833900
PTT,20190621,49.25,49.5,48.5,49,101717200
PTTEP,20190621,137,138.5,135,135,21678500
PTTGC,20190621,65.25,65.75,64.75,64.75,33446600
PYLON,20190621,6.65,6.65,6.45,6.5,1073500
Q-CON,20190621,5.45,5.5,5.4,5.4,24000
QH,20190621,3.14,3.16,3.1,3.1,65979600
QHHR,20190621,8.9,8.9,8.9,8.9,1015900
QHOP,20190621,3.66,3.66,3.64,3.66,700
QHPF,20190621,13.7,13.7,13.6,13.7,476200
QLT,20190621,3.8,3.84,3.8,3.84,6200
QTC,20190621,5.3,5.35,5.25,5.25,89800
RAM,20190621,167,167.5,167,167.5,11800
RATCH,20190621,63.75,64.25,63.25,63.5,8314800
RCI,20190621,3.6,3.6,3.56,3.56,33400
RCL,20190621,4.3,4.34,4.3,4.34,204500
RICHY,20190621,1.4,1.4,1.37,1.39,6084600
RJH,20190621,23.7,24.6,23.6,24.5,1272700
RML,20190621,1.15,1.22,1.15,1.2,12595000
ROBINS,20190621,57.5,57.75,56.75,56.75,4914000
ROH,20190621,47.5,47.5,47.5,47.5,100
ROJNA,20190621,6.1,6.1,5.9,6,7070000
RP,20190621,2.42,2.44,2.4,2.42,232600
RPC,20190621,0.58,0.58,0.57,0.58,1017700
RPH,20190621,5.3,5.35,5.25,5.3,655800
RS,20190621,18.2,18.2,17.7,17.8,6732800
RSP,20190621,3.68,3.72,3.64,3.7,1149000
RWI,20190621,1.48,1.5,1.48,1.5,74400
S,20190621,3.52,3.56,3.5,3.56,34111000
S&J,20190621,24,24.5,24,24.5,300
S11,20190621,7.7,7.75,7.65,7.65,169700
SAAM,20190621,1.31,1.31,1.3,1.3,20100
SABINA,20190621,26,26.25,25.75,26,952600
SALEE,20190621,1.03,1.03,1,1,745200
SAM,20190621,0.5,0.52,0.49,0.5,840100
SAMART,20190621,8.7,8.75,8.55,8.55,3183700
SAMCO,20190621,1.59,1.64,1.59,1.61,456100
SAMTEL,20190621,10.2,10.2,10,10.1,728600
SANKO,20190621,1.03,1.03,1.02,1.02,64400
SAPPE,20190621,19.9,19.9,19.5,19.6,128700
SAT,20190621,18.4,18.5,18.1,18.2,456900
SAUCE,20190621,22.6,22.8,22,22.8,4700
SAWAD,20190621,56,56,55,55.25,4290000
SC,20190621,2.94,2.96,2.92,2.94,1576700
SCB,20190621,135,136,134.5,135,11061100
SCC,20190621,470,474,468,472,4178600
SCCC,20190621,233,236,232,236,283800
SCG,20190621,4.2,4.26,4.2,4.2,243700
SCI,20190621,2.14,2.16,2.06,2.06,1031900
SCN,20190621,3.5,3.52,3.48,3.48,547600
SCP,20190621,7.55,7.55,7.5,7.55,469600
SDC,20190621,0.34,0.35,0.34,0.34,3577100
SE,20190621,1.88,1.89,1.87,1.88,16900
SE-ED,20190621,2.7,2.72,2.68,2.7,47300
SEAFCO,20190621,8.45,8.45,8.25,8.3,6137100
SEAOIL,20190621,5.65,5.75,5.65,5.75,490100
