<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FC,20190411,0.34,0.34,0.34,0.34,1140600
FLOYD,20190411,1.96,1.98,1.95,1.96,147600
FMT,20190411,24.4,24.4,24.4,24.4,400
FN,20190411,1.91,1.97,1.9,1.92,5827300
FNS,20190411,3.6,3.62,3.6,3.62,12800
FOCUS,20190411,1.53,1.58,1.53,1.56,1261900
FORTH,20190411,6,6.05,6,6,58000
FPI,20190411,2.3,2.34,2.28,2.3,341200
FPT,20190411,17.4,17.4,17.3,17.4,11000
FSMART,20190411,7.05,7.1,7.05,7.1,220400
FSS,20190411,1.81,1.88,1.81,1.82,65300
FTE,20190411,2.22,2.24,2.2,2.2,410600
FTREIT,20190411,14,14,13.9,14,440700
FUTUREPF,20190411,23.5,23.5,23.5,23.5,1000
FVC,20190411,0.82,0.84,0.81,0.82,3977800
GAHREIT,20190411,9.35,9.35,9.35,9.35,7800
GBX,20190411,0.59,0.63,0.59,0.6,6757900
GC,20190411,5.35,5.35,5.3,5.35,153500
GCAP,20190411,2.46,2.48,2.44,2.44,413400
GEL,20190411,0.27,0.27,0.26,0.26,448900
GENCO,20190411,0.81,0.81,0.79,0.79,2018500
GFPT,20190411,14.6,14.7,14.5,14.6,751100
GGC,20190411,11.5,11.6,11.3,11.4,3077900
GIFT,20190411,3.86,3.86,3.84,3.84,13300
GJS,20190411,0.13,0.13,0.13,0.13,641600
GL,20190411,6.75,6.85,6.75,6.8,551100
GLAND,20190411,2.62,2.62,2.6,2.6,300
GLANDRT,20190411,12.8,13,12.8,12.8,182800
GLOBAL,20190411,17.5,17.5,17.3,17.4,1274400
GLOW,20190411,91,91.5,91,91.5,2660100
GOLD,20190411,8.35,8.4,8.35,8.35,497300
GOLDPF,20190411,7.25,7.25,7.25,7.25,30000
GPI,20190411,2.08,2.1,2.08,2.08,586100
GPSC,20190411,59.75,62,59.5,61.25,8901600
GRAMMY,20190411,8.55,8.8,8.4,8.8,122300
GRAND,20190411,0.93,0.94,0.92,0.94,475300
GREEN,20190411,1.12,1.13,1.12,1.13,80500
GSC,20190411,1.58,1.62,1.55,1.55,3737000
GTB,20190411,0.61,0.61,0.6,0.61,53800
GULF,20190411,100,102,100,100.5,5751300
GUNKUL,20190411,3.08,3.1,3.06,3.08,5547500
GVREIT,20190411,15.6,15.6,15.4,15.6,124500
GYT,20190411,355,355,355,355,100
HANA,20190411,33.5,33.75,32.75,33.25,3906400
HARN,20190411,2.38,2.4,2.38,2.38,35300
HFT,20190411,2.94,2.94,2.94,2.94,112500
HMPRO,20190411,15.2,15.3,15.1,15.3,18001800
HPF,20190411,5.3,5.3,5.3,5.3,100
HPT,20190411,0.95,0.95,0.94,0.94,50200
HREIT,20190411,7.75,7.75,7.7,7.75,145500
HTC,20190411,14.1,14.3,14.1,14.2,36200
HTECH,20190411,5.1,5.1,5,5,270700
HUMAN,20190411,8.75,8.75,8.55,8.65,1562600
HYDRO,20190411,0.65,0.66,0.63,0.64,81900
ICC,20190411,40,40.5,40,40,72100
ICHI,20190411,3.5,3.54,3.5,3.54,521900
ICN,20190411,2.02,2.02,1.99,1.99,275000
IFS,20190411,2.96,2.98,2.94,2.96,54400
IHL,20190411,7.7,7.8,7.7,7.7,224100
III,20190411,6.3,6.35,6.2,6.2,501900
ILINK,20190411,4.78,4.82,4.76,4.8,27000
IMPACT,20190411,23.5,23.6,23.2,23.6,310900
INET,20190411,3.26,3.3,3.24,3.3,243400
INGRS,20190411,0.7,0.7,0.7,0.7,706300
INOX,20190411,0.9,0.91,0.9,0.9,87300
INTUCH,20190411,58.75,59,58.25,58.75,7192800
IRC,20190411,18.8,18.8,18.7,18.8,3200
IRCP,20190411,0.81,0.81,0.79,0.81,197800
IRPC,20190411,5.9,5.9,5.7,5.75,184115000
IT,20190411,2.66,2.66,2.64,2.66,20200
ITD,20190411,2.22,2.28,2.22,2.26,15811000
ITEL,20190411,3.32,3.34,3.3,3.32,167300
IVL,20190411,49.5,49.75,49,49.25,7861300
J,20190411,1.2,1.2,1.17,1.2,300
JAS,20190411,5.6,5.7,5.6,5.6,11078100
JASIF,20190411,10.3,10.4,10.2,10.3,1685800
JCK,20190411,1.61,1.63,1.6,1.63,616200
JCKH,20190411,0.97,0.98,0.96,0.97,353900
JKN,20190411,8.1,8.1,8,8.05,539700
JMART,20190411,8,8.2,7.95,8.2,4636500
JMT,20190411,13.6,13.7,13.5,13.7,1855400
JSP,20190411,0.43,0.43,0.41,0.43,1788700
JTS,20190411,1.4,1.41,1.39,1.4,32400
JUBILE,20190411,14.2,14.4,14.2,14.4,63300
JWD,20190411,8.8,8.8,8.7,8.8,1737000
K,20190411,2.24,2.28,2.12,2.12,2450500
KAMART,20190411,3.74,3.74,3.7,3.7,586700
KBANK,20190411,190.5,191,189.5,190.5,5236900
KBS,20190411,4.14,4.16,4.14,4.16,300
KCAR,20190411,11.6,11.7,11.5,11.7,29800
KCE,20190411,26.25,26.5,25.75,26,2180300
KCM,20190411,1.02,1.03,1,1.01,451600
KGI,20190411,4.92,4.94,4.88,4.92,14854000
KIAT,20190411,0.44,0.45,0.44,0.44,652900
KKC,20190411,1.15,1.19,1.15,1.18,52400
KKP,20190411,70.75,71,70.5,70.75,2274300
KOOL,20190411,1.41,1.45,1.39,1.4,3486800
KPNPF,20190411,8.7,8.7,8.65,8.65,4700
KSL,20190411,3.04,3.06,3.02,3.06,256600
KTB,20190411,19.2,19.2,19,19.2,12365600
KTC,20190411,41,41,40.25,40.25,9557600
KTIS,20190411,5.6,5.65,5.6,5.65,1500
KWC,20190411,292,292,292,292,200
KWG,20190411,1.8,1.8,1.77,1.77,14600
KWM,20190411,1.24,1.25,1.23,1.25,454100
KYE,20190411,395,395,395,395,100
L&E,20190411,2.8,2.8,2.8,2.8,11300
LALIN,20190411,4.62,4.64,4.6,4.62,182900
LANNA,20190411,11.5,11.7,11.5,11.6,103700
LDC,20190411,1.01,1.01,1,1,122000
LEE,20190411,2.48,2.5,2.48,2.5,8300
LH,20190411,10.7,10.7,10.6,10.7,24565500
LHFG,20190411,1.55,1.57,1.54,1.57,3458900
LHHOTEL,20190411,18.8,19,18.8,18.9,103200
LHK,20190411,3.78,3.8,3.78,3.78,145300
LHPF,20190411,8.4,8.5,8.4,8.5,112000
LHSC,20190411,17.2,17.3,17.2,17.2,16500
LIT,20190411,5.9,5.9,5.85,5.9,56300
LOXLEY,20190411,2.02,2.02,1.99,2,637800
LPH,20190411,5.35,5.4,5.35,5.35,400100
LPN,20190411,7.15,7.2,7,7.05,5552600
LRH,20190411,68.75,68.75,64.75,65.25,6400
LST,20190411,4.62,4.64,4.58,4.62,92100
LUXF,20190411,8.6,8.6,8.6,8.6,87400
M,20190411,71.5,71.75,71.25,71.75,135700
M-CHAI,20190411,182,182,182,182,400
M-PAT,20190411,9.55,9.55,9.4,9.45,106000
M-STOR,20190411,7,7,7,7,10400
MACO,20190411,1.43,1.46,1.42,1.44,9082600
MAJOR,20190411,27.25,27.25,26.75,27,3042800
MAKRO,20190411,34.75,34.75,34.25,34.25,253700
MALEE,20190411,7.4,7.45,7.3,7.35,267800
MATCH,20190411,2.1,2.1,2.1,2.1,2700
MATI,20190411,5.25,5.25,5.25,5.25,2200
MAX,20190411,0.02,0.02,0.02,0.02,1564100
MBAX,20190411,4.3,4.32,4.3,4.32,148600
MBK,20190411,21.8,21.9,21.6,21.6,1194300
MBKET,20190411,10.2,10.2,10.1,10.2,19500
MC,20190411,9.65,9.65,9.6,9.65,23100
MCOT,20190411,10.5,10.6,10.4,10.6,192700
MCS,20190411,6.9,6.9,6.85,6.85,151000
MDX,20190411,4.2,4.28,4.18,4.26,590100
MEGA,20190411,34.5,34.5,34,34,719300
META,20190411,1.71,1.72,1.7,1.71,407200
METCO,20190411,178.5,179.5,178.5,179.5,200
MFC,20190411,18.7,18.7,18.7,18.7,12600
MFEC,20190411,3.58,3.58,3.54,3.54,139400
MGT,20190411,1.75,1.78,1.75,1.75,40600
MIDA,20190411,0.6,0.6,0.59,0.59,177300
MILL,20190411,1.17,1.17,1.16,1.16,311000
MINT,20190411,37.25,37.75,37,37.5,8993000
MIPF,20190411,16.6,16.6,16.5,16.5,900
MIT,20190411,4.1,4.1,4.1,4.1,200
MJD,20190411,3.24,3.24,3.24,3.24,21100
MJLF,20190411,12.7,12.7,12.7,12.7,200
MK,20190411,3.76,3.76,3.74,3.76,29500
ML,20190411,0.99,1,0.99,1,100900
MM,20190411,3.26,3.3,3.26,3.3,93300
MNIT,20190411,1.54,1.54,1.54,1.54,1000
MNRF,20190411,3.42,3.42,3.38,3.38,14700
MODERN,20190411,3.72,3.72,3.66,3.68,327300
MONO,20190411,1.71,1.74,1.7,1.72,19095300
MONTRI,20190411,6.35,6.35,6.35,6.35,28200
MOONG,20190411,6.2,6.25,6.15,6.25,22800
MORE,20190411,0.26,0.26,0.24,0.24,7331300
MPG,20190411,0.5,0.5,0.5,0.5,110200
MSC,20190411,7.3,7.35,7.2,7.25,76400
MTC,20190411,49.75,49.75,49.25,49.75,8946400
MTI,20190411,90.75,91.25,90.5,91,1100
MVP,20190411,1.9,1.91,1.88,1.89,168500
NCH,20190411,0.94,0.95,0.94,0.94,20400
NCL,20190411,1.51,1.51,1.47,1.5,4200
NDR,20190411,2.04,2.04,2,2.04,118200
NEP,20190411,0.31,0.31,0.31,0.31,19800
NER,20190411,2.6,2.62,2.58,2.58,12767200
NETBAY,20190411,28.25,28.25,28,28.25,3900
NEWS,20190411,0.01,0.01,0.01,0.01,5458200
NFC,20190411,5.65,5.65,5.65,5.65,1400
NINE,20190411,1.97,1.98,1.94,1.94,104500
NKI,20190411,61.75,61.75,61.75,61.75,300
NNCL,20190411,1.84,1.84,1.83,1.83,513900
NOBLE,20190411,13.8,13.9,13.8,13.8,211000
NOK,20190411,2.08,2.16,2.04,2.16,571400
NPPG,20190411,1.19,1.2,1.17,1.17,6484500
NSI,20190411,77,77,77,77,700
NTV,20190411,54.5,54.5,53.75,54.5,9000
NUSA,20190411,0.43,0.44,0.42,0.43,1969800
NVD,20190411,3.16,3.2,3.14,3.16,31800
NWR,20190411,0.94,0.95,0.93,0.93,10209400
NYT,20190411,5.05,5.05,5,5.05,342300
OCC,20190411,16.8,16.8,16.8,16.8,100
OCEAN,20190411,1.41,1.45,1.4,1.44,3432700
OGC,20190411,34.5,34.5,34.5,34.5,100
OISHI,20190411,81.75,82,81.75,82,3700
ORI,20190411,7.15,7.4,7.15,7.35,13849200
OSP,20190411,29,29.5,29,29.25,7569300
OTO,20190411,2.52,2.52,2.52,2.52,177100
PACE,20190411,0.22,0.23,0.22,0.22,6336800
PAF,20190411,0.93,0.94,0.92,0.93,18900
PAP,20190411,2.94,2.94,2.92,2.94,39900
PATO,20190411,12.6,12.6,12.4,12.6,103300
PB,20190411,60.25,61,60.25,61,200
PCSGH,20190411,6.85,6.85,6.85,6.85,4200
PDG,20190411,2.92,2.92,2.88,2.92,50200
PDI,20190411,11.8,12,11.8,12,59200
PDJ,20190411,2.04,2.04,1.98,1.98,24000
PE,20190411,0.17,0.17,0.17,0.17,13100
PERM,20190411,1.71,1.74,1.7,1.74,123000
PF,20190411,0.81,0.81,0.8,0.81,5006100
PHOL,20190411,1.8,1.85,1.79,1.79,883200
PICO,20190411,4.4,4.42,4.4,4.4,4200
PIMO,20190411,1.88,1.94,1.81,1.83,100704200
PJW,20190411,1.5,1.51,1.5,1.5,40600
PK,20190411,2.26,2.26,2.22,2.24,34400
PL,20190411,3.46,3.48,3.46,3.48,27200
PLANB,20190411,7,7,6.85,6.9,10590800
PLANET,20190411,1.46,1.47,1.44,1.45,59500
PLAT,20190411,6.5,6.5,6.4,6.4,468700
PLE,20190411,1.17,1.18,1.17,1.17,314000
PM,20190411,8.7,8.7,8.6,8.7,812500
PMTA,20190411,9.95,10.1,9.95,10.1,800
POPF,20190411,13.3,13.3,13.2,13.3,597300
PORT,20190411,4.48,4.48,4.4,4.4,384000
POST,20190411,2.32,2.32,2.22,2.22,300
PPF,20190411,11.7,11.7,11.4,11.4,17400
PPM,20190411,1.3,1.31,1.3,1.31,52900
PPP,20190411,2.68,2.68,2.64,2.68,1800
PPPM,20190411,2.34,2.4,2.34,2.38,158500
PPS,20190411,0.69,0.71,0.69,0.7,454200
PR9,20190411,11,11,10.9,10.9,59100
PRAKIT,20190411,12.5,12.7,12.5,12.7,15000
PREB,20190411,11,11,10.9,10.9,220000
PRECHA,20190411,1.52,1.52,1.52,1.52,3000
PRG,20190411,13.4,13.4,13,13,1300
PRIN,20190411,1.61,1.61,1.6,1.6,153900
PRINC,20190411,4.84,4.92,4.82,4.92,680900
PRM,20190411,6.7,6.7,6.6,6.6,2975200
PSH,20190411,18.2,18.3,18,18.1,488400
PSL,20190411,8.3,8.3,8.1,8.15,2582500
PSTC,20190411,0.63,0.64,0.63,0.63,2544400
PT,20190411,5.8,5.85,5.8,5.8,60800
PTG,20190411,10.4,10.5,10.3,10.4,7455400
PTL,20190411,16.1,16.1,16,16,66300
PTT,20190411,48.25,48.5,48,48.25,21735500
PTTEP,20190411,132.5,133,131,131,5886400
PTTGC,20190411,71,71.25,70.25,71,15532700
PYLON,20190411,6.3,6.3,6.25,6.3,322200
QH,20190411,3.08,3.1,3.06,3.06,25979400
QHHR,20190411,8.75,8.75,8.7,8.7,199500
QHOP,20190411,3.54,3.54,3.48,3.48,6300
QHPF,20190411,13.3,13.3,13.1,13.1,1166200
QLT,20190411,4.12,4.16,4.12,4.16,12500
QTC,20190411,5.15,5.2,5.15,5.2,19800
RAM,20190411,3320,3320,3310,3310,100
RATCH,20190411,61.5,61.5,59.25,60,6456000
RCI,20190411,3.9,3.9,3.9,3.9,30000
RCL,20190411,4.64,4.7,4.58,4.58,80600
RICHY,20190411,1.63,1.66,1.63,1.63,2333400
RJH,20190411,23,23,22.7,22.8,230400
RML,20190411,1.25,1.26,1.24,1.25,2127300
ROBINS,20190411,59,59,58,58.5,1099500
ROJNA,20190411,5.05,5.05,5,5.05,271300
RP,20190411,2.36,2.38,2.36,2.38,51800
RPC,20190411,0.57,0.57,0.56,0.56,1132500
RPH,20190411,4.82,4.82,4.78,4.82,130200
RS,20190411,17.8,18.3,17.8,18,6947000
RSP,20190411,3.54,3.56,3.48,3.48,203200
RWI,20190411,1.51,1.51,1.48,1.49,480100
S,20190411,3.14,3.18,3.1,3.1,6772300
S11,20190411,7.4,7.45,7.4,7.4,77400
SAAM,20190411,1.48,1.48,1.45,1.45,213600
SABINA,20190411,26.75,27.75,26.5,26.75,540800
SAM,20190411,0.5,0.51,0.49,0.51,72700
SAMART,20190411,7.45,7.45,7.35,7.4,884200
SAMCO,20190411,1.75,1.77,1.75,1.75,1112800
SAMTEL,20190411,8.8,8.8,8.65,8.65,151500
SANKO,20190411,1.05,1.06,1.03,1.05,100700
SAPPE,20190411,19.1,19.2,18.9,19,197300
SAT,20190411,18.8,18.9,18.7,18.8,502000
SAWAD,20190411,53,54,53,53.25,5036900
SBPF,20190411,2.8,2.9,2.8,2.9,3000
SC,20190411,3.04,3.04,3,3.04,654600
SCB,20190411,131.5,132,131,131.5,9206000
SCC,20190411,464,464,452,454,9181200
SCCC,20190411,217,217,214,215,63900
SCG,20190411,4.32,4.32,4.32,4.32,300
SCI,20190411,2.2,2.22,2.2,2.22,226300
SCN,20190411,3.78,3.8,3.72,3.74,432800
SCP,20190411,7.6,7.65,7.5,7.6,301100
SDC,20190411,0.36,0.37,0.36,0.36,565900
SE,20190411,1.93,1.93,1.92,1.93,66000
SE-ED,20190411,2.68,2.72,2.68,2.72,4000
SEAFCO,20190411,8.15,8.15,8.05,8.1,6051100
SEAOIL,20190411,3.98,4.14,3.98,4.06,778000
SELIC,20190411,3.2,3.28,3.1,3.24,903100
SENA,20190411,3.56,3.6,3.54,3.58,1451300
SF,20190411,6.5,6.5,6.35,6.4,1169500
SGF,20190411,1.29,1.3,1.28,1.29,939700
SGP,20190411,9.7,9.7,9.5,9.55,13316600
SHREIT,20190411,6.7,6.8,6.7,6.8,2900
SIAM,20190411,2.22,2.32,2.2,2.3,1933500
SIMAT,20190411,1.61,1.61,1.38,1.44,9607600
SINGER,20190411,4.76,4.84,4.76,4.8,1417800
SIRI,20190411,1.34,1.35,1.34,1.34,5821000
SIS,20190411,11,11.3,11,11.2,215800
SISB,20190411,7,7.2,6.95,7.2,2428000
SITHAI,20190411,1.18,1.18,1.17,1.17,237600
SKE,20190411,1.07,1.09,1.07,1.07,347200
SKN,20190411,2.86,2.88,2.84,2.84,412100
SKR,20190411,4.5,4.54,4.48,4.5,205500
SKY,20190411,12.8,12.8,12.6,12.8,3700
SLP,20190411,0.83,0.84,0.83,0.84,34100
SMART,20190411,1.08,1.09,1.08,1.09,9700
SMIT,20190411,5.8,5.85,5.8,5.85,41400
SMK,20190411,38,38.75,38,38.5,19700
SMM,20190411,2.44,2.68,2.44,2.64,1110300
SMPC,20190411,9.55,9.65,9.5,9.55,608200
SMT,20190411,2.26,2.3,2.24,2.28,946800
