<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190531,11.09,11.09,10.94,11.03,5600
BMSCG,20190531,8.03,8.04,8.02,8.04,3000
BMSCITH,20190531,12.32,12.36,12.25,12.31,315000
BSET100,20190531,10.48,10.5,10.42,10.47,368200
CHINA,20190531,5.35,5.35,5.3,5.33,17600
EBANK,20190531,5.52,5.52,5.52,5.52,1700
ECOMM,20190531,8.25,8.25,8.25,8.25,1900
ESET50,20190531,5.71,5.71,5.68,5.68,500
GLD,20190531,1.73,1.75,1.73,1.74,449400
TDEX,20190531,10.72,10.72,10.62,10.65,403000
TGOLDETF,20190531,3.8,3.81,3.8,3.81,6200
2S,20190531,2.18,2.18,2.16,2.16,4100
7UP,20190531,0.25,0.25,0.22,0.25,2562500
A,20190531,6.35,6.35,6.3,6.3,10000
AAV,20190531,4,4.04,3.98,4,13188400
ABICO,20190531,4.08,4.08,4,4.04,37100
ABPIF,20190531,5.95,5.95,5.9,5.9,438300
ACAP,20190531,3.62,3.62,3.58,3.62,29900
ACC,20190531,0.69,0.71,0.69,0.69,364800
ADB,20190531,0.83,0.85,0.82,0.85,92200
ADVANC,20190531,192.5,193.5,191,193,5630200
AEC,20190531,0.55,0.57,0.55,0.57,980800
AEONTS,20190531,198,206,197.5,206,1024500
AF,20190531,0.68,0.68,0.67,0.67,30600
AGE,20190531,0.98,0.98,0.95,0.96,1311800
AH,20190531,18.8,18.9,18.5,18.7,388100
AHC,20190531,16.8,16.9,16.6,16.8,6200
AIMIRT,20190531,12.1,12.2,12.1,12.1,85500
AIRA,20190531,1.26,1.26,1.25,1.25,35600
AIT,20190531,21.3,21.3,21.2,21.3,21500
AJ,20190531,9.6,9.6,9.45,9.5,28400
AJA,20190531,0.2,0.21,0.19,0.2,1335700
AKP,20190531,1.6,1.6,1.56,1.58,114600
AKR,20190531,0.7,0.7,0.69,0.7,182100
ALL,20190531,3.82,3.94,3.82,3.88,3779000
ALLA,20190531,1.36,1.36,1.34,1.36,141500
