<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FANCY,20190923,0.7,0.71,0.68,0.68,580200
FLOYD,20190923,1.64,1.64,1.61,1.62,7400
FN,20190923,1.63,1.66,1.62,1.63,636200
FNS,20190923,3.04,3.04,2.94,2.94,5200
FORTH,20190923,5.65,5.75,5.65,5.75,123300
FPI,20190923,2.5,2.5,2.46,2.48,16000
FPT,20190923,18.2,18.2,18.1,18.1,1834200
FSMART,20190923,6.55,6.6,6.5,6.6,896300
FSS,20190923,1.69,1.7,1.68,1.68,11700
FTE,20190923,2.1,2.1,2.08,2.1,150300
FTREIT,20190923,17.9,18.2,17.4,18,809400
FUTUREPF,20190923,25,25,25,25,8500
FVC,20190923,0.5,0.5,0.48,0.48,1996700
GAHREIT,20190923,9.1,9.15,9.1,9.1,2000
GBX,20190923,0.52,0.52,0.51,0.52,311000
GC,20190923,5.15,5.15,5.15,5.15,56100
GCAP,20190923,2.36,2.38,2.32,2.32,751400
GEL,20190923,0.21,0.21,0.2,0.2,813900
GENCO,20190923,0.62,0.63,0.58,0.59,12058400
GFPT,20190923,17.4,17.5,17.3,17.4,1311700
GGC,20190923,11.5,11.7,11.5,11.7,939000
GIFT,20190923,2.4,2.4,2.38,2.38,207600
GJS,20190923,0.13,0.13,0.12,0.13,1037100
GL,20190923,5.3,5.3,5.15,5.2,640500
GLAND,20190923,2.52,2.52,2.52,2.52,2300
GLANDRT,20190923,13.8,13.8,13.6,13.6,206300
GLOBAL,20190923,16.5,16.6,16.2,16.4,3394800
GLOW,20190923,89.75,89.75,89.75,89.75,51400
GOLD,20190923,8.5,8.5,8.45,8.45,1858200
GOLDPF,20190923,7.55,7.55,7.55,7.55,100
GPI,20190923,1.89,1.9,1.89,1.9,65100
GPSC,20190923,69,69.25,68,68.5,8076800
GRAMMY,20190923,11,11.1,11,11,128900
GRAND,20190923,0.86,0.87,0.81,0.83,3796000
GREEN,20190923,0.84,0.84,0.83,0.84,17000
GSC,20190923,0.86,0.93,0.84,0.91,1193500
GTB,20190923,0.59,0.6,0.59,0.59,133900
GULF,20190923,154,154,149.5,149.5,5300100
GUNKUL,20190923,3.06,3.08,3,3.02,40806400
GVREIT,20190923,17.2,17.2,17.1,17.1,10200
GYT,20190923,345,345,345,345,100
HANA,20190923,28,28.5,28,28.25,855100
HARN,20190923,2.28,2.28,2.2,2.26,326700
HFT,20190923,2.7,2.7,2.68,2.7,28000
HMPRO,20190923,17.2,17.3,16.9,16.9,18082800
HPT,20190923,0.69,0.7,0.69,0.69,87300
HREIT,20190923,9.75,9.95,9.75,9.95,445300
HTC,20190923,24.7,25.25,24.5,24.5,339300
HTECH,20190923,3.1,3.14,3.06,3.1,107700
HUMAN,20190923,8.5,8.55,8.45,8.45,187100
HYDRO,20190923,0.41,0.41,0.4,0.4,7900
ICC,20190923,40,40.25,40,40.25,4700
ICHI,20190923,6.25,6.25,6.05,6.1,1360800
ICN,20190923,1.66,1.69,1.65,1.68,930300
IFS,20190923,3.5,3.54,3.46,3.54,129800
IHL,20190923,4.24,4.24,4.22,4.24,297600
III,20190923,5.95,5.95,5.8,5.9,436700
ILINK,20190923,4.86,4.86,4.72,4.76,199100
ILM,20190923,19.3,19.4,18.7,18.8,4261800
IMPACT,20190923,29,29,27.75,28.25,411700
INET,20190923,3.08,3.1,3.06,3.08,56200
INGRS,20190923,0.59,0.59,0.58,0.59,671200
INOX,20190923,0.75,0.75,0.74,0.74,9500
INTUCH,20190923,67.5,67.75,63.5,63.75,23661500
IRC,20190923,16.7,17,16.6,16.6,11900
IRCP,20190923,0.55,0.56,0.55,0.56,130100
IRPC,20190923,3.64,3.78,3.64,3.7,103772600
IT,20190923,3.08,3.08,3.06,3.06,186800
ITD,20190923,1.92,1.94,1.9,1.91,3742900
ITEL,20190923,3.22,3.26,3.22,3.22,324100
IVL,20190923,33.25,33.75,32.25,32.25,27678400
J,20190923,0.99,0.99,0.97,0.99,102000
JAS,20190923,6.2,6.5,6.2,6.4,41263500
JASIF,20190923,11.1,11.2,11,11,15240700
JCK,20190923,1,1.01,0.99,1.01,454500
JCKH,20190923,0.36,0.38,0.36,0.36,8200
JKN,20190923,7.8,7.85,7.5,7.5,3274600
JMART,20190923,10.7,10.8,10.4,10.7,2117600
JMT,20190923,17,17.2,16.9,17.2,2075700
JSP,20190923,0.31,0.32,0.31,0.31,509400
JTS,20190923,1.25,1.27,1.25,1.25,20200
JUBILE,20190923,18.8,19.2,18.8,18.8,548400
JWD,20190923,8.6,8.65,8.55,8.6,364500
K,20190923,1.12,1.12,1.11,1.12,84400
KAMART,20190923,4.78,4.78,4.64,4.66,478100
KASET,20190923,1.73,1.73,1.72,1.72,3500
KBANK,20190923,164,164.5,162.5,162.5,4578500
KBS,20190923,3.44,3.44,3.4,3.42,44500
KCAR,20190923,11.3,11.3,11.3,11.3,19300
KCE,20190923,17.2,17.8,17.1,17.5,7065700
KCM,20190923,0.68,0.68,0.65,0.67,709800
KGI,20190923,4.48,4.5,4.42,4.44,2538600
KIAT,20190923,0.38,0.38,0.37,0.38,1313400
KKC,20190923,0.93,0.93,0.92,0.93,97200
KKP,20190923,66.25,66.5,65.5,65.5,3373400
KOOL,20190923,1.13,1.2,1.13,1.14,631300
KPNPF,20190923,8.65,8.65,8.65,8.65,1100
KSL,20190923,2.14,2.14,2.04,2.08,3580400
KTB,20190923,17.5,17.5,17.3,17.4,16649200
KTC,20190923,42.75,42.75,41.25,41.25,7846600
KTIS,20190923,4.7,4.7,4.58,4.62,162700
KUMWEL,20190923,0.98,0.99,0.97,0.97,301100
KWG,20190923,1.51,1.53,1.46,1.52,49100
KWM,20190923,0.9,0.91,0.88,0.91,67500
KYE,20190923,336,336,335,336,1200
L&E,20190923,2.32,2.32,2.2,2.24,50100
LALIN,20190923,5.3,5.35,5.25,5.3,120700
LANNA,20190923,9,9,8.8,8.95,123500
LDC,20190923,1,1,0.98,0.99,259100
LEE,20190923,2.18,2.18,2.14,2.14,36300
LH,20190923,10,10.1,9.9,10,37911700
LHFG,20190923,1.36,1.36,1.33,1.34,5943200
LHHOTEL,20190923,19.9,19.9,19.8,19.8,3500
LHK,20190923,3.28,3.3,3.28,3.3,57900
LHPF,20190923,9.15,9.15,9.1,9.1,355500
LHSC,20190923,18.9,19,18.9,19,7900
LIT,20190923,5.35,5.35,5.3,5.3,57500
LOXLEY,20190923,1.86,1.88,1.85,1.87,685900
LPH,20190923,5.15,5.2,5.1,5.15,443400
LPN,20190923,5.85,5.9,5.65,5.7,6501900
LST,20190923,4.54,4.56,4.52,4.56,141000
LUXF,20190923,8.9,8.95,8.9,8.9,9100
M,20190923,74.75,75,74.5,74.75,94400
M-CHAI,20190923,196.5,196.5,189,192.5,3700
M-II,20190923,8.45,8.5,8.45,8.5,700
M-PAT,20190923,5.15,5.15,5.15,5.15,2300
M-STOR,20190923,7,7,7,7,2100
MACO,20190923,1.49,1.51,1.48,1.48,8038000
MAJOR,20190923,23,23.2,22.2,22.4,4550100
MAKRO,20190923,33.75,34,33.5,33.75,681200
MALEE,20190923,7.95,8,7.95,7.95,63900
MATCH,20190923,1.8,1.8,1.74,1.74,127200
MAX,20190923,0.01,0.02,0.01,0.02,3934300
MBAX,20190923,3.76,3.78,3.74,3.78,2900
MBK,20190923,22,22.3,22,22.2,1652600
MBKET,20190923,8.4,8.4,8.35,8.4,34400
MC,20190923,7.55,7.55,7.4,7.45,690700
MCOT,20190923,10.3,10.4,10.1,10.3,146100
MCS,20190923,9,9.05,8.95,9,349400
MDX,20190923,3.4,3.42,3.34,3.34,170300
MEGA,20190923,31.5,31.5,31.25,31.25,287700
META,20190923,1.37,1.39,1.36,1.39,1721300
METCO,20190923,160,160,160,160,400
MFC,20190923,17.3,17.3,17.3,17.3,4100
MFEC,20190923,3.38,3.4,3.38,3.4,15100
MGT,20190923,1.85,1.87,1.85,1.85,32000
MIDA,20190923,0.57,0.57,0.54,0.55,1293800
MILL,20190923,0.85,0.85,0.84,0.85,146600
MINT,20190923,37,37.25,36.25,36.75,8704600
MIT,20190923,3.2,3.2,3.2,3.2,8000
MITSIB,20190923,2.46,2.48,2.46,2.46,929100
MJD,20190923,3.24,3.32,3.24,3.24,49000
MJLF,20190923,12.4,12.4,12.3,12.4,194300
MK,20190923,3.24,3.26,3.22,3.24,365800
ML,20190923,0.96,0.97,0.96,0.97,60200
MM,20190923,2.96,3.06,2.96,3,248200
MNIT2,20190923,5.05,5.05,4.96,4.96,2500
MNRF,20190923,3.06,3.06,3.06,3.06,2000
MODERN,20190923,2.78,2.8,2.78,2.78,495300
MONO,20190923,1.29,1.38,1.23,1.38,8494200
MOONG,20190923,4.42,4.46,4.36,4.42,78600
MORE,20190923,0.17,0.17,0.16,0.16,1857000
MPG,20190923,0.35,0.35,0.35,0.35,62000
MPIC,20190923,1.4,1.4,1.4,1.4,200
MSC,20190923,6.5,6.6,6.5,6.6,1800
MTC,20190923,55.25,56.25,55,55.25,2599700
MTI,20190923,88.25,92,87.75,92,2400
MVP,20190923,1.85,1.85,1.85,1.85,300
NBC,20190923,0.72,0.76,0.71,0.71,98500
NCH,20190923,1,1.01,1,1,65000
NCL,20190923,1.15,1.15,1.12,1.15,58300
NDR,20190923,1.33,1.38,1.3,1.37,109400
NEP,20190923,0.28,0.28,0.28,0.28,650200
NER,20190923,2.48,2.52,2.46,2.46,14462300
NETBAY,20190923,33,33.25,32.5,32.5,82100
NEWS,20190923,0.01,0.01,0.01,0.01,39806500
NEX,20190923,2.28,2.38,2.26,2.38,6783500
NFC,20190923,3.64,3.66,3.6,3.6,3100
NINE,20190923,2.42,2.46,2.42,2.44,102400
NNCL,20190923,2.08,2.1,2.02,2.06,2209700
NOBLE,20190923,28.25,28.25,27.75,27.75,2023500
NOK,20190923,2.02,2.12,2.02,2.12,45500
NPPG,20190923,0.99,1,0.98,1,1725500
NSI,20190923,61.5,62,61.5,62,4700
NTV,20190923,52,52,51,51.5,27100
NUSA,20190923,0.39,0.39,0.38,0.38,193400
NVD,20190923,1.81,2,1.81,1.97,106900
NWR,20190923,0.61,0.62,0.6,0.6,2616300
NYT,20190923,4.52,4.54,4.46,4.48,2249200
OCEAN,20190923,1.11,1.13,1.09,1.11,1623600
OISHI,20190923,116.5,116.5,116,116.5,3800
ORI,20190923,7.7,7.8,7.5,7.6,6085300
OSP,20190923,36.25,37,36.25,36.5,4908200
OTO,20190923,2.94,2.94,2.9,2.9,49500
PACE,20190923,0.14,0.14,0.13,0.13,14317500
PAF,20190923,0.74,0.74,0.74,0.74,11000
PAP,20190923,2.58,2.6,2.58,2.58,12500
PATO,20190923,12.2,12.3,12.2,12.3,2100
PB,20190923,61,61.75,61,61.75,8400
PCSGH,20190923,6.35,6.45,6.35,6.4,148700
PDG,20190923,3.02,3.08,3.02,3.08,39100
PDI,20190923,8.4,8.5,8.3,8.3,60500
PDJ,20190923,1.69,1.69,1.6,1.69,20400
PE,20190923,0.05,0.07,0.05,0.05,288400
PERM,20190923,1,1.02,1,1,405500
PF,20190923,0.88,0.89,0.85,0.87,28557900
PHOL,20190923,1.83,1.98,1.83,1.86,1053800
PICO,20190923,4.1,4.1,4.02,4.1,18000
PIMO,20190923,1.38,1.38,1.35,1.37,1042200
PJW,20190923,1.56,1.56,1.56,1.56,69200
PK,20190923,1.82,1.86,1.81,1.83,100300
PL,20190923,2.82,2.82,2.8,2.8,70900
PLANB,20190923,8.7,8.75,8.4,8.4,16729500
PLANET,20190923,1.15,1.15,1.13,1.14,17000
PLAT,20190923,5.1,5.15,5.05,5.1,291200
PLE,20190923,0.92,0.94,0.92,0.93,576900
PM,20190923,8.75,8.8,8.65,8.65,314100
PMTA,20190923,8.2,8.2,8.2,8.2,400
POPF,20190923,13.6,13.7,13.6,13.7,940100
PORT,20190923,3.3,3.32,2.98,2.98,1412400
POST,20190923,1.99,2.04,1.83,1.99,3500
PPF,20190923,11.9,11.9,11.9,11.9,216400
PPM,20190923,1.11,1.11,1.11,1.11,1800
PPP,20190923,2.62,2.66,2.6,2.64,21000
PPPM,20190923,1.21,1.25,1.2,1.2,5222400
PPS,20190923,0.64,0.64,0.61,0.61,1083000
PR9,20190923,9.35,9.35,9.1,9.1,626600
PRAKIT,20190923,11,11,11,11,600
PREB,20190923,9.15,9.25,9,9,337300
PRECHA,20190923,1.42,1.5,1.42,1.43,2800
PRG,20190923,12.7,12.7,12.7,12.7,5000
PRIME,20190923,0.39,0.4,0.39,0.4,473300
PRIN,20190923,1.58,1.58,1.58,1.58,92200
PRINC,20190923,4.34,4.34,4.3,4.34,71100
PRM,20190923,7.75,7.9,7.4,7.6,12924200
PROUD,20190923,1.45,1.47,1.45,1.45,3200
PSH,20190923,17.4,17.4,16.8,16.9,3903000
PSL,20190923,8.7,8.8,8.6,8.65,4374600
PSTC,20190923,0.81,0.82,0.81,0.82,30936800
PT,20190923,5.5,5.55,5.5,5.55,47300
PTG,20190923,17.6,17.9,17.3,17.6,16776100
PTL,20190923,14.2,14.4,14.2,14.2,95100
PTT,20190923,45.5,46,45,45.75,43060500
PTTEP,20190923,123.5,125,122.5,124.5,7417100
PTTGC,20190923,53.5,54.75,53,54,19490400
PYLON,20190923,5.4,5.45,5.3,5.3,779700
Q-CON,20190923,5.7,5.75,5.65,5.65,10000
QH,20190923,2.66,2.68,2.64,2.66,57323600
QHHR,20190923,10.1,10.1,10,10.1,99300
QHOP,20190923,3.78,3.88,3.64,3.88,104500
QHPF,20190923,14.8,15,14.8,14.8,234500
QLT,20190923,4,4,3.98,3.98,3100
QTC,20190923,4.84,4.88,4.82,4.88,122600
RAM,20190923,160,160,160,160,1000
RATCH,20190923,70.75,71.25,70.5,70.5,2562700
RCI,20190923,3.9,3.9,3.9,3.9,445400
RCL,20190923,4.12,4.18,4.12,4.14,145100
RICHY,20190923,1.07,1.09,1.07,1.08,264500
RJH,20190923,26.25,26.25,25.5,26,95700
RML,20190923,1.07,1.07,1.03,1.05,1442400
ROBINS,20190923,64,64.25,64,64.25,1715900
ROCK,20190923,19.5,19.5,19.5,19.5,400
ROH,20190923,39,39,38,38,3200
ROJNA,20190923,6.4,6.6,6.4,6.6,2026400
RP,20190923,2,2,1.98,1.98,65200
RPC,20190923,0.66,0.68,0.65,0.66,10257600
RPH,20190923,6.85,6.85,6.6,6.75,220700
RS,20190923,15.6,15.8,15.5,15.7,4976100
RSP,20190923,3.72,3.74,3.68,3.72,119100
RWI,20190923,1.4,1.42,1.39,1.42,915200
S,20190923,3.14,3.14,3.08,3.1,3995300
S11,20190923,8.2,8.25,8.15,8.2,114100
SAAM,20190923,1.25,1.27,1.25,1.26,80200
SABINA,20190923,29.25,29.75,28.75,28.75,1952000
SALEE,20190923,1.03,1.04,1.03,1.04,677000
SAM,20190923,0.43,0.44,0.42,0.44,2800
SAMART,20190923,8.65,8.75,8.5,8.6,1529300
SAMCO,20190923,1.63,1.65,1.6,1.6,404900
SAMTEL,20190923,9.5,9.55,9.2,9.2,533100
SANKO,20190923,0.95,0.98,0.95,0.96,45500
SAPPE,20190923,24.4,25.25,24.4,24.6,433700
SAT,20190923,16.9,16.9,16.5,16.6,863400
SAUCE,20190923,22.3,22.4,22.2,22.3,2500
SAWAD,20190923,55.25,56,54.75,55,3097500
SBPF,20190923,2.6,2.6,2.6,2.6,21700
SC,20190923,2.58,2.6,2.58,2.6,552600
SCB,20190923,118,118.5,117,117.5,6536700
SCC,20190923,412,418,410,416,1776900
SCCC,20190923,212,213,210,213,19800
SCG,20190923,3.96,3.98,3.92,3.94,23400
SCI,20190923,1.64,1.66,1.64,1.64,98700
SCN,20190923,2.28,2.28,2.16,2.18,2342400
SCP,20190923,6.95,7,6.95,6.95,152000
SDC,20190923,0.27,0.27,0.25,0.25,106500
SE,20190923,1.8,1.8,1.78,1.78,71100
SE-ED,20190923,2.58,2.58,2.56,2.56,6600
SEAFCO,20190923,7.25,7.3,7.2,7.2,875500
SEAOIL,20190923,4.98,4.98,4.76,4.78,711900
SEG,20190923,37.5,37.5,37.5,37.5,700
SELIC,20190923,2.78,2.78,2.68,2.68,37800
SENA,20190923,3.26,3.32,3.26,3.3,644600
SF,20190923,5.9,5.95,5.85,5.85,1547000
SGF,20190923,1.06,1.06,1.03,1.03,1366400
SGP,20190923,8.65,8.8,8.55,8.75,5490400
SHREIT,20190923,7,7.05,7,7.05,14600
SIAM,20190923,1.94,1.94,1.94,1.94,6300
SIMAT,20190923,1.4,1.41,1.4,1.41,418600
