<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BMSCG,20190926,8,8.08,8,8.06,73400
BMSCITH,20190926,11.99,12,11.95,12,197200
BSET100,20190926,10.62,10.65,10.62,10.65,59000
CHINA,20190926,5.38,5.38,5.31,5.31,15300
EBANK,20190926,5.15,5.15,5.15,5.15,35000
ENGY,20190926,6.34,6.41,6.34,6.41,700
ESET50,20190926,5.76,5.76,5.76,5.76,900
GLD,20190926,1.97,1.97,1.96,1.97,357900
TDEX,20190926,10.73,10.81,10.73,10.81,18000
TGOLDETF,20190926,4.24,4.27,4.24,4.26,297800
2S,20190926,2.36,2.38,2.3,2.32,902400
7UP,20190926,0.57,0.6,0.57,0.6,9895400
A,20190926,6.25,6.25,6.2,6.2,15000
AAV,20190926,3.08,3.08,3.02,3.04,8264500
ABICO,20190926,4.24,4.3,4.22,4.26,25900
ABM,20190926,0.83,0.84,0.82,0.84,249300
ABPIF,20190926,4.86,4.86,4.84,4.86,248900
ACAP,20190926,1.72,1.76,1.65,1.68,6799100
ACC,20190926,0.69,0.69,0.62,0.67,153400
ACG,20190926,1.38,1.39,1.37,1.37,63500
ADB,20190926,0.6,0.62,0.6,0.6,230800
ADVANC,20190926,219,221,218,220,6959600
AEC,20190926,0.28,0.28,0.25,0.26,1201600
AEONTS,20190926,206,208,203,207,202200
AF,20190926,0.66,0.66,0.66,0.66,3000
AFC,20190926,7.15,7.15,7,7,400
AGE,20190926,0.97,0.97,0.95,0.96,498700
AH,20190926,17.8,17.8,17.6,17.7,88600
AI,20190926,1.21,1.22,1.2,1.2,2248500
AIE,20190926,0.42,0.43,0.41,0.41,3052400
AIMCG,20190926,10,10,9.95,10,106600
AIMIRT,20190926,15,15.1,15,15.1,231400
AIRA,20190926,1.31,1.31,1.29,1.31,91200
AIT,20190926,21,21.2,21,21.1,57900
AJ,20190926,8.05,8.1,8,8.1,26100
AJA,20190926,0.17,0.18,0.16,0.17,4570500
AKP,20190926,1.38,1.38,1.37,1.37,23100
AKR,20190926,0.75,0.75,0.74,0.74,108700
ALL,20190926,4.12,4.12,4.1,4.1,231000
ALLA,20190926,1.14,1.16,1.14,1.15,150300
ALT,20190926,2.58,2.58,2.2,2.42,146200
ALUCON,20190926,165.5,165.5,165,165,200
AMA,20190926,6.35,6.65,6.35,6.55,846000
AMANAH,20190926,3.5,3.7,3.42,3.62,53603700
AMARIN,20190926,4.84,4.92,4.84,4.92,69000
AMATA,20190926,25.25,25.5,24.8,25,6770100
AMATAR,20190926,12.8,12.8,12.8,12.8,16800
AMATAV,20190926,4.84,4.88,4.84,4.86,38300
AMC,20190926,1.82,1.83,1.81,1.81,9200
ANAN,20190926,3.24,3.26,3.2,3.24,1391500
AOT,20190926,74.25,74.25,73.5,73.75,13333900
AP,20190926,6.75,6.85,6.65,6.65,7261000
APCO,20190926,3.4,3.48,3.4,3.42,42100
APCS,20190926,4,4.04,4,4.04,44500
APEX,20190926,0.16,0.17,0.16,0.17,430600
APURE,20190926,0.87,0.91,0.84,0.85,1865800
AQ,20190926,0.02,0.02,0.01,0.02,23380500
AQUA,20190926,0.5,0.51,0.49,0.5,5586900
ARIN,20190926,0.66,0.69,0.66,0.66,4079300
ARIP,20190926,0.43,0.44,0.42,0.42,215700
ARROW,20190926,8.95,9,8.9,9,31600
ASAP,20190926,2.68,2.72,2.68,2.7,104800
ASEFA,20190926,4.64,4.64,4.64,4.64,22000
ASIA,20190926,6.4,6.55,6.4,6.55,17400
ASIAN,20190926,5.8,5.8,5.65,5.65,225300
ASIMAR,20190926,1.47,1.47,1.44,1.44,94600
ASK,20190926,26.5,26.75,26.25,26.75,157400
ASN,20190926,5.65,5.7,5.5,5.55,1700
ASP,20190926,2.02,2.04,2,2.04,1826800
ATP30,20190926,1.39,1.4,1.38,1.39,69100
AU,20190926,12.2,13.6,11.8,13.5,15160700
AUCT,20190926,9.25,9.25,8.9,8.95,2018100
AYUD,20190926,41,41,41,41,13000
B,20190926,0.28,0.3,0.27,0.28,5627900
B-WORK,20190926,12.8,12.8,12.8,12.8,11600
B52,20190926,0.23,0.24,0.22,0.24,836100
BA,20190926,8.75,8.85,8.75,8.8,548300
BAFS,20190926,32.75,33,32.5,33,137300
BANPU,20190926,12,12.2,11.8,11.9,38801400
BAY,20190926,33.5,34.25,33.5,33.5,104300
BBL,20190926,180.5,181.5,176,176,5094400
BCH,20190926,15.1,15.4,15.1,15.3,14461400
BCP,20190926,27,27.5,27,27.5,1707800
BCPG,20190926,18.3,18.5,18.2,18.5,2902400
BCT,20190926,46,47.5,42.75,44,1200
BDMS,20190926,23.8,24.3,23.7,24,43079500
BEAUTY,20190926,2.38,2.48,2.38,2.48,61396600
BEC,20190926,7.8,7.95,7.75,7.9,4244500
BEM,20190926,10.9,10.9,10.8,10.9,36288900
BFIT,20190926,17.8,18,17.5,17.8,856900
BGC,20190926,14.7,15.3,14.7,15.3,7314500
BGRIM,20190926,41.75,43,41.5,42.75,11373200
BGT,20190926,1.02,1.02,1.01,1.01,35000
BH,20190926,127,128,126.5,128,604800
BIG,20190926,0.8,0.8,0.78,0.78,1325900
BIZ,20190926,2.76,2.76,2.7,2.72,413300
BJC,20190926,52.5,52.75,52,52.25,2965700
BJCHI,20190926,2.54,2.54,2.52,2.54,315400
BKD,20190926,2.72,2.72,2.7,2.72,7800
BKI,20190926,321,321,319,321,11400
BKKCP,20190926,13.8,13.9,13.8,13.9,12900
BLA,20190926,20,20.4,20,20.2,1032000
BLAND,20190926,1.48,1.5,1.47,1.48,11676300
BM,20190926,2.16,2.16,2.1,2.12,193600
BOFFICE,20190926,17.2,17.2,17,17,32500
BOL,20190926,3,3,2.94,3,182900
BPP,20190926,19,19.1,18.8,18.8,2770100
BR,20190926,2.84,2.84,2.82,2.84,377600
BROCK,20190926,1.9,1.94,1.9,1.94,2000
BROOK,20190926,0.47,0.48,0.46,0.46,687500
BRR,20190926,4.9,4.98,4.86,4.86,77300
BRRGIF,20190926,9.2,9.25,9.15,9.2,62300
BSBM,20190926,0.88,0.89,0.88,0.89,16100
BSM,20190926,0.38,0.38,0.37,0.38,609500
BTS,20190926,13.4,13.6,13.3,13.5,34905900
BTSGIF,20190926,11,11.1,11,11,3776900
BTW,20190926,1.09,1.1,1.06,1.08,392300
BWG,20190926,0.72,0.72,0.7,0.71,5509200
CAZ,20190926,2.24,2.28,2.22,2.26,172100
CBG,20190926,80,80.5,79.75,80.25,1917600
CCET,20190926,1.72,1.72,1.67,1.7,1388000
CCP,20190926,0.33,0.33,0.32,0.33,562700
CEN,20190926,0.83,0.84,0.83,0.84,113100
CENTEL,20190926,31.5,32.5,31.5,32,4159500
CFRESH,20190926,2.1,2.38,2.06,2.14,1193700
CGD,20190926,0.98,0.98,0.97,0.97,1225500
CGH,20190926,0.88,0.88,0.87,0.87,360200
CHARAN,20190926,22.5,23.3,22.5,23.3,4900
CHAYO,20190926,5,5,4.96,4.96,1054200
CHEWA,20190926,0.66,0.67,0.65,0.67,2956800
CHG,20190926,2.32,2.4,2.32,2.38,27744700
CHO,20190926,0.84,0.85,0.83,0.84,1989200
CHOTI,20190926,88.5,88.5,88.5,88.5,1000
CHOW,20190926,1.84,1.85,1.83,1.83,32100
CI,20190926,0.97,0.98,0.96,0.96,30000
CIG,20190926,0.22,0.22,0.22,0.22,30900
CIMBT,20190926,0.65,0.65,0.64,0.65,578600
CITY,20190926,1.96,1.96,1.95,1.95,26400
CK,20190926,23.2,23.4,23,23.2,5591900
CKP,20190926,5.85,5.9,5.8,5.85,12440500
CM,20190926,3.16,3.16,3.12,3.14,32700
CMAN,20190926,1.92,1.94,1.92,1.93,147700
CMC,20190926,1.01,1.01,1,1.01,882900
CMO,20190926,1.16,1.17,1.15,1.16,105700
CMR,20190926,2.24,2.28,2.22,2.24,133400
CNS,20190926,1.65,1.65,1.64,1.64,12800
CNT,20190926,1.84,1.85,1.83,1.83,262300
COL,20190926,18.8,19,18.7,18.9,252000
COLOR,20190926,1.15,1.19,1.14,1.15,778700
COM7,20190926,24.4,24.9,24.3,24.5,7876200
COMAN,20190926,3.08,3.08,2.96,2.96,91200
COTTO,20190926,1.79,1.81,1.79,1.8,10800
CPALL,20190926,80,80,79.25,79.75,40387200
CPF,20190926,26.25,26.75,26,26.5,23257400
CPH,20190926,4.18,4.2,4.14,4.14,5100
CPI,20190926,1.44,1.44,1.42,1.44,258700
CPL,20190926,1.19,1.19,1.19,1.19,800
CPN,20190926,66,66.75,65.75,66.5,5341900
CPNCG,20190926,15,15,14.9,15,565000
CPNREIT,20190926,36.75,36.75,36.5,36.75,1076900
CPR,20190926,4.4,4.46,4.4,4.44,20100
CPT,20190926,0.94,0.94,0.93,0.94,389500
CPTGF,20190926,13.5,13.5,13.5,13.5,668300
CRANE,20190926,2,2,1.96,2,107200
CRD,20190926,0.94,0.95,0.94,0.95,22600
CRYSTAL,20190926,9.7,9.7,9.55,9.6,199600
CSC,20190926,48,48,48,48,700
CSP,20190926,1.01,1.01,1.01,1.01,1000
CSS,20190926,1.53,1.55,1.52,1.52,778600
CTARAF,20190926,5.85,5.9,5.85,5.85,81500
CTW,20190926,6.35,6.5,6.25,6.5,52000
CWT,20190926,2.88,2.88,2.82,2.88,16500
D,20190926,5.05,5.1,4.98,4.98,107400
DCC,20190926,2.02,2.02,2,2,575300
DCON,20190926,0.37,0.37,0.36,0.36,793000
DCORP,20190926,0.45,0.45,0.42,0.42,121600
DDD,20190926,27,27.5,27,27,91700
DELTA,20190926,49.75,49.75,48.25,48.5,444200
