<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190819,10.61,10.76,10.61,10.74,23400
BMSCG,20190819,8.33,8.33,8.27,8.3,11100
BMSCITH,20190819,11.94,11.97,11.92,11.93,479200
BSET100,20190819,10.54,10.57,10.52,10.53,503600
CHINA,20190819,5.24,5.29,5.2,5.27,9000
EBANK,20190819,5.19,5.19,5.19,5.19,1000
EFOOD,20190819,6.1,6.1,6.1,6.1,500
ENGY,20190819,6.03,6.03,6.03,6.03,100
GLD,20190819,1.96,1.97,1.93,1.93,728700
TDEX,20190819,10.65,10.72,10.65,10.69,399200
TGOLDETF,20190819,4.28,4.29,4.27,4.28,30100
TH100,20190819,5.2,5.2,5.2,5.2,300
2S,20190819,2.44,2.5,2.44,2.48,1181900
7UP,20190819,0.41,0.5,0.41,0.48,92649100
A,20190819,6.25,6.25,6.2,6.25,10100
AAV,20190819,3.2,3.28,3.2,3.24,14268500
ABICO,20190819,4.14,4.14,4.08,4.14,41900
ABM,20190819,0.84,0.87,0.84,0.85,32000
ABPIF,20190819,6.3,6.3,6.25,6.25,375300
ACAP,20190819,1.99,2.42,1.97,2.32,12629600
ACC,20190819,0.68,0.68,0.67,0.67,142200
ACG,20190819,1.52,1.52,1.49,1.49,483400
ADB,20190819,0.69,0.69,0.67,0.67,77600
ADVANC,20190819,218,220,217,218,5297500
AEC,20190819,0.31,0.31,0.29,0.29,3093900
AEONTS,20190819,222,222,215,216,298500
AF,20190819,0.68,0.68,0.66,0.68,21200
AGE,20190819,1.03,1.03,1.01,1.02,997400
AH,20190819,17.5,17.6,17.4,17.4,166900
AHC,20190819,15.5,15.5,15.3,15.3,3700
AI,20190819,1.29,1.29,1.23,1.23,6229600
AIE,20190819,0.42,0.42,0.39,0.39,7838900
AIMCG,20190819,9.7,9.75,9.7,9.75,307600
AIMIRT,20190819,12.9,12.9,12.8,12.9,1145600
AIRA,20190819,1.31,1.31,1.3,1.3,44700
AIT,20190819,22.8,22.9,22.8,22.9,116900
AJ,20190819,8.7,8.85,8.7,8.8,21000
AJA,20190819,0.19,0.2,0.19,0.2,2310500
AKP,20190819,1.39,1.41,1.39,1.4,107900
AKR,20190819,0.79,0.79,0.77,0.78,1104400
ALL,20190819,4.18,4.28,4.18,4.24,1772300
ALLA,20190819,1.14,1.31,1.14,1.28,6702900
ALT,20190819,2.62,2.68,2.6,2.68,132600
ALUCON,20190819,167.5,167.5,167,167,500
AMA,20190819,7.75,7.85,7.5,7.65,1200900
AMANAH,20190819,2.38,2.42,2.36,2.4,9761800
AMARIN,20190819,4.96,4.96,4.88,4.9,800
AMATA,20190819,24.7,25.25,24.7,24.8,11557100
AMATAR,20190819,12.3,12.3,12.3,12.3,8700
AMATAV,20190819,4.54,4.54,4.52,4.52,314400
AMC,20190819,1.99,2,1.96,1.96,234900
ANAN,20190819,3.26,3.3,3.24,3.28,3273600
AOT,20190819,71,71.75,70.75,71.5,27436400
AP,20190819,7.45,7.45,7.3,7.45,12929500
APCO,20190819,3.5,3.5,3.42,3.44,6800
APCS,20190819,4.32,4.34,4.24,4.24,123500
APEX,20190819,0.17,0.18,0.17,0.18,35200
APURE,20190819,0.92,0.96,0.92,0.96,322500
AQ,20190819,0.02,0.03,0.02,0.02,1680100
AQUA,20190819,0.55,0.57,0.54,0.57,26123900
ARIN,20190819,0.8,0.83,0.79,0.79,5520400
ARIP,20190819,0.43,0.47,0.43,0.43,1065300
ARROW,20190819,8.45,8.5,8.45,8.45,262700
AS,20190819,0.78,0.83,0.61,0.8,267300
ASAP,20190819,2.78,2.88,2.76,2.8,1995000
ASEFA,20190819,4.72,4.78,4.68,4.76,66100
ASIA,20190819,6.55,6.65,6.55,6.65,9500
ASIAN,20190819,6,6.05,5.9,5.95,221200
ASIMAR,20190819,1.54,1.55,1.52,1.53,330500
ASK,20190819,24.9,25.25,24.9,24.9,557800
ASN,20190819,5.9,5.9,5.6,5.9,3100
ASP,20190819,2.56,2.56,2.5,2.52,2332900
ATP30,20190819,1.4,1.41,1.38,1.41,636400
AU,20190819,14.5,14.6,14.2,14.3,3265300
AUCT,20190819,7.05,7.6,7,7.6,4364600
AYUD,20190819,40.5,40.5,40.5,40.5,400
B,20190819,0.34,0.35,0.33,0.34,2930800
B-WORK,20190819,12.1,12.2,12.1,12.2,131900
B52,20190819,0.2,0.2,0.19,0.2,140300
BA,20190819,9,9.15,9,9.1,241900
BAFS,20190819,34.25,34.25,33.75,34,58000
BANPU,20190819,12,12.4,11.8,12,29769800
BAY,20190819,35,35.5,35,35.25,298600
BBL,20190819,174,175,170.5,173,6451600
BCH,20190819,15,15.8,15,15.7,26366300
BCP,20190819,26.5,26.75,26.25,26.5,3201300
BCPG,20190819,18.5,18.6,18.3,18.5,5882900
BCT,20190819,42,42.75,41.75,42.5,9500
BDMS,20190819,23.4,23.5,23.1,23.1,47175100
BEAUTY,20190819,3.04,3.06,2.98,3.02,37175700
BEC,20190819,8.2,8.9,8.2,8.9,16972500
BEM,20190819,10.8,11.2,10.7,11.2,110054500
BFIT,20190819,16.9,16.9,16.7,16.9,32700
BGC,20190819,13.4,13.9,13.3,13.7,8479600
BGRIM,20190819,35.5,35.75,35.25,35.5,3327500
BGT,20190819,1.01,1.03,1,1.01,24800
BH,20190819,140,143,140,141.5,1766400
BIG,20190819,0.91,0.92,0.89,0.89,8377500
BIZ,20190819,2.6,2.6,2.56,2.58,89600
BJC,20190819,53.25,53.25,52.5,53.25,5979200
BJCHI,20190819,2.5,2.54,2.44,2.48,401200
BKD,20190819,2.76,2.78,2.74,2.78,59000
BKI,20190819,325,325,324,324,14600
BKKCP,20190819,14.1,14.1,13.9,14,27600
BLA,20190819,20.4,20.7,20.4,20.6,1316300
BLAND,20190819,1.51,1.51,1.47,1.49,26591700
BM,20190819,2.04,2.06,2.04,2.04,18200
BOFFICE,20190819,16,16.1,16,16.1,8300
BOL,20190819,2.72,2.72,2.7,2.72,439400
BPP,20190819,19.7,20.2,19.7,19.7,6821000
BR,20190819,2.96,3,2.94,2.94,650900
BROCK,20190819,1.95,1.95,1.94,1.95,91500
BROOK,20190819,0.48,0.49,0.48,0.48,549100
BRR,20190819,5.75,5.9,5.65,5.75,196200
BRRGIF,20190819,9.8,9.8,9.75,9.8,208800
BSBM,20190819,0.9,0.9,0.89,0.9,155600
BSM,20190819,0.35,0.36,0.35,0.36,463900
BTS,20190819,12.4,13,12.4,12.9,89147400
BTSGIF,20190819,11.2,11.2,11.1,11.2,2632700
BTW,20190819,1.22,1.23,1.21,1.23,139200
BWG,20190819,0.71,0.73,0.7,0.72,4488300
CAZ,20190819,2.32,2.36,2.32,2.34,428100
CBG,20190819,75.5,76.75,74.5,74.5,2999600
CCET,20190819,1.81,1.81,1.79,1.8,1034600
CCP,20190819,0.35,0.36,0.35,0.36,781900
CEN,20190819,0.96,0.96,0.95,0.96,392500
CENTEL,20190819,32.75,33.5,32.5,32.75,5101900
CFRESH,20190819,2.62,2.62,2.38,2.4,307900
CGD,20190819,1.02,1.02,1,1,2010000
CGH,20190819,0.87,0.87,0.86,0.87,40500
CHAYO,20190819,4.94,4.96,4.86,4.88,3456000
CHEWA,20190819,0.74,0.74,0.73,0.73,244800
CHG,20190819,2.32,2.4,2.32,2.38,45185700
CHO,20190819,0.87,0.87,0.84,0.86,1270500
CHOTI,20190819,98,98,97,98,1100
CHOW,20190819,2.06,2.08,2.04,2.04,59600
CI,20190819,1.07,1.13,1.07,1.09,105500
CIG,20190819,0.23,0.23,0.21,0.22,401800
CIMBT,20190819,0.7,0.7,0.67,0.67,466700
CITY,20190819,2.02,2.02,2.02,2.02,600
CK,20190819,25,25.5,25,25,3519900
CKP,20190819,6.3,6.35,6.15,6.15,18770200
CM,20190819,3.24,3.26,3.22,3.24,40700
CMAN,20190819,2.1,2.18,2.1,2.1,835000
CMC,20190819,1.1,1.12,1.1,1.1,533900
CMO,20190819,1.17,1.18,1.17,1.18,88000
CMR,20190819,2.2,2.22,2.2,2.22,28600
CNS,20190819,1.67,1.68,1.66,1.66,16100
CNT,20190819,1.88,1.92,1.87,1.9,54500
COL,20190819,20.5,20.8,20.2,20.3,80300
COLOR,20190819,1.22,1.22,1.21,1.22,19700
COM7,20190819,26,26,25.5,26,4167700
COMAN,20190819,3.04,3.12,2.9,2.94,974500
COTTO,20190819,1.82,1.82,1.8,1.81,410500
CPALL,20190819,84.75,85,83.5,84,23855700
CPF,20190819,29,29,28.5,28.75,16689900
CPI,20190819,1.4,1.44,1.4,1.41,539500
CPL,20190819,1.35,1.35,1.3,1.3,51400
CPN,20190819,68.25,68.5,67.25,67.25,7409000
CPNCG,20190819,15.3,15.4,15.2,15.3,186300
CPNREIT,20190819,35,35,34,34.5,1121700
CPR,20190819,4.88,4.88,4.82,4.88,12400
CPT,20190819,0.87,0.92,0.87,0.92,4244700
CPTGF,20190819,13.2,13.3,13.2,13.3,4197600
CRANE,20190819,2.08,2.2,2.08,2.2,2295500
CRD,20190819,0.97,0.98,0.97,0.98,31700
CRYSTAL,20190819,8.9,8.9,8.8,8.85,156800
CSC,20190819,47.25,49,47.25,49,1100
CSP,20190819,1.01,1.04,1.01,1.04,23300
CSR,20190819,73,75,73,75,1100
CSS,20190819,1.52,1.54,1.5,1.51,1337900
CTARAF,20190819,5.9,5.95,5.85,5.95,143100
CTW,20190819,6.7,6.85,6.7,6.75,19800
CWT,20190819,2.92,2.94,2.9,2.94,161000
D,20190819,6,6,5.9,5.95,40100
DCC,20190819,2.08,2.1,2.04,2.06,835900
DCON,20190819,0.39,0.39,0.37,0.38,2696700
DCORP,20190819,0.49,0.56,0.48,0.54,7824700
DDD,20190819,24.5,25.25,24.5,25,319800
DELTA,20190819,50.25,50.75,50,50.75,613200
DEMCO,20190819,3,3.04,3,3.02,199800
DIF,20190819,17.6,17.7,17.6,17.7,6173200
DIMET,20190819,0.9,0.94,0.86,0.86,22855800
DOD,20190819,12.2,12.3,11.7,11.7,5299800
DOHOME,20190819,9.6,10.5,9.6,10.4,117153800
DREIT,20190819,6.05,6.15,6.05,6.15,114900
DRT,20190819,6.05,6.15,6,6,463600
DTAC,20190819,61,61.25,60,60.25,6755400
DTC,20190819,9.65,9.65,9.6,9.65,70300
EA,20190819,49,49.5,48.25,48.5,10767300
EASON,20190819,1.8,1.81,1.76,1.81,40300
EASTW,20190819,12.4,12.5,12.3,12.4,1493200
ECF,20190819,2.4,2.4,2.3,2.3,7258500
ECL,20190819,1.62,1.63,1.58,1.59,3416300
EE,20190819,0.56,0.56,0.54,0.55,814000
EFORL,20190819,0.04,0.04,0.03,0.04,15044500
EGATIF,20190819,13.4,13.4,13.3,13.4,2162800
EGCO,20190819,320,325,318,324,882700
EIC,20190819,0.05,0.05,0.04,0.04,3559300
EKH,20190819,7.9,7.95,7.75,7.85,1664900
EMC,20190819,0.23,0.23,0.22,0.23,1310500
EPCO,20190819,3.86,4.16,3.8,4.16,21990200
EPG,20190819,6.45,6.45,6.35,6.35,2086700
ERW,20190819,6,6.2,5.9,6.05,30836900
ERWPF,20190819,5.3,5.3,5.25,5.3,22000
ESSO,20190819,8.75,8.8,8.5,8.5,17489700
ESTAR,20190819,0.44,0.44,0.43,0.44,667600
ETE,20190819,0.9,0.94,0.89,0.89,482700
EVER,20190819,0.39,0.4,0.38,0.39,8790100
F&D,20190819,17.9,17.9,17.5,17.5,6000
FANCY,20190819,0.5,0.62,0.5,0.62,7845000
FE,20190819,203,203,203,203,500
FLOYD,20190819,1.64,1.67,1.63,1.67,13500
FN,20190819,1.72,1.73,1.69,1.71,1559400
FNS,20190819,2.84,2.88,2.84,2.88,1200
FORTH,20190819,5.95,6.1,5.95,6.05,129500
FPI,20190819,2.52,2.56,2.48,2.48,2579600
FPT,20190819,18.5,18.5,18.2,18.4,159800
FSMART,20190819,7.85,7.85,7.7,7.75,568500
FSS,20190819,1.79,1.79,1.78,1.78,97100
FTE,20190819,2.16,2.16,2.12,2.14,198400
FTREIT,20190819,15.7,15.8,15.5,15.6,129500
FUTUREPF,20190819,25.75,26,25.75,25.75,143500
FVC,20190819,0.41,0.47,0.41,0.47,6050800
GAHREIT,20190819,9.3,9.35,9.3,9.35,123900
GBX,20190819,0.54,0.54,0.53,0.53,113400
GC,20190819,5.55,5.6,5.45,5.45,186500
GCAP,20190819,2.36,2.38,2.36,2.36,767400
GEL,20190819,0.2,0.2,0.19,0.2,73200
GENCO,20190819,0.6,0.63,0.6,0.61,1322100
GFPT,20190819,18.1,18.2,17.7,18.2,1417000
GGC,20190819,10.9,11,10.8,10.9,497600
GIFT,20190819,3.14,3.18,3.14,3.18,43500
GJS,20190819,0.13,0.14,0.13,0.14,546100
GL,20190819,6,6.25,5.85,5.9,14317200
GLAND,20190819,2.68,2.8,2.68,2.76,19900
GLANDRT,20190819,13.6,13.6,13.6,13.6,71900
GLOBAL,20190819,15.3,15.4,15.1,15.2,5161300
GLOW,20190819,89.5,89.75,89.5,89.75,46700
GOLD,20190819,8.2,8.25,8.2,8.25,19700
GOLDPF,20190819,7.65,7.65,7.65,7.65,1100
GPI,20190819,2.02,2.06,2,2.06,176700
GPSC,20190819,69.25,70.5,68.75,70.25,9923300
GRAMMY,20190819,11.2,11.6,11.2,11.3,5600
GRAND,20190819,0.79,0.79,0.76,0.77,589500
GREEN,20190819,0.97,0.97,0.97,0.97,900
GSC,20190819,0.91,0.96,0.9,0.93,903200
GTB,20190819,0.57,0.58,0.56,0.58,187200
GULF,20190819,124,124.5,122.5,123,4783000
GUNKUL,20190819,3.06,3.08,3,3.04,38349000
GVREIT,20190819,16.9,16.9,16.6,16.7,23700
HANA,20190819,28.75,29,27.75,28,1339100
HARN,20190819,2.28,2.3,2.26,2.26,79400
HFT,20190819,2.74,2.74,2.72,2.74,251300
HMPRO,20190819,17.2,17.4,17.1,17.1,13704300
HPF,20190819,4.98,4.98,4.96,4.98,27900
HPT,20190819,0.69,0.7,0.67,0.67,69900
HREIT,20190819,8.95,9,8.85,8.9,916500
HTC,20190819,22.5,22.6,22.2,22.3,175800
HTECH,20190819,3.14,3.24,3.08,3.22,317100
HUMAN,20190819,8.8,8.8,8.4,8.4,195600
HYDRO,20190819,0.41,0.45,0.41,0.43,20800
ICHI,20190819,7.55,7.85,7.45,7.75,7482600
ICN,20190819,1.77,1.79,1.74,1.75,550100
IFS,20190819,3.48,3.48,3.34,3.38,236000
IHL,20190819,4.72,4.8,4.7,4.72,1058800
III,20190819,6.45,6.55,6.45,6.5,1504700
ILINK,20190819,4.9,4.98,4.9,4.98,172600
ILM,20190819,21.9,22.4,21.9,22.2,6403100
IMPACT,20190819,25.5,25.75,25.25,25.75,183200
INET,20190819,3.3,3.34,3.28,3.34,450100
INGRS,20190819,0.58,0.6,0.58,0.6,234700
INOX,20190819,0.8,0.8,0.77,0.79,22000
INTUCH,20190819,61.5,61.5,61,61.25,20185700
IRC,20190819,16.7,16.7,16.4,16.6,21600
IRCP,20190819,0.6,0.62,0.6,0.6,170200
IRPC,20190819,3.96,4.02,3.94,3.96,92358800
IT,20190819,2.4,2.46,2.4,2.46,194300
ITD,20190819,1.93,1.96,1.93,1.95,6420400
ITEL,20190819,3.38,3.46,3.38,3.42,1638700
IVL,20190819,39.75,40,38.5,39,12546100
J,20190819,0.97,0.97,0.94,0.96,221400
JAS,20190819,6.65,6.8,6.45,6.65,100012700
JASIF,20190819,11.4,11.5,11.3,11.3,6455200
JCK,20190819,1.31,1.36,1.31,1.34,1003300
JCKH,20190819,0.53,0.58,0.5,0.52,218800
JKN,20190819,7.8,8.05,7.75,8.05,7823000
JMART,20190819,11.1,11.2,11,11,2948700
JMT,20190819,18.7,19,18.4,18.6,4958900
JSP,20190819,0.33,0.34,0.33,0.33,933200
JTS,20190819,1.33,1.34,1.33,1.33,36800
JUBILE,20190819,18.5,18.5,18.1,18.3,375500
JUTHA,20190819,0.65,0.65,0.65,0.65,120500
JWD,20190819,8.9,8.9,8.6,8.7,2747500
K,20190819,1.12,1.14,1.11,1.11,153800
KAMART,20190819,5.15,5.15,4.98,5,587200
KASET,20190819,1.8,1.8,1.79,1.79,5900
KBANK,20190819,159,161.5,158.5,161,13202900
KBS,20190819,3.78,3.78,3.78,3.78,3000
KCAR,20190819,11.7,11.8,11.6,11.7,35000
KCE,20190819,15.6,16.1,15.5,15.9,7630300
KCM,20190819,0.71,0.74,0.71,0.73,126500
KDH,20190819,92,92,92,92,500
KGI,20190819,4.6,4.64,4.6,4.62,1674100
KIAT,20190819,0.4,0.4,0.39,0.4,116300
KKC,20190819,0.91,0.95,0.9,0.92,389200
KKP,20190819,71.25,71.5,70.5,70.75,3219900
KOOL,20190819,1.21,1.23,1.21,1.22,482900
KSL,20190819,2.52,2.54,2.5,2.5,432600
KTB,20190819,17.7,17.9,17.6,17.7,10752600
KTC,20190819,45,45.25,44.25,44.25,5864700
KTIS,20190819,4.96,5,4.96,4.98,196700
KUMWEL,20190819,1.01,1.04,1.01,1.02,5226900
KWG,20190819,1.72,1.75,1.65,1.68,242400
KWM,20190819,0.94,0.97,0.92,0.94,49900
KYE,20190819,350,352,346,348,1300
L&E,20190819,2.32,2.5,2.32,2.34,11000
LALIN,20190819,5.3,5.4,5.3,5.4,499500
LANNA,20190819,9.85,9.9,9.65,9.7,130200
LDC,20190819,0.97,0.99,0.97,0.98,16700
LEE,20190819,2.2,2.22,2.14,2.18,179500
LH,20190819,10.9,11,10.9,10.9,35480200
LHFG,20190819,1.38,1.39,1.37,1.39,1799200
LHHOTEL,20190819,19.8,19.8,19.8,19.8,129100
LHK,20190819,3.58,3.6,3.54,3.58,205000
LHPF,20190819,9.1,9.1,9.1,9.1,5300
LHSC,20190819,19,19,18.9,18.9,11900
LIT,20190819,5.35,5.65,5.35,5.65,1113800
LOXLEY,20190819,1.86,1.9,1.86,1.87,1182500
LPH,20190819,5.1,5.1,5.05,5.1,373400
LPN,20190819,6.6,6.75,6.6,6.7,6239400
LRH,20190819,45.5,45.5,45.5,45.5,1000
LST,20190819,4.52,4.58,4.52,4.52,311100
LUXF,20190819,8.95,9,8.95,8.95,76700
M,20190819,77.75,78,77,77.75,255900
M-CHAI,20190819,190,190,190,190,100
M-PAT,20190819,5,5,5,5,122700
MACO,20190819,1.51,1.52,1.5,1.51,1462100
MAJOR,20190819,26,26.75,26,26.25,9472600
MAKRO,20190819,37.25,37.25,36.5,37,276400
MALEE,20190819,7.85,7.85,7.55,7.6,313100
MATCH,20190819,1.95,1.95,1.95,1.95,100
MATI,20190819,4.64,4.64,4.64,4.64,1000
MAX,20190819,0.02,0.02,0.01,0.01,4368400
MBAX,20190819,3.88,3.94,3.88,3.94,166900
MBK,20190819,22.3,22.4,22.2,22.4,831900
MBKET,20190819,8.6,8.65,8.55,8.6,529000
MC,20190819,7.2,7.35,7.2,7.3,893800
MCOT,20190819,10.2,10.5,10,10.1,264800
MCS,20190819,8.75,8.9,8.7,8.7,800300
MDX,20190819,3.66,3.74,3.62,3.68,84800
MEGA,20190819,30.25,30.5,30,30.25,3326300
META,20190819,1.39,1.41,1.37,1.4,1808600
METCO,20190819,167,171,166,166,300
MFC,20190819,17.8,17.8,17.5,17.7,1200
MFEC,20190819,3.66,3.76,3.64,3.7,343600
MGT,20190819,1.87,1.89,1.86,1.89,484800
MIDA,20190819,0.6,0.6,0.59,0.6,223000
MILL,20190819,0.83,0.84,0.83,0.84,347200
MINT,20190819,38.75,39.25,38.25,38.5,14189000
MITSIB,20190819,2.48,2.5,2.4,2.42,8482400
MJD,20190819,3.22,3.22,3.12,3.12,68300
MJLF,20190819,12.6,12.6,12.5,12.6,6000
MK,20190819,3.22,3.26,3.22,3.22,150500
ML,20190819,1,1.01,0.99,1.01,439900
MNIT,20190819,1.56,1.56,1.56,1.56,100
MNRF,20190819,3.56,3.56,3.54,3.56,8800
MODERN,20190819,2.9,2.92,2.86,2.86,438400
MONO,20190819,1.48,1.51,1.48,1.51,1068600
MONTRI,20190819,6.3,6.3,6.3,6.3,35000
MOONG,20190819,4.48,4.84,4.46,4.72,1301800
MORE,20190819,0.18,0.18,0.15,0.16,14609100
MPG,20190819,0.33,0.37,0.33,0.37,665200
MSC,20190819,6.6,6.65,6.55,6.65,124800
MTC,20190819,54.5,55,53.5,54.25,11679000
MTI,20190819,88.25,88.25,87,88.25,800
MVP,20190819,1.88,1.9,1.87,1.87,66700
NBC,20190819,0.74,0.74,0.72,0.74,42500
NCH,20190819,1.02,1.02,1,1.01,7400
NCL,20190819,1.23,1.24,1.2,1.24,3700
NDR,20190819,1.34,1.45,1.34,1.41,48500
NEP,20190819,0.31,0.31,0.28,0.28,57200
NER,20190819,2.6,2.62,2.56,2.56,8786100
NETBAY,20190819,32.25,33,32,32,744600
NEWS,20190819,0.01,0.02,0.01,0.01,2658500
NEX,20190819,3.86,3.9,3.84,3.88,1276000
NINE,20190819,2.6,2.6,2.52,2.56,171300
NKI,20190819,60,60,60,60,1000
NNCL,20190819,2.04,2.04,1.96,1.96,1360600
NOBLE,20190819,21.7,21.7,21.4,21.7,229300
NOK,20190819,2.18,2.18,2.12,2.14,2241200
NPPG,20190819,1.03,1.04,1,1.01,2245700
NTV,20190819,51.75,52,51.5,52,11900
NUSA,20190819,0.33,0.34,0.33,0.33,646600
NVD,20190819,2.38,2.46,2.36,2.4,92400
NWR,20190819,0.65,0.66,0.64,0.65,1964100
NYT,20190819,4.68,4.7,4.66,4.7,118100
OCEAN,20190819,1.15,1.19,1.15,1.18,3055900
OISHI,20190819,114,116,112.5,116,25500
ORI,20190819,8.3,8.35,8.15,8.2,13938100
OSP,20190819,37,37,36.75,36.75,11177900
OTO,20190819,3.46,3.46,3.32,3.32,79000
PACE,20190819,0.19,0.2,0.18,0.19,7766500
PAF,20190819,0.79,0.8,0.79,0.8,42300
PAP,20190819,2.72,2.72,2.52,2.62,748200
PATO,20190819,12.8,12.8,12.5,12.5,109400
PB,20190819,61.75,62,61,61.25,10700
PCSGH,20190819,6.25,6.25,6.25,6.25,12000
PDG,20190819,3.3,3.34,3.3,3.3,51400
PDI,20190819,9,9.2,9,9.05,181700
PDJ,20190819,1.51,1.53,1.5,1.52,258500
PE,20190819,0.07,0.08,0.07,0.07,10500
PERM,20190819,1.03,1.07,1.02,1.04,2460200
PF,20190819,0.76,0.77,0.76,0.77,2235500
PG,20190819,5.65,5.65,5.65,5.65,1000
PHOL,20190819,1.82,1.85,1.81,1.81,38400
PICO,20190819,4.04,4.1,4.02,4.02,89700
PIMO,20190819,1.19,1.22,1.19,1.19,1012700
PJW,20190819,1.48,1.52,1.48,1.52,80100
PK,20190819,1.85,1.86,1.84,1.84,27600
PL,20190819,2.9,2.9,2.84,2.86,216400
PLANB,20190819,8.4,8.7,8.4,8.55,27446800
PLANET,20190819,1.29,1.3,1.29,1.3,2200
PLAT,20190819,5.75,5.75,5.65,5.65,1034000
PLE,20190819,0.98,0.98,0.97,0.97,2075200
PM,20190819,9.05,9.05,8.95,9,300300
PMTA,20190819,8.1,8.2,8.1,8.2,2500
POPF,20190819,13.7,13.7,13.6,13.6,127300
PORT,20190819,4.46,4.48,4.4,4.46,201400
PPF,20190819,11.6,11.7,11.6,11.7,200
PPM,20190819,1.13,1.17,1.1,1.1,7300
PPP,20190819,2.64,2.66,2.64,2.66,79100
PPPM,20190819,1.06,1.21,1.04,1.09,53545800
PPS,20190819,0.72,0.73,0.71,0.71,589600
PR9,20190819,10.4,10.4,10.2,10.3,288300
PRAKIT,20190819,11.1,11.2,11.1,11.1,25400
PREB,20190819,9.95,10,9.9,9.95,214900
PRECHA,20190819,1.46,1.49,1.46,1.48,16700
PRG,20190819,13.3,13.3,13.3,13.3,1000
PRIME,20190819,0.38,0.38,0.35,0.35,3539800
PRIN,20190819,1.57,1.57,1.54,1.54,25700
PRINC,20190819,4.3,4.3,4.26,4.26,126300
PRM,20190819,8.9,8.95,8.55,8.6,14358500
PROUD,20190819,1.5,1.5,1.43,1.49,63500
PSH,20190819,20.4,20.4,19.9,20,2279500
PSL,20190819,8.1,8.1,7.85,7.9,11503900
PSTC,20190819,0.74,0.75,0.73,0.73,31990500
PT,20190819,5.95,5.95,5.85,5.85,147900
PTG,20190819,20.3,20.7,20.1,20.4,28630400
PTL,20190819,15.1,15.3,15,15.2,521400
PTT,20190819,43,43.5,42.75,43.25,47577500
PTTEP,20190819,126.5,126.5,123,123.5,12884600
PTTGC,20190819,53,54.5,53,54.25,25099400
PYLON,20190819,6,6,5.95,6,658100
Q-CON,20190819,5.6,5.8,5.6,5.6,10100
QH,20190819,2.98,2.98,2.94,2.96,46542900
QHHR,20190819,10.1,10.1,10.1,10.1,3000
QHOP,20190819,3.62,3.8,3.48,3.8,125400
QHPF,20190819,15.2,15.5,15.2,15.4,335200
QLT,20190819,3.92,3.94,3.88,3.88,63800
QTC,20190819,4.94,4.96,4.92,4.94,337300
RAM,20190819,159.5,160,159.5,160,300
RATCH,20190819,67,68.75,66.75,68,9018200
RCI,20190819,3.74,3.74,3.7,3.7,256100
RCL,20190819,4.2,4.26,4.2,4.24,396500
RICHY,20190819,1.15,1.17,1.14,1.16,258600
RJH,20190819,24.8,24.8,23.9,24,2101400
RML,20190819,1.09,1.12,1.08,1.1,2849900
ROBINS,20190819,63,63.25,62.75,63.25,2301200
ROCK,20190819,19.5,19.5,19.5,19.5,3000
ROH,20190819,43.25,43.25,43.25,43.25,100
ROJNA,20190819,6.65,6.65,6.5,6.6,4372700
RP,20190819,2.02,2.02,1.99,2,126400
RPC,20190819,0.53,0.55,0.53,0.54,402300
RPH,20190819,6.35,6.4,6.25,6.3,202400
RS,20190819,17.1,17.2,16.7,16.9,14307600
RSP,20190819,3.36,3.44,3.36,3.44,617400
RWI,20190819,1.3,1.31,1.29,1.31,367900
S,20190819,3.38,3.48,3.36,3.46,14050100
S11,20190819,8.55,8.65,8.55,8.65,278700
SAAM,20190819,1.29,1.3,1.29,1.3,33500
SABINA,20190819,31.25,31.5,30.5,30.75,2007800
SALEE,20190819,0.94,0.95,0.93,0.95,17000
SAM,20190819,0.42,0.43,0.42,0.42,97900
SAMART,20190819,9.25,9.35,9.05,9.1,1653800
SAMCO,20190819,1.61,1.63,1.61,1.62,73800
SAMTEL,20190819,10,10.1,9.9,9.95,178000
SANKO,20190819,1.01,1.04,1.01,1.01,10000
SAPPE,20190819,22.8,22.9,22.4,22.8,572100
SAT,20190819,18,18.1,17.7,17.8,471100
SAUCE,20190819,22.6,22.6,22.6,22.6,100
