<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190918,10.87,10.87,10.79,10.79,3700
BMSCG,20190918,8.22,8.23,8.2,8.2,21000
BMSCITH,20190918,12.2,12.2,12.09,12.12,350600
BSET100,20190918,10.75,10.75,10.7,10.73,56600
CHINA,20190918,5.45,5.5,5.45,5.47,6300
EBANK,20190918,5.16,5.19,5.16,5.19,300
EICT,20190918,5.43,5.43,5.43,5.43,100
ENGY,20190918,6.45,6.45,6.44,6.44,52000
GLD,20190918,1.95,1.95,1.94,1.95,74500
TDEX,20190918,10.99,10.99,10.91,10.91,174700
TGOLDETF,20190918,4.23,4.24,4.22,4.22,18700
TH100,20190918,4.83,4.83,4.81,4.81,300
2S,20190918,2.3,2.32,2.28,2.3,362700
7UP,20190918,0.59,0.62,0.59,0.61,21912000
A,20190918,6.25,6.25,6.2,6.2,11000
AAV,20190918,3.1,3.14,3.06,3.12,6574400
ABICO,20190918,4.2,4.2,4.2,4.2,58000
ABM,20190918,0.83,0.84,0.83,0.83,43600
ABPIF,20190918,4.84,4.86,4.82,4.84,453900
ACAP,20190918,1.94,1.96,1.91,1.91,1758600
ACC,20190918,0.67,0.67,0.65,0.67,1862900
ACG,20190918,1.4,1.4,1.39,1.39,404700
ADB,20190918,0.6,0.6,0.59,0.6,158800
ADVANC,20190918,227,229,226,229,9224200
AEC,20190918,0.32,0.32,0.31,0.31,98700
AEONTS,20190918,215,218,212,215,391700
AF,20190918,0.67,0.67,0.66,0.66,112500
AGE,20190918,1,1.01,0.98,0.99,907200
AH,20190918,18.3,18.3,17.8,18,287400
AHC,20190918,15.8,15.8,15.7,15.7,2900
AI,20190918,1.21,1.22,1.21,1.21,1743300
AIE,20190918,0.46,0.46,0.44,0.44,6812100
AIMCG,20190918,10,10,9.95,9.95,363500
AIMIRT,20190918,14.8,15,14.7,15,1300600
AIRA,20190918,1.3,1.32,1.3,1.3,133400
AIT,20190918,21.6,21.6,21.5,21.5,135600
AJ,20190918,8.25,8.25,8.1,8.25,80500
AJA,20190918,0.19,0.19,0.18,0.18,292400
AKP,20190918,1.41,1.41,1.38,1.38,799000
AKR,20190918,0.77,0.77,0.76,0.76,421200
ALL,20190918,4.14,4.16,4.1,4.14,544500
ALLA,20190918,1.19,1.19,1.17,1.17,185300
ALT,20190918,2.52,2.52,2.46,2.46,3500
AMA,20190918,7.1,7.35,7.1,7.15,2090600
AMANAH,20190918,3.18,3.18,3.08,3.12,14447600
AMARIN,20190918,4.84,4.88,4.84,4.88,200
AMATA,20190918,26,26,25.5,26,5960700
AMATAR,20190918,12.5,12.6,12.5,12.5,49100
AMATAV,20190918,4.84,4.9,4.84,4.84,169900
AMC,20190918,1.87,1.88,1.87,1.87,171500
ANAN,20190918,3.28,3.28,3.16,3.18,7506900
AOT,20190918,73.5,74,73,74,18641600
AP,20190918,6.8,6.9,6.7,6.75,6880900
APCO,20190918,3.3,3.3,3.2,3.26,189700
APCS,20190918,4.12,4.14,4,4.02,103500
APEX,20190918,0.17,0.17,0.17,0.17,470200
APURE,20190918,0.91,0.91,0.9,0.9,241500
AQ,20190918,0.02,0.03,0.02,0.03,8940500
AQUA,20190918,0.51,0.52,0.5,0.52,6620000
ARIN,20190918,0.65,0.65,0.63,0.63,1905000
ARIP,20190918,0.44,0.44,0.43,0.43,105000
ARROW,20190918,9.4,9.4,9.25,9.25,48100
AS,20190918,0.85,0.85,0.79,0.79,83700
