<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190123,11.16,11.24,11.12,11.24,19100
BMSCG,20190123,7.75,7.85,7.74,7.85,23500
BMSCITH,20190123,12.22,12.32,12.2,12.3,446300
BSET100,20190123,10.21,10.33,10.2,10.32,872100
CHINA,20190123,4.78,4.78,4.74,4.74,4700
ECOMM,20190123,8.19,8.19,8.19,8.19,100
EICT,20190123,4.21,4.21,4.21,4.21,100
ENGY,20190123,6.16,6.2,6.16,6.19,4000
ENY,20190123,7.36,7.36,7.36,7.36,3600
ESET50,20190123,5.64,5.64,5.64,5.64,100
GLD,20190123,1.74,1.74,1.74,1.74,15000
TDEX,20190123,10.62,10.77,10.62,10.76,240100
TGOLDETF,20190123,3.8,3.8,3.8,3.8,42000
2S,20190123,2.26,2.32,2.26,2.26,116700
7UP,20190123,0.38,0.4,0.37,0.4,4792900
A,20190123,6.35,6.45,6.35,6.45,21700
AAV,20190123,4,4.08,4,4.06,10181400
ABICO,20190123,4.12,4.24,4.12,4.16,21900
ABM,20190123,0.9,0.9,0.88,0.88,73500
ABPIF,20190123,6.45,6.5,6.4,6.45,149600
ACAP,20190123,2.72,3.16,2.72,3.16,11814400
ACC,20190123,0.5,0.51,0.49,0.5,915500
ADB,20190123,0.86,0.93,0.86,0.93,618200
ADVANC,20190123,171,175.5,171,175,10405100
AEC,20190123,0.46,0.47,0.45,0.46,134900
AEONTS,20190123,164,174,164,174,1631800
AF,20190123,0.62,0.63,0.62,0.63,4500
AGE,20190123,0.97,0.97,0.96,0.97,383100
AH,20190123,19.3,20.4,19.3,20.1,2098400
AHC,20190123,16.6,16.9,16.5,16.9,2700
AIMIRT,20190123,10.2,10.3,10.2,10.2,169500
AIT,20190123,20.1,20.1,19.9,20,41500
AJA,20190123,0.29,0.3,0.28,0.28,11117000
AKP,20190123,1.85,1.86,1.84,1.85,113800
AKR,20190123,0.79,0.8,0.79,0.8,720900
ALLA,20190123,1.33,1.34,1.32,1.33,429900
ALT,20190123,3.3,3.42,3.3,3.38,484900
ALUCON,20190123,178,178,178,178,300
AMA,20190123,4.44,4.5,4.44,4.46,177100
AMANAH,20190123,1.64,1.66,1.63,1.64,3168200
AMARIN,20190123,5,5.05,4.98,5,84200
AMATA,20190123,21.8,22,21.5,22,37119400
AMATAR,20190123,10.9,10.9,10.8,10.8,53000
AMATAV,20190123,4.56,4.56,4.54,4.54,1039200
AMC,20190123,1.86,1.88,1.86,1.87,55700
ANAN,20190123,3.34,3.48,3.34,3.44,10698200
AOT,20190123,68.5,69.75,68.25,69.25,43969700
AP,20190123,6.65,6.95,6.6,6.9,14658000
APCO,20190123,4.12,4.14,4.1,4.12,8600
APCS,20190123,4.78,4.82,4.76,4.82,17500
APEX,20190123,0.2,0.2,0.19,0.2,373000
APURE,20190123,1.27,1.29,1.27,1.28,195700
AQ,20190123,0.03,0.03,0.02,0.03,49596400
AQUA,20190123,0.41,0.42,0.41,0.41,3349600
ARIP,20190123,0.44,0.45,0.44,0.45,377300
ARROW,20190123,7.75,7.85,7.75,7.8,109200
AS,20190123,0.77,0.77,0.74,0.77,10400
ASAP,20190123,3.16,3.34,3.16,3.22,5846300
ASEFA,20190123,4.8,4.8,4.78,4.8,237900
ASIA,20190123,6.8,6.95,6.8,6.95,360700
ASIAN,20190123,8.2,8.35,8.15,8.25,3735600
ASIMAR,20190123,1.94,2,1.93,1.95,213700
ASK,20190123,23.8,24.1,23.8,24.1,71100
ASN,20190123,3.64,3.7,3.64,3.7,11200
ASP,20190123,3.16,3.22,3.14,3.22,2011900
