<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ARIP,20190813,0.44,0.45,0.42,0.43,205300
ARROW,20190813,8.15,8.3,8.05,8.05,85800
AS,20190813,0.77,0.79,0.77,0.78,22400
ASAP,20190813,2.82,2.88,2.72,2.8,651800
ASEFA,20190813,4.78,4.78,4.68,4.7,160700
ASIA,20190813,6.7,6.95,6.7,6.95,30500
ASIAN,20190813,6.1,6.1,5.7,5.7,808900
ASIMAR,20190813,1.73,1.73,1.7,1.71,152600
ASK,20190813,25.75,26,25.25,25.25,553700
ASN,20190813,5.15,5.7,5.1,5.3,48300
ASP,20190813,2.58,2.58,2.5,2.5,2994100
ATP30,20190813,1.44,1.44,1.38,1.39,818800
AU,20190813,15.9,16.2,15.3,15.3,2090800
AUCT,20190813,6.4,6.45,6.1,6.2,2292600
AYUD,20190813,40,40,40,40,2100
B,20190813,0.33,0.35,0.33,0.34,1926600
B-WORK,20190813,12.1,12.2,12.1,12.1,82800
B52,20190813,0.19,0.19,0.19,0.19,283500
BA,20190813,9.8,9.8,9.45,9.5,1325000
BAFS,20190813,34.5,35,34.25,34.25,189700
BANPU,20190813,12.7,12.7,11.9,12,58754600
BAY,20190813,36.75,36.75,36.25,36.25,316300
BBL,20190813,172,173,170.5,171,4429900
BCH,20190813,14.9,15.1,14.5,14.8,12966900
BCP,20190813,28.25,28.25,27,27,6363500
BCPG,20190813,18.5,18.7,18.3,18.5,12832300
BCT,20190813,47.25,47.25,46,46,22700
BDMS,20190813,24.6,24.7,24.2,24.3,26950900
BEAUTY,20190813,2.96,2.98,2.78,2.78,100792200
BEC,20190813,8.5,8.55,8,8.1,18975300
BEM,20190813,10.9,11.1,10.8,10.9,93099800
BFIT,20190813,16.9,17.1,16.6,16.8,152900
BGC,20190813,12.2,12.4,12.1,12.3,1320200
BGRIM,20190813,35.25,35.25,34.5,34.75,6486800
BGT,20190813,1,1,0.99,1,181300
BH,20190813,149,149,142.5,142.5,2425900
BIG,20190813,0.99,0.99,0.83,0.87,48497000
BIZ,20190813,2.6,2.62,2.58,2.58,390500
BJC,20190813,50,50.5,49,49.5,2709600
BJCHI,20190813,2.98,2.98,2.82,2.88,2164600
BKD,20190813,2.78,2.8,2.76,2.76,124900
BKI,20190813,328,328,325,325,10100
BKKCP,20190813,13.4,13.5,13.4,13.4,72200
BLA,20190813,21.5,21.6,20.9,21.1,2810600
BLAND,20190813,1.55,1.55,1.52,1.52,15117300
BM,20190813,2.22,2.22,2.16,2.2,8400
BOFFICE,20190813,16,16.2,16,16.1,68700
BOL,20190813,2.7,2.72,2.68,2.68,310700
BPP,20190813,20.8,20.9,20.1,20.2,2854500
BR,20190813,2.98,3,2.9,2.9,1852500
BROCK,20190813,1.96,1.97,1.96,1.97,93800
BROOK,20190813,0.51,0.52,0.51,0.51,4190500
BRR,20190813,5.8,5.85,5.65,5.7,175400
BRRGIF,20190813,9.7,9.75,9.7,9.7,89700
BSBM,20190813,0.92,0.94,0.9,0.92,1600400
BSM,20190813,0.38,0.38,0.36,0.38,859100
BTS,20190813,12.7,12.8,12.4,12.5,67588100
BTSGIF,20190813,11.4,11.4,11.2,11.4,2282000
BTW,20190813,1.33,1.33,1.29,1.3,28200
BWG,20190813,0.78,0.78,0.75,0.75,11897000
CAZ,20190813,2.36,2.44,2.34,2.38,7273200
CBG,20190813,74,74.5,71.5,72.75,10021100
CCET,20190813,1.82,1.82,1.77,1.79,3173300
CCP,20190813,0.37,0.38,0.36,0.37,960400
CEN,20190813,0.97,0.99,0.96,0.96,513200
CENTEL,20190813,32,32.25,30.5,31,3779100
CFRESH,20190813,2.84,2.84,2.7,2.76,22800
CGD,20190813,1.04,1.04,1.03,1.04,1386300
CGH,20190813,0.86,0.87,0.85,0.87,1267900
CHAYO,20190813,5,5.25,4.92,5.1,3605600
CHEWA,20190813,0.76,0.76,0.71,0.72,4033900
CHG,20190813,2.28,2.3,2.22,2.22,17107500
CHO,20190813,0.88,0.88,0.84,0.87,1157300
CHOTI,20190813,100,100,99.5,99.5,1600
CHOW,20190813,2.2,2.2,2.14,2.16,232300
CI,20190813,1.12,1.12,1.09,1.09,6400
CIG,20190813,0.24,0.24,0.23,0.24,2923600
CIMBT,20190813,0.69,0.69,0.66,0.66,1145500
CITY,20190813,2.16,2.16,2.08,2.08,41700
CK,20190813,26.25,26.5,26,26,6035900
CKP,20190813,6.2,6.25,6,6,33707000
CM,20190813,3.38,3.42,3.34,3.34,18200
CMAN,20190813,2.26,2.28,2.22,2.22,348800
CMC,20190813,1.21,1.21,1.13,1.13,2785800
CMO,20190813,1.3,1.3,1.16,1.16,583400
CMR,20190813,2.24,2.26,2.2,2.22,262700
CNS,20190813,1.69,1.71,1.68,1.68,54300
CNT,20190813,1.9,1.96,1.89,1.89,91200
COL,20190813,22.1,22.1,21.5,21.5,661100
COLOR,20190813,1.24,1.25,1.22,1.25,178800
COM7,20190813,24.9,25.25,24.5,24.9,7385600
COMAN,20190813,3.24,3.24,3.14,3.18,135400
COTTO,20190813,1.91,1.93,1.87,1.88,772700
CPALL,20190813,86.25,86.25,83.75,84.5,51847700
CPF,20190813,27.75,28,27,27.25,32518600
CPH,20190813,4.7,4.7,4.7,4.7,1000
CPI,20190813,1.46,1.47,1.43,1.43,934900
CPL,20190813,1.43,1.43,1.39,1.41,228000
CPN,20190813,67,67.25,65.25,65.25,9954100
CPNCG,20190813,15.5,15.5,15.4,15.4,161700
CPNREIT,20190813,35.5,35.75,34.75,35.25,2420700
CPR,20190813,4.84,4.88,4.82,4.82,24700
CPT,20190813,0.97,0.98,0.9,0.9,4018500
CPTGF,20190813,13.5,13.5,13.3,13.3,256500
CRANE,20190813,2.22,2.3,2.18,2.22,1656900
CRD,20190813,0.98,0.98,0.97,0.98,10600
CRYSTAL,20190813,8.85,8.85,8.75,8.8,53000
CSC,20190813,48,48.25,48,48.25,1700
CSP,20190813,1.05,1.07,1.03,1.03,70000
CSS,20190813,1.6,1.62,1.5,1.52,3836600
CTARAF,20190813,5.9,5.9,5.8,5.85,91700
CTW,20190813,7.5,7.5,6.9,6.95,223400
CWT,20190813,2.92,2.92,2.88,2.9,44200
D,20190813,6.45,6.45,6.3,6.35,491400
DCC,20190813,2.02,2.04,2,2.02,4608000
DCON,20190813,0.39,0.4,0.39,0.39,1841900
DCORP,20190813,0.5,0.51,0.49,0.49,727400
DDD,20190813,23.4,23.4,22.5,22.5,382200
DELTA,20190813,50.25,51,49.5,49.75,612600
DEMCO,20190813,3.12,3.12,2.92,2.92,1390700
DIF,20190813,17.8,17.9,17.7,17.9,7525900
DIMET,20190813,0.77,0.77,0.68,0.72,6702400
DOD,20190813,11.2,11.6,10.8,10.8,2672500
DOHOME,20190813,9.4,9.6,9.3,9.35,58598200
DREIT,20190813,6.25,6.3,6.25,6.3,233500
DRT,20190813,6.1,6.1,6,6.1,1644400
DTAC,20190813,58,59.5,57.5,58,4449900
DTC,20190813,9.7,9.7,9.5,9.6,122500
EA,20190813,51,51.25,47.5,48,29374000
EASON,20190813,1.83,1.85,1.83,1.85,27500
EASTW,20190813,12.8,12.8,12.5,12.6,3832500
ECF,20190813,2.42,2.44,2.38,2.4,8051600
ECL,20190813,1.64,1.65,1.61,1.63,2428300
EE,20190813,0.57,0.57,0.54,0.54,2349800
EFORL,20190813,0.05,0.05,0.04,0.04,18689400
EGATIF,20190813,13.3,13.4,13.2,13.2,1492300
EGCO,20190813,313,316,309,310,1048500
EIC,20190813,0.05,0.05,0.04,0.05,283600
EKH,20190813,7.6,7.75,7.5,7.65,3475500
EMC,20190813,0.24,0.24,0.23,0.24,2363900
EPCO,20190813,3.78,3.84,3.66,3.84,10401300
EPG,20190813,6.6,6.65,6.45,6.5,5112900
ERW,20190813,5.2,5.25,5,5.15,12308800
ERWPF,20190813,5.35,5.35,5.35,5.35,11700
ESSO,20190813,9.15,9.2,8.6,8.9,14865800
ESTAR,20190813,0.46,0.46,0.45,0.45,4340200
ETE,20190813,1.16,1.17,1.09,1.1,1413700
EVER,20190813,0.41,0.42,0.39,0.4,21519100
F&D,20190813,18,18,18,18,1000
FANCY,20190813,0.55,0.57,0.55,0.55,537600
FLOYD,20190813,1.69,1.73,1.65,1.66,256400
FMT,20190813,24.2,24.2,23.8,23.8,4300
FN,20190813,1.78,1.78,1.7,1.72,1436000
FNS,20190813,2.94,2.96,2.9,2.9,62100
FORTH,20190813,5.65,5.65,5.6,5.6,66700
FPI,20190813,2.6,2.68,2.5,2.56,1377100
FPT,20190813,18.3,18.3,18,18,120900
FSMART,20190813,8.05,8.05,7.3,7.45,6802300
FSS,20190813,1.98,1.98,1.98,1.98,6500
FTE,20190813,2.24,2.24,2.2,2.2,442000
FTREIT,20190813,16.2,16.3,16.1,16.3,688600
FUTUREPF,20190813,25.75,25.75,25.5,25.75,168500
FVC,20190813,0.5,0.5,0.42,0.42,3159600
GAHREIT,20190813,9.35,9.35,9.35,9.35,3000
GBX,20190813,0.54,0.55,0.53,0.54,1209500
GC,20190813,5.4,5.45,5.35,5.35,90100
GCAP,20190813,2.32,2.36,2.26,2.26,1307900
GEL,20190813,0.21,0.21,0.2,0.21,2726100
GENCO,20190813,0.64,0.64,0.61,0.61,1736500
GFPT,20190813,18,18.2,17.8,17.9,1208100
GGC,20190813,10.8,10.9,10.5,10.7,1300700
GIFT,20190813,3.22,3.22,3.16,3.16,101300
GJS,20190813,0.15,0.15,0.14,0.15,2346800
GL,20190813,5.6,5.65,5.45,5.55,1470600
GLAND,20190813,2.8,2.8,2.7,2.7,84100
GLANDRT,20190813,14,14,13.8,13.8,14700
GLOBAL,20190813,15.6,15.7,15.2,15.3,18729600
GLOW,20190813,89.25,89.5,89.25,89.25,159100
GOLD,20190813,8.3,8.35,8.25,8.3,154200
GOLDPF,20190813,7.65,7.65,7.65,7.65,100
GPI,20190813,2,2,1.96,2,1348000
GPSC,20190813,69,69.25,67,67,14329100
GRAMMY,20190813,11.2,11.3,11.2,11.2,76900
GRAND,20190813,0.79,0.79,0.77,0.77,449700
GREEN,20190813,0.97,0.97,0.95,0.96,235700
GSC,20190813,0.95,0.95,0.91,0.91,1051800
GTB,20190813,0.63,0.63,0.6,0.63,722400
GULF,20190813,120.5,121.5,116.5,118,9312200
GUNKUL,20190813,3,3.02,2.86,2.88,60822000
GVREIT,20190813,16.7,16.9,16.7,16.8,28800
GYT,20190813,342,344,342,344,200
HANA,20190813,26.25,27.25,26.25,26.75,2888300
HARN,20190813,2.28,2.3,2.26,2.26,644700
HFT,20190813,2.76,2.76,2.74,2.74,437400
HMPRO,20190813,17.2,17.4,17.1,17.1,13208400
HPF,20190813,5,5,4.98,4.98,100500
HPT,20190813,0.68,0.69,0.65,0.65,203400
HREIT,20190813,9.3,9.3,9.15,9.2,793800
HTC,20190813,22.3,22.5,21.9,22.5,695300
HTECH,20190813,3.38,3.42,3.24,3.24,616500
HUMAN,20190813,8,8.1,7.85,8.1,544600
HYDRO,20190813,0.42,0.42,0.4,0.41,11400
ICC,20190813,40.25,40.25,40.25,40.25,4900
ICHI,20190813,7.85,8.1,7.7,8,6361200
ICN,20190813,1.81,1.82,1.79,1.79,795600
IFS,20190813,3.46,3.46,3.38,3.4,262000
IHL,20190813,4.82,4.84,4.64,4.68,1718500
III,20190813,6.3,6.4,6.2,6.25,2172400
ILINK,20190813,4.98,4.98,4.84,4.86,756900
ILM,20190813,21.8,22.2,21.6,21.7,3623100
IMPACT,20190813,25.25,25.5,24.9,25.5,606600
INET,20190813,3.22,3.22,3.14,3.14,211000
INGRS,20190813,0.61,0.61,0.59,0.6,1049000
INOX,20190813,0.77,0.8,0.76,0.77,112800
INTUCH,20190813,62.75,64.25,62.75,63,11526600
IRC,20190813,17.5,17.6,17.4,17.6,7300
IRCP,20190813,0.62,0.62,0.59,0.59,135000
IRPC,20190813,4.14,4.18,4.04,4.04,76218700
IT,20190813,2.72,2.72,2.7,2.72,102100
ITD,20190813,2.06,2.06,1.98,1.99,24820900
ITEL,20190813,3.5,3.5,3.32,3.32,2572900
IVL,20190813,38.75,39,37.75,38.25,13783700
J,20190813,0.99,1,0.97,0.98,245700
JAS,20190813,6.4,6.5,6.3,6.3,36066600
JASIF,20190813,11.6,11.6,11.4,11.4,22437700
JCK,20190813,1.4,1.41,1.35,1.4,289300
JCKH,20190813,0.65,0.65,0.63,0.63,447800
JCT,20190813,85,85,83.5,83.5,800
JKN,20190813,7.75,7.8,7.6,7.7,1855200
JMART,20190813,11.3,11.5,11,11.2,7264600
JMT,20190813,18,18.5,17.8,18.1,7105500
JSP,20190813,0.39,0.39,0.35,0.36,7056900
JTS,20190813,1.36,1.36,1.32,1.34,55100
JUBILE,20190813,17.9,18.1,17.6,17.7,1102200
JWD,20190813,8.9,9,8.5,8.6,4554500
K,20190813,1.31,1.32,1.2,1.2,863700
KAMART,20190813,5.05,5.15,4.92,4.96,8196700
KASET,20190813,1.78,1.8,1.76,1.77,104300
KBANK,20190813,165,166.5,163.5,164,10215200
KBS,20190813,3.92,3.92,3.88,3.88,18600
KCAR,20190813,11.6,11.7,11.6,11.6,17900
KCE,20190813,15.9,16.1,15.3,15.3,9052100
KCM,20190813,0.79,0.79,0.74,0.74,1126500
KDH,20190813,90.5,91,90,91,3000
KGI,20190813,4.6,4.6,4.48,4.48,8354500
KIAT,20190813,0.4,0.4,0.39,0.39,2531700
KKC,20190813,0.93,0.94,0.89,0.92,445800
KKP,20190813,71.75,72.25,71,71,3091500
KOOL,20190813,1.17,1.2,1.16,1.16,556300
KSL,20190813,2.54,2.56,2.5,2.5,917700
KTB,20190813,18,18.2,17.9,18,37146000
KTC,20190813,45,45.25,44,44.25,8628300
KTIS,20190813,4.98,5,4.96,5,100300
KUMWEL,20190813,1.06,1.06,0.98,0.98,6353100
KWC,20190813,311,311,311,311,500
KWG,20190813,1.92,1.92,1.8,1.82,87300
KWM,20190813,1.03,1.03,0.93,0.97,1117900
KYE,20190813,368,368,367,367,900
L&E,20190813,2.48,2.48,2.44,2.44,5700
LALIN,20190813,5.55,5.7,5.45,5.6,387400
LANNA,20190813,10.2,10.3,10,10,132800
LDC,20190813,0.98,0.98,0.94,0.97,251200
LEE,20190813,2.22,2.24,2.2,2.2,242700
LH,20190813,11.1,11.2,10.9,10.9,48333300
LHFG,20190813,1.4,1.41,1.38,1.38,4067100
LHHOTEL,20190813,20.2,20.2,20,20.2,4000
LHK,20190813,3.8,3.8,3.74,3.76,134900
LHPF,20190813,9.25,9.25,9.15,9.2,49600
LHSC,20190813,18.9,18.9,18.7,18.8,23600
LIT,20190813,5.5,5.55,5.4,5.4,518000
LOXLEY,20190813,1.98,1.98,1.9,1.9,4737800
LPH,20190813,5.25,5.25,5.15,5.2,561800
LPN,20190813,6.7,6.75,6.6,6.65,4113600
LRH,20190813,45,45,45,45,800
LST,20190813,4.58,4.58,4.56,4.58,79300
LUXF,20190813,8.95,8.95,8.9,8.9,27300
M,20190813,76.75,77.25,76.5,77,211200
M-CHAI,20190813,192,200,192,200,200
M-PAT,20190813,6.45,6.45,6.25,6.3,16700
M-STOR,20190813,7.1,7.1,7.1,7.1,8700
MACO,20190813,1.5,1.52,1.49,1.5,11114200
MAJOR,20190813,29.5,29.5,27,27.5,3941900
MAKRO,20190813,37,37,34.5,35,655400
MALEE,20190813,7.65,7.75,7.5,7.65,1778000
MATI,20190813,4.74,4.74,4.74,4.74,5000
MAX,20190813,0.02,0.02,0.01,0.01,12015600
MBAX,20190813,3.88,3.9,3.86,3.9,126000
MBK,20190813,22.6,22.8,22.4,22.4,999400
MBKET,20190813,9.2,9.35,9.2,9.2,369900
MC,20190813,7.35,7.35,7.1,7.1,2086200
MCOT,20190813,10.2,10.2,9.8,10.1,56100
MCS,20190813,8.8,9.05,8.6,8.85,5503600
MDX,20190813,3.88,3.9,3.86,3.86,55400
MEGA,20190813,32,32,31.25,31.5,1500000
META,20190813,1.6,1.62,1.5,1.59,5005100
MFC,20190813,17.8,17.9,17.5,17.6,187800
MFEC,20190813,3.76,3.76,3.7,3.7,177900
MGT,20190813,1.97,1.97,1.8,1.83,2607000
MIDA,20190813,0.6,0.6,0.6,0.6,1236500
MILL,20190813,0.9,0.9,0.81,0.85,1307200
MINT,20190813,37.5,37.75,36.5,36.5,20177200
MIT,20190813,3.58,3.62,3.58,3.6,2100
MITSIB,20190813,2.46,2.52,2.44,2.48,6162000
MJD,20190813,3.18,3.2,3.14,3.2,69500
MJLF,20190813,12.6,12.6,12.6,12.6,45000
MK,20190813,3.22,3.24,3.16,3.16,540400
ML,20190813,1,1.01,0.99,1.01,419600
MM,20190813,2.72,2.72,2.64,2.7,156400
MNIT2,20190813,4.92,4.92,4.84,4.84,7500
MNRF,20190813,3.42,3.42,3.4,3.4,25100
MODERN,20190813,3.2,3.22,3.18,3.18,215500
MONO,20190813,1.42,1.48,1.42,1.47,10162500
MOONG,20190813,4.58,4.58,4.44,4.48,384400
MORE,20190813,0.13,0.14,0.13,0.13,7166300
MPG,20190813,0.34,0.4,0.32,0.37,332300
MPIC,20190813,1.72,1.72,1.52,1.53,6500
MSC,20190813,6.7,6.8,6.55,6.6,633800
MTC,20190813,50.5,52,49.75,50.75,51982300
MTI,20190813,89,92.75,89,89,1000
MVP,20190813,1.98,2.08,1.98,2,137900
NBC,20190813,0.78,0.78,0.75,0.78,677000
NCH,20190813,1,1,1,1,374600
NCL,20190813,1.18,1.21,1.15,1.18,41100
NDR,20190813,1.42,1.46,1.37,1.38,129100
NEP,20190813,0.28,0.28,0.28,0.28,64300
NER,20190813,2.6,2.64,2.56,2.58,25633700
NETBAY,20190813,31.25,31.5,30.25,30.75,372300
NEWS,20190813,0.01,0.02,0.01,0.01,2448700
NEX,20190813,3.84,3.84,3.7,3.8,637100
NFC,20190813,3.78,3.78,3.58,3.6,2000
NINE,20190813,2.4,2.56,2.4,2.48,242800
NNCL,20190813,1.9,1.9,1.86,1.87,1194200
NOBLE,20190813,20.8,21.6,20.8,21.4,556600
NOK,20190813,2.18,2.28,2.14,2.2,157700
NPPG,20190813,1.03,1.03,1,1.01,3219000
NSI,20190813,65.5,66,65.5,66,7400
NTV,20190813,53.5,53.5,52.25,53.5,7100
NUSA,20190813,0.38,0.38,0.35,0.35,24113700
NVD,20190813,2.58,2.6,2.54,2.56,16200
NWR,20190813,0.74,0.74,0.72,0.72,5368700
NYT,20190813,4.84,4.84,4.76,4.8,467600
OCC,20190813,14,14,14,14,100
OCEAN,20190813,1.25,1.25,1.24,1.25,1309200
OISHI,20190813,105.5,110,105.5,109,94500
ORI,20190813,7.8,8,7.65,7.75,8187300
OSP,20190813,35,35,34,34,5721600
OTO,20190813,3.38,3.5,3.38,3.4,199300
PACE,20190813,0.2,0.2,0.19,0.19,2182400
PAF,20190813,0.78,0.8,0.78,0.79,34200
PAP,20190813,2.84,2.9,2.84,2.84,331600
PATO,20190813,12.8,13,12.8,12.8,34400
PB,20190813,61,61,60.25,60.25,1300
PCSGH,20190813,6.25,6.3,6.25,6.3,129000
PDG,20190813,3.36,3.36,3.26,3.3,330100
PDI,20190813,9.05,9.3,8.95,8.95,238100
PDJ,20190813,1.56,1.56,1.53,1.54,5300
PE,20190813,0.07,0.08,0.07,0.08,588400
PERM,20190813,1.07,1.19,1.06,1.14,21445200
PF,20190813,0.78,0.78,0.76,0.77,34199300
PG,20190813,5.55,5.6,5.55,5.55,2000
PHOL,20190813,1.95,1.95,1.76,1.79,1055100
PICO,20190813,4.02,4.1,4,4.1,26200
PIMO,20190813,1.24,1.26,1.21,1.22,1073900
PJW,20190813,1.47,1.5,1.47,1.49,374800
PK,20190813,1.85,1.9,1.85,1.89,98000
PL,20190813,2.94,2.94,2.88,2.92,112700
PLANB,20190813,8.4,8.7,8.3,8.45,19228100
PLAT,20190813,5.8,5.8,5.7,5.75,645700
PLE,20190813,1.04,1.05,1.01,1.02,4152700
PM,20190813,8.85,8.95,8.75,8.95,1115800
POPF,20190813,13.7,13.8,13.7,13.7,2551800
PORT,20190813,4.7,4.7,4.56,4.6,89300
PPF,20190813,11.6,11.6,11.6,11.6,20000
PPM,20190813,1.09,1.15,1.04,1.1,171600
PPP,20190813,2.78,2.82,2.72,2.8,23700
PPPM,20190813,1.08,1.16,0.69,0.76,78539500
PPS,20190813,0.77,0.78,0.73,0.73,2593200
PR9,20190813,10.7,10.7,10.5,10.6,540000
PRAKIT,20190813,11.6,11.8,11.6,11.6,6500
PREB,20190813,10.6,10.7,10.6,10.6,458600
PRECHA,20190813,1.49,1.49,1.43,1.43,65100
PRIME,20190813,0.39,0.4,0.39,0.39,748300
PRIN,20190813,1.58,1.58,1.57,1.58,167100
PRINC,20190813,4.34,4.38,4.3,4.36,476300
PRM,20190813,8.15,8.3,7.9,8.05,12112700
PROUD,20190813,1.46,1.46,1.44,1.44,209800
PSH,20190813,21.4,21.6,20,20.5,6087200
PSL,20190813,7.2,7.35,7.15,7.25,9279900
PSTC,20190813,0.7,0.71,0.69,0.69,16307200
PT,20190813,5.85,5.95,5.8,5.95,375400
PTG,20190813,19.3,19.4,18.5,19.1,23421900
PTL,20190813,15.3,15.6,15.2,15.2,1749500
PTT,20190813,44,44.25,42.5,43,101437800
PTTEP,20190813,124.5,126,123.5,124,11902500
PTTGC,20190813,53,53.5,51,51.5,43738200
PYLON,20190813,6,6.15,6,6.1,406000
Q-CON,20190813,5.85,5.85,5.7,5.7,7400
QH,20190813,3,3.02,2.96,2.96,60174300
QHHR,20190813,10.2,10.2,10,10,364600
QHOP,20190813,3.46,3.56,3.46,3.5,11700
QHPF,20190813,15.2,15.4,15.1,15.2,3969800
QLT,20190813,4,4,3.8,3.8,160700
QTC,20190813,5.05,5.05,4.9,4.9,1112100
RAM,20190813,160,160,160,160,2900
RATCH,20190813,65.5,66.5,65.25,65.5,3256600
RCI,20190813,3.7,3.7,3.64,3.66,487000
RCL,20190813,4.1,4.12,4.04,4.04,407300
RICHY,20190813,1.27,1.28,1.23,1.25,915900
RJH,20190813,26.5,26.5,26,26.5,440900
RML,20190813,1.04,1.04,1.03,1.03,3923500
ROBINS,20190813,63.25,63.75,62.75,63,8991500
ROH,20190813,49.75,49.75,49.5,49.5,200
ROJNA,20190813,6.4,6.5,6.35,6.35,6502800
RP,20190813,2.28,2.46,2,2,1274400
RPC,20190813,0.55,0.55,0.54,0.54,982100
RPH,20190813,6.5,6.55,6.3,6.4,311400
RS,20190813,15.5,15.8,15.3,15.7,7374500
RSP,20190813,3.64,3.66,3.56,3.58,764000
RWI,20190813,1.3,1.32,1.29,1.32,251500
S,20190813,3.26,3.32,3.22,3.24,10060000
S11,20190813,8.35,8.4,8.15,8.2,580800
SAAM,20190813,1.31,1.31,1.29,1.29,102800
SABINA,20190813,28.75,29,28.25,29,2275400
SALEE,20190813,0.95,0.96,0.93,0.96,543500
SAM,20190813,0.46,0.53,0.45,0.45,7668900
SAMART,20190813,9.6,9.7,9.35,9.4,3269300
SAMCO,20190813,1.64,1.65,1.6,1.62,221500
SAMTEL,20190813,11.1,11.2,10.2,10.2,821400
SANKO,20190813,0.98,1,0.97,1,821800
SAPPE,20190813,21.7,21.7,20.9,20.9,190500
SAT,20190813,17.7,17.7,17.5,17.6,794600
SAUCE,20190813,23,23,22.8,22.8,300
SAWAD,20190813,49,50.5,48.5,48.75,11804100
SBPF,20190813,2.7,2.7,2.7,2.7,1100
SC,20190813,2.78,2.78,2.7,2.72,2538800
SCB,20190813,130,131,128.5,128.5,7859200
SCC,20190813,414,416,410,410,2972100
SCCC,20190813,235,235,231,233,78500
SCG,20190813,3.98,4.02,3.9,3.98,17200
SCI,20190813,1.93,1.93,1.86,1.86,289200
SCN,20190813,3,3.04,2.94,2.94,1236000
SCP,20190813,7.2,7.2,7.05,7.1,811500
SDC,20190813,0.3,0.31,0.3,0.31,2254200
SE,20190813,1.82,1.89,1.79,1.89,497800
SE-ED,20190813,2.68,2.7,2.68,2.7,3200
SEAFCO,20190813,8.05,8.1,7.9,7.9,3910000
SEAOIL,20190813,5.5,5.5,5.3,5.3,365300
SEG,20190813,36.5,36.5,36.5,36.5,324800
SELIC,20190813,2.9,2.92,2.86,2.92,263400
SENA,20190813,3.46,3.46,3.3,3.34,2135500
