<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20191010,10.45,10.45,10.38,10.38,23600
BMSCG,20191010,7.94,7.95,7.92,7.95,432700
BMSCITH,20191010,11.78,11.78,11.71,11.71,219300
BSET100,20191010,10.49,10.49,10.42,10.42,176900
CHINA,20191010,5.28,5.28,5.28,5.28,600
ENY,20191010,7.24,7.24,7.24,7.24,500
GLD,20191010,1.93,1.94,1.93,1.94,115800
TDEX,20191010,10.69,10.7,10.65,10.67,252100
TGOLDETF,20191010,4.21,4.23,4.2,4.23,19900
TH100,20191010,4.68,4.68,4.68,4.68,2000
2S,20191010,2.3,2.32,2.28,2.3,214900
7UP,20191010,0.52,0.54,0.52,0.53,4440200
A,20191010,6.25,6.25,6.2,6.2,9000
AAV,20191010,3.02,3.02,2.98,3,6490000
ABICO,20191010,4.14,4.18,4.14,4.18,22400
ABM,20191010,0.82,0.84,0.82,0.83,252300
ABPIF,20191010,4.88,4.9,4.88,4.88,23500
ACAP,20191010,1.68,1.68,1.65,1.65,1023800
ACC,20191010,0.65,0.7,0.65,0.65,19400
ACG,20191010,1.23,1.23,1.17,1.17,379200
ADB,20191010,0.6,0.62,0.59,0.59,335600
ADVANC,20191010,229,229,225,226,2838400
AEC,20191010,0.3,0.3,0.28,0.29,1497000
AEONTS,20191010,207,210,206,208,193800
AF,20191010,0.65,0.66,0.65,0.66,15000
AFC,20191010,6.8,6.8,6.8,6.8,1000
AGE,20191010,0.94,0.95,0.9,0.9,3463000
AH,20191010,15.4,15.4,14.9,15.1,393600
AHC,20191010,15.5,15.6,15.5,15.6,2100
AI,20191010,1.21,1.21,1.18,1.19,344000
AIE,20191010,0.41,0.41,0.4,0.4,5851500
AIMCG,20191010,9.9,10,9.9,10,278900
AIMIRT,20191010,15,15,14.9,15,56100
AIRA,20191010,1.3,1.31,1.3,1.31,96300
AIT,20191010,20.4,20.4,20.2,20.3,30400
AJ,20191010,7.9,8.1,7.9,8.1,2900
AJA,20191010,0.18,0.19,0.17,0.19,11210700
AKP,20191010,1.3,1.33,1.3,1.3,882400
AKR,20191010,0.75,0.75,0.74,0.75,481800
ALL,20191010,4.28,4.42,4.26,4.3,5518000
ALLA,20191010,1.26,1.26,1.19,1.22,141900
ALT,20191010,2.28,2.4,2.28,2.3,10800
ALUCON,20191010,163.5,163.5,163,163,1100
AMA,20191010,6.45,6.5,6.35,6.5,186200
AMANAH,20191010,3.08,3.1,2.88,2.98,47109300
AMARIN,20191010,4.86,4.86,4.8,4.86,3100
AMATA,20191010,25.5,25.75,25,25.25,3253400
AMATAR,20191010,12.7,12.7,12.7,12.7,200
AMATAV,20191010,4.94,4.94,4.82,4.9,16200
AMC,20191010,1.79,1.8,1.79,1.8,80400
ANAN,20191010,3.1,3.2,3.1,3.14,4961300
AOT,20191010,74.25,74.5,73.5,73.75,9596700
AP,20191010,6.55,6.6,6.5,6.5,4049300
APCO,20191010,3.4,3.4,3.28,3.4,11300
APCS,20191010,3.98,3.98,3.9,3.92,97500
