<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190305,11.08,11.17,11.08,11.17,1008400
BMSCG,20190305,8.1,8.11,8.08,8.11,19400
BMSCITH,20190305,12.37,12.41,12.33,12.39,273400
BSET100,20190305,10.45,10.46,10.4,10.46,48900
CHINA,20190305,5.7,5.8,5.7,5.75,40300
EBANK,20190305,5.61,5.61,5.61,5.61,130900
ECOMM,20190305,8.32,8.32,8.32,8.32,100
EFOOD,20190305,5.73,5.73,5.73,5.73,100
ENGY,20190305,6.21,6.21,6.21,6.21,200
ENY,20190305,7.23,7.31,7.23,7.31,218600
GLD,20190305,1.75,1.76,1.74,1.76,313600
TDEX,20190305,10.75,10.75,10.62,10.69,202500
TGOLDETF,20190305,3.82,3.82,3.79,3.79,35900
TH100,20190305,5,5,4.71,4.71,200
2S,20190305,2.2,2.22,2.2,2.2,252900
7UP,20190305,0.35,0.36,0.34,0.36,4438900
A,20190305,6.4,6.4,6.35,6.35,13100
AAV,20190305,4.34,4.42,4.24,4.38,28636900
ABICO,20190305,4.44,4.56,4.44,4.46,19000
ABM,20190305,0.94,0.95,0.94,0.94,166900
ABPIF,20190305,6.5,6.55,6.45,6.5,668000
ACAP,20190305,3.74,3.78,3.42,3.48,2400500
ACC,20190305,0.54,0.55,0.53,0.54,6259000
ADB,20190305,0.89,0.9,0.89,0.9,16000
ADVANC,20190305,180.5,182,180.5,181,2788800
AEC,20190305,0.48,0.49,0.47,0.48,43000
AEONTS,20190305,182,184,181.5,182.5,367500
AF,20190305,0.65,0.68,0.64,0.66,103300
AGE,20190305,1.08,1.12,1.02,1.02,12226300
AH,20190305,22.4,23,22.4,22.9,991400
AHC,20190305,17.8,17.8,17.7,17.7,200
AIMIRT,20190305,10.5,10.6,10.5,10.6,164900
AIRA,20190305,1.5,1.5,1.41,1.47,37600
AIT,20190305,21.7,22.5,21.7,22.2,1744600
AJ,20190305,7.85,8,7.75,7.9,46700
AJA,20190305,0.21,0.22,0.2,0.21,3186700
AKP,20190305,1.92,1.96,1.92,1.96,42200
AKR,20190305,0.79,0.81,0.79,0.81,1068100
ALLA,20190305,1.52,1.55,1.5,1.5,6159600
ALT,20190305,3.2,3.2,3.1,3.18,320900
ALUCON,20190305,178.5,178.5,178.5,178.5,1600
AMA,20190305,4.44,4.5,4.42,4.44,80300
