<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FLOYD,20190129,1.82,1.84,1.71,1.71,393900
FMT,20190129,25,25,25,25,400
FN,20190129,1.19,1.36,1.15,1.23,66483600
FNS,20190129,3.62,3.62,3.62,3.62,9500
FOCUS,20190129,1.6,1.65,1.58,1.61,1373200
FORTH,20190129,6.4,6.45,6.4,6.45,23500
FPI,20190129,1.8,1.81,1.8,1.81,59200
FSMART,20190129,6.9,7.05,6.9,7,799300
FSS,20190129,1.84,1.85,1.84,1.85,2100
FTE,20190129,2.1,2.1,2.06,2.08,64800
FUTUREPF,20190129,22.7,22.7,22.7,22.7,5400
FVC,20190129,0.75,0.8,0.75,0.77,1414000
GAHREIT,20190129,9.5,9.5,9.5,9.5,10000
GBX,20190129,0.55,0.57,0.55,0.56,181900
GC,20190129,5.1,5.1,5.05,5.1,17600
GCAP,20190129,2.9,2.94,2.8,2.8,740900
GEL,20190129,0.3,0.3,0.28,0.28,1976000
GENCO,20190129,0.75,0.76,0.75,0.75,1152700
GFPT,20190129,14.3,14.4,13.8,13.9,3438700
GGC,20190129,10.2,10.2,10,10,421900
GIFT,20190129,3.6,3.64,3.58,3.64,130200
GJS,20190129,0.13,0.13,0.12,0.12,3251900
GL,20190129,7.15,7.25,6.95,6.95,3854100
GLAND,20190129,2.64,2.66,2.58,2.58,1806100
GLANDRT,20190129,11.9,11.9,11.9,11.9,100
GLOBAL,20190129,18.2,18.6,18.2,18.3,4101400
GLOW,20190129,91.5,92.25,91.5,92,1485600
GOLD,20190129,7.4,7.45,7.25,7.25,2250400
GOLDPF,20190129,7.2,7.2,7.2,7.2,100100
GPI,20190129,2.16,2.18,2.16,2.16,77500
GPSC,20190129,60,61,59.5,60.25,1441600
GRAMMY,20190129,6.8,6.8,6.3,6.7,25900
GRAND,20190129,0.92,0.93,0.89,0.93,4528500
GREEN,20190129,1.1,1.1,1.08,1.08,150200
GTB,20190129,0.62,0.65,0.59,0.6,1658700
GULF,20190129,84,85,83.75,84.5,3912300
GUNKUL,20190129,3.08,3.12,3.08,3.08,6048800
GVREIT,20190129,15,15,14.9,14.9,7400
GYT,20190129,361,361,361,361,100
HANA,20190129,33.5,33.5,33.25,33.25,264100
HARN,20190129,2.52,2.52,2.48,2.48,143400
HFT,20190129,2.98,2.98,2.92,2.96,166800
HMPRO,20190129,15.3,15.4,15.2,15.4,16167700
HPF,20190129,5.05,5.1,5.05,5.1,200
HPT,20190129,0.9,0.94,0.9,0.91,143000
HREIT,20190129,6.8,7.2,6.8,7.15,2008400
HTC,20190129,15.3,15.3,14.9,15.1,60300
HTECH,20190129,6,6.05,5.95,6,334300
HUMAN,20190129,9.4,9.6,9.35,9.5,1463500
HYDRO,20190129,1.1,1.1,1.09,1.09,107000
ICHI,20190129,3.42,3.42,3.26,3.28,2833500
ICN,20190129,1.77,2.02,1.77,1.98,16928600
IFS,20190129,3.08,3.1,3.06,3.08,104500
IHL,20190129,8.2,8.2,8.1,8.2,64900
III,20190129,5.5,5.5,5.4,5.45,236600
ILINK,20190129,4.36,4.74,4.36,4.64,1976400
IMPACT,20190129,19.8,20,19.8,19.9,256100
INET,20190129,3.1,3.2,3.08,3.12,321500
INGRS,20190129,0.57,0.57,0.56,0.56,391700
INOX,20190129,0.99,1,0.99,0.99,149400
INTUCH,20190129,53.5,54.75,53.25,53.25,20703000
IRC,20190129,21.2,21.3,21.2,21.2,2900
IRCP,20190129,0.83,0.83,0.78,0.79,1956200
IRPC,20190129,5.9,5.9,5.6,5.65,248625300
IT,20190129,3.54,3.54,3.5,3.5,8200
ITD,20190129,2.6,2.66,2.56,2.6,25219200
ITEL,20190129,3.28,3.4,3.26,3.34,418900
IVL,20190129,45.25,46.5,45,46,36238300
J,20190129,1.38,1.39,1.37,1.39,4500
JAS,20190129,4.94,5,4.92,4.96,9060500
JASIF,20190129,10.1,10.1,10,10,3022700
JCK,20190129,1.54,1.55,1.52,1.52,460600
JCKH,20190129,0.59,0.59,0.58,0.58,3700
JKN,20190129,8.7,8.85,8.7,8.8,2351700
JMART,20190129,5.35,5.7,5.35,5.6,7037900
JMT,20190129,12.1,12.3,11.9,11.9,3098900
JSP,20190129,0.49,0.49,0.48,0.48,621500
JTS,20190129,1.4,1.42,1.36,1.41,236800
JUBILE,20190129,16,16.3,16,16,31300
JUTHA,20190129,0.9,0.92,0.84,0.84,42900
JWD,20190129,7.7,7.7,7.55,7.55,324800
K,20190129,2.32,2.36,2.3,2.34,43400
KAMART,20190129,3.8,3.82,3.74,3.76,1029500
KASET,20190129,1.9,1.9,1.89,1.89,2800
KBANK,20190129,192.5,193.5,192,193.5,4100600
KBS,20190129,4.16,4.16,4.14,4.14,34600
KCAR,20190129,11.2,11.3,11.2,11.3,50300
KCE,20190129,26.5,27,26.25,26.5,2777800
KCM,20190129,1.01,1.03,1,1.01,1254200
KGI,20190129,4.48,4.5,4.46,4.5,3083500
KIAT,20190129,0.47,0.48,0.47,0.48,4575300
KKC,20190129,1.49,1.49,1.4,1.43,1359700
KKP,20190129,67.5,67.75,66.75,67.25,2203300
KOOL,20190129,1.44,1.48,1.43,1.43,5874300
KSL,20190129,3.16,3.18,3.14,3.18,419700
KTB,20190129,19.7,19.8,19.5,19.7,33005400
KTC,20190129,29,29,28,28.5,10894900
KTIS,20190129,5.5,5.55,5.5,5.55,46400
KWC,20190129,300,300,300,300,200
KWG,20190129,1.87,1.87,1.82,1.82,107900
KWM,20190129,0.91,0.92,0.89,0.9,1370300
KYE,20190129,386,386,386,386,100
L&E,20190129,2.64,2.66,2.62,2.64,43400
LALIN,20190129,4.8,4.84,4.78,4.8,1037300
LANNA,20190129,12.2,12.2,12,12.1,67600
LDC,20190129,0.94,0.94,0.93,0.94,185800
LEE,20190129,2.58,2.62,2.58,2.6,53800
LH,20190129,10.5,10.6,10.2,10.5,32915100
LHFG,20190129,1.38,1.4,1.38,1.39,2438400
LHHOTEL,20190129,16.1,16.2,16.1,16.2,28300
LHK,20190129,3.92,3.94,3.84,3.86,102900
LHPF,20190129,8.15,8.15,8.15,8.15,3300
LHSC,20190129,16.2,16.3,16.2,16.2,50100
LIT,20190129,6.45,6.45,6.35,6.4,112200
LOXLEY,20190129,1.82,1.84,1.79,1.82,679900
LPH,20190129,5.4,5.45,5.35,5.4,212400
LPN,20190129,7,7,6.9,6.95,4963000
LRH,20190129,51.75,51.75,51.5,51.5,13000
LST,20190129,4.18,4.18,4.14,4.14,197800
LTX,20190129,90,90,88.75,89,17000
LUXF,20190129,8.6,8.65,8.6,8.6,26700
M,20190129,73.75,74.5,73.75,74.5,218400
M-PAT,20190129,9.7,9.8,9.7,9.8,1100
M-STOR,20190129,7.95,7.95,7.8,7.8,5800
MACO,20190129,1.58,1.58,1.56,1.57,48208900
MAJOR,20190129,23.4,23.5,23.2,23.4,1325500
MAKRO,20190129,37.5,37.75,37.25,37.25,368600
MALEE,20190129,8.35,8.4,8.25,8.25,674500
MATCH,20190129,2.08,2.12,2.08,2.12,174000
MAX,20190129,0.03,0.03,0.02,0.03,16049000
MBAX,20190129,3.92,3.96,3.9,3.96,4100
MBK,20190129,19.5,19.5,19,19.1,3356100
MBKET,20190129,10.5,10.5,10.3,10.4,169100
MC,20190129,10,10.1,9.95,9.95,1178600
MCOT,20190129,9.15,9.15,9.05,9.05,40600
MCS,20190129,6.95,6.95,6.9,6.95,247600
MDX,20190129,4.2,4.24,4.1,4.14,1044200
MEGA,20190129,31.5,32.75,31.5,32.25,1901000
META,20190129,1.95,1.97,1.95,1.97,2825700
METCO,20190129,213,214,213,213,1700
MFC,20190129,17.2,17.2,17,17.1,64200
MFEC,20190129,2.82,2.84,2.76,2.8,355200
MGT,20190129,1.79,1.82,1.75,1.8,64100
MIDA,20190129,0.6,0.6,0.59,0.6,209500
MILL,20190129,1.37,1.37,1.35,1.35,92500
MINT,20190129,38.75,39,38.25,38.75,8428500
MIT,20190129,5.45,5.45,4.5,5.45,5900
MJD,20190129,3.34,3.34,3.3,3.3,49600
MJLF,20190129,12.5,12.5,12.5,12.5,54600
MK,20190129,3.72,3.72,3.7,3.72,698100
ML,20190129,0.99,0.99,0.98,0.98,174300
MM,20190129,3.6,3.68,3.6,3.6,500
MNRF,20190129,3.52,3.52,3.52,3.52,1100
MODERN,20190129,3.68,3.7,3.66,3.66,68800
MONO,20190129,1.94,1.96,1.91,1.92,2570800
MOONG,20190129,6.05,6.15,6.05,6.1,194600
MPG,20190129,0.34,0.35,0.34,0.34,721100
MSC,20190129,7.4,7.4,7.3,7.35,137200
MTC,20190129,47,47.5,45.5,46.25,11334700
MTI,20190129,99.25,99.25,98.5,98.5,5000
MVP,20190129,1.5,1.52,1.49,1.49,93000
NBC,20190129,0.46,0.48,0.41,0.48,63600
NCH,20190129,0.9,0.91,0.89,0.91,4400
NCL,20190129,1.5,1.51,1.48,1.48,497200
NDR,20190129,1.87,1.88,1.85,1.88,27400
NER,20190129,2,2.02,1.95,1.95,43201700
NETBAY,20190129,27.75,28,27,27,508900
NEWS,20190129,0.01,0.02,0.01,0.01,16998400
NFC,20190129,6.1,6.1,5.95,5.95,5400
NINE,20190129,2.1,2.1,2.06,2.08,417400
NKI,20190129,62,62,62,62,8200
NNCL,20190129,1.68,1.7,1.68,1.7,324500
NOBLE,20190129,20,20,19.6,20,375200
NOK,20190129,2.28,2.3,2.24,2.28,421400
NPK,20190129,28.5,28.5,28.5,28.5,3800
NPPG,20190129,1.21,1.26,1.2,1.25,15708600
NSI,20190129,77,77,77,77,100
NTV,20190129,54.75,54.75,54.25,54.75,1600
NUSA,20190129,0.47,0.48,0.47,0.47,5403200
NVD,20190129,3.2,3.24,3.12,3.14,285500
NWR,20190129,0.8,0.81,0.8,0.8,12824700
NYT,20190129,5.15,5.15,5.1,5.1,398100
OCEAN,20190129,3.76,3.88,3.6,3.88,16258500
OHTL,20190129,470,470,468,468,400
OISHI,20190129,79.5,79.75,79,79,2000
ORI,20190129,7.3,7.35,7.15,7.2,4236800
OSP,20190129,25.5,25.75,25,25.25,7345900
OTO,20190129,2.28,2.28,2.22,2.22,47500
PACE,20190129,0.38,0.41,0.38,0.39,4962500
PAF,20190129,0.91,0.91,0.89,0.9,208800
PAP,20190129,3.42,3.42,3.4,3.42,27500
PATO,20190129,13,13.1,12.9,12.9,111300
PB,20190129,59.75,60.25,59.75,59.75,2400
PCSGH,20190129,7.05,7.2,7.05,7.2,108400
PDG,20190129,2.82,2.82,2.82,2.82,34300
PDI,20190129,12.3,12.4,12,12.1,271100
PDJ,20190129,1.9,1.94,1.89,1.94,271700
PE,20190129,0.24,0.24,0.24,0.24,40200
PERM,20190129,1.89,1.9,1.87,1.9,17000
PF,20190129,0.76,0.76,0.75,0.76,6677800
PG,20190129,5.8,5.8,5.8,5.8,100
PHOL,20190129,1.78,1.84,1.76,1.77,918200
PICO,20190129,4.38,4.38,4.34,4.34,14000
PIMO,20190129,2.76,2.84,2.76,2.78,2531200
PJW,20190129,1.55,1.55,1.54,1.54,11100
PK,20190129,2.8,2.82,2.74,2.76,1037700
PL,20190129,3.34,3.34,3.34,3.34,200
PLANB,20190129,6.25,6.35,6.15,6.15,5815800
PLAT,20190129,7.45,7.5,7.3,7.45,1716000
PLE,20190129,1.18,1.19,1.17,1.17,1931300
PM,20190129,8.7,8.7,8.6,8.7,267900
PMTA,20190129,10.8,12.6,10.7,10.8,3000
POPF,20190129,13.3,13.3,13.2,13.3,120800
PORT,20190129,4.7,4.76,4.7,4.72,167700
POST,20190129,2.24,2.26,2.24,2.24,5100
PPF,20190129,11.2,11.3,11.2,11.2,207200
PPM,20190129,1.43,1.43,1.38,1.39,200000
PPP,20190129,2.72,2.74,2.7,2.72,12900
PPPM,20190129,3.42,3.42,3.24,3.3,1242400
PPS,20190129,0.75,0.76,0.74,0.75,1385100
PR9,20190129,10.6,10.7,10.5,10.6,235800
PRAKIT,20190129,11.6,11.6,11.4,11.4,8000
PREB,20190129,9.75,9.75,9.55,9.7,269300
PRECHA,20190129,1.63,1.7,1.62,1.62,487400
PRIN,20190129,1.59,1.6,1.59,1.59,39200
PRINC,20190129,4.4,4.52,4.32,4.38,4603700
PRM,20190129,5.85,5.95,5.55,5.65,6577800
PSH,20190129,17.5,17.6,17.5,17.6,525900
PSL,20190129,8.1,8.1,7.95,8.1,3094800
PSTC,20190129,0.65,0.65,0.64,0.64,19099400
PT,20190129,5.65,5.7,5.6,5.65,124000
PTG,20190129,10,10.4,9.95,10.4,33220300
PTL,20190129,13.4,13.6,13.4,13.5,263000
PTT,20190129,48.5,48.75,47.25,48.25,82281100
PTTEP,20190129,120.5,121,117,118.5,32865300
PTTGC,20190129,67.25,67.25,66,67,27673300
PYLON,20190129,6.55,6.6,6.45,6.45,905200
QH,20190129,2.94,2.96,2.92,2.92,22342300
QHHR,20190129,8.3,8.3,8.25,8.25,50000
QHPF,20190129,13,13,12.9,12.9,769000
QTC,20190129,4.94,4.96,4.9,4.92,42800
RAM,20190129,3000,3030,3000,3030,1200
RATCH,20190129,55.25,55.25,54,55,6443800
RCI,20190129,3.96,3.96,3.9,3.92,278700
RCL,20190129,4.72,4.72,4.66,4.7,137000
RICHY,20190129,1.6,1.62,1.6,1.62,1048100
RJH,20190129,19.3,19.3,18.9,19.1,172300
RML,20190129,1.14,1.17,1.14,1.14,2187600
ROBINS,20190129,67.5,69,67.5,68.75,1750100
ROCK,20190129,16.4,16.5,16.4,16.5,10000
ROH,20190129,47,47.25,47,47.25,300
ROJNA,20190129,5.25,5.25,5.15,5.2,385800
RP,20190129,2.64,2.72,2.5,2.52,747000
RPC,20190129,0.42,0.42,0.41,0.41,177100
RPH,20190129,4.86,4.88,4.84,4.86,247000
RS,20190129,15.8,15.9,15.6,15.7,3763800
RSP,20190129,3.52,3.54,3.36,3.48,1085300
RWI,20190129,1.53,1.53,1.52,1.53,86500
S,20190129,3.36,3.36,3.3,3.32,7234800
S11,20190129,6.9,7,6.9,6.9,76200
SAAM,20190129,1.5,1.52,1.49,1.5,1554900
SABINA,20190129,27.5,27.5,27.25,27.25,7100
SALEE,20190129,1.02,1.02,0.98,1,51600
SAM,20190129,0.56,0.56,0.54,0.54,18200
SAMART,20190129,6.45,6.75,6.4,6.65,8763600
SAMCO,20190129,1.7,1.76,1.69,1.71,2905100
SAMTEL,20190129,6.85,6.95,6.6,6.95,531800
SANKO,20190129,1.14,1.15,1.13,1.13,246900
SAPPE,20190129,17,17.6,16.9,17.5,256600
SAT,20190129,17.7,17.9,17.7,17.9,174900
SAUCE,20190129,22.2,22.2,22.2,22.2,800
SAWAD,20190129,47,48.25,47,47.75,3144400
SBPF,20190129,2.78,2.78,2.78,2.78,1100
SC,20190129,2.86,2.9,2.84,2.88,2027100
SCB,20190129,129.5,131,129,130,6993100
SCC,20190129,470,472,466,470,4786200
SCCC,20190129,228,228,226,227,71900
SCG,20190129,4.42,4.42,4.42,4.42,400
SCI,20190129,2.48,2.48,2.38,2.42,740400
SCN,20190129,4.14,4.22,4.08,4.1,663100
SCP,20190129,8.7,8.75,8.65,8.7,92800
SDC,20190129,0.36,0.39,0.36,0.36,24226300
SE,20190129,1.87,1.95,1.87,1.95,8300
SE-ED,20190129,2.86,2.9,2.68,2.82,1254800
SEAFCO,20190129,8.3,8.45,8.1,8.1,5546600
SEAOIL,20190129,3.36,3.36,3.28,3.34,176200
SELIC,20190129,2.44,2.56,2.42,2.56,594600
SENA,20190129,3.52,3.54,3.5,3.54,766200
SF,20190129,7.45,7.55,7.45,7.5,241300
SGF,20190129,1.34,1.36,1.33,1.35,3474700
SGP,20190129,10.5,10.5,10.3,10.5,4450900
SHANG,20190129,77.5,77.75,77.5,77.75,1100
SHREIT,20190129,7.9,8.15,7.85,8.15,9300
SIAM,20190129,2.16,2.18,2.1,2.14,115800
SIMAT,20190129,1.83,1.83,1.79,1.82,973800
SINGER,20190129,5,5.05,4.96,4.96,96400
SIRI,20190129,1.31,1.32,1.3,1.32,31046400
SIRIP,20190129,11.9,11.9,11.9,11.9,100
SIS,20190129,9.55,9.65,9.55,9.6,137800
SISB,20190129,5.2,5.2,4.88,4.88,9633900
SITHAI,20190129,1.18,1.18,1.16,1.16,362700
SKE,20190129,0.95,0.96,0.91,0.93,1592500
SKN,20190129,3.24,3.3,3.22,3.3,5387900
SKR,20190129,4,4,3.94,3.94,117400
SKY,20190129,13.2,13.2,13,13,211400
SLP,20190129,0.83,0.83,0.82,0.83,221900
SMART,20190129,1.23,1.23,1.19,1.21,1399500
SMIT,20190129,6.05,6.05,5.95,5.95,72500
SMK,20190129,38.25,38.5,38.25,38.5,7600
SMM,20190129,2.74,3.1,2.7,3.08,9976600
SMPC,20190129,12,12,11.8,11.8,121600
SMT,20190129,1.91,1.93,1.91,1.92,28400
