<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CBG,20190109,33.75,34.5,33,33,2108700
CCET,20190109,1.73,1.73,1.71,1.72,1203200
CCP,20190109,0.33,0.33,0.32,0.32,536000
CEN,20190109,1.05,1.05,1.03,1.03,628200
CENTEL,20190109,40,40.25,39.5,39.5,1916400
CFRESH,20190109,4.36,4.44,4.22,4.22,300500
CGD,20190109,1.3,1.3,1.29,1.3,394800
CGH,20190109,0.93,1,0.93,0.96,7203100
CHARAN,20190109,32.75,32.75,32.75,32.75,100
CHAYO,20190109,3.72,3.76,3.68,3.68,1040900
CHEWA,20190109,1.09,1.1,1.08,1.08,1883300
CHG,20190109,1.92,1.94,1.83,1.85,110623500
CHO,20190109,1.36,1.36,1.34,1.34,358300
CHOTI,20190109,133.5,133.5,133,133,200
CHOW,20190109,4.06,4.1,4,4.1,66300
CI,20190109,1.23,1.23,1.22,1.22,41700
CIG,20190109,0.29,0.31,0.29,0.29,189100
CIMBT,20190109,0.78,0.79,0.77,0.79,510300
CITY,20190109,2.36,2.36,2.34,2.34,600
CK,20190109,25.5,25.75,25,25.25,5669900
CKP,20190109,5.05,5.15,5.05,5.05,67264100
CM,20190109,3.98,4,3.9,3.98,52900
CMAN,20190109,2.52,2.54,2.48,2.48,478700
CMC,20190109,1.56,1.57,1.52,1.53,7473400
CMO,20190109,1.24,1.25,1.24,1.25,46900
CMR,20190109,2.46,2.52,2.46,2.48,137500
CNS,20190109,2.18,2.2,2.16,2.16,60800
CNT,20190109,1.98,2.18,1.98,2.04,827600
COL,20190109,22,22.3,21.7,21.7,59000
COLOR,20190109,1.3,1.3,1.3,1.3,1500
COM7,20190109,13.8,14,13.6,13.7,9749200
COMAN,20190109,3.08,3.3,3.08,3.12,61100
COTTO,20190109,2.02,2.06,2.02,2.02,120200
CPALL,20190109,73,73.25,72.5,72.5,23117600
CPF,20190109,25.5,25.75,25.25,25.25,16702300
CPH,20190109,6.45,6.45,6.45,6.45,1700
CPI,20190109,1.5,1.5,1.5,1.5,1000
CPL,20190109,2.86,2.86,2.86,2.86,10000
CPN,20190109,75.5,75.75,75,75.25,4132900
CPNCG,20190109,15.6,15.6,15.5,15.5,22000
CPNREIT,20190109,26.75,27,25.5,26.25,1741100
CPR,20190109,5.25,5.3,5.2,5.25,29900
CPT,20190109,0.8,0.81,0.78,0.79,15908600
CPTGF,20190109,12.9,12.9,12.9,12.9,14200
CRANE,20190109,1.98,2,1.97,1.98,45800
CRD,20190109,0.98,1,0.97,0.98,18500
CRYSTAL,20190109,9.8,9.8,9.75,9.8,37800
CSC,20190109,41.5,41.75,40.5,40.5,1800
CSP,20190109,1.15,1.15,1.11,1.11,4000
CSS,20190109,1.9,1.91,1.89,1.89,439500
CTARAF,20190109,4.68,4.7,4.66,4.7,124600
CTW,20190109,8.05,8.15,8,8,42400
CWT,20190109,2.7,2.72,2.68,2.68,67600
D,20190109,9.1,9.2,9.1,9.15,38200
DCC,20190109,2.02,2.1,2.02,2.04,3770300
DCON,20190109,0.5,0.51,0.49,0.5,400100
DCORP,20190109,0.89,1.01,0.88,0.94,95433200
DDD,20190109,19.1,19.3,18.7,18.9,1993400
DELTA,20190109,68.75,69,68.5,68.5,958600
DEMCO,20190109,3,3.02,2.92,2.92,502300
DIF,20190109,14.6,14.6,14.5,14.6,5615000
DIGI,20190109,0.2,0.21,0.2,0.2,368600
DIMET,20190109,0.88,0.88,0.87,0.88,228600
DNA,20190109,0.37,0.37,0.35,0.35,6524200
DOD,20190109,13.2,13.2,13,13.1,778400
DREIT,20190109,5.05,5.15,5.05,5.15,30100
DRT,20190109,5.4,5.45,5.35,5.35,504200
DTAC,20190109,46.25,46.5,46,46.25,2685600
DTC,20190109,9.95,9.95,9.75,9.9,79800
EA,20190109,45.75,46.25,44.5,45,13106600
EASON,20190109,2.16,2.16,2.14,2.14,80800
EASTW,20190109,10.8,10.9,10.7,10.7,726500
ECF,20190109,2.32,2.32,2.26,2.28,1339000
ECL,20190109,1.74,1.85,1.74,1.8,7438500
EE,20190109,0.62,0.63,0.61,0.61,2283800
EFORL,20190109,0.06,0.07,0.05,0.06,12440300
EGATIF,20190109,11.3,11.3,11.2,11.2,3456600
EGCO,20190109,247,250,247,248,661900
EIC,20190109,0.05,0.05,0.04,0.04,2974100
EKH,20190109,5.65,5.75,5.55,5.55,902100
EMC,20190109,0.27,0.28,0.27,0.28,1169400
EPCO,20190109,2.76,2.76,2.68,2.68,709900
EPG,20190109,6.75,6.75,6.55,6.6,3372700
ERW,20190109,6.9,6.95,6.8,6.85,5120400
ERWPF,20190109,5.25,5.3,5.25,5.3,133000
ESSO,20190109,11.6,11.6,11.2,11.4,14624600
ESTAR,20190109,0.53,0.54,0.52,0.53,917200
ETE,20190109,0.96,0.98,0.93,0.94,608600
EVER,20190109,0.53,0.54,0.51,0.51,17988700
FANCY,20190109,0.79,0.82,0.77,0.77,2316200
FC,20190109,0.36,0.37,0.35,0.35,129600
FLOYD,20190109,1.8,1.81,1.76,1.76,73600
FMT,20190109,25,25,25,25,2500
FN,20190109,1.46,1.48,1.44,1.45,556800
FNS,20190109,3.62,3.62,3.58,3.58,129800
FOCUS,20190109,1.56,1.57,1.55,1.57,27200
FORTH,20190109,5.95,5.95,5.95,5.95,22600
FPI,20190109,1.81,1.82,1.8,1.82,89300
FSMART,20190109,6.05,6.05,5.85,5.95,735000
FSS,20190109,1.84,1.84,1.83,1.83,55700
FTE,20190109,2.08,2.08,2.02,2.06,248200
FUTUREPF,20190109,22.7,22.7,22.7,22.7,100
FVC,20190109,0.71,0.78,0.71,0.72,958700
GAHREIT,20190109,9.5,9.5,9.5,9.5,50000
GBX,20190109,0.55,0.55,0.55,0.55,10100
GC,20190109,5.05,5.05,5,5,23800
GCAP,20190109,2.46,2.7,2.42,2.5,2050900
GEL,20190109,0.3,0.31,0.29,0.3,4278000
GENCO,20190109,0.75,0.75,0.74,0.74,292900
GFPT,20190109,12.9,13,12.6,12.6,720800
GGC,20190109,10.2,10.2,9.95,9.95,1302900
GIFT,20190109,3.68,3.74,3.68,3.7,240100
GJS,20190109,0.14,0.14,0.13,0.13,3275600
GL,20190109,7.25,7.4,6.65,6.85,22977100
GLAND,20190109,2.88,2.88,2.82,2.82,1113700
GLANDRT,20190109,11.8,11.9,11.7,11.7,313600
GLOBAL,20190109,17.7,18.3,17.7,17.8,20189300
GLOW,20190109,88.25,88.75,87.5,88.25,1361500
GOLD,20190109,6.8,6.85,6.65,6.65,4906400
GPI,20190109,2.2,2.2,2.16,2.2,99200
GPSC,20190109,58,58,56.5,57,3052100
GRAMMY,20190109,5.85,5.95,5.85,5.85,6700
GRAND,20190109,0.85,0.87,0.85,0.86,1517200
GREEN,20190109,1.09,1.1,1.07,1.07,346700
GTB,20190109,0.56,0.58,0.54,0.55,83500
GULF,20190109,86.25,86.5,84.75,85.25,8737700
GUNKUL,20190109,2.98,3.02,2.96,2.98,8255300
GVREIT,20190109,14.7,14.7,14.6,14.7,302900
HANA,20190109,31.25,32,31.25,31.5,3864100
HARN,20190109,2.46,2.5,2.44,2.5,44300
HFT,20190109,2.9,2.92,2.9,2.92,120900
HMPRO,20190109,14.9,15.1,14.9,14.9,12634000
HPF,20190109,5.1,5.15,5.1,5.15,23100
HPT,20190109,0.85,0.86,0.84,0.84,136200
HREIT,20190109,6.75,6.75,6.75,6.75,37800
HTC,20190109,13.8,13.9,13.7,13.9,71700
HTECH,20190109,5.15,5.3,5.15,5.3,406000
HUMAN,20190109,9.85,9.85,9.55,9.75,2874300
HYDRO,20190109,1.21,1.21,1.13,1.17,242000
ICHI,20190109,2.96,3.04,2.96,2.96,825000
ICN,20190109,1.78,1.78,1.74,1.75,249200
IFS,20190109,3.04,3.08,3.04,3.08,224100
IHL,20190109,7.6,7.65,7.55,7.6,75200
III,20190109,5.35,5.4,5.25,5.3,1225500
ILINK,20190109,4.26,4.3,4.26,4.28,103400
IMPACT,20190109,19.8,19.8,19.5,19.5,535600
INET,20190109,3.04,3.06,2.98,3,164700
INGRS,20190109,0.55,0.55,0.54,0.54,721800
INOX,20190109,0.98,1,0.98,1,343800
INTUCH,20190109,49.5,50,49,49,6669900
IRC,20190109,20.8,20.9,20.7,20.8,3600
IRCP,20190109,0.62,0.62,0.58,0.58,156100
IRPC,20190109,6.05,6.05,5.85,5.9,59770700
IT,20190109,3.32,3.36,3.3,3.32,84600
ITD,20190109,2.24,2.26,2.22,2.22,3678200
ITEL,20190109,3.22,3.36,3.22,3.32,999500
IVL,20190109,55.25,55.5,54,54.25,15926300
J,20190109,1.38,1.38,1.38,1.38,18400
JAS,20190109,4.72,4.76,4.7,4.7,4526600
JASIF,20190109,10.1,10.1,9.95,10,12666700
JCK,20190109,1.53,1.53,1.49,1.51,254000
JCKH,20190109,0.55,0.58,0.55,0.58,1200
JKN,20190109,8.1,8.2,7.85,7.85,2102300
JMART,20190109,4.98,5.05,4.96,4.96,411600
JMT,20190109,11.2,11.6,11.1,11.6,2041700
JSP,20190109,0.46,0.47,0.45,0.45,1159600
JTS,20190109,1.34,1.35,1.34,1.35,21300
JUBILE,20190109,15,15.5,15,15.2,48100
JWD,20190109,7.2,7.3,7.1,7.15,1330200
K,20190109,2.52,2.52,2.48,2.48,2600
KAMART,20190109,3.54,3.58,3.52,3.52,648000
KASET,20190109,1.82,1.82,1.81,1.81,26500
KBANK,20190109,187,188,186,186,6533600
KBS,20190109,4,4.02,4,4.02,22400
KCAR,20190109,10.8,10.8,10.8,10.8,32100
KCE,20190109,27,28.5,26.75,28.25,6316400
KCM,20190109,0.93,0.95,0.9,0.91,2436000
KDH,20190109,95,95,92,93.5,24100
KGI,20190109,4.4,4.42,4.36,4.38,1049300
KIAT,20190109,0.48,0.48,0.47,0.47,426600
KKC,20190109,1.14,1.19,1.14,1.17,33400
KKP,20190109,68,68.5,67.5,67.75,2725300
KOOL,20190109,1.48,1.54,1.35,1.4,16319600
KSL,20190109,3.1,3.14,3.08,3.08,475000
KTB,20190109,20,20.1,19.9,20,16955000
KTC,20190109,32.25,33,31.5,31.5,11598700
KTIS,20190109,5.45,5.45,5.4,5.45,1800
KWG,20190109,1.88,1.9,1.85,1.89,12100
KWM,20190109,0.86,0.87,0.84,0.84,1273200
KYE,20190109,383,397,383,385,1100
L&E,20190109,2.58,2.68,2.56,2.6,75700
LALIN,20190109,4.76,4.8,4.76,4.78,82500
LANNA,20190109,11.8,11.8,11.5,11.7,136500
LDC,20190109,0.95,0.96,0.92,0.94,81800
LEE,20190109,2.58,2.58,2.56,2.56,113700
LH,20190109,10,10.1,9.8,9.9,35687200
LHFG,20190109,1.37,1.38,1.37,1.37,353600
LHHOTEL,20190109,16.1,16.1,16.1,16.1,4000
LHK,20190109,3.82,3.84,3.8,3.8,170300
LHPF,20190109,8.2,8.2,8.15,8.15,23800
LHSC,20190109,16.1,16.3,16.1,16.3,4300
LIT,20190109,5.85,6.1,5.85,5.95,514300
LOXLEY,20190109,1.71,1.72,1.67,1.68,1376100
LPH,20190109,5.6,5.65,5.5,5.55,827200
LPN,20190109,6.6,6.65,6.4,6.5,13379000
LRH,20190109,50,50,49.25,49.25,20100
LST,20190109,4.02,4.02,3.96,3.98,41400
LTX,20190109,98,98,96,97.25,11100
LUXF,20190109,8.5,8.5,8.5,8.5,180300
M,20190109,75.25,75.75,75,75.75,251100
M-STOR,20190109,7.65,7.65,7.6,7.6,3100
MACO,20190109,1.6,1.62,1.59,1.59,26339500
MAJOR,20190109,21.5,21.6,21,21,937800
MAKRO,20190109,33.75,34,33,33.75,231300
MALEE,20190109,8.7,8.7,8.55,8.65,265000
MATCH,20190109,2.12,2.16,2.12,2.14,379100
MATI,20190109,5,5,5,5,34500
MAX,20190109,0.02,0.02,0.01,0.02,3121500
MBAX,20190109,3.98,3.98,3.94,3.94,55500
MBK,20190109,20.2,20.4,19.9,20,1209700
MBKET,20190109,10.4,10.4,10.2,10.3,35700
MC,20190109,10.7,10.7,10.6,10.6,337500
MCOT,20190109,9,9,8.95,9,9700
MCS,20190109,7,7.05,6.85,6.85,1234200
MDX,20190109,3.74,3.8,3.72,3.76,36900
MEGA,20190109,29.75,30.5,29.25,29.5,1944900
META,20190109,1.99,2.02,1.95,1.95,7522900
METCO,20190109,212,213,211,211,1400
MFC,20190109,16.9,17,16.8,16.8,22600
MFEC,20190109,2.8,2.8,2.76,2.8,191600
MGT,20190109,1.88,1.89,1.75,1.86,90400
MIDA,20190109,0.58,0.59,0.57,0.58,435200
MILL,20190109,1.45,1.47,1.43,1.43,115800
MINT,20190109,35,35.25,34.5,34.75,6209900
MJD,20190109,3.44,3.5,3.38,3.46,121000
MK,20190109,3.76,3.78,3.72,3.72,491700
ML,20190109,0.96,0.98,0.96,0.98,146100
MM,20190109,3.6,3.6,3.5,3.56,138700
MNIT,20190109,1.49,1.49,1.49,1.49,700
MNRF,20190109,3.3,3.3,3.3,3.3,9600
MODERN,20190109,3.74,3.74,3.72,3.72,418200
MONO,20190109,1.86,1.86,1.8,1.82,3255400
MOONG,20190109,6.5,6.6,6.4,6.45,916100
MPG,20190109,0.17,0.18,0.16,0.16,517100
MSC,20190109,7.25,7.3,7.15,7.25,75500
MTC,20190109,49.25,49.75,48.75,49,4969400
MTI,20190109,98.5,98.75,97.75,97.75,7500
MVP,20190109,1.4,1.43,1.39,1.43,614800
NBC,20190109,0.45,0.45,0.44,0.45,21200
NCH,20190109,0.87,0.87,0.85,0.87,24000
NCL,20190109,1.42,1.45,1.38,1.38,171600
NDR,20190109,1.87,1.88,1.81,1.84,195300
NEP,20190109,0.31,0.31,0.31,0.31,120100
NER,20190109,1.84,1.86,1.81,1.81,14823800
NETBAY,20190109,22.8,23.7,22.8,22.9,125800
NEWS,20190109,0.01,0.01,0.01,0.01,50800
NFC,20190109,6.1,6.5,5.65,5.65,49400
NINE,20190109,2.06,2.1,2.02,2.02,2334900
NKI,20190109,61.75,62,61.25,62,6800
NNCL,20190109,1.65,1.67,1.63,1.63,614100
NOBLE,20190109,15,15.7,14.9,15.7,661700
NOK,20190109,2.28,2.36,2.22,2.26,306500
NPK,20190109,26,26,26,26,3700
NPPG,20190109,1.01,1.02,0.98,0.99,4480000
NSI,20190109,76.75,76.75,76.75,76.75,2700
NTV,20190109,56.25,56.5,55,55,26700
NUSA,20190109,0.46,0.47,0.45,0.46,5152000
NVD,20190109,3.24,3.28,3.12,3.12,450300
NWR,20190109,0.78,0.78,0.76,0.77,4764300
NYT,20190109,4.98,5.05,4.98,5,157700
OCC,20190109,17.1,17.1,16.9,16.9,200
OCEAN,20190109,3.94,3.96,3.84,3.88,1665400
OISHI,20190109,75.75,77.5,75.75,76,4900
ORI,20190109,7.05,7.3,7.05,7.1,16543700
OSP,20190109,23.9,24.4,23.9,24.1,7574000
OTO,20190109,2.02,2.08,2.02,2.04,83100
PACE,20190109,0.41,0.41,0.4,0.4,1072600
PAF,20190109,0.82,0.84,0.8,0.81,99800
PAP,20190109,3.48,3.48,3.44,3.44,25700
PATO,20190109,13.1,13.1,12.9,12.9,54200
PB,20190109,60.75,60.75,60.75,60.75,6100
PCSGH,20190109,7,7,6.95,7,18400
PDG,20190109,2.8,2.82,2.8,2.82,33600
PDI,20190109,12.6,12.6,12.3,12.3,53000
PDJ,20190109,2.22,2.26,2.18,2.26,58700
PE,20190109,0.22,0.22,0.2,0.2,118900
PERM,20190109,1.9,1.94,1.8,1.85,145800
PF,20190109,0.71,0.72,0.7,0.71,4882000
PG,20190109,5.65,5.7,5.55,5.55,300
PHOL,20190109,1.62,1.63,1.57,1.6,64500
PICO,20190109,3.84,3.86,3.84,3.84,8100
PIMO,20190109,4.72,4.72,3.32,3.32,19692700
PJW,20190109,1.55,1.56,1.55,1.56,80000
PK,20190109,2.32,2.36,2.26,2.3,462900
PL,20190109,3.32,3.34,3.3,3.3,49700
PLANB,20190109,6.05,6.1,5.85,5.95,11895700
PLANET,20190109,1.45,1.45,1.45,1.45,15200
PLAT,20190109,7.3,7.3,7.05,7.1,948100
PLE,20190109,1.12,1.13,1.1,1.1,1534900
PM,20190109,8.75,8.8,8.65,8.75,206300
PMTA,20190109,10.6,10.8,10.5,10.8,1100
POPF,20190109,13.3,13.4,13.3,13.3,47700
PORT,20190109,5,5,4.92,4.92,413800
PPF,20190109,11.1,11.1,11.1,11.1,28800
PPM,20190109,1.14,1.14,1.12,1.12,1957800
PPP,20190109,2.6,2.62,2.58,2.58,12800
PPPM,20190109,2.62,2.66,2.62,2.62,23500
PPS,20190109,0.71,0.75,0.71,0.71,2991900
PR9,20190109,11.4,11.4,11.2,11.3,1207900
PRAKIT,20190109,11.2,11.2,11.2,11.2,6600
PREB,20190109,9.4,9.5,9.4,9.5,52900
PRECHA,20190109,1.61,1.65,1.58,1.6,141200
PRIN,20190109,1.58,1.58,1.58,1.58,65500
PRINC,20190109,4.7,4.7,4.56,4.56,331200
PRM,20190109,5.65,5.8,5.6,5.65,4546400
PSH,20190109,16.8,17.2,16.7,16.7,2577400
PSL,20190109,8.95,9.1,8.8,8.9,4396400
PSTC,20190109,0.62,0.64,0.62,0.63,31235000
PT,20190109,5.7,5.75,5.6,5.75,76000
PTG,20190109,9.6,9.6,9.35,9.4,6737800
PTL,20190109,14.1,14.6,13.8,14.2,645500
PTT,20190109,49.25,49.25,48,48.25,61760500
PTTEP,20190109,123.5,125,121.5,121.5,15584900
PTTGC,20190109,72.25,72.75,71,71.25,21564900
PYLON,20190109,7.2,7.2,7.05,7.1,116500
QH,20190109,2.7,2.72,2.64,2.68,58590000
QHHR,20190109,8.45,8.45,8.45,8.45,31200
QHOP,20190109,3.22,3.3,3.22,3.3,300
QHPF,20190109,13.3,13.3,13.2,13.2,259300
QLT,20190109,3.82,3.88,3.82,3.88,6100
QTC,20190109,4.86,4.88,4.86,4.88,11700
RAM,20190109,2798,2798,2700,2700,150
RATCH,20190109,51.5,51.5,51.25,51.25,785400
RCI,20190109,3.86,3.88,3.82,3.82,71100
RCL,20190109,4.9,4.9,4.82,4.82,108800
RICHY,20190109,1.57,1.58,1.56,1.58,774000
RJH,20190109,19.4,19.5,19,19.3,930800
RML,20190109,1.16,1.17,1.13,1.13,2862700
ROBINS,20190109,66,66.25,65,65.5,1607300
ROCK,20190109,15.5,16,15.5,16,8000
ROH,20190109,43.25,43.25,43.25,43.25,200
ROJNA,20190109,4.84,4.84,4.78,4.8,1247000
RP,20190109,2.4,2.46,2.4,2.42,24300
RPC,20190109,0.39,0.4,0.39,0.4,187900
RPH,20190109,4.9,4.98,4.88,4.9,234700
RS,20190109,15.5,15.7,15,15,8361000
RSP,20190109,3.68,3.7,3.66,3.7,187300
RWI,20190109,1.62,1.62,1.6,1.61,13600
S,20190109,3.22,3.28,3.22,3.28,9992200
S11,20190109,7.25,7.25,7.05,7.05,38700
SAAM,20190109,1.75,1.82,1.62,1.66,84988600
SABINA,20190109,29,29,29,29,4000
SALEE,20190109,1.04,1.04,1.02,1.02,32000
SAM,20190109,0.49,0.49,0.45,0.47,17700
SAMART,20190109,6.35,6.4,6.3,6.4,850100
SAMCO,20190109,1.7,1.81,1.7,1.71,549100
SAMTEL,20190109,7.1,7.25,7.05,7.25,372500
SANKO,20190109,1.12,1.14,1.11,1.11,272000
SAPPE,20190109,15.1,15.2,14.8,14.9,193600
SAT,20190109,16.6,16.6,16.3,16.5,375000
SAWAD,20190109,49,49.5,48.75,49,4745400
SC,20190109,2.7,2.7,2.66,2.66,3193300
SCB,20190109,135,136.5,134.5,135.5,4837600
SCC,20190109,432,436,432,434,1792000
SCCC,20190109,219,219,214,215,117400
SCG,20190109,4.58,4.58,4.56,4.56,1200
SCI,20190109,2.44,2.48,2.34,2.34,311100
SCN,20190109,4,4,3.94,3.96,85700
SCP,20190109,8.6,8.6,8.5,8.5,75700
SDC,20190109,0.3,0.31,0.3,0.3,349700
SE,20190109,1.94,1.94,1.88,1.94,197100
SE-ED,20190109,2.88,3,2.88,3,6800
SEAFCO,20190109,8.8,8.85,8.6,8.65,2157700
SEAOIL,20190109,3.42,3.42,3.3,3.32,351400
SELIC,20190109,2.4,2.4,2.38,2.4,100200
SENA,20190109,3.38,3.4,3.32,3.34,1364000
SF,20190109,7.4,7.55,7.35,7.35,546100
SGF,20190109,1.31,1.34,1.3,1.31,17098200
SGP,20190109,9.35,9.45,9.1,9.4,11008300
SHANG,20190109,75.25,76,75,76,5400
SHREIT,20190109,8.9,8.95,8.7,8.75,67200
SIAM,20190109,2.08,2.12,2.06,2.1,120700
SIMAT,20190109,1.89,1.93,1.87,1.88,164400
SINGER,20190109,6.7,7.8,6.45,6.5,487500
SIRI,20190109,1.27,1.28,1.26,1.27,45855100
SIS,20190109,9.7,10,9.7,9.85,93900
SISB,20190109,4.38,4.46,4.38,4.46,2495600
SITHAI,20190109,1.13,1.15,1.13,1.15,179700
SKE,20190109,1,1.03,1,1.01,1255600
SKN,20190109,3.72,3.84,3.6,3.7,558800
SKR,20190109,4,4,3.86,3.96,664900
SKY,20190109,12.8,13.2,12.8,13,433600
SLP,20190109,0.83,0.84,0.82,0.83,132500
SMART,20190109,0.95,0.97,0.95,0.96,234600
SMIT,20190109,5.85,5.9,5.85,5.85,126600
SMK,20190109,38.75,38.75,38.75,38.75,1300
SMM,20190109,2.44,2.44,2.26,2.28,4968400
SMPC,20190109,12.1,12.2,11.9,12,151700
SMT,20190109,1.97,1.97,1.93,1.96,249300
SNC,20190109,13.7,13.9,13.6,13.7,179900
