<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
F&D,20190509,17.9,17.9,17.9,17.9,100
FANCY,20190509,0.48,0.5,0.48,0.49,1130700
FC,20190509,0.33,0.34,0.32,0.33,1135700
FLOYD,20190509,1.89,1.89,1.86,1.88,12200
FMT,20190509,24.2,24.2,24.1,24.1,1600
FN,20190509,1.93,1.99,1.93,1.93,2387000
FNS,20190509,3.52,3.52,3.48,3.52,87200
FOCUS,20190509,1.88,1.89,1.85,1.86,429600
FORTH,20190509,5.9,6,5.9,6,32000
FPI,20190509,2.24,2.3,2.24,2.3,353300
FPT,20190509,16.6,16.8,16.3,16.7,183300
FSMART,20190509,7.4,7.45,7.25,7.25,619000
FSS,20190509,1.79,1.81,1.79,1.81,10000
FTE,20190509,2.2,2.22,2.2,2.2,73900
FTREIT,20190509,13.5,13.7,13.5,13.7,426900
FUTUREPF,20190509,24.1,24.1,24.1,24.1,20900
FVC,20190509,0.72,0.73,0.71,0.71,1570900
GAHREIT,20190509,9.2,9.2,9.15,9.2,17600
GBX,20190509,0.57,0.57,0.56,0.56,615800
GC,20190509,5.1,5.15,5.1,5.15,20100
GCAP,20190509,2.6,2.62,2.48,2.52,5520600
GEL,20190509,0.26,0.27,0.26,0.26,989700
GENCO,20190509,0.76,0.77,0.75,0.75,623200
GFPT,20190509,15.4,15.8,15,15.2,8582100
GGC,20190509,11.9,12,11.3,11.5,4758400
GIFT,20190509,3.7,3.7,3.64,3.64,96600
GJS,20190509,0.14,0.15,0.14,0.15,1585400
GL,20190509,7.2,7.4,7.15,7.2,2725600
GLAND,20190509,2.66,2.66,2.62,2.62,9100
GLANDRT,20190509,12.8,12.8,12.7,12.8,21000
GLOBAL,20190509,17.1,17.3,17,17,5895200
GLOW,20190509,90.5,90.5,90.25,90.5,1385100
GOLD,20190509,8.4,8.4,8.4,8.4,1761000
GOLDPF,20190509,7.45,7.45,7.4,7.4,8000
GPI,20190509,2.1,2.1,2.08,2.08,108800
GPSC,20190509,61.75,62.25,61,61.25,2063600
GRAMMY,20190509,8.3,8.3,8.2,8.2,3700
GRAND,20190509,0.89,0.91,0.89,0.9,396300
GREEN,20190509,1.06,1.06,1.04,1.04,178700
GSC,20190509,1.3,1.31,1.25,1.26,1307800
GTB,20190509,0.6,0.61,0.58,0.6,164100
GULF,20190509,105,105.5,103.5,105,4235300
GUNKUL,20190509,2.8,2.86,2.76,2.78,26239800
GVREIT,20190509,15.8,15.9,15.8,15.9,297900
HANA,20190509,31,31.75,31,31,1469300
HARN,20190509,2.36,2.38,2.3,2.34,236100
HFT,20190509,2.94,2.98,2.94,2.96,243500
HMPRO,20190509,15.9,16.4,15.8,16.1,47845200
HPF,20190509,5.25,5.25,5.2,5.25,40700
HPT,20190509,0.89,0.92,0.88,0.89,345000
HREIT,20190509,8.1,8.1,8,8.05,1073200
HTC,20190509,14.2,14.6,14.2,14.4,65500
HTECH,20190509,4.64,4.7,4.58,4.58,928600
HUMAN,20190509,8.1,8.2,8.05,8.1,755900
HYDRO,20190509,0.4,0.4,0.37,0.38,584200
ICC,20190509,40.25,40.25,40,40.25,53500
ICHI,20190509,3.86,3.98,3.86,3.88,666600
ICN,20190509,1.93,1.94,1.93,1.93,88800
IFS,20190509,3,3.04,2.98,3,275800
IHL,20190509,6.35,6.5,6.35,6.4,130200
III,20190509,5.85,5.9,5.6,5.6,2900300
ILINK,20190509,5.25,5.3,5.2,5.2,411000
IMPACT,20190509,23.4,23.6,23.4,23.5,154200
INET,20190509,3.36,3.36,3.3,3.3,12900
INGRS,20190509,0.67,0.68,0.66,0.67,431200
INOX,20190509,0.91,0.91,0.9,0.9,177200
INSURE,20190509,25,25,25,25,2700
INTUCH,20190509,58.5,59,57.5,57.75,9135300
IRC,20190509,18.6,18.7,18.5,18.5,6600
IRCP,20190509,0.76,0.76,0.75,0.75,315300
IRPC,20190509,5.25,5.35,5.25,5.3,104812400
IT,20190509,2.62,2.66,2.62,2.62,200300
ITD,20190509,2.24,2.28,2.24,2.26,5530400
ITEL,20190509,3.24,3.24,3.22,3.24,232600
IVL,20190509,47.75,48.25,47.25,47.25,16686500
J,20190509,1.04,1.06,1.04,1.06,74700
JAS,20190509,5.5,5.5,5.45,5.45,3479300
JASIF,20190509,10.1,10.2,10,10.2,12827700
JCK,20190509,1.59,1.61,1.55,1.6,467300
JCKH,20190509,0.78,0.79,0.76,0.76,103500
JKN,20190509,8.15,8.15,8,8,1571900
JMART,20190509,9.2,9.35,9.15,9.35,2165800
JMT,20190509,14.8,15,14.6,14.8,1602500
JSP,20190509,0.39,0.41,0.39,0.4,3182900
JTS,20190509,1.36,1.4,1.36,1.39,16800
JUBILE,20190509,14.3,14.4,14.2,14.3,94100
JWD,20190509,8.15,8.25,7.95,8.1,1274100
K,20190509,1.75,1.79,1.75,1.77,35900
KAMART,20190509,3.98,4.04,3.98,4.02,1250800
KASET,20190509,1.9,1.91,1.9,1.9,78500
KBANK,20190509,188,188.5,187.5,187.5,5083100
KBS,20190509,4.06,4.08,4.06,4.06,20300
KCAR,20190509,11.6,11.6,11.6,11.6,58200
KCE,20190509,24.3,24.5,24.1,24.1,3784500
KCM,20190509,0.98,0.98,0.95,0.95,1080400
KDH,20190509,97.75,97.75,97.75,97.75,100
KGI,20190509,4.34,4.44,4.34,4.44,9491500
KIAT,20190509,0.43,0.44,0.43,0.43,774500
KKC,20190509,1.17,1.19,1.15,1.15,29900
KKP,20190509,66.5,67,66.25,66.5,3260500
KOOL,20190509,1.41,1.43,1.41,1.42,710300
KPNPF,20190509,8.5,8.65,8.5,8.65,24900
KSL,20190509,2.96,3,2.94,2.98,504000
KTB,20190509,18.9,19,18.8,18.9,19981700
KTC,20190509,41,42,40.75,40.75,16095200
KTIS,20190509,5.5,5.5,5.35,5.35,11600
KWG,20190509,1.7,1.72,1.67,1.69,9200
KWM,20190509,1.09,1.13,1.09,1.12,664800
KYE,20190509,408,408,408,408,1400
L&E,20190509,2.56,2.62,2.54,2.62,240600
LALIN,20190509,4.8,4.8,4.78,4.8,109400
LANNA,20190509,11.4,11.4,11.2,11.2,196500
LDC,20190509,1.09,1.09,1.07,1.07,112200
LEE,20190509,2.44,2.44,2.42,2.44,72500
LH,20190509,10.6,10.7,10.6,10.7,19124000
LHFG,20190509,1.48,1.5,1.48,1.49,2077900
LHHOTEL,20190509,18.8,19.1,18.8,19.1,67200
LHK,20190509,3.86,3.88,3.84,3.86,122600
LHPF,20190509,8.45,8.45,8.4,8.45,95500
LHSC,20190509,17,17.1,17,17.1,1800
LIT,20190509,5.8,5.8,5.75,5.75,86300
LOXLEY,20190509,1.94,1.98,1.94,1.95,906700
LPH,20190509,5.3,5.3,5.15,5.3,299600
LPN,20190509,6.75,6.85,6.75,6.8,4055900
LRH,20190509,59,59.25,57.25,59.25,5700
LST,20190509,4.4,4.4,4.34,4.38,1600
LTX,20190509,97.5,98,97,97.5,4200
LUXF,20190509,8.75,8.75,8.6,8.7,120400
M,20190509,70.75,70.75,70,70.25,252300
M-PAT,20190509,9.45,9.45,9.45,9.45,4300
M-STOR,20190509,7.7,7.75,7.7,7.7,17600
MACO,20190509,1.52,1.52,1.49,1.49,6203200
MAJOR,20190509,28.5,28.5,28,28.25,2754700
MAKRO,20190509,33.75,33.75,33,33.25,514000
MALEE,20190509,7.4,7.55,7.3,7.35,844600
MATCH,20190509,2.1,2.1,2.08,2.1,1754000
MAX,20190509,0.02,0.02,0.01,0.02,5844400
MBAX,20190509,3.96,3.98,3.92,3.98,64600
MBK,20190509,20.5,20.6,20.3,20.4,637300
MBKET,20190509,9.25,9.35,9.2,9.2,222100
MC,20190509,8.6,8.65,8.5,8.5,547500
MCOT,20190509,10.7,10.8,10.5,10.8,98800
MCS,20190509,6.95,7.2,6.95,7.15,1463400
MDX,20190509,4.12,4.16,4.08,4.1,126300
MEGA,20190509,35.5,35.75,34.25,34.25,822700
META,20190509,1.6,1.6,1.59,1.59,2507400
METCO,20190509,181,181,181,181,3400
MFC,20190509,17,17.1,17,17.1,37100
MFEC,20190509,3.46,3.54,3.46,3.5,83600
MGT,20190509,1.75,1.78,1.75,1.75,8400
MIDA,20190509,0.59,0.59,0.58,0.58,172600
MILL,20190509,0.95,0.99,0.95,0.97,854600
MINT,20190509,36.5,37,36.25,36.25,10637400
MIPF,20190509,15.8,15.8,15.8,15.8,300
MJD,20190509,3.16,3.18,3.14,3.16,109000
MJLF,20190509,12.7,12.7,12.6,12.7,5600
MK,20190509,3.38,3.4,3.36,3.4,78900
ML,20190509,0.98,0.99,0.98,0.98,74700
MM,20190509,3,3.06,3,3.06,130000
MNIT,20190509,1.47,1.47,1.47,1.47,26500
MNIT2,20190509,5.2,5.2,5.2,5.2,1000
MODERN,20190509,3.52,3.52,3.48,3.5,117900
MONO,20190509,1.7,1.71,1.69,1.69,2019800
MONTRI,20190509,6.15,6.15,6.1,6.1,150000
MOONG,20190509,5.8,5.8,5.5,5.6,4356800
MORE,20190509,0.15,0.18,0.15,0.16,28265300
MPG,20190509,0.71,0.71,0.7,0.71,4721600
MPIC,20190509,1.64,1.65,1.63,1.63,3400
MSC,20190509,7.5,7.5,7.45,7.45,8900
MTC,20190509,48.25,49,47.75,48.25,25652700
MTI,20190509,89,90,89,89.75,67600
MVP,20190509,2.02,2.1,2.02,2.08,426300
NCH,20190509,0.98,0.98,0.97,0.98,1700
NCL,20190509,1.47,1.47,1.45,1.45,38000
NDR,20190509,2.06,2.16,2.02,2.02,1756400
NEP,20190509,0.32,0.32,0.3,0.3,714600
NER,20190509,2.42,2.46,2.4,2.42,8833800
NETBAY,20190509,28.5,29,28.5,28.75,79100
NEWS,20190509,0.01,0.01,0.01,0.01,381900
NFC,20190509,5.5,5.55,5.3,5.3,3500
NINE,20190509,1.98,1.99,1.97,1.97,6700
NNCL,20190509,1.79,1.79,1.76,1.77,1115000
NOBLE,20190509,18.9,19.1,18.8,19,837800
NOK,20190509,2.14,2.18,2.14,2.16,231500
NPPG,20190509,1.09,1.1,1.08,1.08,1464400
NSI,20190509,76.25,76.25,76.25,76.25,700
NTV,20190509,53.25,53.5,53,53.25,18900
NUSA,20190509,0.41,0.41,0.4,0.4,3134600
NVD,20190509,3.36,3.36,3.3,3.36,111400
NWR,20190509,0.88,0.9,0.88,0.89,14372300
NYT,20190509,4.96,4.96,4.94,4.94,106800
OCEAN,20190509,1.36,1.36,1.32,1.32,1628300
OHTL,20190509,462,464,462,464,100
OISHI,20190509,93.5,96,93.5,96,12000
ORI,20190509,7.25,7.25,6.95,6.95,8172900
OSP,20190509,32.25,32.75,31.75,32.25,10294300
OTO,20190509,2.5,2.5,2.48,2.48,105400
PACE,20190509,0.2,0.22,0.2,0.22,3528400
PAF,20190509,0.84,0.86,0.84,0.84,152400
PAP,20190509,2.88,2.9,2.86,2.9,52300
PATO,20190509,12.6,12.6,12.5,12.5,10200
PCSGH,20190509,6.95,6.95,6.95,6.95,121400
PDG,20190509,2.88,2.9,2.86,2.88,62600
PDI,20190509,11.3,11.4,11.2,11.2,169600
PDJ,20190509,2.02,2.04,2,2.02,41300
PE,20190509,0.16,0.16,0.16,0.16,3900
PERM,20190509,1.48,1.48,1.36,1.36,3703200
PF,20190509,0.77,0.78,0.76,0.77,30916900
PG,20190509,5.4,5.4,5.4,5.4,100
PHOL,20190509,1.78,1.79,1.78,1.78,30900
PIMO,20190509,1.55,1.55,1.51,1.53,636500
PJW,20190509,1.95,1.96,1.83,1.85,12735700
PK,20190509,2.24,2.28,2.24,2.26,101600
PL,20190509,3.32,3.34,3.32,3.32,28300
PLANB,20190509,6.5,6.6,6.45,6.45,6883800
PLANET,20190509,1.47,1.47,1.47,1.47,10000
PLAT,20190509,6.2,6.25,6.15,6.25,1250100
PLE,20190509,1.13,1.14,1.12,1.12,2129700
PM,20190509,8.55,8.6,8.45,8.6,395900
PMTA,20190509,9.9,9.9,9.9,9.9,1200
POPF,20190509,13.3,13.4,13.3,13.3,149100
PORT,20190509,4.7,4.76,4.68,4.76,378700
PPM,20190509,1.33,1.33,1.3,1.33,16400
PPP,20190509,2.68,2.68,2.68,2.68,9100
PPPM,20190509,2.06,2.08,2.04,2.06,49300
PPS,20190509,0.69,0.7,0.69,0.7,147600
PR9,20190509,10.4,10.4,10.3,10.4,302700
PRAKIT,20190509,11.6,11.6,11.6,11.6,100
PREB,20190509,10.4,10.5,10.2,10.5,1286900
PRECHA,20190509,1.54,1.55,1.53,1.55,13400
PRG,20190509,12.7,13.6,12.7,13.6,5200
PRIN,20190509,1.62,1.62,1.6,1.6,183900
PRINC,20190509,4.58,4.6,4.52,4.58,457800
PRM,20190509,7.25,7.35,7.1,7.2,7092900
PSH,20190509,18.7,18.8,18.5,18.7,1221000
PSL,20190509,7.7,7.8,7.5,7.55,5342900
PSTC,20190509,0.61,0.61,0.59,0.6,23383800
PT,20190509,5.75,6.1,5.75,6.1,2342400
PTG,20190509,12.3,12.7,12.2,12.5,26232500
PTL,20190509,14.7,14.7,14.5,14.5,373500
PTT,20190509,48,48.25,47.5,47.5,65309100
PTTEP,20190509,129.5,130,128,128,12936200
PTTGC,20190509,67.25,67.75,66.5,66.5,19593600
PYLON,20190509,6.2,6.2,6.1,6.15,468300
Q-CON,20190509,5.3,5.3,5.2,5.3,13400
QH,20190509,2.9,2.96,2.9,2.94,35097700
QHHR,20190509,8.85,8.85,8.8,8.8,217100
QHOP,20190509,3.5,3.5,3.5,3.5,600
QHPF,20190509,13,13,12.9,13,533600
QLT,20190509,4.08,4.08,4.08,4.08,40500
QTC,20190509,5,5,5,5,100
RAM,20190509,3408,3408,3406,3406,150
RATCH,20190509,63.75,64,62.5,63,4590500
RCI,20190509,3.86,3.88,3.86,3.88,273300
RCL,20190509,4.44,4.46,4.42,4.46,118700
RICHY,20190509,1.44,1.44,1.42,1.44,580400
RJH,20190509,23.8,23.9,23.4,23.7,272800
RML,20190509,1.27,1.27,1.25,1.25,1184300
ROBINS,20190509,57.25,58.25,57,57.75,2615500
ROH,20190509,41.75,42,41.75,42,200
ROJNA,20190509,5,5.05,5,5,801200
RP,20190509,2.28,2.3,2.28,2.3,63000
RPC,20190509,0.54,0.56,0.54,0.54,1637700
RPH,20190509,5.15,5.35,5.15,5.3,1670100
RS,20190509,18.4,18.7,18.1,18.1,7648100
RSP,20190509,3.72,3.72,3.64,3.64,102200
RWI,20190509,1.39,1.41,1.39,1.4,265600
S,20190509,3.14,3.18,3.14,3.14,1860500
S11,20190509,7.1,7.2,7.1,7.15,64100
SAAM,20190509,1.44,1.45,1.43,1.45,277100
SABINA,20190509,26.5,26.75,26.25,26.5,52700
SALEE,20190509,1.02,1.02,1.01,1.02,24300
SAM,20190509,0.49,0.49,0.47,0.48,176500
SAMART,20190509,7.3,7.4,7.25,7.35,474200
SAMCO,20190509,1.68,1.7,1.68,1.69,141800
SAMTEL,20190509,8.9,8.9,8.8,8.8,40800
SANKO,20190509,1.04,1.04,1.03,1.03,72200
SAPPE,20190509,18.2,18.5,18.2,18.2,73700
SAT,20190509,18.6,18.7,18.6,18.6,182700
SAUCE,20190509,22.1,22.1,21.9,22,14400
SAWAD,20190509,49.75,50.75,49.5,50,9939900
SC,20190509,2.8,2.84,2.8,2.8,2470100
SCB,20190509,128,128.5,127.5,127.5,5828800
SCC,20190509,458,460,456,458,1145600
SCCC,20190509,217,218,217,217,46400
SCI,20190509,2.18,2.22,2.18,2.22,557600
SCN,20190509,3.58,3.58,3.54,3.58,491000
SCP,20190509,7.2,7.3,7.2,7.25,90600
SDC,20190509,0.35,0.35,0.34,0.35,130100
SE,20190509,1.95,1.96,1.91,1.92,50400
SE-ED,20190509,2.62,2.62,2.62,2.62,30100
SEAFCO,20190509,7.75,7.85,7.6,7.7,5994300
SEAOIL,20190509,4.84,5.45,4.82,5.3,11229900
SELIC,20190509,2.98,3.1,2.98,3.04,769200
SENA,20190509,3.52,3.54,3.46,3.48,1080700
SF,20190509,6.25,6.3,6.2,6.25,1290800
SGF,20190509,1.2,1.21,1.18,1.19,3046600
SGP,20190509,11,11.1,10.3,10.8,40356600
SHANG,20190509,83,83,83,83,7800
SHREIT,20190509,6.9,6.95,6.9,6.95,24100
SIAM,20190509,2.22,2.26,2.18,2.22,508400
SIMAT,20190509,1.88,1.91,1.86,1.86,2473700
SINGER,20190509,5.7,5.8,5.55,5.6,3345700
SIRI,20190509,1.44,1.45,1.42,1.45,27741600
SIRIP,20190509,11.3,11.3,11.3,11.3,200
SIS,20190509,10.5,10.5,10.3,10.4,91900
SISB,20190509,7.55,7.6,7.45,7.45,3194300
SITHAI,20190509,1.14,1.15,1.14,1.15,306100
SKE,20190509,1.12,1.13,1.11,1.12,388700
SKN,20190509,2.82,2.84,2.7,2.72,1874600
