<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190920,10.8,10.8,10.63,10.63,29700
BMSCG,20190920,8.15,8.15,8.06,8.06,4900
BMSCITH,20190920,12,12.01,11.91,12,374800
BSET100,20190920,10.62,10.62,10.54,10.6,283700
CHINA,20190920,5.48,5.49,5.4,5.49,2700
EBANK,20190920,5.16,5.16,5.16,5.16,1000
ESET50,20190920,6.48,6.48,5.78,5.78,1300
GLD,20190920,1.94,1.94,1.93,1.93,119500
TDEX,20190920,10.9,10.9,10.78,10.79,74800
TGOLDETF,20190920,4.22,4.22,4.2,4.22,91400
2S,20190920,2.28,2.3,2.28,2.3,112500
7UP,20190920,0.6,0.61,0.59,0.6,7975000
A,20190920,6.25,6.25,6.2,6.25,10700
AAV,20190920,3.1,3.1,3.04,3.08,5345400
ABICO,20190920,4.2,4.3,4.2,4.26,82200
ABM,20190920,0.83,0.84,0.82,0.83,12800
ABPIF,20190920,4.86,4.86,4.84,4.84,446800
ACAP,20190920,1.83,1.84,1.68,1.68,5592300
ACC,20190920,0.65,0.65,0.64,0.65,83500
ACG,20190920,1.39,1.39,1.37,1.37,209000
ADB,20190920,0.6,0.6,0.58,0.59,294600
ADVANC,20190920,224,226,222,222,7497800
AEC,20190920,0.31,0.31,0.29,0.29,497500
AEONTS,20190920,213,213,204,204,570200
AF,20190920,0.67,0.67,0.65,0.65,18400
AGE,20190920,0.97,0.98,0.96,0.96,298600
AH,20190920,17.7,17.7,17.4,17.6,201100
AHC,20190920,15.4,15.4,15.2,15.2,30200
AI,20190920,1.21,1.21,1.2,1.21,1461500
AIE,20190920,0.42,0.42,0.4,0.4,6031600
AIMCG,20190920,10,10,9.95,9.95,178000
AIMIRT,20190920,15.1,15.1,14.9,14.9,276900
AIRA,20190920,1.3,1.3,1.3,1.3,20000
AIT,20190920,21.4,21.4,21.2,21.3,122800
AJ,20190920,8.1,8.3,8.1,8.3,22000
AJA,20190920,0.18,0.19,0.18,0.18,7026200
AKP,20190920,1.36,1.39,1.36,1.38,2134600
AKR,20190920,0.75,0.76,0.74,0.76,155200
ALL,20190920,4.14,4.16,4.1,4.12,628600
ALLA,20190920,1.16,1.19,1.15,1.16,587500
ALT,20190920,2.44,2.48,2.36,2.48,190700
ALUCON,20190920,165,165,165,165,500
AMA,20190920,6.9,6.9,6.4,6.45,1715700
AMANAH,20190920,3.24,3.28,3.1,3.2,24651500
AMARIN,20190920,4.92,4.92,4.8,4.84,24800
AMATA,20190920,25.25,25.5,24.6,24.7,14287400
AMATAR,20190920,12.8,12.8,12.7,12.7,32000
AMATAV,20190920,4.82,4.86,4.82,4.86,94900
AMC,20190920,1.85,1.86,1.84,1.86,100400
ANAN,20190920,3.14,3.16,3.1,3.12,2631200
AOT,20190920,74,74.25,73.25,73.75,19224800
AP,20190920,6.75,6.75,6.5,6.5,10834600
APCO,20190920,3.3,3.32,3.26,3.32,87400
APCS,20190920,4.02,4.04,3.92,4.02,170500
APEX,20190920,0.16,0.17,0.15,0.17,2374300
APURE,20190920,0.86,0.87,0.83,0.84,251100
AQ,20190920,0.03,0.03,0.02,0.02,3851100
AQUA,20190920,0.52,0.52,0.49,0.5,28753100
ARIN,20190920,0.59,0.6,0.57,0.58,4994900
ARIP,20190920,0.44,0.44,0.43,0.44,301400
ARROW,20190920,9.25,9.25,9.1,9.1,159200
AS,20190920,0.83,0.85,0.73,0.84,10100
ASAP,20190920,2.9,2.92,2.88,2.88,428500
ASEFA,20190920,4.7,4.7,4.6,4.6,326100
ASIA,20190920,6.4,6.45,6.4,6.4,19400
ASIAN,20190920,5.9,5.9,5.75,5.75,278700
ASIMAR,20190920,1.49,1.5,1.48,1.49,41400
ASK,20190920,26,26.25,25.5,26,125400
ASN,20190920,5.7,5.75,5.55,5.55,4400
ASP,20190920,2,2.02,1.99,2,2878100
ATP30,20190920,1.41,1.41,1.39,1.39,159500
AU,20190920,14.5,14.6,14.1,14.2,1733600
AUCT,20190920,9,9.1,8.3,9,9760000
AYUD,20190920,41.5,41.5,41.5,41.5,2300
B,20190920,0.29,0.29,0.28,0.28,2300900
B-WORK,20190920,12.7,12.9,12.7,12.9,1005800
B52,20190920,0.23,0.25,0.23,0.24,1157000
BA,20190920,8.85,8.9,8.75,8.8,1372400
BAFS,20190920,33.5,33.75,33.25,33.25,101000
BANPU,20190920,11.6,11.9,11.5,11.7,45083400
BAT-3K,20190920,241,241,241,241,100
BAY,20190920,34.5,34.5,34,34,296000
BBL,20190920,180,182,179,180,13719500
BCH,20190920,15.3,15.4,15.1,15.3,11020400
BCP,20190920,27.25,27.25,26.75,27.25,2321100
BCPG,20190920,19,19.1,18.5,18.6,8639700
BCT,20190920,44.25,44.25,42.25,43,14100
BDMS,20190920,24,24,23.4,23.8,65704600
BEAUTY,20190920,2.6,2.62,2.42,2.48,54828300
BEC,20190920,8.05,8.1,7.7,7.75,13067900
BEM,20190920,10.9,11.1,10.8,10.9,118079000
BFIT,20190920,15.6,15.6,15.6,15.6,10000
BGC,20190920,14.8,15,14.4,14.7,2758500
BGRIM,20190920,42,42,40.5,41,15714000
BGT,20190920,1.02,1.03,1.01,1.01,44100
BH,20190920,133,133.5,126.5,127,4448400
BIG,20190920,0.81,0.81,0.79,0.79,7971400
BIZ,20190920,2.74,2.74,2.68,2.7,149700
BJC,20190920,52,53,52,52.5,9306100
BJCHI,20190920,2.52,2.52,2.42,2.44,750300
BKD,20190920,2.72,2.74,2.72,2.72,22200
BKI,20190920,321,321,320,320,5700
BKKCP,20190920,13.8,13.9,13.8,13.9,1900
BLA,20190920,20.1,20.1,19.8,20.1,1094500
BLAND,20190920,1.5,1.5,1.48,1.48,24939200
BM,20190920,2.12,2.12,2.12,2.12,3700
BOFFICE,20190920,17.2,17.2,16.9,16.9,41900
BOL,20190920,3,3,2.9,2.92,199500
BPP,20190920,19.3,19.5,19.1,19.2,5897000
BR,20190920,2.8,2.82,2.8,2.82,1188200
BROCK,20190920,1.9,1.96,1.9,1.96,200
BROOK,20190920,0.48,0.48,0.47,0.48,561700
BRR,20190920,4.84,4.92,4.84,4.92,107900
BRRGIF,20190920,9.2,9.3,9.15,9.2,96400
BSBM,20190920,0.9,0.9,0.89,0.89,180500
BSM,20190920,0.39,0.39,0.38,0.39,85800
BTS,20190920,13.3,13.6,13.3,13.4,74552900
BTSGIF,20190920,11,11.1,11,11.1,5170500
BTW,20190920,1.05,1.08,1.03,1.05,46500
BWG,20190920,0.7,0.7,0.68,0.69,3507400
CAZ,20190920,2.3,2.3,2.2,2.26,803600
CBG,20190920,79.25,79.5,76.5,77,3777000
CCET,20190920,1.84,1.85,1.8,1.8,4922900
CCP,20190920,0.34,0.34,0.33,0.33,516400
CEN,20190920,0.83,0.86,0.82,0.84,45600
CENTEL,20190920,31,31.75,31,31.25,3946500
CFRESH,20190920,1.98,1.99,1.98,1.98,48200
CGD,20190920,0.97,0.97,0.96,0.97,1114100
CGH,20190920,0.84,0.84,0.83,0.84,217700
CHARAN,20190920,24.7,24.7,23.1,24,89600
CHAYO,20190920,4.96,5.05,4.96,4.98,1631200
CHEWA,20190920,0.7,0.7,0.68,0.69,967000
CHG,20190920,2.34,2.36,2.32,2.32,25637700
CHO,20190920,0.84,0.85,0.83,0.83,590300
CHOTI,20190920,91.5,91.5,90.5,90.5,1300
CHOW,20190920,1.86,1.87,1.85,1.85,67800
CI,20190920,1.01,1.01,0.99,0.99,12400
CIG,20190920,0.22,0.22,0.21,0.22,209800
CIMBT,20190920,0.66,0.66,0.65,0.65,340200
CITY,20190920,2,2,2,2,1000
CK,20190920,23.9,23.9,23.6,23.7,4554600
CKP,20190920,5.8,5.85,5.65,5.65,62642800
CM,20190920,3.22,3.24,3.16,3.16,97400
CMAN,20190920,1.96,1.96,1.93,1.95,359500
CMC,20190920,1.04,1.05,1.02,1.03,1399900
CMO,20190920,1.18,1.2,1.18,1.2,109300
CMR,20190920,2.28,2.28,2.24,2.26,60300
CNS,20190920,1.63,1.65,1.62,1.63,95000
CNT,20190920,1.83,1.83,1.83,1.83,90000
COL,20190920,20.3,20.3,19.4,19.8,630900
COM7,20190920,23.5,24,23.2,23.3,8656500
COMAN,20190920,3.04,3.04,2.92,3.02,16900
COTTO,20190920,1.85,1.85,1.8,1.8,152700
CPALL,20190920,81.75,81.75,80.75,81.25,35012900
CPF,20190920,26.25,26.25,25.5,26.25,73786800
CPH,20190920,4.22,4.22,4.22,4.22,7000
CPI,20190920,1.44,1.45,1.44,1.45,106900
CPL,20190920,1.22,1.22,1.22,1.22,100
CPN,20190920,65.75,66.75,65.75,66.75,13427600
CPNCG,20190920,15.1,15.1,15,15.1,745100
CPNREIT,20190920,36.25,36.25,35.5,36,1218500
CPR,20190920,4.54,4.54,4.52,4.54,6900
CPT,20190920,0.92,0.93,0.92,0.93,621400
CPTGF,20190920,13.3,13.6,13.3,13.5,36200
CRANE,20190920,1.99,2.04,1.99,1.99,162300
CRD,20190920,0.95,0.95,0.94,0.95,6300
CRYSTAL,20190920,9,9,9,9,11100
CSC,20190920,49,49.25,49,49.25,1600
CSP,20190920,1.01,1.01,0.95,1,67900
CSS,20190920,1.57,1.58,1.56,1.56,173700
CTARAF,20190920,5.85,5.9,5.85,5.9,275700
CTW,20190920,6.4,6.5,6.35,6.35,107200
CWT,20190920,2.86,2.9,2.84,2.9,99700
D,20190920,4.96,4.96,4.94,4.96,19100
DCC,20190920,2.04,2.04,2,2,2123100
DCON,20190920,0.38,0.38,0.37,0.37,2307500
DCORP,20190920,0.45,0.45,0.44,0.44,120900
DDD,20190920,27.75,27.75,27,27.75,156600
DELTA,20190920,48.5,48.5,47.5,48.5,547200
DEMCO,20190920,3,3.04,3,3,140300
