<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EFORL,20190524,0.05,0.05,0.04,0.04,19073000
EGATIF,20190524,12.6,12.7,12.5,12.7,5541900
EGCO,20190524,286,289,285,286,1391400
EIC,20190524,0.04,0.05,0.03,0.04,815700
EKH,20190524,6.1,6.4,6.05,6.4,3113300
EMC,20190524,0.28,0.28,0.27,0.27,5192900
EPCO,20190524,2.9,2.92,2.88,2.9,411700
EPG,20190524,5.1,5.2,5.1,5.2,959600
ERW,20190524,6.45,6.55,6.4,6.45,3930500
ERWPF,20190524,5.1,5.1,5.1,5.1,31300
ESSO,20190524,9.3,9.5,9.05,9.5,24753900
ESTAR,20190524,0.49,0.49,0.48,0.49,968100
ETE,20190524,1.06,1.1,1.06,1.08,675500
EVER,20190524,0.42,0.43,0.41,0.41,35797400
FANCY,20190524,0.51,0.57,0.49,0.49,45206700
FC,20190524,0.31,0.32,0.31,0.32,194800
FLOYD,20190524,1.8,1.8,1.74,1.76,9000
FMT,20190524,24,24.1,24,24.1,5900
FN,20190524,1.48,1.51,1.48,1.51,789500
FNS,20190524,3.26,3.36,3.26,3.36,70800
FORTH,20190524,5.8,5.8,5.75,5.8,352300
FPI,20190524,2.54,2.56,2.5,2.54,684500
FPT,20190524,17,17.3,17,17.3,123400
FSMART,20190524,7.05,7.05,6.95,7,956200
FSS,20190524,1.7,1.74,1.7,1.72,15200
FTE,20190524,2.16,2.18,2.14,2.16,125300
FTREIT,20190524,13.9,14.5,13.9,14.2,5233100
FUTUREPF,20190524,25,25.25,25,25.25,124500
FVC,20190524,0.62,0.63,0.61,0.63,263400
GAHREIT,20190524,9.2,9.2,9.2,9.2,15000
GBX,20190524,0.54,0.54,0.52,0.54,747200
GC,20190524,5.2,5.2,5.15,5.15,22200
GCAP,20190524,2.18,2.26,2.18,2.24,483000
GEL,20190524,0.23,0.24,0.23,0.24,321700
GENCO,20190524,0.63,0.63,0.62,0.63,856900
GFPT,20190524,15.6,15.6,15.3,15.5,992800
GGC,20190524,10.4,10.4,10,10.4,1908400
GIFT,20190524,3.52,3.52,3.5,3.5,5100
GJS,20190524,0.13,0.13,0.12,0.13,28579900
GL,20190524,6.4,6.5,6.35,6.35,2211100
GLAND,20190524,2.68,2.72,2.68,2.7,73400
GLANDRT,20190524,12.8,12.9,12.8,12.9,77400
GLOBAL,20190524,15.9,16.1,15.9,16.1,5443500
GLOW,20190524,88,88,81.75,82,1093900
GOLD,20190524,8.4,8.45,8.4,8.4,326400
GPI,20190524,2.08,2.08,2.06,2.08,216000
GPSC,20190524,54.5,55.75,54,55.5,4858400
GRAMMY,20190524,8.95,9.05,8.95,9.05,3800
GRAND,20190524,0.9,0.9,0.87,0.88,465600
GREEN,20190524,1,1,0.98,1,199800
GSC,20190524,1.07,1.08,1.04,1.04,529300
GTB,20190524,0.58,0.58,0.56,0.58,426500
GULF,20190524,98,100,97.5,99.75,7511400
GUNKUL,20190524,2.74,2.76,2.68,2.74,27811400
GVREIT,20190524,15.7,15.9,15.7,15.9,410400
HANA,20190524,24.1,24.6,23.6,24.3,4206000
HARN,20190524,2.26,2.3,2.26,2.28,57700
HFT,20190524,2.76,2.78,2.74,2.78,139400
HMPRO,20190524,16.4,16.7,16.3,16.5,26635800
HPF,20190524,5.1,5.15,5.1,5.15,148500
HPT,20190524,0.8,0.81,0.8,0.81,95000
HREIT,20190524,7.9,8,7.9,8,788700
HTC,20190524,19.6,20.7,19.6,20.5,1885300
HTECH,20190524,3.02,3.14,3,3.1,790600
HUMAN,20190524,7.5,7.55,7.05,7.2,2087000
HYDRO,20190524,0.36,0.36,0.35,0.35,138000
ICHI,20190524,4.66,4.86,4.6,4.84,13378300
ICN,20190524,1.8,1.83,1.79,1.83,294000
IFS,20190524,3.06,3.14,3.02,3.14,575500
IHL,20190524,5.05,5.05,4.94,5,1179800
III,20190524,5,5.1,4.98,5.1,858300
ILINK,20190524,4.94,5.05,4.94,5,141500
IMPACT,20190524,23.6,23.7,23.5,23.5,304500
INET,20190524,3.08,3.14,3.08,3.08,127500
INGRS,20190524,0.6,0.62,0.59,0.62,547000
INOX,20190524,0.77,0.8,0.77,0.78,190900
INSURE,20190524,20,20,19,20,2200
INTUCH,20190524,57.75,58.25,56.5,57.25,23338800
IRC,20190524,17.9,17.9,17.7,17.7,4200
IRCP,20190524,0.68,0.69,0.68,0.68,71700
IRPC,20190524,4.5,4.7,4.5,4.68,147537100
IT,20190524,2.3,2.32,2.26,2.26,455800
ITD,20190524,2.16,2.18,2.12,2.16,7373700
ITEL,20190524,3.04,3.04,2.98,3.04,262100
IVL,20190524,44.5,44.75,43.5,44.75,23876500
J,20190524,0.99,1,0.99,1,157100
JAS,20190524,5.55,5.6,5.5,5.55,10294000
JASIF,20190524,10.2,10.2,10.1,10.2,7342000
JCK,20190524,1.5,1.5,1.46,1.5,386700
JCKH,20190524,0.74,0.8,0.73,0.8,23500
JCT,20190524,84.5,84.5,84.5,84.5,100
JKN,20190524,7.85,8,7.8,8,785200
JMART,20190524,8.8,9,8.65,8.95,3105800
JMT,20190524,15.1,15.3,15,15.1,3542900
JSP,20190524,0.39,0.4,0.39,0.39,734900
JTS,20190524,1.31,1.32,1.31,1.32,400
JUBILE,20190524,15.4,15.5,15.4,15.5,25900
JUTHA,20190524,0.67,0.68,0.65,0.68,23900
JWD,20190524,7.3,7.45,7.25,7.4,668400
K,20190524,1.54,1.55,1.53,1.54,157400
KAMART,20190524,4.2,4.24,4.18,4.22,2399400
KASET,20190524,1.78,1.79,1.77,1.79,4600
KBANK,20190524,188,190,188,189,4091200
KBS,20190524,3.86,3.88,3.86,3.88,69800
KCAR,20190524,11.5,11.5,11.4,11.5,23300
KCE,20190524,17.1,17.5,16.8,17,11196400
KCM,20190524,0.85,0.87,0.85,0.87,94500
KDH,20190524,95.25,96.5,95.25,96.5,1500
KGI,20190524,4.42,4.44,4.4,4.44,1427800
KIAT,20190524,0.4,0.41,0.4,0.4,511000
KKC,20190524,1,1.02,1,1.02,21500
KKP,20190524,65.5,65.75,65.25,65.75,2791800
KOOL,20190524,1.2,1.22,1.2,1.2,440200
KPNPF,20190524,8.65,8.7,8.65,8.7,4500
KSL,20190524,2.76,2.76,2.7,2.76,563000
KTB,20190524,18.8,19,18.8,19,18293300
KTC,20190524,38.75,39.5,38.25,39,8459900
KTIS,20190524,5.3,5.3,5.25,5.3,28200
KWG,20190524,1.58,1.6,1.58,1.6,18900
KWM,20190524,1.05,1.06,1.04,1.05,38100
KYE,20190524,388,391,386,391,2400
L&E,20190524,2.5,2.5,2.5,2.5,20600
LALIN,20190524,4.86,4.9,4.84,4.88,476700
LANNA,20190524,10.8,11,10.7,10.7,278700
LDC,20190524,1.01,1.03,1.01,1.03,180700
LEE,20190524,2.24,2.32,2.24,2.3,319200
LH,20190524,10.6,10.6,10.4,10.5,56349300
LHFG,20190524,1.46,1.47,1.46,1.47,2179100
LHHOTEL,20190524,19.1,19.1,19,19,296500
LHK,20190524,3.82,3.84,3.8,3.84,193000
LHPF,20190524,8.5,8.55,8.45,8.55,163400
LHSC,20190524,18.3,18.6,18.3,18.4,225800
LIT,20190524,4.86,4.9,4.86,4.9,63000
LOXLEY,20190524,1.85,2.04,1.85,1.97,15352400
LPH,20190524,5.2,5.25,5.2,5.2,245300
LPN,20190524,6.85,6.9,6.75,6.9,2351200
LRH,20190524,43.5,43.5,43,43,54500
LST,20190524,4.32,4.32,4.28,4.3,7900
LUXF,20190524,8.8,8.8,8.8,8.8,1000
M,20190524,71.75,72.25,71.25,71.75,293000
M-CHAI,20190524,179,179,179,179,200
M-II,20190524,8.3,8.45,8.3,8.45,12400
M-PAT,20190524,9.45,9.45,9.45,9.45,8000
M-STOR,20190524,7.3,7.65,7.3,7.65,4100
MACO,20190524,1.46,1.49,1.45,1.48,2813300
MAJOR,20190524,28.25,29,28,28.75,1831800
MAKRO,20190524,32.5,33,32.5,33,211100
MALEE,20190524,6.85,6.95,6.8,6.95,244700
MATCH,20190524,2.1,2.1,2.1,2.1,134200
MATI,20190524,4.76,4.76,4.76,4.76,100
MAX,20190524,0.01,0.02,0.01,0.02,2003100
MBAX,20190524,3.9,3.9,3.84,3.88,59300
MBK,20190524,20.6,20.7,20.3,20.6,1046900
MBKET,20190524,8.5,8.5,8.4,8.45,79400
MC,20190524,7.45,7.45,7.35,7.35,823900
MCOT,20190524,10.7,10.7,10.4,10.6,44700
MCS,20190524,6.7,6.75,6.6,6.65,1298100
MDX,20190524,3.94,3.98,3.94,3.94,100000
MEGA,20190524,34,34.75,34,34.75,402300
META,20190524,1.52,1.52,1.48,1.51,688300
MFC,20190524,16.9,17,16.9,17,11700
MFEC,20190524,3.3,3.32,3.28,3.32,145600
MGT,20190524,1.9,1.95,1.9,1.95,923400
MIDA,20190524,0.59,0.59,0.58,0.58,234100
MILL,20190524,0.88,0.89,0.87,0.89,70900
MINT,20190524,37.25,38.25,37,37.75,11941800
MIT,20190524,4.02,4.02,4.02,4.02,5100
MJD,20190524,3.2,3.2,3.18,3.18,10300
MJLF,20190524,12.7,12.7,12.7,12.7,12000
MK,20190524,3.36,3.36,3.34,3.36,50100
ML,20190524,0.96,0.98,0.96,0.98,32300
MM,20190524,2.62,2.72,2.62,2.68,130800
MNIT,20190524,1.5,1.5,1.5,1.5,200
MODERN,20190524,3.16,3.24,3.16,3.22,149300
MONO,20190524,1.77,1.78,1.75,1.76,508400
MOONG,20190524,5.45,5.55,5.4,5.5,412900
MORE,20190524,0.16,0.16,0.15,0.15,8821700
MPG,20190524,0.68,0.7,0.67,0.7,108100
MPIC,20190524,1.57,1.57,1.43,1.43,400
MSC,20190524,7.5,7.65,7.45,7.6,818500
MTC,20190524,49.75,50.25,49,50.25,4892800
MTI,20190524,81.5,82,81.25,82,4300
MVP,20190524,1.7,1.73,1.7,1.71,595700
NCH,20190524,0.97,0.99,0.97,0.99,5200
NCL,20190524,1.36,1.36,1.34,1.36,225700
NDR,20190524,1.95,2,1.92,1.99,246500
NEP,20190524,0.31,0.32,0.29,0.29,2200
NER,20190524,2.08,2.14,2.08,2.14,4828500
NETBAY,20190524,27,27.25,26.75,27.25,60900
NEWS,20190524,0.01,0.02,0.01,0.01,7027700
NEX,20190524,3.2,3.3,3.2,3.3,126500
NFC,20190524,3.12,3.14,3.12,3.14,200
NINE,20190524,1.99,2,1.98,1.99,342200
NKI,20190524,57,57,57,57,400
NNCL,20190524,1.66,1.7,1.66,1.7,264800
NOBLE,20190524,18.4,18.5,18.2,18.4,137600
NOK,20190524,2.06,2.12,2,2.12,861800
NPPG,20190524,1.01,1.05,1.01,1.05,897400
NSI,20190524,70.5,71,70.5,71,2100
NTV,20190524,52.5,52.75,52.5,52.75,7700
NUSA,20190524,0.37,0.38,0.37,0.38,891900
NVD,20190524,3.1,3.12,3.06,3.1,51900
NWR,20190524,0.75,0.77,0.75,0.77,4158000
NYT,20190524,4.76,4.78,4.74,4.76,113900
OCC,20190524,15.3,15.3,15.3,15.3,100
OCEAN,20190524,1.17,1.21,1.17,1.18,2813000
OGC,20190524,34.25,34.25,34,34,2000
OISHI,20190524,93,96.5,92.5,96.5,14000
ORI,20190524,6.9,7.05,6.9,7,4266100
OSP,20190524,32.25,33.5,32.25,33,15782800
OTO,20190524,2.44,2.44,2.44,2.44,1000
PACE,20190524,0.19,0.2,0.19,0.19,2876100
PAF,20190524,0.83,0.83,0.8,0.81,121300
PAP,20190524,2.8,2.8,2.76,2.76,15000
PATO,20190524,12.6,12.7,12.6,12.6,31700
PB,20190524,60.25,60.25,60.25,60.25,900
PCSGH,20190524,6.9,7,6.9,7,7600
PDG,20190524,2.82,2.82,2.78,2.8,126400
PDI,20190524,8.65,8.7,8.55,8.6,112300
PDJ,20190524,1.8,1.82,1.79,1.8,69000
PERM,20190524,1.21,1.25,1.18,1.18,789900
PF,20190524,0.78,0.78,0.77,0.78,4980600
PHOL,20190524,1.76,1.76,1.73,1.74,333000
PICO,20190524,4,4,3.86,3.9,33400
PIMO,20190524,1.53,1.54,1.52,1.54,260800
PJW,20190524,1.72,1.78,1.71,1.76,421900
PK,20190524,1.96,1.98,1.96,1.97,39000
PL,20190524,3.1,3.12,3.08,3.1,57400
PLANB,20190524,6.45,6.5,6.3,6.45,6065700
PLANET,20190524,1.47,1.47,1.47,1.47,2000
PLAT,20190524,5.85,5.85,5.75,5.8,542300
PLE,20190524,1.12,1.13,1.11,1.13,1364800
PM,20190524,8.65,8.65,8.55,8.65,212000
PMTA,20190524,8.5,8.55,8.5,8.55,1100
POPF,20190524,13.1,13.2,13.1,13.2,110900
PORT,20190524,4.24,4.3,4.24,4.24,140200
PPF,20190524,11.3,11.4,11.3,11.4,264500
PPM,20190524,1.26,1.3,1.26,1.3,3500
PPP,20190524,3.1,3.16,3.1,3.16,220100
PPPM,20190524,1.95,1.96,1.95,1.96,159300
PPS,20190524,0.7,0.71,0.69,0.69,340400
PR9,20190524,10.5,10.5,10.4,10.4,393100
PRAKIT,20190524,11.7,11.7,11.6,11.7,23700
PREB,20190524,10,10.2,9.95,10.1,292900
PRECHA,20190524,1.53,1.54,1.53,1.54,16600
PRIN,20190524,1.59,1.63,1.59,1.61,525900
PRINC,20190524,4.22,4.26,4.18,4.2,742300
PRM,20190524,6,6.3,5.9,6.25,25399900
PROUD,20190524,1.63,1.7,1.63,1.66,129900
PSH,20190524,20.2,20.4,20,20.3,2292100
PSL,20190524,6.6,6.65,6.45,6.5,3800100
PSTC,20190524,0.6,0.61,0.59,0.61,4328700
PT,20190524,5.65,5.7,5.6,5.7,169900
PTG,20190524,13.7,13.8,13.4,13.7,18004700
PTL,20190524,14.7,15.1,14.7,14.9,167600
PTT,20190524,45.25,46,45,45.75,65756200
PTTEP,20190524,125,125.5,124,124.5,36819400
PTTGC,20190524,59.5,61,59,60.75,32839900
PYLON,20190524,6,6.05,5.95,6.05,815600
Q-CON,20190524,5.05,5.15,5.05,5.1,6400
QH,20190524,2.98,3.02,2.98,3,28640200
QHHR,20190524,8.8,8.9,8.8,8.8,457500
QHOP,20190524,3.54,3.62,3.54,3.58,25500
QHPF,20190524,13.3,13.5,13.3,13.4,1507400
QLT,20190524,3.86,3.86,3.82,3.84,31500
QTC,20190524,5,5,4.98,4.98,29000
RAM,20190524,3400,3400,3400,3400,150
RATCH,20190524,61.75,62.25,61.25,61.75,11366400
RCI,20190524,3.3,3.3,3.3,3.3,300
RCL,20190524,4.04,4.1,4.02,4.08,346700
RICHY,20190524,1.38,1.39,1.37,1.38,667000
RJH,20190524,23.2,23.3,23.1,23.3,69500
RML,20190524,1.21,1.22,1.2,1.21,283300
ROBINS,20190524,52.5,53.75,52,53.25,2626600
ROH,20190524,47,47,47,47,100
ROJNA,20190524,5,5.05,4.98,5.05,399200
RP,20190524,2.14,2.14,2.12,2.14,124900
RPC,20190524,0.53,0.54,0.52,0.53,276800
RPH,20190524,5.3,5.4,5.25,5.35,560800
RS,20190524,15.5,15.7,15.3,15.7,6478200
RSP,20190524,3.34,3.44,3.32,3.4,79300
RWI,20190524,1.38,1.39,1.38,1.39,100700
S,20190524,3.12,3.18,3.08,3.16,3396400
S&J,20190524,23,23,23,23,10000
S11,20190524,7.45,7.7,7.45,7.7,177900
SAAM,20190524,1.32,1.34,1.31,1.34,66200
SABINA,20190524,25.75,26,25.75,26,11300
SALEE,20190524,1,1,1,1,20800
SAM,20190524,0.44,0.45,0.44,0.45,64200
SAMART,20190524,7.05,7.1,7,7.05,706800
SAMCO,20190524,1.59,1.59,1.55,1.55,269300
SAMTEL,20190524,8.65,9.1,8.65,8.95,187800
SANKO,20190524,0.98,0.99,0.98,0.99,145600
SAPPE,20190524,18.6,18.6,18.4,18.6,48400
SAT,20190524,17.8,18,17.7,17.9,676200
SAUCE,20190524,22.4,22.4,22.4,22.4,5000
SAWAD,20190524,48.5,49.75,48.25,49.5,8027000
SAWANG,20190524,11.1,11.1,11.1,11.1,3200
SC,20190524,2.78,2.8,2.76,2.8,1265500
SCB,20190524,127,128.5,126.5,127.5,10878600
SCC,20190524,462,466,460,464,3567800
SCCC,20190524,217,220,215,218,107900
SCG,20190524,4.34,4.34,4.22,4.34,1900
SCI,20190524,1.92,2.06,1.91,1.93,2188600
SCN,20190524,3.5,3.54,3.46,3.54,570600
SCP,20190524,7.05,7.1,7,7.05,239600
SDC,20190524,0.32,0.32,0.32,0.32,73400
SE,20190524,1.9,1.92,1.9,1.92,21100
SE-ED,20190524,2.62,2.66,2.62,2.66,2500
SEAFCO,20190524,7.25,7.4,7.15,7.35,3352000
SEAOIL,20190524,5.1,5.2,5.1,5.2,562600
SELIC,20190524,3.22,3.26,3.2,3.2,464600
SENA,20190524,3.34,3.38,3.32,3.38,476300
SF,20190524,6.25,6.25,6.15,6.15,1180000
SGF,20190524,0.83,0.83,0.81,0.81,2531400
SGP,20190524,9.25,9.5,9.15,9.4,6702000
SHANG,20190524,77,77,74.5,76.5,3900
SHREIT,20190524,6.75,6.75,6.7,6.7,9000
SIAM,20190524,2.12,2.14,2.1,2.14,75100
SIMAT,20190524,1.71,1.73,1.7,1.7,248100
SINGER,20190524,5.6,5.85,5.6,5.8,3987700
SIRI,20190524,1.41,1.42,1.4,1.41,24039000
SIRIP,20190524,11.3,11.3,11.2,11.2,9300
SIS,20190524,8.9,9.1,8.8,9,224600
SISB,20190524,7.1,7.3,7,7.3,4052600
SITHAI,20190524,1.08,1.08,1.05,1.08,693200
SKE,20190524,1.02,1.02,1.01,1.02,39200
SKN,20190524,1.93,1.94,1.92,1.93,1932600
