<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190131,11.29,11.42,11.29,11.39,22800
BMSCG,20190131,8.06,8.1,8.04,8.1,10000
BMSCITH,20190131,12.45,12.5,12.44,12.45,663100
BSET100,20190131,10.46,10.5,10.46,10.47,379900
CHINA,20190131,4.97,4.97,4.82,4.86,87100
EBANK,20190131,5.69,5.69,5.69,5.69,500
ECOMM,20190131,8.23,8.37,7,8.37,33700
EFOOD,20190131,5.57,5.57,5.57,5.57,100
EICT,20190131,4.38,4.38,4.38,4.38,100
ENGY,20190131,6.16,6.21,6.16,6.21,1500
ESET50,20190131,5.73,5.73,5.72,5.72,3500
GLD,20190131,1.77,1.77,1.75,1.76,121100
TDEX,20190131,10.82,10.9,10.82,10.86,267700
TGOLDETF,20190131,3.83,3.84,3.83,3.84,5300
2S,20190131,2.38,2.44,2.34,2.38,31400
7UP,20190131,0.4,0.4,0.39,0.39,4722100
A,20190131,6.45,6.45,6.45,6.45,18200
AAV,20190131,4.28,4.34,4.26,4.28,23392900
ABICO,20190131,5.15,5.2,4.84,4.9,1686100
ABM,20190131,0.89,0.9,0.88,0.9,32900
ABPIF,20190131,6.5,6.5,6.45,6.5,93300
ACAP,20190131,4.48,4.58,4.42,4.52,4765000
ACC,20190131,0.5,0.5,0.49,0.5,169100
ADB,20190131,0.9,0.95,0.9,0.94,279200
ADVANC,20190131,180,180.5,178.5,178.5,5032600
AEC,20190131,0.45,0.46,0.45,0.46,32100
AEONTS,20190131,173.5,179,173.5,177,534400
AF,20190131,0.64,0.72,0.64,0.69,27800
AFC,20190131,9.05,9.05,9.05,9.05,500
AGE,20190131,1.01,1.03,1.01,1.02,310000
AH,20190131,21.6,22.6,21.6,22.2,2050300
AHC,20190131,17.1,17.7,17.1,17.7,45500
AIMIRT,20190131,10.4,10.5,10.3,10.5,265000
AIRA,20190131,1.92,1.92,1.63,1.63,246000
AIT,20190131,20.1,20.2,20.1,20.2,102200
AJ,20190131,8,8.1,8,8.1,77500
AJA,20190131,0.28,0.29,0.27,0.28,4519000
AKP,20190131,1.93,1.93,1.9,1.9,171700
AKR,20190131,0.88,0.91,0.87,0.89,5071400
ALLA,20190131,1.38,1.39,1.38,1.38,162500
ALT,20190131,3.44,3.48,3.36,3.46,77200
ALUCON,20190131,178,178,178,178,500
AMA,20190131,4.62,4.7,4.46,4.46,1690400
AMANAH,20190131,1.69,1.71,1.66,1.69,3912700
AMARIN,20190131,4.96,5,4.96,5,135300
AMATA,20190131,22.7,22.9,22.4,22.5,19012600
AMATAR,20190131,10.9,11,10.9,10.9,7600
AMATAV,20190131,4.88,4.92,4.84,4.92,324600
AMC,20190131,1.87,1.93,1.87,1.91,351500
ANAN,20190131,3.52,3.6,3.5,3.56,10510100
AOT,20190131,70,70,68.75,69,30244500
AP,20190131,6.85,7.05,6.85,7,12058800
APCO,20190131,4.18,4.42,4.18,4.28,826700
APCS,20190131,4.78,4.78,4.76,4.76,43500
APEX,20190131,0.2,0.2,0.19,0.2,424300
APURE,20190131,1.36,1.38,1.35,1.37,551000
AQ,20190131,0.03,0.04,0.03,0.03,161781600
AQUA,20190131,0.44,0.45,0.43,0.44,30161900
ARIP,20190131,0.44,0.45,0.43,0.44,276300
ARROW,20190131,7.9,8,7.9,8,76600
AS,20190131,0.7,0.73,0.7,0.72,9400
ASAP,20190131,3.7,3.76,3.64,3.66,7112900
ASEFA,20190131,4.98,5,4.9,4.94,480100
ASIA,20190131,7.7,7.85,7.2,7.45,31100
ASIAN,20190131,8.55,8.65,8.45,8.6,5661100
ASIMAR,20190131,2.1,2.14,2.1,2.14,129200
ASK,20190131,24.3,24.6,24.3,24.5,162400
ASP,20190131,3.34,3.36,3.32,3.34,1133900
ATP30,20190131,1.55,1.58,1.55,1.57,333500
AU,20190131,8,8.4,7.95,8.05,5720300
AUCT,20190131,5.6,5.75,5.6,5.6,461100
AYUD,20190131,40.25,40.5,40,40.25,39400
B,20190131,0.44,0.45,0.44,0.44,669000
B-WORK,20190131,10.7,10.8,10.7,10.8,15700
BA,20190131,12.2,12.2,12.1,12.2,1477900
BAFS,20190131,33.5,34,33.5,33.5,187700
BANPU,20190131,16.5,16.8,16.5,16.6,17527800
BAY,20190131,38,38.5,38,38,137300
BBL,20190131,213,215,212,215,4174900
BCH,20190131,16.6,16.6,16.2,16.3,14849700
BCP,20190131,32.5,32.75,32.25,32.25,1602600
BCPG,20190131,16.7,17.1,16.7,16.8,9652300
BCT,20190131,46.25,48.5,46,47,11700
BDMS,20190131,24,24,23.4,23.6,68309900
BEAUTY,20190131,7.9,8,7.65,7.75,118236600
BEC,20190131,5.55,5.6,5.4,5.45,5342300
BEM,20190131,10.7,10.7,10.4,10.4,34773200
BFIT,20190131,20.3,22.1,20.3,21,1692800
BGC,20190131,11.3,11.8,11.3,11.7,2865600
BGRIM,20190131,29.75,30.25,29.25,29.75,12316800
BGT,20190131,1.02,1.02,1,1.01,933300
BH,20190131,186.5,189.5,185.5,186,1570500
BIG,20190131,1.44,1.44,1.39,1.4,9994700
BIZ,20190131,2.46,2.54,2.46,2.5,181100
BJC,20190131,49.25,49.5,48,48.75,14032200
BJCHI,20190131,1.94,1.97,1.92,1.92,302800
BKD,20190131,3.06,3.12,3.06,3.08,339600
BKI,20190131,330,331,330,331,8800
BLA,20190131,27.5,28,27.5,27.5,546500
BLAND,20190131,1.69,1.7,1.68,1.68,11979100
BM,20190131,3,3.04,2.98,3.02,302400
BOFFICE,20190131,13,13.2,13,13.2,347200
BOL,20190131,2.04,2.06,2.02,2.04,124500
BPP,20190131,23.1,23.2,22.9,23,1884300
BR,20190131,4.14,4.24,4.12,4.18,3276400
BROCK,20190131,1.87,1.89,1.87,1.87,56300
BROOK,20190131,0.47,0.48,0.46,0.47,2009500
BRR,20190131,6.35,6.35,6.25,6.3,113300
BRRGIF,20190131,10,10,10,10,102000
BSBM,20190131,0.94,0.95,0.93,0.95,289900
BSM,20190131,0.55,0.56,0.54,0.55,262200
BTS,20190131,10.2,10.2,9.9,10,46846300
BTSGIF,20190131,11.9,11.9,11.8,11.9,1781900
BTW,20190131,1.42,1.43,1.38,1.4,134400
BWG,20190131,1.27,1.27,1.23,1.24,53779000
CAZ,20190131,3.88,4.06,3.88,3.88,14438600
CBG,20190131,39.5,39.5,38.5,38.5,3248400
CCET,20190131,1.72,1.72,1.69,1.7,1023700
CCP,20190131,0.41,0.41,0.39,0.4,1986600
CEN,20190131,1.02,1.03,1.02,1.02,364200
CENTEL,20190131,42.25,43.75,42.25,43,6253500
CFRESH,20190131,4.04,4.04,4,4.02,43400
CGD,20190131,1.28,1.3,1.28,1.29,260300
CGH,20190131,0.95,0.98,0.93,0.98,396600
CHAYO,20190131,4.06,4.1,4,4.02,825300
CHEWA,20190131,1.11,1.13,1.11,1.12,1675700
CHG,20190131,1.99,2.06,1.97,2.04,73793500
CHO,20190131,1.35,1.38,1.34,1.35,5021500
CHOW,20190131,2.46,2.98,2.42,2.98,50118600
CI,20190131,1.26,1.27,1.25,1.26,169400
CIG,20190131,0.31,0.31,0.3,0.3,145300
CIMBT,20190131,0.78,0.79,0.77,0.78,513000
CITY,20190131,2.34,2.36,2.34,2.34,36700
CK,20190131,25.75,26,25.75,25.75,4555300
CKP,20190131,4.68,4.84,4.68,4.82,79508100
CM,20190131,4.16,4.16,4.1,4.12,20400
CMAN,20190131,2.78,2.84,2.74,2.84,1647600
CMC,20190131,1.6,1.61,1.58,1.58,7595400
CMO,20190131,1.35,1.36,1.33,1.34,317000
CMR,20190131,2.4,2.42,2.4,2.42,53900
CNS,20190131,2.24,2.24,2.2,2.2,326300
CNT,20190131,2.12,2.26,2.1,2.14,2125900
COL,20190131,24.4,24.7,24,24,277400
COLOR,20190131,1.25,1.26,1.25,1.25,3300
COM7,20190131,15.1,15.5,15.1,15.2,13359000
COMAN,20190131,3.64,3.64,3.56,3.64,160100
COTTO,20190131,2.18,2.2,2.16,2.16,204400
CPALL,20190131,78.5,78.5,77.5,77.75,22829400
CPF,20190131,27.5,27.5,27.25,27.25,14976800
