<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ARIP,20190401,0.5,0.5,0.48,0.48,1458900
ARROW,20190401,8.6,8.6,8.5,8.55,9300
AS,20190401,0.78,0.88,0.78,0.83,11100
ASAP,20190401,3.04,3.08,2.88,2.9,6841500
ASEFA,20190401,5.55,5.6,5.45,5.6,333800
ASIA,20190401,7.9,7.95,7.85,7.95,15600
ASIAN,20190401,7.9,8.05,7.85,7.9,3070600
ASIMAR,20190401,2.04,2.04,2.02,2.02,30700
ASK,20190401,22.9,23,22.9,23,467100
ASN,20190401,3.4,3.4,3.4,3.4,100
ASP,20190401,3.08,3.1,3.08,3.08,683600
ATP30,20190401,1.49,1.5,1.48,1.49,198700
AU,20190401,8.5,8.65,8.45,8.5,3188300
AUCT,20190401,5.7,5.8,5.7,5.8,269000
AYUD,20190401,48,48.75,48,48.5,213100
B,20190401,0.48,0.49,0.47,0.47,370700
B-WORK,20190401,10.9,10.9,10.9,10.9,100
BA,20190401,11.8,12,11.8,11.9,307100
BAFS,20190401,35.25,35.5,35,35.25,394500
BANPU,20190401,16.3,16.5,16.2,16.5,28942100
BAY,20190401,37.25,37.5,37.25,37.25,163300
BBL,20190401,207,209,207,208,2476200
BCH,20190401,17.2,17.5,17.1,17.2,20248900
BCP,20190401,32.75,33.25,32.5,32.75,3647100
BCPG,20190401,16.4,16.6,16.4,16.4,4014400
BCT,20190401,42.5,43.25,42.5,43,17700
BDMS,20190401,25,25.5,24.9,25,47615100
BEAUTY,20190401,6.7,6.75,6.65,6.65,36301400
BEC,20190401,6.8,6.9,6.8,6.85,3981900
BEM,20190401,10.1,10.2,10,10.1,27856200
BFIT,20190401,17.7,17.8,17.7,17.8,46600
BGC,20190401,11.4,11.6,11.3,11.3,906800
BGRIM,20190401,31.25,31.5,30.75,31.25,6290200
BGT,20190401,1.03,1.03,1,1.02,63200
BH,20190401,180.5,181,179,180.5,1794300
BIG,20190401,1.29,1.29,1.25,1.26,7530700
BIZ,20190401,2.88,2.9,2.86,2.9,78600
BJC,20190401,49.75,50,49,49.25,5622900
BJCHI,20190401,1.96,1.96,1.94,1.95,68000
BKD,20190401,3,3,2.98,3,53500
BKI,20190401,325,327,325,327,2700
BKKCP,20190401,12.4,12.4,12.4,12.4,36900
BLA,20190401,27.5,28.5,27.5,28,1645400
BLAND,20190401,1.57,1.6,1.52,1.58,51105600
BM,20190401,2.92,2.94,2.92,2.92,16200
BOFFICE,20190401,14.1,14.2,14.1,14.1,251100
BOL,20190401,2.08,2.1,2.06,2.1,199400
BPP,20190401,22.8,23.1,22.7,22.8,2096300
BR,20190401,3.88,3.9,3.84,3.86,1003300
BROCK,20190401,1.92,1.92,1.92,1.92,100
BROOK,20190401,0.51,0.51,0.5,0.51,568200
BRR,20190401,6.15,6.15,6,6.05,83800
BRRGIF,20190401,10,10.1,10,10,115300
BSBM,20190401,0.89,0.9,0.88,0.89,471100
BSM,20190401,0.56,0.57,0.56,0.56,191000
BTS,20190401,11.1,11.2,11,11.2,22060400
BTSGIF,20190401,12.1,12.1,12,12.1,1703000
BTW,20190401,1.47,1.49,1.42,1.49,27500
BWG,20190401,1.14,1.15,1.11,1.12,14960700
CAZ,20190401,3.16,3.22,3.1,3.12,9361100
CBG,20190401,55,55,54,54.25,1709100
CCET,20190401,1.76,1.78,1.76,1.76,360900
CCP,20190401,0.37,0.37,0.36,0.37,37400
CEN,20190401,1.06,1.07,1.06,1.07,666500
CENTEL,20190401,44,46,44,45.5,9330000
CFRESH,20190401,3.96,3.98,3.9,3.92,54500
CGD,20190401,1.14,1.15,1.13,1.15,770100
CGH,20190401,0.93,0.93,0.91,0.92,162300
CHARAN,20190401,32,32,32,32,3000
CHAYO,20190401,3.84,4,3.84,3.9,556300
CHEWA,20190401,1.12,1.12,1.11,1.11,1051300
CHG,20190401,1.91,1.95,1.91,1.93,39883700
CHO,20190401,1.14,1.14,1.11,1.12,1368100
CHOTI,20190401,124,124,121,124,700
CHOW,20190401,2.5,2.9,2.46,2.84,15878800
CI,20190401,1.26,1.3,1.26,1.3,80700
CIG,20190401,0.28,0.28,0.27,0.27,108500
CIMBT,20190401,0.76,0.77,0.75,0.75,932300
CK,20190401,25,25.25,25,25.25,3290200
CKP,20190401,4.92,4.98,4.92,4.96,32026000
CM,20190401,4.1,4.18,4.1,4.1,24500
CMAN,20190401,2.6,2.68,2.6,2.64,259100
CMC,20190401,1.68,1.69,1.68,1.69,1824100
CMO,20190401,1.42,1.48,1.4,1.47,10109400
CMR,20190401,2.34,2.34,2.34,2.34,16000
CNS,20190401,1.89,1.89,1.88,1.88,308700
CNT,20190401,1.97,2,1.97,2,115300
COL,20190401,23.5,23.8,23.3,23.7,90700
COLOR,20190401,1.32,1.33,1.29,1.29,166500
COM7,20190401,18,18.4,18,18.2,5464000
COMAN,20190401,4.24,4.24,4.18,4.18,132700
COTTO,20190401,2.02,2.02,2,2,641000
CPALL,20190401,74.75,76,74.75,75.75,27904800
CPF,20190401,25.75,25.75,25.5,25.5,9799900
CPH,20190401,6.7,6.9,6.7,6.9,3400
CPI,20190401,1.41,1.42,1.41,1.42,4300
CPL,20190401,2.04,2.04,2,2.02,82500
CPN,20190401,74,75,73.75,74.75,12001400
CPNCG,20190401,15.3,15.3,15.3,15.3,69800
CPNREIT,20190401,29.75,30,29.5,29.5,1190700
CPR,20190401,4.98,5.05,4.96,4.98,86000
CPT,20190401,1.18,1.2,1.17,1.18,10837800
CPTGF,20190401,13,13,13,13,34400
CRANE,20190401,1.73,1.73,1.72,1.73,31200
CRD,20190401,1.02,1.05,1.01,1.03,1677300
CRYSTAL,20190401,8.95,9,8.95,9,541900
CSC,20190401,44.5,44.5,43.25,44,3600
CSP,20190401,1.18,1.18,1.18,1.18,300
CSS,20190401,2.02,2.04,2,2.02,1153000
CTARAF,20190401,4.68,4.7,4.68,4.7,59500
CTW,20190401,8,8.05,7.9,8.05,119000
CWT,20190401,3.1,3.12,3.1,3.1,324600
D,20190401,7.35,7.35,7.1,7.25,486500
DCC,20190401,2.16,2.2,2.16,2.2,1138800
DCON,20190401,0.49,0.49,0.47,0.48,6072400
DCORP,20190401,0.6,0.62,0.59,0.61,1188100
DDD,20190401,31.25,31.25,31,31,102300
DELTA,20190401,71,71,69.75,70,337800
DEMCO,20190401,2.92,2.94,2.9,2.92,110100
DIF,20190401,15.6,15.6,15.4,15.4,16867200
DIGI,20190401,0.31,0.32,0.31,0.31,403100
DIMET,20190401,0.9,0.93,0.9,0.9,333400
DOD,20190401,10.2,10.3,10.1,10.1,647300
DREIT,20190401,5.65,5.75,5.65,5.75,235100
DRT,20190401,5.45,5.45,5.4,5.4,66000
DTAC,20190401,53.5,54.5,53.5,54.25,9136600
DTC,20190401,10.7,10.9,10.7,10.8,274700
EA,20190401,48.25,49.25,48.25,48.75,16254900
EASON,20190401,2.2,2.24,2.2,2.24,121800
EASTW,20190401,11.1,11.2,11,11.2,818900
ECF,20190401,2.42,2.5,2.4,2.44,3186900
ECL,20190401,1.67,1.7,1.67,1.67,1820000
EE,20190401,0.58,0.58,0.56,0.57,1009900
EFORL,20190401,0.05,0.06,0.05,0.05,17316200
EGATIF,20190401,11.8,11.9,11.7,11.7,3094000
EGCO,20190401,294,301,293,296,2273000
EIC,20190401,0.04,0.05,0.04,0.04,49500
EKH,20190401,5.45,5.5,5.45,5.5,413300
EMC,20190401,0.33,0.33,0.32,0.33,8233100
EPCO,20190401,3.32,3.36,3.32,3.36,506300
EPG,20190401,6.55,6.65,6.45,6.45,6146000
ERW,20190401,7.1,7.15,7.05,7.05,4346100
ERWPF,20190401,5.15,5.15,5.1,5.1,45000
ESSO,20190401,11,11.2,10.9,11,11536400
ESTAR,20190401,0.53,0.54,0.53,0.53,1388000
ETE,20190401,1.32,1.44,1.31,1.44,7180200
EVER,20190401,0.53,0.54,0.53,0.54,20278600
F&D,20190401,18.4,18.4,18.4,18.4,100
FANCY,20190401,0.75,0.76,0.75,0.75,226100
FC,20190401,0.33,0.36,0.33,0.34,955700
FE,20190401,222,226,222,226,500
FLOYD,20190401,1.99,2,1.95,1.99,227800
FMT,20190401,24.1,24.1,24.1,24.1,1000
FN,20190401,2.14,2.16,2.08,2.12,9328200
FOCUS,20190401,1.62,1.66,1.59,1.59,1047100
FORTH,20190401,6.25,6.25,6.1,6.1,171400
FPI,20190401,2.32,2.34,2.32,2.32,407200
FPT,20190401,17.2,17.6,17.1,17.1,161600
FSMART,20190401,7.1,7.15,7,7.05,251800
FSS,20190401,1.81,1.84,1.81,1.84,327800
FTE,20190401,2.3,2.32,2.28,2.28,487400
FTREIT,20190401,13.7,13.8,13.6,13.8,1140600
FUTUREPF,20190401,23,23.1,23,23.1,67800
FVC,20190401,0.82,0.84,0.81,0.81,5400500
GAHREIT,20190401,9.35,9.35,9.3,9.3,126400
GBX,20190401,0.61,0.61,0.59,0.61,608500
GC,20190401,5.25,5.3,5.25,5.3,48200
GCAP,20190401,2.5,2.5,2.48,2.48,483500
GEL,20190401,0.27,0.27,0.26,0.26,951000
GENCO,20190401,0.78,0.78,0.77,0.78,181300
GFPT,20190401,14.1,14.4,14,14.3,2702300
GGC,20190401,10.4,10.9,10.4,10.9,4683700
GIFT,20190401,3.82,3.84,3.82,3.82,72100
GJS,20190401,0.12,0.13,0.12,0.12,223000
GL,20190401,6.7,6.8,6.7,6.7,556000
GLAND,20190401,2.64,2.64,2.62,2.64,28100
GLANDRT,20190401,12.9,12.9,12.9,12.9,295300
GLOBAL,20190401,17.5,17.7,17.2,17.3,6524400
GLOW,20190401,91,91.25,91,91,2432000
GOLD,20190401,8.35,8.4,8.35,8.35,335300
GPI,20190401,2.22,2.26,2.22,2.22,897700
GPSC,20190401,57,58.5,57,58.25,3464500
GRAMMY,20190401,8.3,8.3,8,8,24800
GRAND,20190401,0.95,0.95,0.93,0.93,321500
GREEN,20190401,1.13,1.17,1.11,1.13,828400
GSC,20190401,1.68,1.71,1.63,1.63,6787700
GTB,20190401,0.63,0.63,0.6,0.61,816000
GULF,20190401,95.75,98.5,95.75,98,8605200
GUNKUL,20190401,3.1,3.14,3.08,3.12,10805300
GVREIT,20190401,15.5,15.6,15.5,15.5,258200
GYT,20190401,360,360,360,360,100
HANA,20190401,31.25,32.75,31.25,32,2982600
HARN,20190401,2.32,2.34,2.32,2.34,47700
HFT,20190401,2.94,2.98,2.94,2.94,366000
HMPRO,20190401,15.3,15.4,15.2,15.2,14043200
HPF,20190401,5.2,5.2,5.15,5.15,4400
HPT,20190401,0.95,0.95,0.93,0.94,146700
HREIT,20190401,7.75,7.75,7.65,7.75,770700
HTC,20190401,14.4,14.5,14.3,14.4,64100
HTECH,20190401,5.05,5.1,5,5,380500
HUMAN,20190401,9.4,9.4,9.05,9.1,807000
HYDRO,20190401,0.69,0.69,0.67,0.68,251400
ICC,20190401,40,40,40,40,35000
ICHI,20190401,3.6,3.66,3.58,3.6,984100
ICN,20190401,1.94,2.02,1.94,1.94,3462900
IFS,20190401,3,3,2.96,2.98,347300
IHL,20190401,7.75,7.8,7.75,7.8,81000
III,20190401,6.25,6.35,6.25,6.25,720800
ILINK,20190401,4.74,4.76,4.74,4.74,88400
IMPACT,20190401,21.6,21.8,21.5,21.6,669300
INET,20190401,3.24,3.26,3.22,3.24,142500
INGRS,20190401,0.7,0.73,0.69,0.73,2210800
INOX,20190401,0.89,0.9,0.89,0.9,280800
INTUCH,20190401,57.5,58.5,57.5,58,15408100
IRC,20190401,18.6,18.8,18.6,18.8,3600
IRCP,20190401,0.83,0.83,0.8,0.81,834200
IRPC,20190401,5.8,5.95,5.8,5.85,140755900
IT,20190401,2.64,2.64,2.6,2.6,7100
ITD,20190401,2.22,2.28,2.22,2.24,18885100
ITEL,20190401,3.24,3.28,3.24,3.24,140100
IVL,20190401,49.75,49.75,48.25,48.5,23082200
J,20190401,1.19,1.19,1.17,1.19,18800
JAS,20190401,5.4,5.5,5.3,5.4,15343800
JASIF,20190401,10.3,10.3,10.2,10.3,2398500
JCK,20190401,1.63,1.65,1.63,1.63,151100
JCKH,20190401,1.02,1.05,0.98,0.99,5461700
JCT,20190401,83.5,83.5,83.25,83.25,600
JKN,20190401,7.85,7.95,7.85,7.9,613900
JMART,20190401,8.05,8.3,8.05,8.1,2971100
JMT,20190401,14,14.4,14,14.2,2087600
JSP,20190401,0.45,0.45,0.43,0.44,7030600
JTS,20190401,1.43,1.43,1.4,1.4,13500
JUBILE,20190401,14.4,14.5,14.3,14.5,96500
JUTHA,20190401,0.68,0.68,0.68,0.68,49300
JWD,20190401,8.3,8.35,8.3,8.35,171700
K,20190401,2.36,2.36,2.3,2.32,206600
KAMART,20190401,3.72,3.74,3.68,3.7,639400
KASET,20190401,1.92,1.96,1.92,1.96,1100
KBANK,20190401,188.5,189,186.5,186.5,6820500
KBS,20190401,4.1,4.16,4.1,4.16,4400
KCAR,20190401,11.7,11.7,11.6,11.6,12800
KCE,20190401,24.7,26,24.6,25.5,15974000
KCM,20190401,1,1.03,1,1.01,539100
KDH,20190401,95.5,95.5,95.5,95.5,1900
KGI,20190401,4.86,4.9,4.82,4.88,5245400
KIAT,20190401,0.47,0.47,0.46,0.46,659800
KKC,20190401,1.21,1.21,1.15,1.2,67200
KKP,20190401,69.75,70,69.25,69.25,2383400
KOOL,20190401,1.43,1.44,1.4,1.43,652500
KPNPF,20190401,8.7,8.7,8.7,8.7,5000
KSL,20190401,3.02,3.04,3,3.04,754700
KTB,20190401,19.2,19.2,19,19.1,24285200
KTC,20190401,35.75,36.5,35.5,36.25,15611800
KTIS,20190401,5.9,5.9,5.75,5.75,28100
KWC,20190401,282,282,282,282,100
KWG,20190401,1.79,1.79,1.79,1.79,39100
KWM,20190401,1.26,1.29,1.25,1.26,5916100
KYE,20190401,392,395,392,395,2500
LALIN,20190401,4.62,4.64,4.62,4.64,113300
LANNA,20190401,11.3,11.3,11.2,11.2,47200
LDC,20190401,1.01,1.01,0.99,1,15400
LEE,20190401,2.5,2.5,2.48,2.48,113100
LH,20190401,10.9,10.9,10.7,10.8,31943400
LHFG,20190401,1.49,1.52,1.49,1.51,5316100
LHHOTEL,20190401,18.6,18.9,18.5,18.8,332000
LHK,20190401,3.74,3.76,3.74,3.74,19600
LHPF,20190401,8.25,8.25,8.25,8.25,4500
LHSC,20190401,16.8,17,16.8,17,388200
LIT,20190401,6.05,6.05,5.9,5.95,372500
LOXLEY,20190401,2,2,1.98,1.98,283400
LPH,20190401,5.4,5.45,5.4,5.45,370500
LPN,20190401,6.85,7,6.85,7,4001900
LRH,20190401,67,67.75,66,67.75,5900
LST,20190401,4.54,4.58,4.52,4.52,40700
LUXF,20190401,8.6,8.6,8.6,8.6,3800
M,20190401,72.75,73.25,72,72.25,283300
M-PAT,20190401,9.7,9.7,9.7,9.7,1000
M-STOR,20190401,7,7,6.9,6.9,9300
MACO,20190401,1.58,1.59,1.55,1.55,7831600
MAJOR,20190401,28,28.25,27.5,28,2892200
MAKRO,20190401,35.5,36,35,35.25,651800
MALEE,20190401,7.85,8.05,7.75,7.75,1563000
MANRIN,20190401,29,32.5,29,32.5,8000
MATCH,20190401,2.1,2.1,2.1,2.1,310000
MATI,20190401,5.35,5.35,5.35,5.35,100
MAX,20190401,0.02,0.02,0.01,0.02,3183500
MBAX,20190401,4.26,4.26,4.24,4.26,32500
MBK,20190401,20.9,21.7,20.8,21.6,4099700
MBKET,20190401,10.2,10.3,10.2,10.2,11200
MC,20190401,9.65,9.65,9.6,9.65,343200
MCOT,20190401,10.2,10.4,10.2,10.4,134900
MCS,20190401,6.8,6.9,6.8,6.85,441400
MDX,20190401,4.12,4.18,4.12,4.14,127700
MEGA,20190401,32.75,34.25,32.5,34.25,2446500
META,20190401,1.71,1.74,1.71,1.74,1462300
METCO,20190401,177.5,177.5,176,176,1800
MFC,20190401,18.6,18.6,18.6,18.6,22900
MFEC,20190401,3.5,3.54,3.48,3.48,38000
MGT,20190401,1.8,1.84,1.78,1.84,22200
MIDA,20190401,0.59,0.59,0.58,0.59,1515400
MILL,20190401,1.26,1.26,1.22,1.24,143800
MINT,20190401,39.25,39.5,39,39.25,7689800
MIT,20190401,4.2,4.2,4.2,4.2,100
MJD,20190401,3.28,3.28,3.18,3.26,226200
MJLF,20190401,12.7,12.7,12.6,12.6,1600
MK,20190401,3.74,3.78,3.74,3.78,102600
ML,20190401,1,1,0.99,0.99,65000
MM,20190401,3.5,3.5,3.48,3.48,44600
MNIT,20190401,1.53,1.53,1.53,1.53,500
MNRF,20190401,3.46,3.46,3.46,3.46,1200
MODERN,20190401,3.68,3.72,3.68,3.7,103200
MONO,20190401,1.76,1.79,1.74,1.74,3882600
MONTRI,20190401,6.35,6.35,6.35,6.35,10000
MOONG,20190401,6.1,6.25,6.1,6.2,70300
MORE,20190401,0.27,0.28,0.26,0.26,6375100
MPG,20190401,0.47,0.52,0.47,0.49,2288200
MSC,20190401,7.1,7.25,7.1,7.15,118900
MTC,20190401,45,46.5,45,45.5,25702600
MTI,20190401,91.5,91.5,91.5,91.5,4500
MVP,20190401,1.91,1.91,1.88,1.91,568600
NCH,20190401,0.95,0.95,0.94,0.95,73900
NCL,20190401,1.51,1.51,1.44,1.5,86700
NDR,20190401,2.06,2.1,2.06,2.1,87100
NEP,20190401,0.32,0.32,0.3,0.31,20400
NER,20190401,2.54,2.62,2.52,2.62,24150900
NETBAY,20190401,28.75,29,28.5,29,188100
NEWS,20190401,0.01,0.02,0.01,0.01,6045000
NFC,20190401,5.75,5.75,5.75,5.75,2100
NINE,20190401,1.98,1.98,1.95,1.95,15900
NKI,20190401,62,62,62,62,600
NNCL,20190401,1.82,1.84,1.82,1.82,148700
NOBLE,20190401,13.7,13.7,13.5,13.5,346200
NOK,20190401,2.3,2.32,2.28,2.28,109900
NPK,20190401,27.5,27.5,27.5,27.5,400
NPPG,20190401,1.14,1.15,1.14,1.14,2213000
NSI,20190401,77,77,77,77,200
NTV,20190401,54.75,56.5,54.5,54.75,22900
NUSA,20190401,0.43,0.44,0.42,0.43,2537100
NVD,20190401,3.2,3.26,3.2,3.22,40300
NWR,20190401,0.9,0.92,0.89,0.91,17833200
NYT,20190401,5.05,5.1,5,5.1,895400
OCC,20190401,15.8,15.9,15.8,15.9,1000
OCEAN,20190401,1.39,1.4,1.37,1.39,783500
OHTL,20190401,460,464,460,464,200
OISHI,20190401,80.75,83,80.75,83,24600
ORI,20190401,6.9,7.1,6.85,6.9,6824800
OSP,20190401,27.5,27.75,27,27,2645100
OTO,20190401,2.58,2.7,2.56,2.6,2619000
PACE,20190401,0.22,0.23,0.22,0.23,1382000
PAF,20190401,0.96,0.96,0.94,0.96,299600
PAP,20190401,2.9,2.92,2.9,2.92,112300
PATO,20190401,12.6,12.6,12.5,12.6,26700
PB,20190401,64,64,60.25,60.5,1400
PCSGH,20190401,6.8,6.8,6.8,6.8,117900
PDG,20190401,2.84,2.84,2.82,2.84,10400
PDI,20190401,12,12.1,11.9,12.1,25300
PDJ,20190401,1.99,1.99,1.94,1.95,145300
PE,20190401,0.17,0.18,0.16,0.18,616900
PERM,20190401,1.72,1.73,1.72,1.72,32400
PF,20190401,0.81,0.81,0.8,0.81,4877700
PHOL,20190401,1.78,1.83,1.77,1.81,226400
PICO,20190401,4.5,4.5,4.44,4.5,500
PIMO,20190401,3.12,3.2,3.1,3.2,347700
PJW,20190401,1.51,1.52,1.49,1.49,59700
PK,20190401,2.24,2.28,2.24,2.24,138300
PL,20190401,3.4,3.42,3.4,3.42,49600
PLANB,20190401,6.4,6.45,6.3,6.35,26867100
PLANET,20190401,1.45,1.45,1.44,1.44,56600
PLAT,20190401,6.5,6.6,6.5,6.55,562200
PLE,20190401,1.16,1.17,1.16,1.16,1430300
PM,20190401,8.65,8.7,8.65,8.7,474200
PMTA,20190401,9.9,9.9,9.9,9.9,4600
POPF,20190401,13.3,13.3,13.2,13.3,299600
PORT,20190401,4.64,4.64,4.62,4.62,32100
PPF,20190401,11.3,11.3,11.3,11.3,5000
PPM,20190401,1.31,1.33,1.29,1.31,93000
PPP,20190401,2.62,2.68,2.62,2.66,5900
PPPM,20190401,2.4,2.42,2.34,2.34,182800
PPS,20190401,0.7,0.73,0.7,0.71,3635100
PR9,20190401,10.9,11,10.9,11,44400
PRAKIT,20190401,12.5,12.6,12.5,12.6,11200
PREB,20190401,10.7,10.8,10.6,10.6,283900
PRECHA,20190401,1.53,1.54,1.53,1.54,300
PRIN,20190401,1.59,1.63,1.59,1.61,22300
PRINC,20190401,4.78,4.84,4.76,4.8,184000
PRM,20190401,6.65,6.7,6.5,6.6,4425000
PSH,20190401,18,18.2,18,18,808100
PSL,20190401,8.15,8.25,8.15,8.2,2474000
PSTC,20190401,0.63,0.63,0.62,0.62,6870100
PT,20190401,5.85,5.9,5.8,5.9,109900
PTG,20190401,10.1,10.1,9.95,10.1,3268600
PTL,20190401,15.7,15.9,15.6,15.6,201400
PTT,20190401,48.25,48.5,48,48,42727400
PTTEP,20190401,126.5,127.5,126,127,9986600
PTTGC,20190401,67.75,68,67.25,67.5,12805900
PYLON,20190401,6.3,6.3,6.25,6.25,130100
Q-CON,20190401,5,5,4.94,4.94,5100
QH,20190401,2.96,3.02,2.96,2.98,59798400
QHHR,20190401,8.7,8.75,8.7,8.7,1239700
QHOP,20190401,3.52,3.52,3.5,3.52,700
QHPF,20190401,12.9,13.1,12.9,13,2571600
QLT,20190401,4.04,4.06,4.04,4.06,8100
QTC,20190401,5.15,5.2,5.15,5.15,6600
RAM,20190401,3300,3300,3300,3300,650
RATCH,20190401,58.75,59.5,58.5,59.25,7687200
RCI,20190401,3.92,3.94,3.92,3.92,250300
RCL,20190401,4.6,4.6,4.58,4.6,85000
RICHY,20190401,1.65,1.65,1.64,1.65,277200
RJH,20190401,22.3,22.5,22.3,22.3,215400
RML,20190401,1.3,1.31,1.28,1.29,1761900
ROBINS,20190401,59.25,59.75,58.5,58.5,3303800
ROCK,20190401,15.5,15.7,15.5,15.7,200
ROH,20190401,48,48.25,48,48.25,200
ROJNA,20190401,5.05,5.05,5,5.05,1304900
RPC,20190401,0.68,0.68,0.56,0.58,65048400
RPH,20190401,4.8,4.84,4.8,4.8,47800
RS,20190401,18.9,19,18.6,18.7,5008900
RSP,20190401,3.54,3.56,3.52,3.56,127400
RWI,20190401,1.63,1.65,1.6,1.65,281100
S,20190401,3.24,3.26,3.16,3.16,6486400
S11,20190401,7.35,7.4,7.35,7.4,11300
SAAM,20190401,1.49,1.49,1.47,1.48,259200
SABINA,20190401,25.75,25.75,25.25,25.75,16800
SALEE,20190401,0.98,0.99,0.97,0.99,49700
SAM,20190401,0.49,0.5,0.48,0.5,206100
SAMART,20190401,7.45,7.75,7.4,7.7,2410000
SAMCO,20190401,1.74,1.76,1.73,1.73,1399400
SAMTEL,20190401,7.9,8.8,7.9,8.8,1831100
SANKO,20190401,1.03,1.04,1.02,1.03,196300
SAPPE,20190401,18.8,19,18.8,18.8,261600
SAT,20190401,17.9,18.1,17.8,17.9,327200
SAUCE,20190401,23,23,23,23,2000
SAWAD,20190401,53,54.25,53,54,5420100
SBPF,20190401,2.58,2.78,2.58,2.78,800
SC,20190401,3,3.02,3,3,792500
SCB,20190401,131,132,130,130,15997200
SCC,20190401,484,488,484,488,2746300
SCCC,20190401,224,225,222,223,123300
SCG,20190401,4.32,4.4,4.28,4.4,7500
SCI,20190401,2.26,2.28,2.26,2.26,310100
SCN,20190401,3.82,3.88,3.82,3.86,412300
SCP,20190401,7.8,7.8,7.75,7.8,191700
SDC,20190401,0.34,0.35,0.34,0.35,1237000
SE,20190401,1.95,1.99,1.95,1.96,10000
SE-ED,20190401,2.68,2.68,2.68,2.68,10200
SEAFCO,20190401,7.9,7.95,7.75,7.85,5926400
SEAOIL,20190401,4.16,4.18,4.1,4.1,335300
SELIC,20190401,3.26,3.26,3.08,3.2,3663900
SENA,20190401,3.48,3.52,3.48,3.52,23300
SF,20190401,6.3,6.95,6.3,6.8,5840500
SGF,20190401,1.31,1.33,1.3,1.31,5070300
SGP,20190401,9.2,9.3,9.2,9.2,1674300
SHANG,20190401,85,85.5,84.25,85,1200
SHREIT,20190401,6.8,6.85,6.8,6.85,1600
SIAM,20190401,2.28,2.28,2.22,2.24,536200
SIMAT,20190401,1.69,1.7,1.66,1.7,510400
SINGER,20190401,4.74,4.8,4.74,4.8,261500
SIRI,20190401,1.32,1.34,1.31,1.33,27597300
SIRIP,20190401,11.2,11.2,11.1,11.2,23000
SIS,20190401,11.6,11.9,11.5,11.8,70400
