<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190318,11.15,11.15,11.08,11.09,64700
BMSCG,20190318,8.03,8.03,7.99,7.99,37300
BMSCITH,20190318,12.31,12.31,12.2,12.24,379600
BSET100,20190318,10.43,10.43,10.33,10.35,548600
CHINA,20190318,5.62,5.72,5.62,5.72,33900
EBANK,20190318,5.51,5.55,5.51,5.55,700
ECOMM,20190318,8.13,8.13,8.13,8.13,100
EFOOD,20190318,5.73,5.73,5.73,5.73,100
ENGY,20190318,6.18,6.18,6.18,6.18,300
ESET50,20190318,5.65,5.65,5.65,5.65,200
GLD,20190318,1.73,1.74,1.73,1.74,150000
TDEX,20190318,10.65,10.69,10.55,10.56,569400
TGOLDETF,20190318,3.8,3.8,3.79,3.8,81800
TH100,20190318,4.7,4.7,4.7,4.7,100
2S,20190318,2.2,2.2,2.16,2.16,299500
7UP,20190318,0.35,0.35,0.33,0.33,2664400
A,20190318,6.4,6.4,6.4,6.4,9900
AAV,20190318,4.14,4.16,4.06,4.12,13340600
ABICO,20190318,4.46,4.5,4.4,4.48,15400
ABM,20190318,0.94,0.95,0.94,0.94,13800
ABPIF,20190318,5.7,5.8,5.65,5.75,735700
ACAP,20190318,3.88,3.94,3.84,3.86,451000
ACC,20190318,0.77,0.86,0.76,0.82,33963500
ADB,20190318,0.87,0.87,0.85,0.86,46100
ADVANC,20190318,181,181,179.5,180.5,2024100
AEC,20190318,0.52,0.53,0.51,0.52,1796000
AEONTS,20190318,179.5,179.5,173.5,176,264400
AF,20190318,0.69,0.69,0.69,0.69,200
AFC,20190318,9.1,9.1,9.05,9.05,16200
AGE,20190318,0.92,0.92,0.91,0.91,378000
AH,20190318,20.1,20.2,18.9,18.9,3049900
AHC,20190318,17.4,17.4,17.3,17.3,4600
AIMIRT,20190318,11,11,10.9,10.9,1046400
AIRA,20190318,1.44,1.44,1.44,1.44,100
AIT,20190318,21.9,21.9,21.7,21.8,135600
AJ,20190318,7.75,7.75,7.65,7.7,40900
AJA,20190318,0.21,0.21,0.19,0.19,4342100
AKP,20190318,1.9,1.91,1.89,1.89,60900
AKR,20190318,0.81,0.81,0.8,0.8,562600
ALLA,20190318,1.53,1.54,1.5,1.5,446400
ALT,20190318,3.06,3.08,3.04,3.06,126200
ALUCON,20190318,178,178,178,178,1400
AMA,20190318,4.48,4.48,4.38,4.38,157600
AMANAH,20190318,1.74,1.75,1.73,1.73,487100
AMARIN,20190318,5.05,5.05,4.94,4.98,110400
AMATA,20190318,21,21.1,20.7,20.7,5009300
AMATAR,20190318,10.9,11,10.9,11,1000
AMATAV,20190318,4.92,4.94,4.84,4.88,153600
AMC,20190318,1.81,1.81,1.78,1.8,97300
ANAN,20190318,3.48,3.5,3.46,3.48,2823600
AOT,20190318,67.75,68,66.75,67,25104200
AP,20190318,6.8,6.85,6.65,6.7,5675500
APCO,20190318,4.08,4.1,4.08,4.1,73700
APCS,20190318,4.7,4.76,4.68,4.68,298600
APEX,20190318,0.19,0.2,0.19,0.2,321500
APURE,20190318,1.3,1.3,1.29,1.3,349200
AQ,20190318,0.03,0.03,0.02,0.03,622700
AQUA,20190318,0.46,0.46,0.44,0.44,7840200
