<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190211,11.17,11.17,11.06,11.08,65400
BMSCG,20190211,8.26,8.26,8.1,8.13,11500
BMSCITH,20190211,12.48,12.48,12.34,12.37,502000
BSET100,20190211,10.51,10.51,10.4,10.43,475200
CHINA,20190211,4.8,4.88,4.8,4.8,81900
EBANK,20190211,5.75,5.75,5.69,5.69,200
ENGY,20190211,6.19,6.19,6.19,6.19,500
ENY,20190211,7.39,7.39,7.39,7.39,100
GLD,20190211,1.75,1.75,1.74,1.74,700
TDEX,20190211,10.77,10.77,10.64,10.67,768800
TGOLDETF,20190211,3.85,3.85,3.83,3.83,15300
2S,20190211,2.5,2.5,2.44,2.46,144200
7UP,20190211,0.43,0.43,0.39,0.42,26330900
A,20190211,6.35,6.35,6.35,6.35,10000
AAV,20190211,4.26,4.32,4.24,4.3,14061100
ABICO,20190211,4.82,4.82,4.7,4.76,26900
ABM,20190211,0.93,0.93,0.92,0.92,117900
ABPIF,20190211,6.55,6.55,6.5,6.55,50600
ACAP,20190211,4.16,4.58,4.16,4.4,17765500
ACC,20190211,0.53,0.53,0.5,0.5,2886600
ADB,20190211,0.96,0.99,0.95,0.98,366100
ADVANC,20190211,183.5,184,181,181,11946300
AEC,20190211,0.49,0.49,0.47,0.49,215200
AEONTS,20190211,180.5,181.5,178.5,180,177500
AF,20190211,0.68,0.68,0.64,0.66,4900
AGE,20190211,1.02,1.02,1.01,1.01,132400
AH,20190211,22.9,22.9,22.2,22.3,1229600
AHC,20190211,17.7,18.2,17.7,17.8,21300
AIMIRT,20190211,10.4,10.5,10.4,10.5,92300
AIRA,20190211,1.5,1.51,1.47,1.49,18000
AIT,20190211,20.9,21,20.8,20.8,99900
AJ,20190211,8.05,8.05,8.05,8.05,200
AJA,20190211,0.27,0.27,0.26,0.27,2852300
AKP,20190211,1.97,2.02,1.97,2.02,244900
AKR,20190211,0.9,0.9,0.88,0.89,1449400
ALLA,20190211,1.44,1.44,1.42,1.44,594400
ALT,20190211,3.5,3.5,3.44,3.5,70500
ALUCON,20190211,178.5,178.5,178.5,178.5,1300
AMA,20190211,4.56,4.62,4.5,4.52,227300
AMANAH,20190211,1.75,1.77,1.73,1.74,2660400
AMARIN,20190211,5,5.05,5,5,11300
AMATA,20190211,21.6,21.9,21.5,21.7,12831000
AMATAR,20190211,11.1,11.1,11,11,35300
AMATAV,20190211,5.2,5.25,5.1,5.1,176600
AMC,20190211,2.12,2.18,2.08,2.18,471200
ANAN,20190211,3.78,3.78,3.66,3.68,7585900
AOT,20190211,68.5,68.75,68,68,15419700
AP,20190211,7.2,7.25,7.1,7.15,6759000
APCO,20190211,4.22,4.22,4.18,4.22,89000
APCS,20190211,4.8,4.8,4.72,4.72,101300
APEX,20190211,0.2,0.2,0.2,0.2,26000
APURE,20190211,1.39,1.46,1.39,1.39,2474800
AQ,20190211,0.03,0.04,0.02,0.03,40321700
AQUA,20190211,0.43,0.44,0.42,0.42,9267100
ARIP,20190211,0.51,0.51,0.49,0.49,360400
ARROW,20190211,8.3,8.3,8.25,8.25,31400
AS,20190211,0.7,0.73,0.67,0.73,6100
ASAP,20190211,3.52,3.56,3.5,3.5,748300
ASEFA,20190211,4.98,5,4.96,4.96,239500
ASIA,20190211,8,8.05,7.75,8.05,137700
ASIAN,20190211,8.65,8.9,8.25,8.25,20607800
ASIMAR,20190211,2.18,2.2,2.18,2.2,60600
ASK,20190211,24.3,24.4,24.3,24.4,99500
ASN,20190211,3.74,3.74,3.74,3.74,100
ASP,20190211,3.42,3.42,3.38,3.38,1160500
ATP30,20190211,1.56,1.56,1.54,1.55,87900
AU,20190211,8.15,8.2,8.05,8.05,1165400
AUCT,20190211,5.65,5.65,5.45,5.55,296100
AYUD,20190211,40.25,41,40,40.25,10000
B,20190211,0.51,0.51,0.5,0.5,333100
B-WORK,20190211,10.8,10.8,10.7,10.8,70800
BA,20190211,12.2,12.3,12.1,12.1,288800
BAFS,20190211,34,34,33.5,33.5,105200
BANPU,20190211,16.7,16.7,16.4,16.6,17092000
BAY,20190211,38,38,37.75,38,300200
BBL,20190211,211,212,209,212,2488600
BCH,20190211,16.7,16.8,16.5,16.6,5751900
BCP,20190211,33.25,33.25,32.75,32.75,1647000
BCPG,20190211,16.7,16.7,16.3,16.3,4992800
BCT,20190211,46,47.5,46,47.25,15500
BDMS,20190211,23.7,23.8,23.3,23.4,44209500
BEAUTY,20190211,7.75,7.85,7.6,7.7,60223000
BEC,20190211,6.4,6.4,6.25,6.25,9092500
BEM,20190211,10.5,10.6,10.4,10.4,46750800
BFIT,20190211,20.8,20.8,20.3,20.3,78500
BGC,20190211,11.8,11.8,11.4,11.4,1640300
BGRIM,20190211,30.5,30.5,29.5,29.75,6758100
BGT,20190211,1.02,1.02,1,1.02,213300
BH,20190211,183,184.5,182,183,568200
BIG,20190211,1.38,1.38,1.33,1.34,5337200
BIZ,20190211,2.48,2.5,2.48,2.48,43400
BJC,20190211,49.75,50,49,49,4185200
BJCHI,20190211,1.98,1.98,1.94,1.97,146000
BKD,20190211,3.04,3.04,2.94,3.02,905500
BKI,20190211,331,331,330,330,4400
BLA,20190211,28,28,27.25,27.5,805900
BLAND,20190211,1.68,1.68,1.64,1.66,8889600
BM,20190211,3,3,3,3,10000
BOFFICE,20190211,13.6,13.7,13.6,13.7,242400
BOL,20190211,2.06,2.06,2.02,2.04,453300
BPP,20190211,22.7,23,22.7,22.8,762200
BR,20190211,4.14,4.14,4.1,4.12,264900
BROCK,20190211,1.91,1.91,1.9,1.9,20600
BROOK,20190211,0.51,0.52,0.49,0.51,2061300
BRR,20190211,6.25,6.35,6.25,6.35,19300
BRRGIF,20190211,10.1,10.1,10.1,10.1,141500
BSBM,20190211,1.02,1.03,1,1.01,564400
BSM,20190211,0.61,0.61,0.59,0.6,257600
BTS,20190211,9.9,10,9.85,9.95,20319300
BTSGIF,20190211,12.1,12.1,12,12.1,1857000
BTW,20190211,1.46,1.61,1.46,1.58,2762800
BWG,20190211,1.29,1.33,1.27,1.32,56338000
CAZ,20190211,3.96,4.04,3.96,3.98,482600
CBG,20190211,41,41,39.25,39.5,1953200
CCET,20190211,1.76,1.8,1.75,1.78,1437200
CCP,20190211,0.39,0.39,0.39,0.39,797700
CEN,20190211,1.08,1.09,1.07,1.09,671800
CENTEL,20190211,45,46,45,46,1617200
CFRESH,20190211,4.02,4.04,4.02,4.04,32500
CGD,20190211,1.28,1.3,1.28,1.29,385700
CGH,20190211,1,1.02,0.97,0.97,299600
CHARAN,20190211,32,32,32,32,1000
CHAYO,20190211,4.06,4.08,3.98,4,838100
CHEWA,20190211,1.18,1.18,1.15,1.17,2711300
CHG,20190211,2,2.02,1.97,2,25329400
CHO,20190211,1.42,1.42,1.4,1.4,2083700
CHOTI,20190211,129,129,129,129,100
CHOW,20190211,3.24,3.26,3.14,3.2,1583900
CI,20190211,1.3,1.3,1.29,1.3,45000
CIG,20190211,0.34,0.35,0.33,0.34,703700
CIMBT,20190211,0.82,0.82,0.8,0.81,243300
CITY,20190211,2.3,2.3,2.26,2.26,70500
CK,20190211,25.5,26.25,25.5,26,7137100
CKP,20190211,4.96,4.96,4.86,4.88,21491500
CM,20190211,4.16,4.18,4.14,4.14,46600
CMAN,20190211,2.78,2.78,2.74,2.76,498700
CMC,20190211,1.73,1.75,1.72,1.72,3981800
CMO,20190211,1.39,1.39,1.37,1.39,159000
CMR,20190211,2.36,2.36,2.34,2.36,31200
CNS,20190211,2.22,2.26,2.22,2.24,126200
CNT,20190211,2.14,2.14,2.08,2.1,93800
COL,20190211,23.7,23.7,23.3,23.5,102500
COLOR,20190211,1.24,1.24,1.24,1.24,200
COM7,20190211,14.8,15.3,14.6,15.1,13050900
COMAN,20190211,3.66,3.68,3.6,3.6,61800
COTTO,20190211,2.24,2.26,2.2,2.2,157500
CPALL,20190211,76.75,77.25,76.5,76.75,15518500
CPF,20190211,26.75,27,26.5,26.75,11561400
CPI,20190211,1.5,1.5,1.47,1.47,99300
CPL,20190211,2.88,2.88,2.88,2.88,500
CPN,20190211,78,79.25,78,78.75,3641200
CPNCG,20190211,15.2,15.2,15.1,15.2,883500
CPNREIT,20190211,26.75,26.75,26.75,26.75,567200
CPR,20190211,5.45,5.45,5.35,5.35,168600
CPT,20190211,1.19,1.19,1.13,1.14,49766000
CPTGF,20190211,13.1,13.2,13.1,13.1,1332500
CRANE,20190211,1.97,1.97,1.92,1.92,103900
CRD,20190211,0.98,1.04,0.98,1,2106300
CSP,20190211,1.19,1.19,1.19,1.19,3000
CSS,20190211,2.04,2.04,2.02,2.02,886500
CTARAF,20190211,4.7,4.7,4.64,4.68,69600
CTW,20190211,8.1,8.3,8.1,8.25,177300
CWT,20190211,2.86,2.86,2.84,2.84,85000
D,20190211,8.95,8.95,8.8,8.9,148900
DCC,20190211,2.26,2.26,2.18,2.2,3511800
DCON,20190211,0.54,0.54,0.52,0.53,773600
DCORP,20190211,1.03,1.03,0.99,0.99,8630100
DDD,20190211,23.2,23.3,22.7,22.8,3673100
DELTA,20190211,69.25,69.5,69.25,69.25,211800
DEMCO,20190211,3.04,3.04,3,3,380400
DIF,20190211,15.1,15.2,15.1,15.1,18481300
DIGI,20190211,0.4,0.41,0.38,0.4,1431700
DIMET,20190211,0.97,1.01,0.96,0.97,3366900
DNA,20190211,0.35,0.36,0.34,0.35,6094000
DOD,20190211,12.7,13.2,12.4,12.8,9583300
DREIT,20190211,5.2,5.25,5.2,5.25,38700
DRT,20190211,5.55,5.6,5.55,5.6,913600
DTAC,20190211,47,48,47,47.75,4455500
DTC,20190211,11,11.1,10.8,10.9,429500
EA,20190211,49.25,49.75,48.5,48.75,16556100
EASON,20190211,2.22,2.22,2.2,2.2,142400
EASTW,20190211,10.8,10.9,10.8,10.8,199200
ECF,20190211,2.86,2.88,2.74,2.78,5610900
ECL,20190211,1.9,1.96,1.87,1.87,34252200
EE,20190211,0.64,0.64,0.62,0.62,2642700
EFORL,20190211,0.06,0.06,0.05,0.06,27812700
EGATIF,20190211,11.5,11.7,11.5,11.5,2698600
EGCO,20190211,272,272,268,268,556100
EIC,20190211,0.05,0.06,0.05,0.05,7309300
EKH,20190211,5.55,5.6,5.5,5.55,217300
EMC,20190211,0.29,0.3,0.29,0.29,8381000
EPCO,20190211,2.88,2.9,2.82,2.86,552600
EPG,20190211,7.5,7.5,7.25,7.3,2800400
ERW,20190211,7.55,7.55,7.25,7.35,11733500
ERWPF,20190211,5.15,5.2,5.15,5.2,39100
ESSO,20190211,11.2,11.3,10.9,11,12420000
ESTAR,20190211,0.55,0.59,0.54,0.57,17556800
ETE,20190211,1.32,1.54,1.3,1.45,58887300
EVER,20190211,0.55,0.55,0.52,0.53,20324500
FANCY,20190211,0.93,0.93,0.9,0.9,1152600
FC,20190211,0.37,0.38,0.36,0.37,409000
FLOYD,20190211,1.85,1.86,1.81,1.82,141700
FN,20190211,1.59,1.61,1.55,1.59,18296100
FNS,20190211,3.7,3.7,3.68,3.68,33000
FOCUS,20190211,1.78,1.78,1.73,1.74,563400
FORTH,20190211,6.4,6.5,6.35,6.45,10400
FPI,20190211,2.52,2.62,2.5,2.6,5982700
FPT,20190211,14.7,14.7,14.6,14.7,12800
FSMART,20190211,7.2,7.2,7.1,7.1,586900
FSS,20190211,1.99,1.99,1.99,1.99,1100
FTE,20190211,2.18,2.18,2.16,2.18,85400
FTREIT,20190211,12,12,11.9,12,1343400
FUTUREPF,20190211,22.8,22.8,22.8,22.8,281400
FVC,20190211,0.86,0.87,0.84,0.84,2796800
GAHREIT,20190211,9.5,9.5,9.5,9.5,1000
GBX,20190211,0.7,0.7,0.65,0.7,6353000
GC,20190211,5.2,5.2,5.15,5.15,24300
GCAP,20190211,3.38,3.42,3.28,3.28,3080900
GEL,20190211,0.3,0.3,0.28,0.29,5893900
GENCO,20190211,0.83,0.84,0.81,0.84,5257300
GFPT,20190211,14.3,14.4,13.5,13.7,4852400
GGC,20190211,10.5,10.6,10.3,10.3,600500
GIFT,20190211,3.64,3.64,3.6,3.64,99800
GJS,20190211,0.13,0.14,0.13,0.13,3021500
GL,20190211,8.2,8.4,8.1,8.15,5747100
GLAND,20190211,2.66,2.66,2.62,2.62,70900
GLANDRT,20190211,12.3,12.3,12.3,12.3,2900
GLOBAL,20190211,19.1,19.2,18.8,18.9,6409800
GLOW,20190211,91.5,91.5,89.25,89.75,1108500
GOLD,20190211,7.65,7.75,7.45,7.65,9058800
GOLDPF,20190211,7.2,7.3,7.2,7.3,100000
GPI,20190211,2.22,2.22,2.14,2.14,1546800
GPSC,20190211,62,62.25,61,61.5,1570700
GRAMMY,20190211,6.7,7.1,6.6,6.6,77100
GRAND,20190211,1,1,0.96,0.98,1164700
GREEN,20190211,1.15,1.15,1.12,1.12,110500
GTB,20190211,0.63,0.63,0.61,0.63,244300
GULF,20190211,87.75,88.25,87.25,87.75,2430700
GUNKUL,20190211,3.12,3.14,3.06,3.14,15938300
GVREIT,20190211,15.2,15.2,15.1,15.2,2100
HANA,20190211,34.75,35.25,34.5,35,1620600
HARN,20190211,2.56,2.56,2.52,2.54,18600
HFT,20190211,3,3,2.96,2.96,259600
HMPRO,20190211,15.2,15.4,15.2,15.3,6914800
HPT,20190211,0.93,0.94,0.91,0.94,45300
HREIT,20190211,7.1,7.1,7.1,7.1,27000
HTC,20190211,14.8,14.8,14.5,14.6,46000
HTECH,20190211,5.8,5.85,5.65,5.65,521900
HUMAN,20190211,9.85,9.9,9.85,9.85,576600
HYDRO,20190211,1.13,1.13,1.08,1.09,175000
ICHI,20190211,3.32,3.32,3.28,3.28,757800
ICN,20190211,1.98,1.98,1.94,1.95,99300
IFS,20190211,3.16,3.16,3.12,3.12,280900
IHL,20190211,8.15,8.25,8.05,8.15,239600
III,20190211,5.6,5.6,5.5,5.55,415600
ILINK,20190211,4.7,4.74,4.68,4.74,111600
IMPACT,20190211,20.4,20.4,20.1,20.3,681200
INET,20190211,3.24,3.32,3.22,3.28,318400
INGRS,20190211,0.71,0.75,0.69,0.7,19847600
INOX,20190211,0.99,1,0.98,0.98,1085600
INTUCH,20190211,55,55.5,53.5,54.25,28706300
IRC,20190211,20.5,20.5,20.3,20.3,8800
IRCP,20190211,0.95,0.96,0.93,0.93,1258200
IRPC,20190211,5.75,5.8,5.7,5.75,39094700
IT,20190211,3.5,3.56,3.5,3.56,33000
ITD,20190211,2.52,2.56,2.5,2.52,12794200
ITEL,20190211,3.36,3.36,3.24,3.24,1797100
IVL,20190211,47.25,47.75,47,47.5,11751100
J,20190211,1.45,1.45,1.4,1.45,20600
JAS,20190211,5.55,5.7,5.5,5.65,84585200
JASIF,20190211,10.4,10.4,10.3,10.3,3824000
JCK,20190211,1.56,1.57,1.52,1.55,164900
JCKH,20190211,0.66,0.66,0.6,0.65,11900
JCT,20190211,88,88,88,88,100
JKN,20190211,8.8,8.8,8.65,8.65,946400
JMART,20190211,6.35,6.35,6.15,6.2,785300
JMT,20190211,11.7,11.7,11.4,11.5,1077100
JSP,20190211,0.49,0.49,0.48,0.49,275300
JTS,20190211,1.59,1.66,1.53,1.53,4279700
JUBILE,20190211,16.2,16.2,16,16,131200
JUTHA,20190211,0.84,0.85,0.8,0.84,63200
JWD,20190211,7.4,7.4,7.15,7.25,853800
K,20190211,2.38,2.38,2.34,2.34,86600
KAMART,20190211,3.78,3.8,3.68,3.72,1262100
KASET,20190211,1.93,1.97,1.93,1.94,26800
KBANK,20190211,197.5,198,195.5,196,12830300
KBS,20190211,4.22,4.26,4.22,4.26,57800
KCAR,20190211,11.7,11.7,11.6,11.6,20800
KCE,20190211,31.25,31.75,29.75,30,10416200
KCM,20190211,1.1,1.1,1.04,1.06,2898900
KGI,20190211,4.7,4.7,4.64,4.68,2171600
KIAT,20190211,0.49,0.49,0.47,0.48,2480000
KKC,20190211,1.37,1.38,1.37,1.37,99400
KKP,20190211,69.75,70,69.25,70,3022800
KOOL,20190211,1.53,1.54,1.52,1.52,928600
KPNPF,20190211,8.95,8.95,8.95,8.95,300
KSL,20190211,3.16,3.16,3.1,3.12,1300500
KTB,20190211,19.7,19.8,19.6,19.6,15131700
KTC,20190211,30.75,31.25,30,30.5,10155200
KTIS,20190211,5.6,5.7,5.6,5.7,11500
KWG,20190211,1.93,1.93,1.84,1.86,30500
KWM,20190211,1.12,1.16,1.1,1.13,6902700
KYE,20190211,386,395,386,392,900
L&E,20190211,2.74,2.74,2.7,2.72,114700
LALIN,20190211,4.86,4.88,4.84,4.84,711500
LANNA,20190211,12.4,12.4,12.1,12.3,44900
LDC,20190211,0.99,1.02,0.99,1.01,159700
LEE,20190211,2.7,2.72,2.66,2.68,64200
LH,20190211,10.8,10.8,10.4,10.6,76018500
LHFG,20190211,1.49,1.49,1.46,1.48,2240900
LHHOTEL,20190211,16.4,16.4,16.4,16.4,130000
LHK,20190211,4.04,4.04,3.98,4,205300
LHPF,20190211,8.15,8.2,8.15,8.15,130000
LHSC,20190211,16.4,16.4,16.3,16.4,210500
LIT,20190211,6.65,6.7,6.5,6.6,141400
LOXLEY,20190211,1.96,2,1.93,1.98,1001400
LPH,20190211,5.5,5.55,5.45,5.55,151000
LPN,20190211,7.25,7.3,7.15,7.15,4523100
LRH,20190211,55,55.25,53.75,55,88300
LST,20190211,4.2,4.24,4.2,4.24,4900
LTX,20190211,94.5,96.5,90.75,96.5,5800
LUXF,20190211,9,9,8.85,8.9,51500
M,20190211,75,75,74.5,75,65000
M-CHAI,20190211,181,181,181,181,700
M-II,20190211,8.25,8.25,8.25,8.25,60000
M-PAT,20190211,9.7,9.7,9.7,9.7,100
M-STOR,20190211,7.8,7.8,7.8,7.8,1000
MACO,20190211,1.44,1.53,1.43,1.53,122245000
MAJOR,20190211,23.8,24,23.6,23.7,1117900
MAKRO,20190211,36,36.25,35.25,35.5,412600
MALEE,20190211,9.3,9.35,8.7,8.85,1570700
MATCH,20190211,2.1,2.12,2.1,2.12,40100
MATI,20190211,4.96,4.96,4.96,4.96,100
MAX,20190211,0.02,0.03,0.02,0.02,7304100
MBAX,20190211,4.04,4.06,4,4.02,63300
MBK,20190211,20.7,20.9,20.4,20.7,2597100
MBKET,20190211,10.9,11.3,10.8,11,261500
MC,20190211,10.3,10.3,10,10.1,955000
MCOT,20190211,9.1,9.1,9,9.1,20900
MCS,20190211,7.05,7.05,6.9,6.95,676500
MDX,20190211,4.18,4.18,4.12,4.14,207100
MEGA,20190211,33.5,33.5,32.5,33,1061200
META,20190211,2.02,2.08,1.99,2.02,5505300
METCO,20190211,201,201,199,199,1600
MFC,20190211,17.3,17.3,17.3,17.3,28100
MFEC,20190211,3,3,2.94,2.94,103600
MGT,20190211,1.85,1.85,1.83,1.83,8600
MIDA,20190211,0.62,0.62,0.61,0.62,686800
MILL,20190211,1.41,1.41,1.37,1.4,291900
MINT,20190211,37.5,38,37.25,37.75,8080000
MIPF,20190211,20.9,20.9,20,20,800
MJD,20190211,3.34,3.36,3.3,3.32,64300
MJLF,20190211,12.6,12.6,12.6,12.6,17100
MK,20190211,3.72,3.72,3.72,3.72,484200
ML,20190211,1.07,1.08,1.05,1.05,726200
MM,20190211,3.7,3.7,3.7,3.7,500
MODERN,20190211,3.84,3.84,3.8,3.82,81900
MONO,20190211,1.91,1.97,1.91,1.97,6150300
MONTRI,20190211,6,6,6,6,2000
MOONG,20190211,6.55,6.6,6.45,6.55,447400
MPG,20190211,0.55,0.55,0.48,0.5,6074100
MSC,20190211,7.7,7.75,7.7,7.75,39000
MTC,20190211,48.75,49.25,48.25,48.75,5656900
MTI,20190211,104.5,104.5,102,103,3200
MVP,20190211,1.63,1.64,1.55,1.58,827500
NBC,20190211,0.46,0.58,0.46,0.58,338400
NCH,20190211,0.94,0.94,0.94,0.94,100700
NCL,20190211,1.57,1.57,1.54,1.57,59800
NDR,20190211,1.97,1.97,1.94,1.97,100300
NER,20190211,2.32,2.46,2.28,2.46,117417200
NETBAY,20190211,26,27,25.75,27,158200
NEWS,20190211,0.02,0.02,0.01,0.01,341200
