<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190205,11.41,11.49,11.35,11.39,38600
BMSCG,20190205,8.25,8.28,8.2,8.25,8500
BMSCITH,20190205,12.49,12.5,12.45,12.5,175500
BSET100,20190205,10.53,10.53,10.48,10.53,97500
CHINA,20190205,4.88,4.88,4.8,4.8,10300
EICT,20190205,4.47,4.47,4.46,4.46,300
ENGY,20190205,6.26,6.26,6.25,6.26,600
ENY,20190205,7.33,7.33,7.33,7.33,5400
GLD,20190205,1.74,1.75,1.74,1.75,22200
TDEX,20190205,10.98,10.98,10.89,10.93,112100
TGOLDETF,20190205,3.83,3.83,3.81,3.81,154700
2S,20190205,2.58,2.58,2.42,2.46,424900
7UP,20190205,0.4,0.4,0.39,0.39,3627700
A,20190205,6.35,6.35,6.35,6.35,10000
AAV,20190205,4.36,4.38,4.32,4.36,8666900
ABICO,20190205,4.92,4.92,4.82,4.86,112300
ABM,20190205,0.92,1,0.91,0.96,1095300
ABPIF,20190205,6.5,6.5,6.5,6.5,18300
ACAP,20190205,4.4,4.4,4.06,4.12,3136700
ACC,20190205,0.51,0.52,0.51,0.52,466800
ADB,20190205,0.96,1.04,0.95,0.99,2250600
ADVANC,20190205,179.5,180.5,178.5,179.5,2046200
AEC,20190205,0.47,0.5,0.45,0.46,116100
AEONTS,20190205,182.5,182.5,180,180.5,220500
AF,20190205,0.69,0.69,0.68,0.68,2200
AGE,20190205,1.02,1.02,1,1.02,289400
AH,20190205,24.3,24.4,23,23.6,1892400
AHC,20190205,18.1,18.1,18,18,5400
AIMIRT,20190205,10.4,10.4,10.4,10.4,31800
AIRA,20190205,1.56,1.57,1.5,1.56,24500
AIT,20190205,21.1,21.1,20.8,21.1,98500
AJ,20190205,8.1,8.1,8,8.1,123500
AJA,20190205,0.27,0.28,0.26,0.27,5720600
AKP,20190205,1.9,1.94,1.89,1.92,147500
AKR,20190205,0.89,0.97,0.87,0.96,34008600
ALLA,20190205,1.39,1.46,1.39,1.42,2902900
ALT,20190205,3.5,3.58,3.5,3.5,243800
AMA,20190205,4.46,4.46,4.38,4.44,397600
AMANAH,20190205,1.71,1.73,1.69,1.7,1548700
AMARIN,20190205,4.98,5,4.98,4.98,16300
AMATA,20190205,22.5,22.5,22.3,22.5,5975000
AMATAR,20190205,10.9,10.9,10.9,10.9,100
AMATAV,20190205,4.92,4.92,4.88,4.88,29400
AMC,20190205,2.12,2.12,2.02,2.04,487800
ANAN,20190205,3.66,3.68,3.62,3.66,2656000
AOT,20190205,69,70,69,70,10037700
AP,20190205,7.2,7.2,7.05,7.1,5395500
APCO,20190205,4.28,4.34,4.26,4.28,117700
APCS,20190205,4.8,4.92,4.8,4.88,234100
APEX,20190205,0.2,0.2,0.2,0.2,60400
APURE,20190205,1.32,1.38,1.31,1.35,1291500
AQ,20190205,0.04,0.04,0.03,0.03,13625600
AQUA,20190205,0.44,0.45,0.43,0.45,1958100
ARIP,20190205,0.45,0.48,0.45,0.46,2307500
ARROW,20190205,8.05,8.1,8,8.05,78000
AS,20190205,0.75,0.75,0.65,0.75,1500
ASAP,20190205,3.5,3.66,3.44,3.66,6544300
ASEFA,20190205,4.94,5.05,4.92,4.96,605700
ASIA,20190205,7.5,7.8,7.5,7.8,82400
ASIAN,20190205,8.85,8.95,8.6,8.8,8105500
ASIMAR,20190205,2.18,2.28,2.12,2.14,791300
ASK,20190205,24.4,24.5,24.4,24.5,71100
ASN,20190205,3.6,3.62,3.6,3.62,85400
ASP,20190205,3.4,3.4,3.36,3.4,1774200
ATP30,20190205,1.57,1.57,1.56,1.56,82100
AU,20190205,8.1,8.2,8.05,8.1,676700
AUCT,20190205,5.8,5.8,5.7,5.7,332600
AYUD,20190205,40,40.5,40,40,17800
B,20190205,0.44,0.55,0.44,0.54,26013800
B-WORK,20190205,10.8,10.8,10.8,10.8,366400
BA,20190205,12.2,12.3,12.1,12.1,461100
BAFS,20190205,34.25,34.25,34,34,237100
BANPU,20190205,17,17.1,16.8,17,17679300
BAY,20190205,38.75,38.75,38.25,38.5,69800
BBL,20190205,212,214,212,213,1436300
BCH,20190205,16.1,16.3,16.1,16.1,13710000
BCP,20190205,33.25,33.5,33,33.5,1650700
BCPG,20190205,16.8,16.9,16.7,16.8,1418900
BCT,20190205,49.75,49.75,47,47.5,22400
BDMS,20190205,23.8,24.1,23.5,23.8,33518700
BEAUTY,20190205,7.8,7.8,7.5,7.55,50725000
BEC,20190205,6.2,6.5,6.15,6.4,29231600
BEM,20190205,10.3,10.3,10.2,10.2,13213000
BFIT,20190205,20.6,21,20.4,20.8,150300
BGC,20190205,12.1,12.2,11.9,12.1,3439500
BGRIM,20190205,29.25,29.5,29,29.25,5524500
BGT,20190205,1,1.05,1,1.05,970300
BH,20190205,186.5,187.5,186,186,263700
BIG,20190205,1.4,1.43,1.38,1.43,4505800
BIZ,20190205,2.5,2.52,2.48,2.48,132400
