<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CCP,20190619,0.36,0.37,0.36,0.36,1642900
CEN,20190619,0.99,1.01,0.97,0.97,725900
CENTEL,20190619,36.25,36.5,35.75,36.25,10892200
CFRESH,20190619,3.14,3.16,3.1,3.12,220500
CGD,20190619,1.08,1.18,1.08,1.1,25593700
CGH,20190619,0.92,0.93,0.91,0.93,1865300
CHAYO,20190619,4.58,4.62,4.5,4.6,3842800
CHEWA,20190619,0.84,0.84,0.83,0.83,3374200
CHG,20190619,2.3,2.32,2.14,2.2,146529900
CHO,20190619,1.05,1.06,1.04,1.05,4259800
CHOTI,20190619,101.5,101.5,101.5,101.5,500
CHOW,20190619,2.28,2.32,2.28,2.28,271400
CI,20190619,1.26,1.27,1.26,1.27,220900
CIG,20190619,0.27,0.27,0.26,0.26,664800
CIMBT,20190619,0.74,0.74,0.72,0.73,1546900
CITY,20190619,2.24,2.26,2.24,2.26,34300
CK,20190619,29,29.5,28.75,29,19346100
CKP,20190619,6.75,6.85,6.75,6.8,33767400
CM,20190619,3.8,3.8,3.66,3.68,165100
CMAN,20190619,2.44,2.48,2.44,2.44,158100
CMC,20190619,1.41,1.44,1.4,1.41,2126700
CMO,20190619,1.52,1.54,1.51,1.53,1084900
CMR,20190619,2.34,2.34,2.32,2.32,14400
CNS,20190619,1.97,2,1.92,1.98,186900
CNT,20190619,1.99,2.02,1.97,1.99,218000
COL,20190619,22.8,23.4,22.8,22.8,403600
COLOR,20190619,1.29,1.29,1.28,1.29,623800
COM7,20190619,22.9,22.9,22.3,22.3,9976900
COMAN,20190619,3.4,3.46,3.38,3.4,45900
COTTO,20190619,2.06,2.08,2.04,2.06,169900
CPALL,20190619,84.75,84.75,83.75,84.25,33983500
CPF,20190619,28.75,28.75,28.25,28.5,37077900
CPI,20190619,1.48,1.49,1.45,1.45,714100
CPL,20190619,1.49,1.5,1.48,1.5,339600
CPN,20190619,76,76.5,75.5,76.5,9406000
CPNCG,20190619,15.1,15.1,15,15.1,146800
CPNREIT,20190619,29.75,30,29.75,29.75,1232400
CPR,20190619,5.2,5.25,5.1,5.2,116600
CPT,20190619,1.2,1.21,1.19,1.2,3852500
CPTGF,20190619,13.4,13.4,13.4,13.4,14300
CRANE,20190619,2.12,2.12,2.08,2.08,88600
CRD,20190619,1.01,1.01,1,1.01,31700
CRYSTAL,20190619,9.05,9.1,9,9.1,40400
CSC,20190619,48.75,51.75,48.5,50,27400
CSP,20190619,1.05,1.05,1.02,1.02,38600
CSS,20190619,1.82,1.82,1.79,1.8,2653300
CTARAF,20190619,5.25,5.25,5.15,5.25,1157200
CTW,20190619,7.95,8.1,7.95,8.05,120700
CWT,20190619,3.04,3.04,3,3.02,264700
D,20190619,6.85,7,6.85,7,93800
DCC,20190619,1.99,2.02,1.98,1.99,2767000
DCON,20190619,0.41,0.42,0.4,0.41,3383700
DCORP,20190619,0.67,0.69,0.64,0.64,3561100
DDD,20190619,25.25,27,25.25,26.5,3824300
DELTA,20190619,64.25,67.75,64.25,66.75,1811600
DEMCO,20190619,3.4,3.4,3.34,3.36,2841900
DIF,20190619,16.3,16.4,16.2,16.3,21891300
DIMET,20190619,0.72,0.73,0.7,0.71,176600
DOD,20190619,10.3,10.7,10.1,10.5,3789200
DREIT,20190619,6.05,6.05,6,6.05,181700
DRT,20190619,6,6,5.95,5.95,318400
DTAC,20190619,52.25,52.25,50.5,50.5,16331200
DTC,20190619,10.1,10.1,9.9,9.95,702800
EA,20190619,54.25,54.75,54,54.75,23968000
EASON,20190619,2.04,2.06,2.02,2.06,68900
EASTW,20190619,12.3,12.5,12.3,12.4,1860200
ECF,20190619,2.4,2.46,2.38,2.44,3417400
ECL,20190619,1.59,1.6,1.58,1.6,2605500
EE,20190619,0.53,0.55,0.52,0.54,3322600
EFORL,20190619,0.04,0.05,0.04,0.05,5810300
EGATIF,20190619,12.6,12.7,12.5,12.6,1531200
EGCO,20190619,326,328,319,319,1594100
EIC,20190619,0.04,0.05,0.04,0.04,8281600
EKH,20190619,6.7,6.75,6.7,6.7,1059800
EMC,20190619,0.28,0.28,0.27,0.28,9476500
EPCO,20190619,3.24,3.26,3.2,3.2,833800
EPG,20190619,5.8,5.9,5.75,5.8,7382700
ERW,20190619,6.55,6.75,6.5,6.6,15134100
ERWPF,20190619,5.4,5.45,5.4,5.4,13900
ESSO,20190619,10.2,10.4,10.2,10.3,23476600
ESTAR,20190619,0.51,0.51,0.5,0.51,299800
ETE,20190619,1.19,1.2,1.17,1.17,395100
EVER,20190619,0.44,0.46,0.44,0.46,9114700
F&D,20190619,17.6,17.6,17.6,17.6,9400
FANCY,20190619,0.56,0.57,0.55,0.55,2658600
FC,20190619,0.3,0.31,0.3,0.31,6400
FLOYD,20190619,1.79,1.79,1.75,1.77,183900
FMT,20190619,24.4,24.5,24.2,24.2,14400
FN,20190619,1.73,1.75,1.71,1.72,4244200
FNS,20190619,3.46,3.46,3.36,3.36,71700
FORTH,20190619,6,6.05,5.8,5.9,426400
FPI,20190619,2.76,2.8,2.74,2.74,330900
FPT,20190619,18.4,18.5,18,18.3,599100
FSMART,20190619,7,7.15,7,7.05,1607400
FSS,20190619,1.81,1.88,1.79,1.81,480100
FTE,20190619,2.28,2.28,2.26,2.26,260200
FTREIT,20190619,15.2,15.2,15,15.2,945300
FUTUREPF,20190619,26.25,27,26.25,27,212500
FVC,20190619,0.63,0.64,0.6,0.6,6012300
GAHREIT,20190619,9.25,9.25,9.2,9.2,34500
GBX,20190619,0.57,0.6,0.57,0.57,3847200
GC,20190619,5.2,5.2,5.2,5.2,77500
GCAP,20190619,2.3,2.32,2.28,2.28,797800
GEL,20190619,0.24,0.24,0.23,0.24,2752700
GENCO,20190619,0.7,0.7,0.69,0.69,1749900
GFPT,20190619,17,17.5,16.9,17.1,7142600
GGC,20190619,11.9,12.1,11.8,11.9,5865500
GIFT,20190619,3.38,3.38,3.32,3.38,172000
GJS,20190619,0.13,0.14,0.13,0.13,1837000
GL,20190619,6.7,7.3,6.7,7.2,25242900
GLAND,20190619,2.9,2.92,2.8,2.8,388600
GLANDRT,20190619,13.3,13.3,13.3,13.3,426900
GLOBAL,20190619,17.9,18,17.6,17.8,6162900
GLOW,20190619,85.75,87,85.25,87,2690200
GOLD,20190619,8.4,8.45,8.4,8.4,600400
GPI,20190619,2.08,2.1,2.08,2.1,81700
GPSC,20190619,61,61.25,60.75,60.75,3445600
GRAMMY,20190619,9.5,9.5,9.45,9.5,16500
GRAND,20190619,0.81,0.83,0.81,0.83,1793600
GREEN,20190619,1.02,1.08,1.02,1.07,776200
GSC,20190619,1.03,1.06,1.03,1.04,814200
GTB,20190619,0.62,0.66,0.61,0.66,1214500
GULF,20190619,114.5,116,112.5,113.5,11819000
GUNKUL,20190619,3.26,3.28,3.22,3.24,57707000
GVREIT,20190619,16.7,16.7,16.5,16.6,955900
HANA,20190619,26,26.5,25.75,26.25,4936100
HARN,20190619,2.32,2.32,2.3,2.3,527800
HFT,20190619,2.8,2.82,2.8,2.8,381800
HMPRO,20190619,17.6,17.9,17.5,17.7,36613400
HPF,20190619,5,5.05,5,5,5104700
HPT,20190619,0.76,0.78,0.76,0.78,219500
HREIT,20190619,9.1,9.1,8.95,8.95,3224700
HTC,20190619,20.3,20.5,20.2,20.2,352500
HTECH,20190619,3.72,3.78,3.7,3.72,1195300
HUMAN,20190619,7.8,7.8,7.65,7.8,562800
HYDRO,20190619,0.65,0.65,0.6,0.62,710300
ICHI,20190619,5.2,5.3,5.2,5.25,4692300
ICN,20190619,1.91,1.93,1.9,1.9,139500
IFS,20190619,3.32,3.32,3.26,3.26,120400
IHL,20190619,5.35,5.45,5.35,5.35,832000
III,20190619,5.85,6.05,5.85,5.95,3710900
ILINK,20190619,5.35,5.4,5.35,5.4,142000
IMPACT,20190619,24.4,24.6,24.3,24.5,975200
INET,20190619,3.12,3.18,3.12,3.18,261100
INGRS,20190619,0.65,0.67,0.65,0.66,4595800
INOX,20190619,0.84,0.84,0.83,0.84,26800
INSURE,20190619,29,29,29,29,200
INTUCH,20190619,59.75,60.25,59.5,59.5,17088900
IRC,20190619,17.7,17.8,17.6,17.6,4400
IRCP,20190619,0.77,0.78,0.76,0.78,645100
IRPC,20190619,4.84,5.05,4.82,5,267501700
IT,20190619,2.6,2.6,2.58,2.58,52400
ITD,20190619,2.36,2.44,2.36,2.44,57599100
ITEL,20190619,3.08,3.12,3.08,3.08,266800
IVL,20190619,48,48.75,47.75,48.25,22943100
J,20190619,0.98,0.98,0.97,0.98,238900
JAS,20190619,6.75,6.8,6.6,6.7,37809200
JASIF,20190619,10.5,10.5,10.4,10.5,7884000
JCK,20190619,1.37,1.39,1.37,1.38,351700
JCKH,20190619,0.7,0.76,0.68,0.71,1325200
JCT,20190619,88.25,88.25,88,88,600
JKN,20190619,8.8,8.95,8.75,8.75,9449900
JMART,20190619,9.1,9.3,9.05,9.05,4454500
JMT,20190619,16.9,17.1,16.7,16.7,9262700
JSP,20190619,0.4,0.43,0.4,0.41,8862600
JTS,20190619,1.4,1.4,1.37,1.37,75000
JUBILE,20190619,15.8,15.9,15.7,15.7,140400
JUTHA,20190619,0.78,0.88,0.78,0.83,273300
JWD,20190619,8.6,8.75,8.6,8.7,6706400
K,20190619,1.49,1.53,1.48,1.53,287300
KAMART,20190619,5.25,5.3,5.15,5.2,2781400
KASET,20190619,1.9,1.91,1.85,1.89,40700
KBANK,20190619,191.5,193,191,192.5,7222300
KBS,20190619,3.96,4.16,3.96,4.08,42600
KCAR,20190619,11.7,11.7,11.5,11.6,58600
KCE,20190619,18.6,19.2,18.5,19.2,29280800
KCM,20190619,0.97,1.01,0.94,0.95,5877400
KGI,20190619,4.6,4.68,4.6,4.68,6820500
KIAT,20190619,0.41,0.42,0.4,0.41,1822900
KKC,20190619,1.04,1.05,1.04,1.05,2000
KKP,20190619,68.25,69,68,68.75,8030500
KOOL,20190619,1.24,1.24,1.23,1.23,1210900
KPNPF,20190619,9,9,9,9,242000
KSL,20190619,2.92,2.94,2.86,2.88,1023400
KTB,20190619,19.4,19.5,19.3,19.5,22553500
KTC,20190619,43.25,44.5,42.75,44,26242400
KTIS,20190619,5.55,5.6,5.5,5.6,7900
KWG,20190619,2.04,2.04,1.99,2,750100
KWM,20190619,1.08,1.1,1.08,1.08,498200
KYE,20190619,393,394,392,393,3700
L&E,20190619,2.5,2.68,2.5,2.68,27700
LALIN,20190619,5.5,5.5,5.4,5.45,792800
LANNA,20190619,11.3,11.4,11.1,11.2,207300
LDC,20190619,1.01,1.02,1,1.01,99900
LEE,20190619,2.34,2.36,2.32,2.34,113000
LH,20190619,11,11.1,10.9,11.1,84812800
LHFG,20190619,1.48,1.5,1.48,1.49,1620000
LHHOTEL,20190619,18.7,18.8,18.7,18.8,345400
LHK,20190619,3.76,3.84,3.74,3.8,1772200
LHPF,20190619,8.7,8.75,8.7,8.75,305900
LHSC,20190619,18.8,18.8,18.7,18.8,80200
LIT,20190619,5.4,5.45,5.35,5.35,305100
LOXLEY,20190619,2.06,2.16,2.06,2.1,8567000
LPH,20190619,5.25,5.3,5.25,5.3,275600
LPN,20190619,7.25,7.35,7.2,7.25,4977200
LRH,20190619,49,49.75,47.25,49.75,4300
LST,20190619,4.7,4.7,4.62,4.64,190900
LTX,20190619,96.5,98.5,96.5,96.75,62100
LUXF,20190619,8.9,8.9,8.9,8.9,2000
M,20190619,74,74.25,73,73.75,301100
M-CHAI,20190619,180.5,183,180.5,180.5,4600
M-II,20190619,8.75,8.75,8.75,8.75,1800
M-PAT,20190619,8,8,7.9,7.95,32500
M-STOR,20190619,7.25,7.4,7.25,7.4,26200
MACO,20190619,1.51,1.51,1.49,1.51,11883300
MAJOR,20190619,29.75,30.75,29.75,30.25,4096800
MAKRO,20190619,34.25,36.25,34.25,35.5,4478100
MALEE,20190619,7.75,7.8,7.65,7.7,826600
MATCH,20190619,2.02,2.02,1.98,2,366500
MATI,20190619,5,5.2,5,5.15,17200
MAX,20190619,0.02,0.02,0.01,0.02,5424700
MBAX,20190619,3.96,3.96,3.94,3.96,86400
MBK,20190619,22.3,22.9,22.3,22.7,6188400
MBKET,20190619,8.5,8.65,8.5,8.65,149300
MC,20190619,7.6,7.7,7.55,7.6,4534000
MCOT,20190619,10.2,10.4,10.2,10.4,77100
MCS,20190619,7.55,7.55,7.45,7.5,973000
MDX,20190619,4.18,4.3,4.14,4.16,1664500
MEGA,20190619,36.5,38.25,36.25,37.25,3635200
META,20190619,1.4,1.41,1.39,1.4,334200
METCO,20190619,180,180,178.5,179.5,400
MFC,20190619,17.9,18.1,17.9,18,109800
MFEC,20190619,3.78,3.78,3.68,3.74,404300
MGT,20190619,1.92,1.93,1.85,1.86,508400
MIDA,20190619,0.6,0.62,0.6,0.61,797100
MILL,20190619,0.9,0.91,0.9,0.9,235100
MINT,20190619,39.5,39.75,39.25,39.75,8406000
MIT,20190619,3.7,3.7,3.7,3.7,6000
MITSIB,20190619,2.48,2.52,2.44,2.44,15392200
MJD,20190619,3.36,3.42,3.32,3.4,177900
MJLF,20190619,12.6,12.7,12.6,12.7,14000
MK,20190619,3.34,3.36,3.34,3.36,292600
ML,20190619,1,1.01,1,1.01,113500
MM,20190619,2.92,2.98,2.9,2.96,9100
MODERN,20190619,3.24,3.26,3.22,3.26,804300
MONO,20190619,1.88,1.88,1.84,1.86,5408400
MONTRI,20190619,6.3,6.3,6.3,6.3,7000
MOONG,20190619,5.4,5.4,5.35,5.4,394700
MORE,20190619,0.16,0.16,0.15,0.15,1950800
MPG,20190619,0.62,0.62,0.61,0.61,382000
MPIC,20190619,1.41,1.53,1.41,1.45,31000
MSC,20190619,7.65,7.7,7.55,7.65,135600
MTC,20190619,56.75,57.25,56.25,56.5,9723000
MTI,20190619,93.5,96.75,93,94.5,8300
MVP,20190619,1.9,1.94,1.84,1.94,800700
NCH,20190619,1.01,1.02,1.01,1.02,58800
NCL,20190619,1.33,1.33,1.3,1.32,19300
NDR,20190619,1.95,1.99,1.8,1.89,4791600
NEP,20190619,0.29,0.29,0.29,0.29,100
NER,20190619,2.56,2.58,2.54,2.56,21488800
NETBAY,20190619,30.5,32,30.5,31.5,558100
NEWS,20190619,0.01,0.02,0.01,0.01,5607100
NEX,20190619,3.26,3.28,3.24,3.28,145700
NINE,20190619,2.08,2.08,2.04,2.06,75300
NKI,20190619,60,60,60,60,700
NNCL,20190619,1.75,1.77,1.74,1.75,458500
NOBLE,20190619,18.9,19,18.8,18.8,206500
NOK,20190619,2.38,2.46,2.38,2.42,751600
NPK,20190619,27,27,27,27,200
NPPG,20190619,1.06,1.12,1.06,1.1,17831400
NSI,20190619,68.75,69.75,68,69.75,1600
NTV,20190619,52.25,52.5,52.25,52.5,8500
NUSA,20190619,0.39,0.4,0.39,0.39,538500
NVD,20190619,2.98,3.2,2.98,3.12,935500
NWR,20190619,0.82,0.85,0.82,0.83,19941100
NYT,20190619,4.94,4.94,4.9,4.92,1332100
OCC,20190619,14,14,14,14,5100
OCEAN,20190619,1.26,1.27,1.25,1.25,799500
OGC,20190619,34,34,34,34,200
OHTL,20190619,468,468,468,468,50
OISHI,20190619,104,109.5,103.5,109.5,32000
ORI,20190619,7.6,7.75,7.6,7.7,22569300
OSP,20190619,35.5,36,34.75,35.25,28919400
OTO,20190619,2.42,2.6,2.42,2.54,1534200
PACE,20190619,0.2,0.21,0.19,0.19,4199100
PAF,20190619,0.85,0.88,0.85,0.85,822700
PAP,20190619,2.9,2.98,2.9,2.94,45500
PATO,20190619,12.6,12.9,12.6,12.9,62800
PB,20190619,61,61,60,60.75,85200
PCSGH,20190619,6.95,7,6.95,6.95,45300
PDG,20190619,2.92,2.94,2.9,2.9,30600
PDI,20190619,10.5,10.5,10.3,10.4,300000
PDJ,20190619,1.78,1.8,1.74,1.79,233600
PE,20190619,0.08,0.09,0.07,0.08,743600
PERM,20190619,1.39,1.47,1.35,1.35,14361100
PF,20190619,0.79,0.8,0.79,0.8,4157000
PG,20190619,5.85,5.95,5.85,5.95,800
PHOL,20190619,1.78,1.79,1.77,1.77,42500
PICO,20190619,4.22,4.22,4.2,4.2,2500
PIMO,20190619,1.49,1.49,1.43,1.43,10036500
PJW,20190619,1.73,1.76,1.72,1.75,1740600
PK,20190619,2.04,2.14,2.02,2.04,636800
PL,20190619,3.18,3.24,3.16,3.2,269800
PLANB,20190619,6.95,7.25,6.9,7.15,51978200
PLANET,20190619,1.5,1.5,1.48,1.48,37400
PLAT,20190619,6.05,6.2,6,6,1224000
PLE,20190619,1.13,1.14,1.13,1.14,4427900
PM,20190619,9.05,9.2,9.05,9.1,684200
PMTA,20190619,8.5,8.55,8.5,8.55,700
POPF,20190619,13.2,13.3,13.2,13.3,140300
PORT,20190619,4.7,4.72,4.62,4.68,827900
POST,20190619,2.1,2.1,1.95,2.1,12900
PPF,20190619,11.7,11.7,11.6,11.7,14800
PPM,20190619,1.35,1.37,1.3,1.33,40300
PPP,20190619,2.9,3.02,2.9,3.02,95800
PPPM,20190619,2,2.08,2,2.02,1387600
PPS,20190619,0.75,0.79,0.75,0.78,6592700
PR9,20190619,11,11.1,10.8,10.9,1683100
PRAKIT,20190619,11.5,11.5,11.5,11.5,1000
PREB,20190619,10.5,10.5,10.4,10.4,254100
PRECHA,20190619,1.52,1.57,1.5,1.51,69200
PRG,20190619,12.8,12.8,12.8,12.8,5000
PRIN,20190619,1.61,1.61,1.6,1.61,35900
PRINC,20190619,4.34,4.38,4.26,4.34,221900
PRM,20190619,7.1,7.45,7.1,7.4,26480800
PROUD,20190619,1.57,1.62,1.57,1.62,329000
PSH,20190619,20.7,21.2,20.7,21.1,3926300
PSL,20190619,7.45,7.75,7.45,7.75,15725700
PSTC,20190619,0.64,0.65,0.64,0.64,11693800
PT,20190619,6.05,6.05,5.95,6,475300
PTG,20190619,17,18.2,16.9,18.1,72736800
PTL,20190619,15.5,15.7,15.3,15.5,957400
PTT,20190619,47.75,48.5,47.75,48,96102900
PTTEP,20190619,132.5,133,131.5,131.5,21256700
PTTGC,20190619,64,64.25,63.5,63.5,30251400
PYLON,20190619,6.6,6.6,6.5,6.6,768800
Q-CON,20190619,5.3,5.35,5.3,5.3,14600
QH,20190619,3.1,3.12,3.06,3.1,43851600
QHHR,20190619,8.8,8.85,8.8,8.85,158900
QHOP,20190619,3.64,3.66,3.54,3.56,24800
QHPF,20190619,13.8,13.8,13.6,13.7,1063200
QLT,20190619,3.84,3.86,3.84,3.86,7700
QTC,20190619,5.3,5.4,5.25,5.3,85700
RAM,20190619,165.5,167,163.5,166.5,10800
RATCH,20190619,64.5,64.75,64,64,6524700
RCI,20190619,3.5,3.5,3.48,3.5,105700
RCL,20190619,4.24,4.36,4.24,4.3,320800
RICHY,20190619,1.4,1.4,1.38,1.39,1037400
RJH,20190619,23.4,23.5,23.4,23.5,121300
RML,20190619,1.14,1.17,1.14,1.16,3829700
ROBINS,20190619,56.25,57.5,56,57,5775500
ROH,20190619,47.75,47.75,43.25,47,600
ROJNA,20190619,6.05,6.1,5.95,6,22213000
RP,20190619,2.44,2.44,2.4,2.44,1303100
RPC,20190619,0.57,0.58,0.57,0.57,1373500
RPH,20190619,5.3,5.3,5.15,5.25,499700
RS,20190619,17.6,17.9,17.5,17.8,12448500
RSP,20190619,3.52,3.66,3.48,3.64,2997600
RWI,20190619,1.48,1.49,1.47,1.48,90300
S,20190619,3.56,3.58,3.52,3.52,19913600
S11,20190619,7.7,7.85,7.7,7.7,142800
SAAM,20190619,1.31,1.32,1.29,1.3,277400
SABINA,20190619,25.5,26,25.5,25.75,565900
SALEE,20190619,1.01,1.05,1,1.03,1911800
SAM,20190619,0.51,0.52,0.5,0.5,981900
SAMART,20190619,8.65,8.85,8.55,8.55,14755900
SAMCO,20190619,1.61,1.62,1.6,1.61,115400
SAMTEL,20190619,10.5,10.5,10.2,10.3,280300
SANKO,20190619,1.02,1.04,1.01,1.02,186600
SAPPE,20190619,20,20,19.1,19.5,855400
SAT,20190619,18.2,18.5,18.2,18.3,365000
SAWAD,20190619,55,56.5,54.75,55.75,15190700
SBPF,20190619,2.74,3.04,2.7,3.04,2900
SC,20190619,2.94,2.94,2.9,2.92,1517200
SCB,20190619,134,136,133.5,135,15526000
SCC,20190619,466,468,464,468,4039000
SCCC,20190619,234,236,233,233,352400
SCG,20190619,4.3,4.36,4.3,4.32,5800
SCI,20190619,2.1,2.16,2.1,2.12,1267600
SCN,20190619,3.46,3.52,3.42,3.5,951300
SCP,20190619,7.55,7.6,7.55,7.6,309900
SDC,20190619,0.35,0.36,0.34,0.35,2243700
SE,20190619,1.88,1.91,1.88,1.9,51300
SE-ED,20190619,2.72,2.76,2.7,2.7,29300
SEAFCO,20190619,8.4,8.45,8.3,8.4,9416600
SEAOIL,20190619,5.8,5.8,5.7,5.75,836000
SELIC,20190619,2.9,3,2.9,2.94,645800
SENA,20190619,3.52,3.56,3.52,3.54,504900
SF,20190619,6.45,6.65,6.45,6.5,1382200
SGF,20190619,1.05,1.06,1.02,1.04,10091500
SGP,20190619,10.3,10.6,10.1,10.5,40253700
