<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190508,11.32,11.32,11.23,11.24,7200
BMSCG,20190508,8.26,8.26,8.15,8.15,54800
BMSCITH,20190508,12.6,12.6,12.54,12.54,586300
BSET100,20190508,10.74,10.74,10.69,10.69,103600
CHINA,20190508,5.6,5.6,5.5,5.52,181600
ECOMM,20190508,8.32,8.32,8.32,8.32,100
ENGY,20190508,6.52,6.52,6.47,6.47,1100
ESET50,20190508,6,6,6,6,500
GLD,20190508,1.74,1.74,1.73,1.73,45800
TDEX,20190508,10.94,10.94,10.88,10.9,409700
TGOLDETF,20190508,3.79,3.8,3.79,3.8,41700
2S,20190508,2.14,2.16,2.14,2.16,164400
7UP,20190508,0.27,0.27,0.26,0.27,1265300
A,20190508,6.3,6.3,6.3,6.3,15000
AAV,20190508,4.28,4.28,4.22,4.24,5457200
ABICO,20190508,4.4,4.4,4.3,4.3,3500
ABM,20190508,0.92,0.93,0.91,0.93,202400
ABPIF,20190508,5.9,5.95,5.85,5.85,773600
ACAP,20190508,3.88,3.88,3.8,3.84,776800
ACC,20190508,0.79,0.8,0.76,0.76,4043600
ADB,20190508,0.92,0.94,0.91,0.94,327200
ADVANC,20190508,188,190.5,187.5,189,4147600
AEC,20190508,0.48,0.49,0.47,0.49,1125900
AEONTS,20190508,195,195.5,191.5,193,726400
AF,20190508,0.68,0.68,0.65,0.68,21000
AGE,20190508,0.9,0.9,0.88,0.88,427300
AH,20190508,20.7,20.7,20,20,1419600
AHC,20190508,18.1,18.1,17.9,17.9,200
AIMIRT,20190508,12.1,12.1,11.9,11.9,584600
AIRA,20190508,1.42,1.44,1.4,1.4,2600
AIT,20190508,22,22.1,21.8,21.9,252600
AJ,20190508,9.8,9.8,9.8,9.8,18500
AJA,20190508,0.21,0.22,0.2,0.21,1898700
AKP,20190508,1.86,1.89,1.85,1.89,170600
AKR,20190508,0.83,0.83,0.81,0.81,1201100
ALL,20190508,4.94,5.2,4.82,4.82,269622200
ALLA,20190508,1.49,1.5,1.46,1.46,1011000
ALT,20190508,2.94,2.94,2.9,2.9,38900
ALUCON,20190508,171.5,171.5,171,171.5,1500
AMA,20190508,4.3,4.3,4.26,4.3,207100
AMANAH,20190508,1.67,1.68,1.66,1.66,1189200
AMARIN,20190508,5.15,5.15,5.1,5.15,36400
AMATA,20190508,22,22,21.4,21.9,15596300
AMATAR,20190508,11.7,11.8,11.7,11.8,2200
AMATAV,20190508,5.15,5.15,4.98,5.1,183000
AMC,20190508,1.77,1.78,1.76,1.78,190700
ANAN,20190508,3.7,3.76,3.68,3.68,10334700
AOT,20190508,68.25,68.75,68,68.25,13137200
AP,20190508,7.4,7.45,7.3,7.45,18824400
APCO,20190508,4,4,3.92,3.96,137200
APCS,20190508,4.76,4.76,4.72,4.74,16000
APEX,20190508,0.19,0.2,0.19,0.2,500500
APURE,20190508,1.29,1.29,1.27,1.29,111600
AQ,20190508,0.03,0.03,0.02,0.03,3747200
AQUA,20190508,0.53,0.53,0.52,0.52,5647700
ARIP,20190508,0.48,0.49,0.47,0.47,368100
ARROW,20190508,9,9,8.9,8.9,481200
AS,20190508,0.89,0.92,0.87,0.88,85100
ASAP,20190508,2.9,2.9,2.86,2.88,761000
ASEFA,20190508,5.15,5.25,5.1,5.2,131100
ASIA,20190508,7.6,7.7,7.6,7.7,25800
ASIAN,20190508,7.4,7.45,7.2,7.2,1915300
ASIMAR,20190508,1.99,2,1.97,1.97,71900
ASK,20190508,23.7,23.8,23.6,23.6,119700
ASN,20190508,3.8,3.8,3.8,3.8,23900
ASP,20190508,2.9,2.9,2.84,2.86,6671400
ATP30,20190508,1.39,1.39,1.37,1.38,148200
AU,20190508,9.05,9.05,8.8,8.9,1766600
AUCT,20190508,7.1,7.1,6.85,6.9,3069600
AYUD,20190508,42.5,42.75,42.5,42.5,33300
B,20190508,0.67,0.67,0.63,0.65,5812200
B-WORK,20190508,11.1,11.2,11.1,11.2,15300
BA,20190508,11.9,11.9,11.7,11.9,233000
BAFS,20190508,34.5,35,34.25,34.75,342200
BANPU,20190508,16,16.2,15.9,15.9,26522100
BAY,20190508,38,38.25,37.75,38.25,223200
BBL,20190508,205,207,204,207,3007300
BCH,20190508,18,18.1,17.7,18,14908200
BCP,20190508,32.25,32.5,31.75,32.5,3630200
BCPG,20190508,17.3,17.4,17.1,17.2,10152900
BCT,20190508,46,47,46,46,11900
BDMS,20190508,25.25,25.5,25,25.25,35713600
BEAUTY,20190508,6.5,6.5,6.1,6.1,160452600
BEC,20190508,8.5,8.95,8.25,8.9,28729200
BEM,20190508,11.1,11.2,10.8,10.9,63901900
BFIT,20190508,17.6,17.7,17.5,17.7,83800
BGC,20190508,11.9,11.9,11.6,11.7,241800
BGRIM,20190508,33,33.25,32,32.25,21997600
BGT,20190508,1.07,1.11,1.06,1.11,306700
BH,20190508,169,171,169,169.5,1175900
BIG,20190508,1.18,1.18,1.16,1.16,4343700
BIZ,20190508,2.72,2.72,2.7,2.7,89200
BJC,20190508,52,52,51.25,51.5,5766200
BJCHI,20190508,2.18,2.18,2.12,2.14,248800
BKD,20190508,2.9,2.9,2.9,2.9,181700
BKI,20190508,324,325,323,323,14100
BKKCP,20190508,12.7,12.8,12.7,12.8,6600
BLA,20190508,27.25,27.5,27,27,707600
BLAND,20190508,1.57,1.57,1.54,1.55,18563000
BM,20190508,2.8,2.8,2.76,2.78,26500
BOFFICE,20190508,14,14,13.9,13.9,25200
BOL,20190508,2.2,2.22,2.2,2.2,227200
BPP,20190508,22.3,22.4,22,22.1,9898900
BR,20190508,3.7,3.7,3.66,3.66,1075900
BROCK,20190508,1.98,2.02,1.98,2.02,152500
BROOK,20190508,0.46,0.47,0.45,0.46,2389000
BRR,20190508,6.15,6.15,6.1,6.15,29300
BRRGIF,20190508,10.1,10.1,10,10.1,44000
BSBM,20190508,0.91,0.91,0.9,0.9,128800
BSM,20190508,0.58,0.58,0.56,0.58,266100
BTS,20190508,11.6,11.8,11.5,11.8,40018600
BTSGIF,20190508,12.3,12.4,12.3,12.3,5368500
BTW,20190508,1.49,1.49,1.45,1.48,9000
BWG,20190508,1.04,1.05,1.03,1.04,14131900
CAZ,20190508,2.3,2.3,2.26,2.28,1992200
CBG,20190508,60,60.75,59.5,59.5,4002900
CCET,20190508,1.88,1.88,1.85,1.87,703100
CCP,20190508,0.35,0.35,0.34,0.35,608900
CEN,20190508,1.02,1.02,1.02,1.02,48600
CENTEL,20190508,41.25,41.5,40.5,40.75,6550400
CFRESH,20190508,3.82,3.84,3.8,3.84,35800
CGD,20190508,1.09,1.09,1.06,1.06,2353400
CGH,20190508,0.85,0.86,0.85,0.86,132200
CHAYO,20190508,4.4,4.4,4.28,4.32,4795300
CHEWA,20190508,1.1,1.11,1.09,1.1,803800
CHG,20190508,1.92,1.93,1.9,1.91,26752200
CHO,20190508,1.11,1.11,1,1.06,1998900
CHOTI,20190508,115,115.5,114,114,1800
CHOW,20190508,2.52,2.52,2.42,2.46,340600
CI,20190508,1.27,1.27,1.27,1.27,10000
CIG,20190508,0.26,0.28,0.26,0.27,847800
CIMBT,20190508,0.77,0.77,0.76,0.77,624300
CITY,20190508,2.3,2.3,2.26,2.3,22700
CK,20190508,26.5,26.75,26,26.5,11907500
CKP,20190508,5.95,5.95,5.65,5.7,145337500
CM,20190508,4.12,4.12,4.06,4.06,41100
CMAN,20190508,2.62,2.62,2.56,2.58,463900
CMC,20190508,1.57,1.57,1.55,1.55,3069200
CMO,20190508,1.58,1.58,1.55,1.56,723300
CMR,20190508,2.34,2.34,2.32,2.34,67800
CNS,20190508,1.79,1.81,1.79,1.81,77300
CNT,20190508,1.93,1.94,1.93,1.94,52500
COL,20190508,24.5,24.6,23.5,23.9,503500
COLOR,20190508,1.24,1.24,1.22,1.22,27600
COM7,20190508,19.3,19.5,19.1,19.4,6691400
COMAN,20190508,4.26,4.28,4.18,4.26,24900
COTTO,20190508,2.12,2.12,2.06,2.06,417700
CPALL,20190508,75.75,76.5,75.5,76,19454400
CPF,20190508,28,28,27.25,28,40523100
CPI,20190508,1.42,1.42,1.4,1.4,61100
CPL,20190508,2,2,1.97,1.98,7800
CPN,20190508,73.75,74,73,74,7946000
CPNCG,20190508,15,15.1,15,15,196600
CPNREIT,20190508,29.5,29.5,29.25,29.25,432400
CPR,20190508,5.05,5.1,5,5,179800
CPT,20190508,1.32,1.32,1.2,1.26,33290500
CPTGF,20190508,13,13,13,13,33300
CRANE,20190508,2.16,2.18,2.04,2.06,1038700
CRD,20190508,1,1,0.99,1,21100
CRYSTAL,20190508,9.3,9.3,9.3,9.3,6800
CSC,20190508,44.25,45.5,44.25,45,36500
CSP,20190508,1.15,1.19,1.15,1.19,101600
CSS,20190508,1.94,1.95,1.91,1.92,1382800
CTARAF,20190508,4.74,4.74,4.68,4.74,11100
CTW,20190508,7.9,7.9,7.8,7.9,96600
CWT,20190508,3.06,3.06,3,3.04,59200
D,20190508,7.2,7.2,6.75,6.85,1891300
DCC,20190508,2.08,2.1,2.04,2.1,5828800
DCON,20190508,0.46,0.46,0.45,0.45,1074200
DCORP,20190508,0.53,0.53,0.51,0.51,1469000
DDD,20190508,31,31,29.5,29.5,1643400
DELTA,20190508,74,74.5,73,74.25,515100
DEMCO,20190508,2.98,2.98,2.96,2.98,235200
DIF,20190508,16.1,16.3,16,16.3,17020400
DIGI,20190508,0.31,0.31,0.3,0.31,160300
DIMET,20190508,0.8,0.81,0.78,0.79,350500
DOD,20190508,10.3,10.4,10.1,10.3,1766600
DREIT,20190508,5.75,5.8,5.75,5.75,74700
DRT,20190508,5.65,5.7,5.55,5.55,434700
DTAC,20190508,51.25,51.75,50.5,51.25,6553900
DTC,20190508,10.8,10.8,10.7,10.8,17100
EA,20190508,57.5,57.75,54,54,58725800
EASON,20190508,2.14,2.18,2.1,2.1,258800
EASTW,20190508,11.6,11.6,11.4,11.4,1254900
ECF,20190508,2.38,2.4,2.32,2.4,6515500
ECL,20190508,1.61,1.62,1.57,1.58,3257500
EE,20190508,0.53,0.53,0.51,0.53,2276300
EFORL,20190508,0.05,0.06,0.05,0.05,12394300
EGATIF,20190508,11.9,11.9,11.8,11.9,739900
EGCO,20190508,296,298,295,296,640200
EIC,20190508,0.04,0.04,0.03,0.04,513000
EKH,20190508,5.85,5.95,5.85,5.95,1066200
EMC,20190508,0.27,0.28,0.26,0.26,11432800
EPCO,20190508,3.3,3.34,3.28,3.28,1201300
EPG,20190508,6.5,6.5,6.3,6.35,3126400
ERW,20190508,6.9,6.95,6.8,6.85,7421800
ERWPF,20190508,5.15,5.2,5.15,5.2,74300
ESSO,20190508,10.6,10.7,10.5,10.6,14470800
ESTAR,20190508,0.56,0.56,0.55,0.55,1536800
ETE,20190508,1.31,1.34,1.3,1.3,928700
EVER,20190508,0.55,0.55,0.54,0.54,6382000
FANCY,20190508,0.52,0.52,0.48,0.49,1954500
FC,20190508,0.33,0.35,0.33,0.34,803500
FLOYD,20190508,1.88,1.89,1.84,1.89,41100
FMT,20190508,24.1,24.2,24.1,24.1,18200
FN,20190508,1.98,1.98,1.93,1.93,2458900
FNS,20190508,3.52,3.52,3.5,3.5,9600
FOCUS,20190508,1.85,1.89,1.84,1.88,662900
FORTH,20190508,6,6,5.85,6,142800
FPI,20190508,2.26,2.28,2.24,2.28,64300
FPT,20190508,16.9,17,16.4,16.7,233400
FSMART,20190508,7.4,7.5,7.35,7.35,584200
FSS,20190508,1.77,1.78,1.77,1.78,1100
FTE,20190508,2.2,2.22,2.18,2.18,727500
FTREIT,20190508,13.6,13.7,13.5,13.6,125300
FUTUREPF,20190508,24,24.1,24,24.1,4300
FVC,20190508,0.71,0.73,0.71,0.71,796000
GAHREIT,20190508,9.2,9.2,9.2,9.2,21700
GBX,20190508,0.58,0.58,0.56,0.57,1077600
GC,20190508,5.15,5.15,5.1,5.15,100000
GCAP,20190508,2.74,2.74,2.58,2.6,9722600
GEL,20190508,0.27,0.27,0.26,0.26,1047800
GENCO,20190508,0.76,0.76,0.75,0.76,969800
GFPT,20190508,15.5,15.8,15.3,15.3,3840300
GGC,20190508,11.9,12.1,11.7,11.8,1386800
GIFT,20190508,3.78,3.78,3.68,3.68,165200
GJS,20190508,0.14,0.14,0.13,0.14,24478600
GL,20190508,7.45,7.5,7.15,7.15,4183600
GLAND,20190508,2.66,2.66,2.64,2.64,2800
GLANDRT,20190508,12.7,12.8,12.6,12.8,54700
GLOBAL,20190508,17.1,17.2,16.9,17.2,6164000
GLOW,20190508,90.25,90.5,90.25,90.25,2535700
GOLD,20190508,8.45,8.45,8.4,8.4,1317300
GPI,20190508,2.08,2.1,2.06,2.1,267600
GPSC,20190508,62.75,62.75,61.25,62,4990500
GRAMMY,20190508,8.25,8.4,8.15,8.4,22800
GRAND,20190508,0.92,0.92,0.89,0.9,2840400
GREEN,20190508,1.06,1.06,1.05,1.05,94000
GSC,20190508,1.38,1.38,1.29,1.29,1882500
GTB,20190508,0.6,0.6,0.58,0.59,113800
GULF,20190508,106,106,104.5,105.5,5503300
GUNKUL,20190508,2.88,2.88,2.8,2.8,26063800
GVREIT,20190508,15.9,15.9,15.8,15.8,393700
GYT,20190508,348,348,348,348,300
HANA,20190508,31.25,31.25,30.75,31,2034200
HARN,20190508,2.34,2.36,2.32,2.36,251200
HFT,20190508,2.92,2.94,2.92,2.94,135500
HMPRO,20190508,15.8,15.9,15.7,15.8,22758100
HPF,20190508,5.2,5.25,5.2,5.25,248100
HPT,20190508,0.95,0.95,0.89,0.92,650500
HREIT,20190508,7.85,8.05,7.85,8,3322500
HTC,20190508,14.4,14.7,14.3,14.3,173400
HTECH,20190508,4.8,4.8,4.68,4.68,1192200
HUMAN,20190508,8.2,8.2,8.05,8.1,2358100
HYDRO,20190508,0.41,0.41,0.39,0.4,434800
ICC,20190508,40.25,40.25,40.25,40.25,1000
ICHI,20190508,3.92,3.92,3.84,3.86,1050100
ICN,20190508,1.97,1.97,1.93,1.93,107300
IFS,20190508,2.98,3,2.98,2.98,125100
IHL,20190508,6.5,6.5,6.3,6.35,376000
III,20190508,6.05,6.05,5.8,5.8,6780500
ILINK,20190508,5.45,5.5,5.4,5.4,937300
IMPACT,20190508,23.5,23.7,23.5,23.6,71600
INET,20190508,3.3,3.32,3.28,3.3,158100
INGRS,20190508,0.68,0.68,0.66,0.67,516200
INOX,20190508,0.9,0.91,0.9,0.91,64500
INSURE,20190508,24.6,24.6,24.6,24.6,500
INTUCH,20190508,57.25,58.75,57.25,58.5,8694700
IRC,20190508,18.6,18.7,18.5,18.7,2800
IRCP,20190508,0.77,0.78,0.76,0.76,145800
IRPC,20190508,5.4,5.4,5.25,5.25,201096500
IT,20190508,2.62,2.66,2.6,2.62,292400
ITD,20190508,2.28,2.3,2.24,2.24,15524300
ITEL,20190508,3.28,3.3,3.22,3.22,635100
IVL,20190508,47,48.25,46.75,47.75,41325500
J,20190508,1.04,1.05,1.03,1.05,30600
JAS,20190508,5.45,5.55,5.45,5.45,19674800
JASIF,20190508,10.1,10.2,10,10.1,55577300
JCK,20190508,1.6,1.61,1.56,1.59,375100
JCKH,20190508,0.78,0.78,0.74,0.75,366400
JCT,20190508,87.75,87.75,87.75,87.75,100
JKN,20190508,8.4,8.45,8.15,8.15,2034600
JMART,20190508,9.45,9.45,9.15,9.2,2857100
JMT,20190508,15.4,15.4,14.7,14.8,6147000
JSP,20190508,0.41,0.42,0.39,0.39,8012500
JTS,20190508,1.36,1.38,1.36,1.36,58600
JUBILE,20190508,14.5,14.6,14.5,14.6,172500
JUTHA,20190508,0.63,0.63,0.63,0.63,3000
JWD,20190508,8.35,8.45,8.15,8.2,1237200
K,20190508,1.79,1.79,1.75,1.75,107100
KAMART,20190508,4.06,4.06,3.96,3.98,1106400
KASET,20190508,1.93,1.93,1.9,1.91,19800
KBANK,20190508,190,190,188,188.5,5981900
KBS,20190508,4.06,4.08,4.04,4.08,134300
KCAR,20190508,11.5,11.6,11.5,11.5,30800
KCE,20190508,24.6,24.6,24.2,24.3,4565800
KCM,20190508,1,1,0.96,0.98,371300
KDH,20190508,95,95,95,95,300
KGI,20190508,4.34,4.36,4.34,4.34,8015700
KIAT,20190508,0.43,0.44,0.43,0.43,936300
