<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190705,11.49,11.5,11.47,11.5,3900
BMSCG,20190705,8.64,8.64,8.57,8.64,18500
BMSCITH,20190705,13,13.03,12.95,13.03,1043000
BSET100,20190705,11.12,11.18,11.1,11.18,29700
CHINA,20190705,5.6,5.6,5.58,5.6,23400
ENY,20190705,7.65,7.65,7.65,7.65,600
GLD,20190705,1.82,1.82,1.81,1.81,22800
TDEX,20190705,11.37,11.37,11.26,11.32,115400
TGOLDETF,20190705,4.01,4.01,4,4.01,15600
2S,20190705,2.24,2.24,2.2,2.2,70400
7UP,20190705,0.29,0.29,0.28,0.28,782800
A,20190705,6.3,6.3,6.3,6.3,12900
A5,20190705,1.5,1.56,1.45,1.48,871700
AAV,20190705,4,4.02,3.98,4,12097400
ABICO,20190705,4.44,4.44,4.4,4.4,23000
ABM,20190705,0.87,0.88,0.87,0.88,410700
ABPIF,20190705,6.45,6.45,6.35,6.4,274600
ACAP,20190705,2.84,2.9,2.84,2.86,798200
ACC,20190705,0.67,0.68,0.67,0.68,163600
ACG,20190705,1.51,1.54,1.5,1.5,6155100
ADB,20190705,0.79,0.79,0.78,0.79,256000
ADVANC,20190705,211,212,207,211,7217800
AEC,20190705,0.58,0.58,0.57,0.57,77900
AEONTS,20190705,217,229,217,229,1271700
AF,20190705,0.68,0.68,0.68,0.68,30400
AGE,20190705,1.07,1.07,1.06,1.06,857900
AH,20190705,19.6,19.7,19.3,19.4,385000
AHC,20190705,15.3,15.5,15.3,15.5,62800
AI,20190705,1.51,1.51,1.49,1.49,4533300
AIE,20190705,0.59,0.59,0.58,0.58,4117600
AIMIRT,20190705,13.6,13.7,13.5,13.7,194000
AIRA,20190705,1.3,1.34,1.3,1.33,36800
AIT,20190705,22.4,22.7,22.4,22.7,276700
AJ,20190705,8.8,8.85,8.8,8.85,18600
AJA,20190705,0.21,0.22,0.2,0.21,3909200
AKP,20190705,1.57,1.6,1.57,1.58,257000
AKR,20190705,0.81,0.84,0.81,0.82,1750400
ALL,20190705,4.34,4.34,4.28,4.34,1056400
ALLA,20190705,1.37,1.38,1.36,1.36,873900
ALT,20190705,2.98,3,2.92,2.94,123200
ALUCON,20190705,174,174,174,174,400
AMA,20190705,6.55,6.9,6.55,6.85,3122200
AMANAH,20190705,2.3,2.4,2.24,2.4,25745800
AMARIN,20190705,5,5,5,5,5300
AMATA,20190705,23.9,24.1,23.7,24,7464500
AMATAR,20190705,12.5,12.6,12.5,12.6,416700
AMATAV,20190705,5.05,5.1,5,5.05,104300
AMC,20190705,1.77,1.81,1.75,1.81,156600
ANAN,20190705,3.98,4.02,3.94,4,18205500
AOT,20190705,74.75,75,74.5,74.75,14766200
AP,20190705,8.1,8.15,8.05,8.15,8834500
APCO,20190705,3.74,3.74,3.7,3.74,109400
APCS,20190705,4.6,4.68,4.58,4.6,40900
APEX,20190705,0.18,0.18,0.18,0.18,2030000
APURE,20190705,1.33,1.34,1.31,1.34,34300
AQ,20190705,0.03,0.03,0.02,0.03,49420000
AQUA,20190705,0.52,0.53,0.52,0.53,1945300
ARIP,20190705,0.5,0.51,0.49,0.5,176700
ARROW,20190705,8.35,8.45,8.35,8.45,65500
AS,20190705,0.75,0.75,0.7,0.73,222800
ASAP,20190705,2.7,2.72,2.68,2.7,454400
ASEFA,20190705,4.94,4.98,4.9,4.94,36900
ASIA,20190705,7,7.25,7,7.15,11200
ASIAN,20190705,7.25,7.3,7.2,7.3,404100
ASIMAR,20190705,1.9,1.99,1.88,1.92,1376300
ASK,20190705,23.9,24.1,23.8,24.1,220400
ASN,20190705,4.86,5.45,4.32,5.25,371600
ASP,20190705,2.78,2.8,2.76,2.8,3049300
ATP30,20190705,1.39,1.39,1.37,1.37,209700
AU,20190705,13.5,13.7,13.4,13.5,1182300
AUCT,20190705,7.3,7.4,7.15,7.35,3680300
AYUD,20190705,41.75,41.75,41.25,41.25,1400
B,20190705,0.52,0.52,0.5,0.51,990800
B-WORK,20190705,12.5,12.6,12.5,12.6,50600
B52,20190705,0.28,0.28,0.26,0.27,479700
BA,20190705,11.5,11.5,11.3,11.4,976200
BAFS,20190705,36,36,35.5,35.75,110200
BANPU,20190705,14.5,14.8,14.5,14.6,43175900
BAY,20190705,38,38.5,38,38,148400
BBL,20190705,196.5,197,196,197,2076400
BCH,20190705,16.3,16.3,16.1,16.2,5105400
BCP,20190705,30.75,31,30.5,31,1788000
BCPG,20190705,19.4,19.5,18.6,19.2,70117000
BCT,20190705,47.5,48,47.25,47.75,4400
BDMS,20190705,25.75,26,25.5,25.75,13496100
BEAUTY,20190705,3.96,3.98,3.92,3.96,32403500
BEC,20190705,9.05,9.05,8.9,9.05,4687700
BEM,20190705,11.4,11.4,11.3,11.3,14515400
BFIT,20190705,17.8,18.2,17.8,18.2,449400
BGC,20190705,12.8,13.2,12.8,13.2,6778400
BGRIM,20190705,35.25,36,34.5,36,19316500
BGT,20190705,0.99,1.01,0.98,0.99,432700
BH,20190705,170.5,171.5,169.5,171.5,1270800
BIG,20190705,1.09,1.09,1.06,1.08,3973600
BIZ,20190705,2.6,2.6,2.58,2.58,52000
BJC,20190705,49.25,50.25,49.25,49.75,3450200
BJCHI,20190705,2.54,2.58,2.52,2.54,904900
BKD,20190705,2.86,2.86,2.84,2.84,144200
BKI,20190705,333,338,333,338,8000
BKKCP,20190705,13.2,13.4,13.2,13.4,222100
BLA,20190705,26.25,26.25,26,26.25,937100
BLAND,20190705,1.74,1.75,1.73,1.75,9194900
BLISS,20190705,0.15,0.15,0.14,0.14,134602400
BM,20190705,2.06,2.08,2.06,2.08,32700
BOFFICE,20190705,16.4,16.6,16.3,16.6,477000
BOL,20190705,2.54,2.56,2.52,2.56,278300
BPP,20190705,22,22.3,21.9,22.1,8686200
BR,20190705,3.02,3.02,3,3,1521500
BROCK,20190705,2.08,2.12,2.02,2.06,10300
BROOK,20190705,0.5,0.51,0.5,0.51,1199400
BRR,20190705,6.15,6.15,6.05,6.1,112100
BRRGIF,20190705,9.65,9.65,9.65,9.65,186700
BSBM,20190705,0.9,0.9,0.89,0.9,33200
BSM,20190705,0.45,0.46,0.45,0.46,236000
BTNC,20190705,17.8,17.8,17.8,17.8,100
BTS,20190705,12.5,12.7,12.3,12.6,50790600
BTSGIF,20190705,11,11.1,10.9,11.1,10125000
BTW,20190705,1.46,1.46,1.4,1.46,135700
BUI,20190705,13.4,13.4,13,13.3,27900
BWG,20190705,0.9,0.93,0.9,0.91,6923700
CAZ,20190705,2.36,2.42,2.36,2.38,743700
CBG,20190705,72.75,73.5,72.25,72.25,3027300
CCET,20190705,1.77,1.78,1.76,1.77,534600
CCP,20190705,0.38,0.38,0.37,0.38,2060400
CEN,20190705,0.99,0.99,0.99,0.99,27100
CENTEL,20190705,35.75,36,35.25,35.75,1907300
CFRESH,20190705,3.02,3.06,3,3.04,100000
CGD,20190705,1.06,1.06,1.05,1.06,95800
CGH,20190705,0.94,0.94,0.93,0.94,81400
CHAYO,20190705,4.76,4.88,4.76,4.84,1312600
CHEWA,20190705,0.8,0.81,0.8,0.81,3492100
CHG,20190705,2.24,2.3,2.24,2.28,59161600
CHO,20190705,0.92,0.92,0.91,0.91,361300
CHOW,20190705,2.24,2.26,2.22,2.24,126400
CHUO,20190705,0.27,0.27,0.23,0.24,5222800
CI,20190705,1.28,1.29,1.28,1.28,17600
CIG,20190705,0.25,0.26,0.25,0.25,237200
CIMBT,20190705,0.72,0.73,0.71,0.71,344200
CITY,20190705,2.26,2.26,2.26,2.26,11100
CK,20190705,28.75,29.25,28.5,29,5573200
CKP,20190705,7.1,7.1,6.95,7.05,68568800
CM,20190705,3.7,3.72,3.7,3.7,71000
CMAN,20190705,2.36,2.5,2.34,2.48,8413800
CMC,20190705,1.39,1.39,1.37,1.37,398100
CMO,20190705,1.42,1.44,1.41,1.44,222600
CMR,20190705,2.32,2.32,2.3,2.32,152300
CNS,20190705,1.78,1.8,1.78,1.79,43000
CNT,20190705,1.96,1.98,1.96,1.98,21400
COL,20190705,22.4,22.8,22.4,22.6,70900
COM7,20190705,22,22.3,21.9,22,5440200
COMAN,20190705,3.12,3.22,3.12,3.2,105200
COTTO,20190705,2.04,2.06,2.04,2.06,218300
CPALL,20190705,85.5,86.5,85.5,86.5,13490000
CPF,20190705,29.5,30,29.25,30,31075000
CPH,20190705,5.25,5.3,5,5.05,132200
CPI,20190705,1.44,1.45,1.44,1.45,53000
CPL,20190705,1.45,1.47,1.45,1.45,4000
CPN,20190705,74.25,75,74,74.75,4818800
CPNCG,20190705,15.6,15.7,15.5,15.7,549600
