<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BAFS,20190715,35.5,35.75,35.25,35.75,111600
BANPU,20190715,14.5,14.6,14.4,14.6,20106000
BAT-3K,20190715,220,220,220,220,200
BAY,20190715,38,38.5,38,38.25,258700
BBL,20190715,197,197,195.5,195.5,1772900
BCH,20190715,15.8,15.8,14.7,15,41641100
BCP,20190715,31.5,31.75,31,31,2268800
BCPG,20190715,19.2,19.2,19,19.1,4070800
BCT,20190715,46.75,47.25,45.25,47,17600
BDMS,20190715,24.8,24.9,24.5,24.5,31653700
BEAUTY,20190715,3.98,4,3.94,3.94,41277100
BEC,20190715,9.95,10.3,9.95,10.1,21200300
BEM,20190715,10.5,10.6,10.2,10.3,165901600
BFIT,20190715,17.9,18,17.8,18,71500
BGC,20190715,13.6,13.7,13.4,13.5,5094900
BGRIM,20190715,36,36.25,35.75,36,2518300
BGT,20190715,1.01,1.02,1,1.02,147900
BH,20190715,172.5,174.5,171,171,702100
BIG,20190715,1.08,1.09,1.06,1.08,1920600
BIZ,20190715,2.58,2.64,2.58,2.58,125800
BJC,20190715,50.75,51,49.75,50,5742500
BJCHI,20190715,2.58,2.6,2.54,2.6,319600
BKD,20190715,2.88,2.88,2.86,2.86,144000
BKI,20190715,333,333,330,330,11000
BKKCP,20190715,13.4,13.5,13.4,13.4,42800
BLA,20190715,26.25,26.25,25.75,26.25,601400
BLAND,20190715,1.75,1.75,1.73,1.74,10064200
BLISS,20190715,0.15,0.15,0.13,0.14,41951100
BM,20190715,2.06,2.16,2.06,2.14,404500
BOFFICE,20190715,16.6,16.6,16.2,16.2,107900
BOL,20190715,2.74,2.76,2.64,2.64,500100
BPP,20190715,21.5,21.7,21.5,21.6,1777600
BR,20190715,3.4,3.4,3.32,3.34,1944000
BROCK,20190715,2.02,2.02,2,2.02,10300
BROOK,20190715,0.51,0.53,0.5,0.52,9041600
BRR,20190715,6.05,6.05,6,6.05,97300
BRRGIF,20190715,9.85,9.85,9.75,9.75,43300
BSBM,20190715,0.9,0.9,0.9,0.9,91800
BSM,20190715,0.44,0.44,0.44,0.44,123700
BTS,20190715,12.6,12.8,12.5,12.6,29103800
BTSGIF,20190715,11.5,11.5,11.2,11.2,5439900
BTW,20190715,1.45,1.45,1.43,1.45,80300
BUI,20190715,12.7,12.8,12.2,12.5,104300
BWG,20190715,0.91,0.91,0.9,0.9,1476300
CAZ,20190715,2.44,2.44,2.42,2.42,484700
CBG,20190715,76,76.25,75,75,1804100
CCET,20190715,1.76,1.77,1.74,1.75,929000
CCP,20190715,0.38,0.38,0.37,0.37,641600
CEN,20190715,0.99,1.09,0.98,1.07,2685300
CENTEL,20190715,35.25,35.5,35,35,2082100
CFRESH,20190715,3.02,3.02,3,3,53600
CGD,20190715,1.06,1.06,1.05,1.06,311900
CGH,20190715,0.93,0.96,0.88,0.9,4147400
CHARAN,20190715,31.5,31.5,31.5,31.5,200
CHAYO,20190715,5.05,5.15,5,5,2862200
CHEWA,20190715,0.81,0.82,0.8,0.81,5764000
CHG,20190715,2.28,2.3,2.26,2.26,13714500
CHO,20190715,0.92,0.96,0.92,0.95,4496100
CHOW,20190715,2.22,2.26,2.2,2.22,161100
CHUO,20190715,0.22,0.23,0.2,0.21,808500
CI,20190715,1.26,1.3,1.26,1.26,100900
CIG,20190715,0.25,0.25,0.25,0.25,1042100
CIMBT,20190715,0.71,0.73,0.71,0.71,807100
CITY,20190715,2.26,2.26,2.24,2.24,27800
CK,20190715,28,28,27.5,27.5,3131800
CKP,20190715,7.05,7.1,6.95,7,23514300
CM,20190715,3.68,3.74,3.68,3.72,68600
CMAN,20190715,2.4,2.44,2.4,2.44,744400
CMC,20190715,1.35,1.36,1.33,1.33,1517700
CMO,20190715,1.4,1.41,1.4,1.4,85300
CMR,20190715,2.38,2.38,2.36,2.36,71200
CNS,20190715,1.78,1.8,1.78,1.8,40300
CNT,20190715,1.93,1.95,1.93,1.93,5800
COL,20190715,23.4,24.1,23.4,23.9,846100
COLOR,20190715,1.25,1.26,1.25,1.26,4400
COM7,20190715,23.9,24.1,23.6,23.6,6176400
COMAN,20190715,3.18,3.18,3.12,3.16,211200
COTTO,20190715,2.06,2.06,2.02,2.04,159000
CPALL,20190715,87.25,88,87.25,87.5,10334100
CPF,20190715,29.5,29.5,28.5,28.75,66959700
CPH,20190715,4.88,4.9,4.84,4.84,4500
CPI,20190715,1.43,1.44,1.43,1.43,40900
CPL,20190715,1.48,1.49,1.48,1.49,11100
CPN,20190715,73.25,74.5,73,73.75,6600500
CPNCG,20190715,15.6,15.6,15.4,15.5,232500
CPNREIT,20190715,32.5,32.75,31.5,32,3052700
CPR,20190715,5.05,5.05,5,5.05,93400
CPT,20190715,1.08,1.11,1.07,1.08,6368200
CPTGF,20190715,13.7,13.8,13.6,13.6,463800
CRANE,20190715,2,2.1,2,2.04,515700
CRD,20190715,1,1,0.99,1,38300
CRYSTAL,20190715,8.95,8.95,8.95,8.95,5700
CSC,20190715,49.75,50,49.5,50,2600
CSP,20190715,1.09,1.11,1.09,1.11,4200
CSS,20190715,1.92,1.96,1.91,1.94,4276400
CTARAF,20190715,5.9,5.9,5.8,5.8,219500
CTW,20190715,7.85,7.85,7.85,7.85,20000
CWT,20190715,2.96,3,2.96,2.96,284300
D,20190715,6.75,6.8,6.75,6.75,267500
DCC,20190715,2.16,2.18,2.12,2.16,5279400
DCON,20190715,0.41,0.41,0.4,0.41,406500
DCORP,20190715,0.62,0.63,0.61,0.62,677700
DDD,20190715,25,25.25,24.8,24.8,626200
DELTA,20190715,59.75,61.25,59.5,60.5,531700
DEMCO,20190715,3.76,3.8,3.72,3.78,1562300
DIF,20190715,17.4,17.5,17,17.1,31324300
DIMET,20190715,0.66,0.67,0.64,0.66,379700
DOD,20190715,14.1,14.2,13.7,13.7,7974400
DREIT,20190715,6.5,6.5,6.4,6.4,307900
DRT,20190715,6.05,6.05,6,6.05,261400
DTAC,20190715,54,56.25,53.5,56,18910700
DTC,20190715,9.8,9.9,9.65,9.7,328900
EA,20190715,54.75,55,54,54,6292000
EARTH,20190715,0.54,0.63,0.53,0.62,83592800
EASON,20190715,1.9,1.92,1.89,1.9,32800
EASTW,20190715,13.5,13.5,13.2,13.3,1469000
ECF,20190715,2.42,2.44,2.42,2.44,1418000
ECL,20190715,1.79,1.81,1.77,1.77,8087000
EE,20190715,0.55,0.55,0.55,0.55,829600
EFORL,20190715,0.04,0.05,0.04,0.05,3558900
EGATIF,20190715,12.9,12.9,12.7,12.7,1071100
EGCO,20190715,330,333,329,332,441200
EIC,20190715,0.04,0.05,0.04,0.05,127800
EKH,20190715,7.05,7.5,7,7.45,11984000
EMC,20190715,0.25,0.26,0.25,0.26,2037600
EPCO,20190715,3.56,3.64,3.52,3.62,2971900
EPG,20190715,6.55,6.8,6.5,6.8,18873100
ERW,20190715,6.4,6.5,6.3,6.35,3928400
ERWPF,20190715,5.6,5.6,5.5,5.5,15000
ESSO,20190715,11.2,11.3,10.9,10.9,25453700
ESTAR,20190715,0.5,0.5,0.48,0.48,636000
ETE,20190715,1.15,1.16,1.13,1.13,357300
EVER,20190715,0.43,0.47,0.43,0.45,28830300
FANCY,20190715,0.64,0.64,0.63,0.63,189600
FC,20190715,0.3,0.31,0.28,0.3,4340200
FLOYD,20190715,1.73,1.73,1.7,1.7,154900
FMT,20190715,24.6,24.7,24.6,24.6,2100
FN,20190715,2.08,2.14,2.06,2.08,3747800
FNS,20190715,3.22,3.26,3.2,3.22,161900
FORTH,20190715,5.9,5.9,5.75,5.9,780200
FPI,20190715,2.88,2.92,2.84,2.92,657800
FPT,20190715,19.1,19.1,18.6,18.7,264400
FSMART,20190715,8.55,8.7,8.4,8.6,2815200
FSS,20190715,2,2.04,2,2.02,61500
FTE,20190715,2.4,2.44,2.36,2.42,507400
FTREIT,20190715,16.4,16.7,15.6,15.7,1184400
FUTUREPF,20190715,27,27,26,26,141100
FVC,20190715,0.6,0.61,0.59,0.59,2103800
GAHREIT,20190715,9.35,9.35,9.35,9.35,400
GBX,20190715,0.54,0.55,0.54,0.55,203000
GC,20190715,5.45,5.5,5.4,5.4,336400
GCAP,20190715,2.54,2.58,2.5,2.54,1693300
GEL,20190715,0.22,0.23,0.22,0.22,6236300
GENCO,20190715,0.68,0.69,0.67,0.67,8954600
GFPT,20190715,18.3,18.3,17.8,18,6168900
GGC,20190715,12.7,12.7,12.4,12.6,1580400
GIFT,20190715,3.38,3.46,3.38,3.4,260200
GJS,20190715,0.17,0.18,0.17,0.18,1915400
GL,20190715,6.65,6.95,6.6,6.8,9147300
GLAND,20190715,2.9,2.9,2.84,2.9,52800
GLANDRT,20190715,13.7,13.7,13.6,13.6,652300
GLOBAL,20190715,17.5,17.6,17.3,17.3,7645600
GLOW,20190715,89,89.25,89,89,762600
GOLD,20190715,8.4,8.45,8.4,8.4,244200
GOLDPF,20190715,7.5,7.5,7.5,7.5,100
GPI,20190715,2.02,2.06,2.02,2.02,285700
GPSC,20190715,71.5,72,71,71,5509300
GRAMMY,20190715,11.7,11.7,11.4,11.6,213900
GRAND,20190715,0.84,0.84,0.83,0.84,649700
GREEN,20190715,0.99,0.99,0.98,0.99,225600
GSC,20190715,1.02,1.02,0.97,0.98,1248600
GSTEEL,20190715,0.08,0.08,0.07,0.07,4291900
GTB,20190715,0.61,0.61,0.58,0.6,217400
GULF,20190715,126,127.5,125.5,126.5,3317100
GUNKUL,20190715,3.06,3.14,3.06,3.1,131483900
GVREIT,20190715,17.7,17.7,17.5,17.6,393400
GYT,20190715,369,370,369,370,400
HANA,20190715,28.5,29,28,28.25,4644800
HARN,20190715,2.32,2.38,2.32,2.34,568000
HFT,20190715,2.8,2.84,2.8,2.8,170600
HMPRO,20190715,17.2,17.4,17.1,17.2,16953800
HPF,20190715,4.98,5,4.98,5,135200
HPT,20190715,0.75,0.76,0.75,0.75,179500
HREIT,20190715,9.2,9.2,8.95,9,920000
HTC,20190715,21.8,22.2,21.6,21.9,187300
HTECH,20190715,4.06,4.2,4.02,4.14,6216500
HUMAN,20190715,9.45,9.45,9.1,9.2,1643400
HYDRO,20190715,0.58,0.58,0.58,0.58,11700
ICC,20190715,41,41,40,40,11200
ICHI,20190715,7,7,6.8,6.9,3452600
ICN,20190715,1.96,1.98,1.95,1.96,947200
IFEC,20190715,0.39,0.44,0.38,0.42,63816300
IFS,20190715,3.28,3.36,3.28,3.34,210600
IHL,20190715,4.9,4.94,4.9,4.92,561700
III,20190715,6.45,6.65,6.4,6.4,6153200
ILINK,20190715,5.45,5.5,5.2,5.2,1242400
IMPACT,20190715,27,27,25,25,1343500
INET,20190715,3.24,3.26,3.22,3.24,124100
INGRS,20190715,0.63,0.64,0.62,0.62,1219100
INOX,20190715,0.82,0.84,0.82,0.84,40400
INTUCH,20190715,63.25,63.75,61.5,63.5,11170200
IRC,20190715,18,18,17.6,17.8,16300
IRCP,20190715,0.71,0.71,0.7,0.71,38400
IRPC,20190715,5.05,5.1,5,5.05,109494700
IT,20190715,2.96,2.98,2.94,2.96,124900
ITD,20190715,2.3,2.32,2.28,2.28,6244700
ITEL,20190715,3.46,3.64,3.46,3.62,4604200
IVL,20190715,41.75,42.5,41.25,41.5,18290600
J,20190715,1.09,1.09,1.07,1.09,193200
JAS,20190715,7.65,7.65,7.5,7.65,30842700
JASIF,20190715,11.8,11.9,11.5,11.5,39680800
JCK,20190715,1.31,1.33,1.31,1.32,464700
JCKH,20190715,0.65,0.65,0.65,0.65,4800
JCT,20190715,88.5,88.5,88.5,88.5,100
JKN,20190715,9.8,9.9,9.6,9.65,3509200
JMART,20190715,12.2,12.6,12.2,12.2,3125200
JMT,20190715,18.4,18.4,17.7,17.9,8424600
JSP,20190715,0.41,0.42,0.41,0.41,2122300
JTS,20190715,1.41,1.44,1.41,1.42,8800
JUBILE,20190715,16.9,17.4,16.9,17.3,236500
JUTHA,20190715,0.76,0.86,0.76,0.86,306100
JWD,20190715,10,10,9.8,9.9,2515000
K,20190715,1.43,1.43,1.38,1.39,91000
KAMART,20190715,5.6,5.7,5.55,5.65,1860900
KASET,20190715,1.85,1.87,1.84,1.87,3300
KBANK,20190715,187.5,188,185,185.5,8036500
KBS,20190715,4.08,4.08,4,4.06,24200
KC,20190715,0.27,0.31,0.27,0.29,5292600
KCAR,20190715,11.6,11.7,11.6,11.7,21800
KCE,20190715,19.2,19.2,18.4,18.5,15296500
KCM,20190715,0.84,0.88,0.84,0.85,426600
KDH,20190715,93.5,95,93,93,1600
KGI,20190715,4.72,4.74,4.72,4.72,1821500
KIAT,20190715,0.4,0.41,0.4,0.4,1234500
KKC,20190715,1.05,1.06,1.04,1.05,228200
KKP,20190715,71.25,71.75,71.25,71.5,1701500
KOOL,20190715,1.26,1.31,1.25,1.3,5647400
KPNPF,20190715,8.9,8.9,8.9,8.9,1000
KSL,20190715,2.84,2.84,2.82,2.84,142700
KTB,20190715,19.6,19.6,19.4,19.4,11941600
KTC,20190715,41.5,41.5,40.25,40.25,15912900
KTECH,20190715,0.11,0.11,0.08,0.09,36083000
KTIS,20190715,5.45,5.45,5.4,5.4,15000
KWC,20190715,310,314,310,314,400
KWG,20190715,1.99,2.04,1.97,1.98,57600
KWM,20190715,1.06,1.1,1.05,1.07,467600
KYE,20190715,384,384,383,383,700
L&E,20190715,2.52,2.56,2.52,2.54,5400
LALIN,20190715,5.65,5.7,5.4,5.65,911300
LANNA,20190715,11.3,11.4,11.3,11.3,5900
LDC,20190715,1,1.01,0.99,1,179300
LEE,20190715,2.42,2.44,2.4,2.42,7100
LH,20190715,11.2,11.3,11.1,11.1,38193900
LHFG,20190715,1.51,1.52,1.5,1.51,2594500
LHHOTEL,20190715,20.2,20.3,20,20,118200
LHK,20190715,3.82,3.86,3.8,3.86,226700
LHPF,20190715,9.35,9.35,9.25,9.3,738500
LHSC,20190715,18.5,18.6,18.4,18.4,270800
LIT,20190715,5.85,5.85,5.75,5.75,360500
LOXLEY,20190715,2.42,2.46,2.4,2.4,16421300
LPH,20190715,5.6,5.6,5.5,5.55,247500
LPN,20190715,7.7,7.7,7.45,7.55,9877400
LRH,20190715,47,47,46,46,6700
LST,20190715,4.64,4.7,4.64,4.66,210500
LUXF,20190715,9,9,8.85,8.85,76600
M,20190715,78.25,79.25,78,79,362000
M-CHAI,20190715,222,223,222,223,1300
M-PAT,20190715,6.8,6.95,6.8,6.8,29800
M-STOR,20190715,7.2,7.2,7.2,7.2,1000
MACO,20190715,1.63,1.65,1.6,1.61,70890600
MAJOR,20190715,28.25,29,28.25,29,3017800
MAKRO,20190715,40,40,39,39.25,202300
MALEE,20190715,8.6,8.8,8.6,8.7,219400
MATCH,20190715,2,2,1.98,1.98,14100
MAX,20190715,0.02,0.02,0.01,0.02,5953400
MBAX,20190715,3.98,3.98,3.96,3.96,53200
MBK,20190715,22.3,22.9,22.3,22.7,5272700
MBKET,20190715,9.2,9.25,9.2,9.2,23400
MC,20190715,7.6,7.65,7.55,7.6,652800
MCOT,20190715,10.3,10.5,10.2,10.3,62500
MCS,20190715,7.95,8.3,7.95,8.3,3576900
MDX,20190715,4.1,4.12,4.08,4.08,176600
MEGA,20190715,35,35,34.5,34.75,736100
META,20190715,1.49,1.5,1.48,1.48,1519000
MFC,20190715,17.6,17.6,17.5,17.5,11900
MFEC,20190715,4.16,4.16,3.98,4.02,1319500
MGT,20190715,1.79,1.83,1.79,1.8,709900
MIDA,20190715,0.61,0.61,0.6,0.6,548700
MILL,20190715,0.91,0.94,0.89,0.9,111500
MINT,20190715,41,41.5,40.5,40.75,7409500
MIPF,20190715,17,17,17,17,100
MITSIB,20190715,2.38,2.54,2.36,2.52,11063900
MJD,20190715,3.42,3.48,3.34,3.44,127100
MJLF,20190715,12.8,12.8,12.7,12.7,2300
MK,20190715,3.36,3.38,3.36,3.38,111800
ML,20190715,1.02,1.02,1,1.01,65400
MM,20190715,2.88,2.9,2.86,2.88,209000
MNIT,20190715,1.55,1.55,1.55,1.55,100
MNRF,20190715,3.42,3.42,3.4,3.42,108300
MODERN,20190715,3.26,3.28,3.26,3.26,88700
MONO,20190715,1.95,1.97,1.9,1.94,30898800
MOONG,20190715,5.7,5.8,5.7,5.7,207700
MORE,20190715,0.16,0.16,0.15,0.15,1370400
MPG,20190715,0.47,0.47,0.47,0.47,40000
MPIC,20190715,1.55,1.56,1.55,1.56,900
MSC,20190715,7.5,7.5,7.4,7.45,87500
MTC,20190715,55.25,56,55,55.25,3910900
MTI,20190715,94,94.25,94,94.25,2700
MVP,20190715,2.14,2.16,2.14,2.14,490500
NBC,20190715,0.48,0.49,0.44,0.46,734800
NCH,20190715,1.02,1.02,1,1,245200
NCL,20190715,1.21,1.26,1.21,1.21,99400
NDR,20190715,1.8,1.84,1.79,1.8,175800
NEP,20190715,0.28,0.3,0.28,0.28,320100
NER,20190715,2.74,2.84,2.68,2.82,85678900
NETBAY,20190715,33.25,33.5,32.75,32.75,349500
NEWS,20190715,0.01,0.01,0.01,0.01,45864200
NEX,20190715,3.68,3.74,3.68,3.74,1012300
NFC,20190715,4.14,4.14,4.14,4.14,500
NINE,20190715,2.02,2.02,2,2.02,111200
NMG,20190715,0.11,0.12,0.11,0.11,2871800
NNCL,20190715,1.87,1.87,1.86,1.87,896400
NOBLE,20190715,21.6,21.7,21.4,21.4,492200
NOK,20190715,2.4,2.42,2.4,2.4,109700
NPPG,20190715,1.04,1.05,1.01,1.01,3962000
NSI,20190715,68.25,68.5,68.25,68.5,1400
NTV,20190715,52,52.5,52,52,19700
NUSA,20190715,0.39,0.43,0.39,0.4,12456700
NVD,20190715,3.04,3.1,2.96,2.98,205300
NWR,20190715,0.79,0.8,0.78,0.79,6688900
NYT,20190715,4.98,5.05,4.96,5,1023300
OCC,20190715,13.9,13.9,13.9,13.9,300
OCEAN,20190715,1.28,1.28,1.25,1.25,1333300
OGC,20190715,33.75,34.5,33.75,34.5,200
OISHI,20190715,110,112,110,112,2500
ORI,20190715,9.5,9.65,9.35,9.35,19184800
OSP,20190715,36.25,36.5,35.5,35.75,8184600
OTO,20190715,3.9,3.9,3.66,3.7,1371500
PACE,20190715,0.19,0.21,0.18,0.2,61174800
PAF,20190715,0.85,0.85,0.82,0.83,88600
PAP,20190715,2.9,2.92,2.9,2.92,118500
PATO,20190715,13.1,13.1,12.9,12.9,25300
PB,20190715,60.25,60.5,60.25,60.5,12000
PCSGH,20190715,6.3,6.4,6.25,6.4,78400
PDG,20190715,3.06,3.1,3.06,3.1,153300
PDI,20190715,9.35,9.55,9.35,9.55,246900
PDJ,20190715,1.63,1.64,1.63,1.63,48800
PE,20190715,0.09,0.09,0.08,0.08,126800
PERM,20190715,1.16,1.18,1.15,1.16,3872700
PF,20190715,0.81,0.81,0.79,0.79,5605400
PG,20190715,5.95,6,5.95,6,1100
PHOL,20190715,1.85,1.9,1.85,1.9,30700
PICO,20190715,4.24,4.24,4.14,4.14,20100
PIMO,20190715,1.37,1.38,1.36,1.37,811400
PJW,20190715,1.88,1.94,1.87,1.89,2121000
PK,20190715,2,2,1.96,1.98,553000
PL,20190715,3.26,3.26,3.22,3.22,109600
PLANB,20190715,8.65,8.8,8.5,8.65,19163100
PLANET,20190715,1.45,1.46,1.44,1.46,32900
PLAT,20190715,6.4,6.4,6.3,6.3,428800
PLE,20190715,1.14,1.15,1.13,1.14,1978100
PM,20190715,9.5,9.5,9.35,9.35,325700
PMTA,20190715,8.45,8.45,8.45,8.45,500
POLAR,20190715,0.13,0.13,0.11,0.12,191282300
POPF,20190715,13.7,13.8,13.6,13.6,808500
PORT,20190715,5.25,5.4,5,5,2500100
POST,20190715,2.04,2.08,2.02,2.06,5000
PPF,20190715,12,12,12,12,600
PPM,20190715,1.28,1.28,1.25,1.27,16500
PPP,20190715,2.78,2.8,2.76,2.78,139100
PPPM,20190715,2.6,2.8,2.58,2.66,8724500
PPS,20190715,0.81,0.81,0.77,0.77,3824600
PR9,20190715,10.8,10.9,10.7,10.9,190400
PRAKIT,20190715,11.7,11.7,11.6,11.6,2500
PREB,20190715,10.4,10.5,10.4,10.5,149200
PRECHA,20190715,1.49,1.53,1.49,1.53,4600
PRIN,20190715,1.6,1.6,1.6,1.6,230700
PRINC,20190715,4.3,4.32,4.24,4.3,203100
PRM,20190715,8.8,8.9,8.5,8.5,11314900
PRO,20190715,0.35,0.38,0.35,0.35,4896100
PROUD,20190715,1.56,1.6,1.54,1.59,220200
PSH,20190715,21.9,22.2,21.9,22.1,1995800
PSL,20190715,8.85,9.25,8.85,8.9,28019600
PSTC,20190715,0.65,0.68,0.65,0.68,35506700
PT,20190715,5.95,5.95,5.9,5.95,333600
PTG,20190715,21.7,22.3,21.3,21.5,30494800
PTL,20190715,15.1,15.2,15,15.2,200800
PTT,20190715,47.75,48.5,47.5,47.75,52288400
PTTEP,20190715,136.5,137,136,136,5877600
PTTGC,20190715,63,64,62.75,63,20933200
PYLON,20190715,6.35,6.45,6.25,6.4,1059300
Q-CON,20190715,5.85,5.9,5.75,5.85,71500
QH,20190715,3.04,3.06,3.02,3.04,25604000
QHHR,20190715,10.3,10.3,9.7,9.9,1089400
QHOP,20190715,3.52,3.52,3.52,3.52,400
QHPF,20190715,15.1,15.1,14.6,15.1,1065300
QLT,20190715,3.86,3.86,3.84,3.86,42000
QTC,20190715,5.6,5.65,5.5,5.55,963200
RAM,20190715,163.5,163.5,163,163,1100
RATCH,20190715,66.25,67.25,66,66.5,5532100
RCI,20190715,3.48,3.52,3.46,3.5,30000
RCL,20190715,4.98,5.1,4.96,5,1222900
RICHY,20190715,1.38,1.39,1.37,1.39,1580800
RJH,20190715,26.25,26.75,26,26.75,1421400
RML,20190715,1.16,1.17,1.16,1.16,1300300
ROBINS,20190715,58.25,58.75,58,58,1528700
ROCK,20190715,19.5,19.5,19.5,19.5,2600
ROH,20190715,50,50,50,50,100
ROJNA,20190715,6.75,6.75,6.65,6.65,6414600
RP,20190715,2.24,2.24,2.18,2.18,105700
RPC,20190715,0.53,0.54,0.53,0.54,227900
RPH,20190715,5.8,5.85,5.7,5.85,707100
RS,20190715,16.3,16.3,15.9,16,4946000
RSP,20190715,3.44,3.48,3.44,3.46,52000
RWI,20190715,1.42,1.44,1.41,1.42,124800
S,20190715,3.62,3.66,3.62,3.66,37075600
S11,20190715,7.85,8,7.85,7.9,97700
SAAM,20190715,1.27,1.29,1.27,1.29,21600
SABINA,20190715,26.5,26.5,26.25,26.5,743100
SALEE,20190715,0.99,0.99,0.98,0.98,41800
SAM,20190715,0.52,0.52,0.48,0.5,273700
SAMART,20190715,10.1,10.2,10,10.2,2368200
SAMCO,20190715,1.65,1.65,1.62,1.63,95800
SAMTEL,20190715,11.4,11.9,11.4,11.8,889000
SANKO,20190715,1.05,1.06,1.04,1.04,143100
SAPPE,20190715,22.3,22.3,21.2,21.2,526400
SAT,20190715,18.2,18.4,18.2,18.3,174200
SAUCE,20190715,22.9,22.9,22.9,22.9,13800
SAWAD,20190715,54.75,55,54.25,54.25,3454900
SBPF,20190715,2.7,2.7,2.68,2.68,73400
SC,20190715,2.96,2.96,2.92,2.94,1094000
SCB,20190715,138.5,139,137.5,138.5,3916900
SCC,20190715,454,460,452,458,2489300
SCCC,20190715,244,244,241,242,39400
SCG,20190715,4.22,4.24,4.2,4.22,42900
SCI,20190715,1.99,2,1.97,1.97,98300
