<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ALLA,20191001,1.26,1.29,1.21,1.21,1438600
ALT,20191001,2.4,2.44,2.36,2.44,64900
ALUCON,20191001,165,165,165,165,200
AMA,20191001,6.8,6.8,6.55,6.55,552800
AMANAH,20191001,3.6,3.64,3.52,3.54,19098100
AMARIN,20191001,4.84,4.9,4.84,4.84,10200
AMATA,20191001,25,25.25,24.3,24.3,6130400
AMATAR,20191001,12.7,12.8,12.7,12.8,4000
AMATAV,20191001,4.84,4.9,4.84,4.84,20500
AMC,20191001,1.83,1.83,1.83,1.83,11000
ANAN,20191001,3.14,3.14,3.1,3.1,1832200
AOT,20191001,75,75.25,74.25,74.25,18968900
AP,20191001,6.7,6.75,6.65,6.7,3308700
APCO,20191001,3.42,3.42,3.4,3.42,107200
APCS,20191001,3.98,4.46,3.96,4.1,254600
APEX,20191001,0.16,0.17,0.16,0.16,1595300
APURE,20191001,0.86,0.86,0.84,0.85,157400
AQ,20191001,0.02,0.02,0.01,0.02,1672700
AQUA,20191001,0.5,0.51,0.5,0.5,5609900
ARIN,20191001,0.71,0.72,0.69,0.69,5309500
ARIP,20191001,0.43,0.45,0.42,0.45,963900
ARROW,20191001,8.95,8.95,8.9,8.9,78900
AS,20191001,0.84,0.84,0.78,0.78,1100
ASAP,20191001,2.76,2.78,2.7,2.7,178700
ASEFA,20191001,4.68,4.7,4.6,4.6,77900
ASIA,20191001,6.55,6.6,6.55,6.55,10600
ASIAN,20191001,5.7,5.7,5.55,5.55,180800
ASIMAR,20191001,1.44,1.44,1.42,1.43,94800
ASK,20191001,26.5,26.75,26.25,26.75,192800
ASN,20191001,5.85,5.85,5.6,5.6,19000
ASP,20191001,2.1,2.1,2.02,2.04,3253400
ATP30,20191001,1.41,1.42,1.39,1.4,512100
AU,20191001,12.8,13.1,12.7,12.9,2709500
AUCT,20191001,8.9,8.95,8.55,8.7,1875700
B,20191001,0.28,0.32,0.28,0.29,4548700
B-WORK,20191001,12.8,12.8,12.6,12.8,22100
B52,20191001,0.23,0.24,0.19,0.23,369900
BA,20191001,8.75,8.75,8.65,8.7,316300
BAFS,20191001,33,33,32.5,32.5,238300
BANPU,20191001,11.8,11.8,11.6,11.8,39021300
BAY,20191001,33.25,33.5,33.25,33.25,62700
BBL,20191001,174,174.5,172,173,5128300
BCH,20191001,15.8,15.8,15.6,15.7,4594300
BCP,20191001,27.25,27.25,26.5,27.25,2081300
BCPG,20191001,18.3,18.3,18,18.2,3237200
BCT,20191001,42.25,48,42.25,43.25,19100
BDMS,20191001,24.2,24.3,23.8,24,17798500
BEAUTY,20191001,2.42,2.44,2.34,2.34,28732300
BEC,20191001,7.65,7.7,7.4,7.45,10803900
BEM,20191001,10.7,10.8,10.6,10.7,31365000
BFIT,20191001,23.5,24.4,23.1,24.1,1965600
BGC,20191001,14.6,14.8,14.4,14.7,2266600
BGRIM,20191001,43.25,43.75,43,43,5377900
BGT,20191001,1,1.02,1,1.01,1345100
BH,20191001,129,129.5,126.5,127,1253700
BIG,20191001,0.76,0.82,0.76,0.78,26372500
BIZ,20191001,2.78,2.86,2.74,2.74,611100
BJC,20191001,53,53.5,51.75,52,4562500
BJCHI,20191001,2.46,2.5,2.4,2.4,680500
BKD,20191001,2.68,2.7,2.68,2.68,67000
BKI,20191001,320,320,320,320,3700
BKKCP,20191001,13.7,13.9,13.7,13.8,22000
BLA,20191001,20.3,20.3,20,20.1,256100
BLAND,20191001,1.47,1.47,1.44,1.45,18693900
BM,20191001,2.12,2.12,2,2.04,134800
BOFFICE,20191001,16.7,17.1,16.7,17,238300
BOL,20191001,3.4,3.4,3.16,3.26,705900
BPP,20191001,19.1,19.1,18.8,18.9,1835000
BR,20191001,2.88,2.9,2.86,2.86,666200
BROCK,20191001,1.9,1.91,1.9,1.91,67300
BROOK,20191001,0.47,0.47,0.46,0.47,47300
BRR,20191001,4.82,4.9,4.76,4.9,74100
BRRGIF,20191001,9.2,9.2,9.1,9.1,187800
BSBM,20191001,0.87,0.89,0.87,0.88,45300
BSM,20191001,0.38,0.38,0.37,0.37,34200
BTS,20191001,13.5,13.5,13.2,13.4,30789700
BTSGIF,20191001,11.1,11.1,11,11,1569600
BTW,20191001,1.11,1.11,1.06,1.09,215300
BWG,20191001,0.7,0.7,0.69,0.7,1735900
CAZ,20191001,2.26,2.28,2.2,2.2,283400
CBG,20191001,81.75,82.25,80.5,81,3935800
CCET,20191001,1.67,1.68,1.66,1.68,534300
CCP,20191001,0.33,0.33,0.33,0.33,297900
CEN,20191001,0.86,0.86,0.79,0.81,595600
CENTEL,20191001,33,33.5,32.5,32.75,3315900
CFRESH,20191001,2.1,2.18,2.1,2.1,131500
CGD,20191001,0.97,0.98,0.97,0.97,992700
CGH,20191001,0.87,0.88,0.87,0.88,86000
CHARAN,20191001,23.2,23.2,22.8,22.8,5700
CHAYO,20191001,4.98,5.05,4.9,4.9,2433700
CHEWA,20191001,0.67,0.67,0.66,0.66,1038000
CHG,20191001,2.46,2.48,2.42,2.46,10233500
CHO,20191001,0.84,0.84,0.82,0.84,380800
CHOTI,20191001,85,85.5,84,84,1200
CHOW,20191001,1.84,1.84,1.82,1.83,26700
CI,20191001,0.96,0.97,0.95,0.95,157500
CIG,20191001,0.22,0.22,0.21,0.22,427600
CIMBT,20191001,0.65,0.65,0.64,0.64,131700
CITY,20191001,1.98,1.99,1.98,1.98,3500
CK,20191001,23,23.2,22.7,22.8,4056100
CKP,20191001,5.75,5.8,5.65,5.65,12646100
CM,20191001,3.12,3.12,3.06,3.06,105400
CMAN,20191001,1.9,1.91,1.85,1.86,1205500
CMC,20191001,1,1.01,0.99,1.01,688000
CMO,20191001,1.18,1.18,1.16,1.16,45600
CMR,20191001,2.26,2.26,2.22,2.22,24200
CNS,20191001,1.62,1.64,1.61,1.62,37200
CNT,20191001,1.82,1.82,1.77,1.8,267800
COL,20191001,18.8,18.9,18.6,18.6,186300
COLOR,20191001,1.13,1.14,1.13,1.14,1000
COM7,20191001,24.8,24.8,24.5,24.6,3979000
COMAN,20191001,3.08,3.1,3,3.06,13600
COTTO,20191001,1.78,1.8,1.78,1.79,24200
CPALL,20191001,81,81.25,79.75,80,25586500
CPF,20191001,26,26.25,25.75,26,19276600
CPH,20191001,4.3,4.3,4.28,4.28,1500
CPI,20191001,1.43,1.43,1.42,1.42,38600
CPN,20191001,68,68,66.75,67.25,4481300
CPNCG,20191001,15,15,14.8,14.9,120900
CPNREIT,20191001,35.75,36.5,35.75,36.5,1576400
CPR,20191001,4.38,4.38,4.26,4.3,50300
CPT,20191001,0.97,1.13,0.97,1.09,64059900
CPTGF,20191001,13.4,13.4,13.4,13.4,88500
CRANE,20191001,1.98,1.99,1.97,1.98,85300
CRD,20191001,0.94,0.94,0.92,0.92,74100
CRYSTAL,20191001,9.65,9.75,9.6,9.6,334100
CSC,20191001,48,48,48,48,200
CSP,20191001,0.96,1,0.96,1,1500
CSS,20191001,1.51,1.54,1.45,1.47,1549700
CTARAF,20191001,5.75,5.8,5.75,5.8,138100
CTW,20191001,6.4,6.5,6.3,6.4,22500
CWT,20191001,2.8,2.82,2.78,2.78,76100
D,20191001,5,5.05,4.98,5,129900
DCC,20191001,2.02,2.02,1.99,2,1233800
DCON,20191001,0.37,0.37,0.35,0.36,2359200
DCORP,20191001,0.41,0.48,0.41,0.42,1735000
DDD,20191001,27.5,27.5,26.75,26.75,102800
DELTA,20191001,49,49.25,48.5,48.5,213400
DEMCO,20191001,2.98,3,2.96,2.96,486200
DIF,20191001,17.4,17.5,17.4,17.4,11141600
DIMET,20191001,0.53,0.53,0.48,0.49,8931300
DOD,20191001,11.3,11.3,10.9,11.1,2011100
DOHOME,20191001,11.4,11.6,11.1,11.2,29301900
DREIT,20191001,6.55,6.65,6.55,6.55,4344000
DRT,20191001,6.05,6.05,5.95,6,95800
DTAC,20191001,57.5,58,57,57,3448300
DTC,20191001,9.9,10,9.8,9.9,125800
DTCI,20191001,27.75,27.75,27.75,27.75,100
EA,20191001,48.25,48.5,47.25,47.25,5708800
EASON,20191001,1.62,1.62,1.61,1.61,30500
EASTW,20191001,12.3,12.4,12.2,12.3,1231200
ECF,20191001,2.32,2.32,2.28,2.3,187300
ECL,20191001,1.58,1.59,1.54,1.59,2103500
EE,20191001,0.61,0.61,0.59,0.6,1235400
EFORL,20191001,0.04,0.05,0.04,0.04,6411100
EGATIF,20191001,13.3,13.4,13.3,13.4,1396500
EGCO,20191001,359,359,354,355,782400
EIC,20191001,0.04,0.04,0.03,0.03,101000
EKH,20191001,8,8,7.9,7.95,713300
EMC,20191001,0.22,0.22,0.22,0.22,59700
EPCO,20191001,4.04,4.08,4,4,895000
EPG,20191001,7.1,7.2,7.05,7.1,2899600
ERW,20191001,5.85,5.95,5.8,5.8,10783300
ERWPF,20191001,5.2,5.2,5.2,5.2,90000
ESSO,20191001,8.05,8.1,7.8,7.9,17259300
ESTAR,20191001,0.43,0.43,0.41,0.41,1103400
ETE,20191001,0.88,0.88,0.86,0.87,72800
EVER,20191001,0.34,0.35,0.34,0.34,1995300
FANCY,20191001,0.71,0.71,0.66,0.68,1319900
FLOYD,20191001,1.65,1.82,1.63,1.63,2109600
FMT,20191001,23.8,23.8,23.8,23.8,2000
FN,20191001,1.6,1.62,1.59,1.6,497800
FNS,20191001,2.96,2.96,2.88,2.92,38400
FORTH,20191001,5.6,5.6,5.6,5.6,28600
FPI,20191001,2.48,2.48,2.44,2.48,46700
FPT,20191001,18.2,18.3,18.2,18.3,4193600
FSMART,20191001,6.5,6.5,6.4,6.4,382600
FSS,20191001,1.71,1.71,1.71,1.71,1000
FTE,20191001,2.1,2.1,2.06,2.06,54800
FTREIT,20191001,17.9,18,17.9,17.9,1736000
FUTUREPF,20191001,25,25,24.9,25,121700
FVC,20191001,0.49,0.49,0.47,0.48,500800
GAHREIT,20191001,9.1,9.15,9.1,9.1,16200
GBX,20191001,0.52,0.52,0.52,0.52,400
GC,20191001,5.15,5.15,5.1,5.15,45100
GCAP,20191001,2.36,2.36,2.32,2.34,1873100
GEL,20191001,0.2,0.22,0.2,0.22,6699600
GENCO,20191001,0.58,0.59,0.58,0.58,574800
GFPT,20191001,17.9,18,17.6,17.7,2134500
GGC,20191001,12.2,12.2,11.9,12,390900
GIFT,20191001,2.2,2.2,2.16,2.2,161000
GJS,20191001,0.13,0.13,0.12,0.12,152000
GL,20191001,5.45,5.5,5.4,5.4,753200
GLAND,20191001,2.54,2.54,2.52,2.52,33000
GLANDRT,20191001,13.7,13.7,13.7,13.7,86100
GLOBAL,20191001,15.4,15.6,15.3,15.4,3654300
GLOW,20191001,90,90.25,90,90,858000
GOLD,20191001,8.45,8.45,8.4,8.45,155200
GOLDPF,20191001,7.4,7.4,7.4,7.4,30000
GPI,20191001,1.9,1.91,1.9,1.9,103600
GPSC,20191001,70.25,70.75,69.75,70.25,6105000
GRAMMY,20191001,11.4,11.5,11.2,11.3,25800
GRAND,20191001,0.79,0.8,0.79,0.79,317900
GREEN,20191001,0.79,0.8,0.79,0.8,165900
GSC,20191001,0.84,0.84,0.82,0.83,146400
GTB,20191001,0.58,0.58,0.58,0.58,30300
GULF,20191001,160.5,162,158,158,9172600
GUNKUL,20191001,3.12,3.12,3.08,3.08,5697000
GVREIT,20191001,16.6,16.8,16.6,16.7,71100
GYT,20191001,338,338,337,337,600
HANA,20191001,28,28.25,27.75,28,337200
HARN,20191001,2.28,2.28,2.26,2.28,24600
HFT,20191001,2.68,2.7,2.66,2.66,13500
HMPRO,20191001,17,17.1,16.7,16.7,23500800
HPF,20191001,4.94,4.96,4.94,4.96,10200
HPT,20191001,0.69,0.71,0.69,0.7,223000
HREIT,20191001,9.9,9.95,9.9,9.95,906400
HTC,20191001,23.5,23.5,22.3,22.8,350400
HTECH,20191001,3.1,3.1,3.02,3.02,250800
HUMAN,20191001,8.3,8.3,8.1,8.1,410900
HYDRO,20191001,0.38,0.38,0.37,0.37,900
ICHI,20191001,6.3,6.3,6.1,6.15,744600
ICN,20191001,1.76,1.76,1.74,1.74,130400
IFS,20191001,3.52,3.52,3.48,3.5,94100
IHL,20191001,4.4,4.4,4.32,4.32,371700
III,20191001,5.95,5.95,5.85,5.85,263500
ILINK,20191001,4.74,4.74,4.7,4.72,130800
ILM,20191001,19.2,19.3,18.8,18.8,1178600
IMPACT,20191001,26.75,27,26.5,26.5,433500
INET,20191001,3.08,3.08,3.02,3.04,354300
INGRS,20191001,0.6,0.6,0.59,0.59,775000
INOX,20191001,0.72,0.72,0.71,0.72,67400
INTUCH,20191001,65.5,66,64.5,65,7846500
IRC,20191001,16.7,17,16.7,17,700
IRCP,20191001,0.57,0.58,0.56,0.56,250100
IRPC,20191001,3.7,3.7,3.62,3.62,49845900
IT,20191001,3.06,3.08,3.04,3.06,133800
ITD,20191001,1.9,1.9,1.87,1.88,3825200
ITEL,20191001,3.2,3.22,3.16,3.18,619200
IVL,20191001,33,33,31.5,31.75,18317300
J,20191001,0.97,0.97,0.97,0.97,100000
JAS,20191001,6.45,6.5,6.25,6.3,45082100
JASIF,20191001,10.5,10.6,10.2,10.3,142544600
JCK,20191001,0.99,1.02,0.98,1.01,1688200
JCKH,20191001,0.31,0.37,0.31,0.33,130500
JKN,20191001,7.15,7.2,7,7,997500
JMART,20191001,9.5,9.55,9.35,9.5,4088500
JMT,20191001,17.9,18.7,17.9,18.4,8969300
JSP,20191001,0.32,0.32,0.3,0.31,2094500
JTS,20191001,1.27,1.29,1.27,1.28,3200
JUBILE,20191001,20.2,20.3,19.5,19.7,190000
JUTHA,20191001,0.8,0.8,0.65,0.65,221900
JWD,20191001,8.75,8.9,8.6,8.75,773100
K,20191001,1.11,1.11,1.09,1.09,129800
KAMART,20191001,4.76,4.78,4.66,4.68,243000
KASET,20191001,1.74,1.74,1.73,1.73,13500
KBANK,20191001,157,158,155.5,157,7239800
KBS,20191001,3.58,3.68,3.56,3.66,774900
KCAR,20191001,11.4,11.4,11.2,11.2,27300
KCE,20191001,16.8,16.9,16.6,16.7,5322900
KCM,20191001,0.69,0.73,0.67,0.67,3230400
KGI,20191001,4.5,4.54,4.48,4.48,1061900
KIAT,20191001,0.37,0.38,0.37,0.37,961800
KKC,20191001,0.92,0.93,0.92,0.92,216900
KKP,20191001,66,66.25,65.25,65.25,2303800
KOOL,20191001,1.19,1.28,1.16,1.23,10443800
KPNPF,20191001,8.65,8.65,8.65,8.65,100
KSL,20191001,2.4,2.44,2.34,2.44,6157600
KTB,20191001,17.2,17.4,17,17,21277800
KTC,20191001,43,43.25,42.25,42.25,3414400
KTIS,20191001,4.52,4.52,4.46,4.48,108300
KUMWEL,20191001,0.99,1,0.98,0.99,392400
KWG,20191001,1.5,1.5,1.5,1.5,5100
KWM,20191001,0.92,0.93,0.88,0.89,509900
KYE,20191001,334,334,334,334,1100
L&E,20191001,2.22,2.26,2.2,2.24,24000
LALIN,20191001,5.25,5.35,5.25,5.35,52900
LANNA,20191001,8.85,8.9,8.7,8.7,165400
LDC,20191001,1,1,0.98,0.99,126800
LEE,20191001,2.2,2.2,2.16,2.16,87700
LH,20191001,9.65,9.7,9.5,9.6,46384400
LHFG,20191001,1.34,1.35,1.34,1.34,1062500
LHHOTEL,20191001,19.9,20,19.9,19.9,83000
LHK,20191001,3.28,3.28,3.26,3.28,68500
LHPF,20191001,9.1,9.1,9.1,9.1,15500
LHSC,20191001,18.9,19,18.9,19,51100
LIT,20191001,5.45,5.45,5.35,5.4,113500
LOXLEY,20191001,1.86,1.86,1.82,1.83,1100200
LPH,20191001,5.1,5.15,5.05,5.1,135800
LPN,20191001,5.7,5.7,5.45,5.55,3860500
LRH,20191001,46.75,46.75,46.75,46.75,1000
LST,20191001,4.58,4.58,4.5,4.5,216100
LUXF,20191001,8.9,9,8.9,8.9,23900
M,20191001,75,75.5,74.75,75.25,206200
M-CHAI,20191001,192,192,188,188,400
M-PAT,20191001,5.2,5.2,5.2,5.2,200
M-STOR,20191001,6.9,6.95,6.9,6.9,4000
MACO,20191001,1.49,1.5,1.48,1.49,1277100
MAJOR,20191001,23.9,24,23.4,23.5,2745000
MAKRO,20191001,33.75,33.75,33,33.5,1011400
MALEE,20191001,8.05,8.1,8,8,45200
MANRIN,20191001,31.25,34.25,31,34.25,7600
MATCH,20191001,1.75,1.78,1.75,1.78,6400
MATI,20191001,4.6,4.96,4.6,4.96,10000
MAX,20191001,0.02,0.02,0.01,0.01,1975400
MBAX,20191001,3.72,3.74,3.7,3.74,69300
MBK,20191001,22.4,22.5,22.1,22.4,411200
MBKET,20191001,8.35,8.4,8.35,8.35,21500
MC,20191001,7.7,7.7,7.55,7.55,1239000
MCOT,20191001,10.3,10.5,10.1,10.3,257500
MCS,20191001,9,9.05,8.95,9,1271200
MDX,20191001,3.4,3.44,3.36,3.38,85400
MEGA,20191001,31.25,31.5,30.75,30.75,1847400
META,20191001,1.36,1.38,1.35,1.37,3115200
MFC,20191001,17.3,17.3,17.3,17.3,1300
MFEC,20191001,3.46,3.46,3.4,3.46,203100
MGT,20191001,1.85,1.85,1.83,1.85,73300
MIDA,20191001,0.55,0.56,0.55,0.56,454000
MILL,20191001,0.86,0.86,0.81,0.81,10800
MINT,20191001,37.5,37.5,36.75,36.75,5272400
MIT,20191001,3.2,3.2,3.2,3.2,6000
MITSIB,20191001,2.32,2.36,2.3,2.32,1863500
MJD,20191001,3.18,3.24,3.16,3.18,61100
MJLF,20191001,12.4,12.4,12.3,12.4,212700
MK,20191001,3.28,3.28,3.24,3.24,561400
ML,20191001,0.97,0.97,0.96,0.97,256200
MM,20191001,2.98,2.98,2.96,2.98,100600
MNRF,20191001,3.1,3.1,3.08,3.08,36500
MODERN,20191001,2.78,2.8,2.76,2.8,844800
MONO,20191001,1.5,1.55,1.47,1.54,6302900
MOONG,20191001,4.4,4.4,4.36,4.4,149900
MORE,20191001,0.16,0.17,0.15,0.16,7708300
MPG,20191001,0.35,0.35,0.35,0.35,40000
MPIC,20191001,1.58,1.58,1.47,1.52,500
MSC,20191001,6.35,6.35,6.15,6.35,309200
MTC,20191001,57,57.5,56,56,3074000
MVP,20191001,1.8,1.8,1.8,1.8,50000
NBC,20191001,0.74,0.74,0.73,0.73,65000
NCH,20191001,1.01,1.02,1,1.01,600
NCL,20191001,1.13,1.14,1.1,1.14,32000
NDR,20191001,1.31,1.31,1.31,1.31,700
NEP,20191001,0.27,0.27,0.27,0.27,600
NER,20191001,2.54,2.54,2.5,2.52,2210700
NETBAY,20191001,32,32,31.75,31.75,131900
NEWS,20191001,0.01,0.02,0.01,0.01,17165400
NEX,20191001,2.32,2.32,2.28,2.3,158000
NFC,20191001,3.56,3.56,3.52,3.52,1300
NINE,20191001,2.5,2.52,2.46,2.46,97200
NKI,20191001,51.75,60,51.75,60,600
NNCL,20191001,2.1,2.1,2.06,2.08,373600
NOBLE,20191001,22,22.1,21.2,22,2179900
NOK,20191001,2.12,2.14,2.12,2.14,265700
NPPG,20191001,1,1,0.97,0.98,4785900
NSI,20191001,59.25,62.5,59.25,62.5,600
NTV,20191001,50.75,50.75,50.5,50.75,1800
NUSA,20191001,0.36,0.37,0.36,0.37,7393300
NVD,20191001,1.95,1.97,1.88,1.88,110400
NWR,20191001,0.6,0.6,0.59,0.59,3675200
NYT,20191001,4.6,4.62,4.58,4.58,102000
OCEAN,20191001,1.13,1.13,1.1,1.11,570200
OGC,20191001,28.75,28.75,28.75,28.75,100
OHTL,20191001,476,476,476,476,50
OISHI,20191001,118,118,115,118,4400
ORI,20191001,7.8,7.95,7.6,7.65,7941800
OSP,20191001,37,37.5,36.5,36.75,7174400
OTO,20191001,2.72,2.72,2.7,2.72,77400
PACE,20191001,0.1,0.11,0.09,0.1,3272900
PAF,20191001,0.71,0.72,0.69,0.72,51200
PAP,20191001,2.58,2.58,2.56,2.56,3700
PATO,20191001,12,12,11.8,12,27900
PB,20191001,61.5,62.25,61.5,62.25,12000
PCSGH,20191001,6.25,6.4,6.25,6.4,28500
PDG,20191001,3.06,3.08,3.04,3.08,7900
PDI,20191001,8.25,8.45,8.25,8.3,146100
PDJ,20191001,1.68,1.68,1.68,1.68,16300
PE,20191001,0.07,0.08,0.06,0.07,19100
PERM,20191001,1.01,1.02,1,1.01,312100
PF,20191001,0.85,0.85,0.83,0.84,7009900
PG,20191001,5.4,5.4,5.4,5.4,300
PHOL,20191001,2.04,2.04,1.96,2,4836700
PIMO,20191001,1.39,1.43,1.38,1.39,2702200
PJW,20191001,1.54,1.54,1.52,1.52,195100
PK,20191001,1.81,1.81,1.79,1.79,105900
PL,20191001,2.82,2.84,2.82,2.84,53700
PLANB,20191001,8.6,8.65,8.45,8.45,3938500
PLANET,20191001,1.65,2.1,1.65,1.97,40785600
PLAT,20191001,5.2,5.25,5.15,5.2,738600
PLE,20191001,0.95,0.96,0.94,0.94,1017900
PM,20191001,8.8,8.95,8.75,8.95,202200
PMTA,20191001,8.25,8.4,8.25,8.4,700
POPF,20191001,13.5,13.6,13.5,13.5,449900
PORT,20191001,3.3,3.32,3.26,3.26,692800
POST,20191001,1.87,2.06,1.87,2.06,2100
PPF,20191001,11.9,11.9,11.9,11.9,200
PPM,20191001,1.12,1.12,1.11,1.12,4300
PPP,20191001,2.64,2.64,2.62,2.64,10300
PPPM,20191001,1.14,1.14,0.96,0.97,9335800
PPS,20191001,0.59,0.6,0.58,0.58,394300
PR9,20191001,8.9,8.9,8.75,8.8,497400
PRAKIT,20191001,11,11,10.8,10.8,4000
PREB,20191001,8.85,8.85,8.7,8.75,136000
PRECHA,20191001,1.34,1.44,1.25,1.38,299700
PRG,20191001,12.8,12.8,12.8,12.8,600
PRIME,20191001,0.39,0.4,0.38,0.39,271700
PRIN,20191001,1.54,1.54,1.54,1.54,717100
PRINC,20191001,4.34,4.36,4.32,4.36,85100
PRM,20191001,8.3,8.35,8.15,8.3,10994200
PROUD,20191001,1.35,1.44,1.35,1.44,20100
PSH,20191001,16.8,16.9,16.6,16.7,1424500
PSL,20191001,8.6,8.65,8.5,8.5,3230700
PSTC,20191001,0.77,0.78,0.74,0.75,81914500
PT,20191001,5.45,5.6,5.45,5.6,161700
PTG,20191001,19,19.1,18.6,18.6,18811000
PTL,20191001,14,14.2,14,14.1,128300
PTT,20191001,46,46,45.5,45.75,35882000
PTTEP,20191001,120,120.5,119,119.5,7737100
PTTGC,20191001,53.25,53.25,52.5,53,10878200
PYLON,20191001,5.3,5.4,5.25,5.3,771200
Q-CON,20191001,5.6,5.6,5.6,5.6,3000
QH,20191001,2.64,2.68,2.62,2.64,29190000
QHHR,20191001,10,10.1,10,10.1,93800
QHOP,20191001,3.86,3.9,3.7,3.9,2900
QHPF,20191001,15.1,15.1,14.8,15,676600
QLT,20191001,3.94,3.94,3.88,3.92,6400
QTC,20191001,4.84,4.84,4.82,4.84,48500
RAM,20191001,160.5,160.5,160.5,160.5,100
RATCH,20191001,71.75,71.75,70.75,71,2670200
RCI,20191001,3.9,3.9,3.9,3.9,637800
RCL,20191001,4.08,4.12,4.02,4.08,268400
RICHY,20191001,1.04,1.04,1.02,1.03,239700
RJH,20191001,26.25,26.25,25.25,25.5,71900
RML,20191001,1.07,1.07,1.04,1.04,445700
ROBINS,20191001,64,64,63.75,63.75,765800
ROCK,20191001,18.5,18.5,18.5,18.5,1000
ROJNA,20191001,6.6,6.65,6.5,6.6,1684800
RP,20191001,2.04,2.04,2.02,2.02,300
RPC,20191001,0.66,0.69,0.65,0.67,1576600
RPH,20191001,7.1,7.1,7,7.05,254200
RS,20191001,15.4,15.7,15.3,15.4,12601500
RSP,20191001,3.94,4,3.9,3.94,766300
RWI,20191001,1.52,1.52,1.5,1.52,260400
S,20191001,3.06,3.06,2.88,2.94,12875000
S11,20191001,8.15,8.15,8.1,8.15,159300
SAAM,20191001,1.25,1.26,1.24,1.26,55000
SABINA,20191001,28.75,29,28.25,28.5,1069900
SALEE,20191001,1.03,1.04,1.03,1.03,165000
SAM,20191001,0.43,0.43,0.42,0.43,111000
SAMART,20191001,8.6,8.7,8.3,8.4,2714600
SAMCO,20191001,1.62,1.63,1.62,1.62,79700
SAMTEL,20191001,9.9,9.95,9.7,9.7,48300
SANKO,20191001,0.96,0.97,0.96,0.96,446500
SAPPE,20191001,24,24.2,23.5,23.8,501200
SAT,20191001,16.8,16.9,16.7,16.9,421500
SAWAD,20191001,57.25,57.25,56,56.25,3848000
SBPF,20191001,2.62,2.9,2.62,2.9,1700
SC,20191001,2.54,2.56,2.54,2.56,1117300
SCB,20191001,118,119,116.5,117.5,8739800
SCC,20191001,410,410,406,408,1670100
SCCC,20191001,216,216,215,215,5900
SCG,20191001,3.98,3.98,3.98,3.98,4100
SCI,20191001,1.63,1.66,1.62,1.62,504300
SCN,20191001,2.18,2.22,2.18,2.2,549400
SCP,20191001,7,7,6.85,6.85,97100
SDC,20191001,0.25,0.26,0.24,0.24,1403600
SE,20191001,1.81,1.81,1.8,1.8,7500
SE-ED,20191001,2.56,2.58,2.5,2.5,17000
SEAFCO,20191001,7.35,7.4,7.25,7.25,2676500
SEAOIL,20191001,5.05,5.05,4.92,4.96,77600
SEG,20191001,36.75,36.75,36.75,36.75,101100
SELIC,20191001,2.7,2.72,2.68,2.68,44000
SENA,20191001,3.24,3.24,3.16,3.18,1498400
SF,20191001,5.85,5.85,5.55,5.6,2500900
SGF,20191001,1.02,1.02,0.98,0.98,1426200
