<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190826,10.67,10.67,10.51,10.55,28100
BMSCG,20190826,8.14,8.23,8.13,8.18,40300
BMSCITH,20190826,11.81,11.84,11.74,11.83,1356300
BSET100,20190826,10.42,10.45,10.36,10.44,543800
CHINA,20190826,5.25,5.3,5.23,5.3,8300
EBANK,20190826,5.05,5.07,5.05,5.07,700
ENGY,20190826,5.99,6,5.92,5.97,26600
ESET50,20190826,5.68,5.68,5.68,5.68,2400
GLD,20190826,1.98,1.99,1.96,1.97,837600
TDEX,20190826,10.66,10.66,10.56,10.62,715200
TGOLDETF,20190826,4.34,4.36,4.32,4.32,333200
2S,20190826,2.4,2.4,2.3,2.32,2005000
7UP,20190826,0.52,0.55,0.51,0.54,31570800
A,20190826,6.2,6.25,6.2,6.25,10100
AAV,20190826,3.08,3.1,3.02,3.06,17886300
ABICO,20190826,4.18,4.24,4.18,4.2,10800
ABM,20190826,0.84,0.84,0.81,0.82,23300
ABPIF,20190826,6.15,6.15,6.1,6.15,224500
ACAP,20190826,2.22,2.26,2.12,2.2,1630200
ACC,20190826,0.67,0.67,0.63,0.67,264900
ACG,20190826,1.49,1.5,1.48,1.48,265200
ADB,20190826,0.58,0.61,0.58,0.6,477400
ADVANC,20190826,227,232,225,232,6344000
AEC,20190826,0.26,0.27,0.23,0.25,2274800
AEONTS,20190826,217,218,213,216,198000
AF,20190826,0.67,0.67,0.65,0.67,30200
AGE,20190826,1.04,1.04,1,1.01,3864100
AH,20190826,17.6,17.8,17.6,17.6,199700
AHC,20190826,15.4,15.4,15,15.1,14600
AI,20190826,1.18,1.18,1.11,1.12,8573200
AIE,20190826,0.37,0.37,0.35,0.35,9316900
AIMCG,20190826,9.95,10,9.9,10,1088100
AIMIRT,20190826,13.6,13.9,13.6,13.8,1018500
AIRA,20190826,1.31,1.31,1.29,1.3,90300
AIT,20190826,22.2,22.3,22.1,22.2,250600
AJ,20190826,8.9,8.9,8.9,8.9,200
AJA,20190826,0.2,0.2,0.19,0.2,1920300
AKP,20190826,1.35,1.37,1.35,1.35,199200
AKR,20190826,0.76,0.77,0.74,0.75,1899500
ALL,20190826,4.12,4.18,4.1,4.14,631000
ALLA,20190826,1.29,1.29,1.23,1.27,352200
ALT,20190826,2.66,2.66,2.66,2.66,16600
ALUCON,20190826,168,168,166.5,166.5,9900
AMA,20190826,7.3,7.45,7.25,7.45,792700
AMANAH,20190826,2.28,2.3,2.24,2.28,5924900
AMARIN,20190826,4.86,5,4.84,4.86,31700
AMATA,20190826,25.5,26.75,25.25,26.75,14860000
AMATAR,20190826,12.3,12.3,12.2,12.2,1200
AMATAV,20190826,4.56,4.56,4.52,4.52,145500
AMC,20190826,1.77,1.78,1.76,1.77,142800
ANAN,20190826,3.24,3.24,3.18,3.2,4015500
AOT,20190826,69.75,70.75,69.5,70.5,16142000
AP,20190826,7.1,7.2,7,7.1,4947300
APCO,20190826,3.4,3.42,3.32,3.42,11300
APCS,20190826,4.26,4.26,4.2,4.2,13500
APEX,20190826,0.15,0.16,0.15,0.15,946600
APURE,20190826,0.94,0.96,0.92,0.92,363900
AQ,20190826,0.02,0.03,0.01,0.02,25322900
AQUA,20190826,0.55,0.56,0.53,0.54,28748200
ARIN,20190826,0.75,0.77,0.75,0.75,2586100
ARIP,20190826,0.46,0.46,0.44,0.45,554700
ARROW,20190826,8.4,8.4,8.35,8.35,104300
AS,20190826,0.8,0.84,0.8,0.84,5500
ASAP,20190826,2.68,2.7,2.64,2.68,416000
ASEFA,20190826,4.64,4.68,4.56,4.6,410700
ASIA,20190826,6.65,6.75,6.65,6.75,4400
ASIAN,20190826,5.65,5.65,5.55,5.65,249700
ASIMAR,20190826,1.5,1.5,1.46,1.46,311100
ASK,20190826,25,25,24.8,24.8,333900
ASN,20190826,5.5,5.9,5.4,5.9,1600
ASP,20190826,2.46,2.46,2.42,2.42,3418600
ATP30,20190826,1.37,1.37,1.35,1.37,1628000
AU,20190826,14.5,14.7,14.1,14.5,5039300
AUCT,20190826,7.5,7.7,7.5,7.6,2042700
AYUD,20190826,40.5,40.5,40,40.25,12500
B,20190826,0.34,0.34,0.33,0.34,1073600
B-WORK,20190826,11.9,12.1,11.9,12.1,62800
B52,20190826,0.2,0.2,0.19,0.2,2433300
BA,20190826,8.85,9,8.75,9,965800
BAFS,20190826,33.25,33.5,33.25,33.25,94500
BANPU,20190826,11.6,11.6,11.4,11.5,39178100
BAT-3K,20190826,249,250,249,250,500
BAY,20190826,34.5,34.75,34,34.25,214300
BBL,20190826,170,170.5,168.5,169.5,4122300
BCH,20190826,15.5,15.8,15.5,15.7,8672000
BCP,20190826,26.25,26.5,25.75,26,5630700
BCPG,20190826,17.9,18.1,17.8,18,9905200
BCT,20190826,42.25,43,41,43,4700
