<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190429,11.3,11.3,11.28,11.29,4700
BMSCG,20190429,8.26,8.33,8.26,8.3,12100
BMSCITH,20190429,12.63,12.63,12.59,12.6,204200
BSET100,20190429,10.74,10.74,10.72,10.74,50200
CHINA,20190429,5.98,6.02,5.94,6,153300
ENGY,20190429,6.6,6.6,6.52,6.53,800
GLD,20190429,1.74,1.74,1.73,1.74,87700
TDEX,20190429,10.94,10.94,10.88,10.89,65600
TGOLDETF,20190429,3.8,3.81,3.79,3.79,63400
2S,20190429,2.34,2.34,2.28,2.3,180500
7UP,20190429,0.26,0.27,0.25,0.27,3172300
A,20190429,6.35,6.35,6.35,6.35,11100
AAV,20190429,4.22,4.26,4.2,4.24,6362300
ABICO,20190429,4.4,4.42,4.4,4.4,7300
ABM,20190429,0.93,0.93,0.93,0.93,12100
ABPIF,20190429,5.9,5.95,5.85,5.9,164100
ACAP,20190429,3.86,3.96,3.86,3.96,1109300
ACC,20190429,0.71,0.72,0.7,0.72,779800
ADB,20190429,0.93,0.94,0.9,0.9,135700
ADVANC,20190429,188,190,188,189,2938900
AEC,20190429,0.47,0.49,0.47,0.48,686300
AEONTS,20190429,182,182,180.5,181,107400
AF,20190429,0.66,0.7,0.66,0.7,700
AFC,20190429,8.5,8.5,8.5,8.5,7600
AGE,20190429,0.89,0.9,0.89,0.89,67100
AH,20190429,20.1,20.2,20,20.1,421400
AHC,20190429,17.5,17.8,17.5,17.8,1300
AIMIRT,20190429,12.2,12.2,12.1,12.2,262400
AIRA,20190429,1.48,1.5,1.41,1.47,12700
AIT,20190429,21.2,21.2,21.1,21.1,69600
AJ,20190429,10,10,10,10,100
AJA,20190429,0.21,0.22,0.21,0.22,5603100
AKP,20190429,1.92,1.94,1.92,1.94,700
AKR,20190429,0.79,0.8,0.79,0.8,2737000
ALLA,20190429,1.58,1.64,1.56,1.58,7756000
ALT,20190429,2.98,2.98,2.94,2.98,45300
ALUCON,20190429,178.5,178.5,177.5,177.5,12100
AMA,20190429,4.28,4.32,4.26,4.32,64800
AMANAH,20190429,1.69,1.7,1.67,1.69,765100
AMARIN,20190429,5.2,5.2,5.15,5.15,104200
AMATA,20190429,22.1,22.4,22,22.1,9382900
AMATAR,20190429,11.7,11.9,11.7,11.9,47100
AMATAV,20190429,5.3,5.35,5.25,5.3,35000
AMC,20190429,1.78,1.79,1.77,1.77,18300
ANAN,20190429,4,4.02,3.96,4,3770400
AOT,20190429,68,68.5,68,68,8716300
AP,20190429,7.85,7.85,7.75,7.85,9572500
APCO,20190429,4.06,4.06,4,4.04,151600
APCS,20190429,4.84,4.84,4.8,4.8,13000
APEX,20190429,0.19,0.2,0.19,0.2,403500
APURE,20190429,1.28,1.3,1.28,1.29,108600
AQ,20190429,0.03,0.03,0.02,0.02,14196000
AQUA,20190429,0.54,0.55,0.53,0.54,10406800
ARIP,20190429,0.48,0.48,0.47,0.48,28200
ARROW,20190429,9.45,9.5,9.45,9.45,412600
AS,20190429,0.85,0.87,0.85,0.85,41200
ASAP,20190429,2.9,2.96,2.9,2.92,545400
ASEFA,20190429,5.65,5.65,5.55,5.55,229100
ASIA,20190429,7.75,7.75,7.6,7.7,11000
ASIAN,20190429,7.75,7.8,7.75,7.75,563100
ASIMAR,20190429,2.04,2.04,2,2,16100
ASK,20190429,23.6,23.6,23.4,23.4,16000
ASN,20190429,3.86,3.86,3.32,3.7,30000
ASP,20190429,3.08,3.1,3.06,3.06,1361500
ATP30,20190429,1.39,1.4,1.39,1.4,265100
AU,20190429,8.75,8.75,8.65,8.75,183600
AUCT,20190429,6.8,7.05,6.75,7,4285100
AYUD,20190429,44.25,44.5,43.75,43.75,40300
