<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AKP,20190527,1.62,1.64,1.59,1.62,274000
AKR,20190527,0.7,0.71,0.7,0.71,107100
ALL,20190527,4.24,4.24,4.02,4.02,7633700
ALLA,20190527,1.35,1.36,1.34,1.35,281500
ALT,20190527,2.7,2.74,2.7,2.74,37000
ALUCON,20190527,172.5,172.5,172.5,172.5,600
AMA,20190527,4.08,4.1,4.08,4.1,31400
AMANAH,20190527,1.61,1.61,1.58,1.58,1982500
AMARIN,20190527,5.1,5.1,5,5.05,25200
AMATA,20190527,21.8,22.2,21.7,22.1,17213700
AMATAR,20190527,11.8,11.8,11.7,11.8,45200
AMATAV,20190527,4.92,5,4.92,4.96,41400
AMC,20190527,1.71,1.71,1.66,1.68,44100
ANAN,20190527,3.66,3.7,3.66,3.68,2439100
AOT,20190527,65.75,66.5,64.5,66.5,45920500
AP,20190527,7.55,7.75,7.55,7.75,7282100
APCO,20190527,3.76,3.76,3.74,3.74,49000
APCS,20190527,4.64,4.72,4.64,4.72,98600
APEX,20190527,0.17,0.18,0.16,0.17,3448500
APURE,20190527,1.35,1.36,1.34,1.35,384800
AQ,20190527,0.03,0.03,0.02,0.02,1601700
AQUA,20190527,0.48,0.5,0.48,0.49,8144800
ARIP,20190527,0.41,0.42,0.41,0.42,35100
ARROW,20190527,7.95,8.1,7.95,8.1,29000
AS,20190527,0.82,0.83,0.78,0.79,5600
ASAP,20190527,2.34,2.34,2.28,2.32,444800
ASEFA,20190527,4.74,4.78,4.7,4.74,60200
ASIA,20190527,7.3,7.3,7.3,7.3,1000
ASIAN,20190527,7.1,7.1,7,7,545200
ASIMAR,20190527,1.67,1.74,1.66,1.74,155000
ASK,20190527,23.6,23.6,23.4,23.5,201000
ASN,20190527,4,4,3.98,3.98,1100
ASP,20190527,2.6,2.6,2.56,2.58,5003700
ATP30,20190527,1.31,1.32,1.3,1.3,218100
AU,20190527,9.55,9.7,9.5,9.55,1839700
AUCT,20190527,6.7,6.75,6.65,6.75,292500
AYUD,20190527,40.5,40.75,40.25,40.5,24500
B,20190527,0.46,0.47,0.45,0.47,321900
B-WORK,20190527,11.3,11.3,11.2,11.3,165300
B52,20190527,0.29,0.29,0.29,0.29,205400
BA,20190527,10.7,11,10.6,11,542100
BAFS,20190527,34.75,35,34.75,35,89800
BANPU,20190527,14.5,14.8,14.4,14.7,37447500
BAY,20190527,37.75,37.75,37.25,37.5,54500
BBL,20190527,200,201,199,199.5,4952100
BCH,20190527,16.9,17.2,16.9,17,13928400
BCP,20190527,28.75,29.25,28.75,29,3590800
BCPG,20190527,17.1,17.3,17,17.2,4804000
BCT,20190527,44,44.75,43.5,44.75,4900
BDMS,20190527,26,26.25,25.75,26,67041800
BEAUTY,20190527,3.82,3.82,3.54,3.56,234699700
BEC,20190527,8.85,9.2,8.85,9.2,26243500
BEM,20190527,11.3,11.3,11.2,11.3,18682500
BFIT,20190527,17.9,18,17.5,17.9,1439300
BGC,20190527,11.5,11.5,11.4,11.5,312600
BGRIM,20190527,32.25,32.75,32,32.75,6125200
BGT,20190527,1.02,1.03,1,1.02,107900
BH,20190527,165,167,165,166.5,858300
BIG,20190527,1.01,1.03,1.01,1.02,1964000
BIZ,20190527,2.5,2.56,2.5,2.52,52700
BJC,20190527,49,49.25,48.25,49.25,5607300
BJCHI,20190527,2.06,2.08,2.02,2.06,87900
BKD,20190527,2.88,2.9,2.88,2.9,8000
BKI,20190527,323,324,323,323,3300
BKKCP,20190527,12.8,12.8,12.8,12.8,4000
BLA,20190527,28.5,28.5,28,28.5,861200
BLAND,20190527,1.48,1.51,1.47,1.49,15300200
BM,20190527,2.14,2.2,2.12,2.2,90600
BOFFICE,20190527,14.6,14.6,14.3,14.3,11900
BOL,20190527,2.38,2.44,2.38,2.44,655200
BPP,20190527,19.7,20.1,19.6,20.1,3619900
BR,20190527,2.98,3,2.96,3,1189500
BROOK,20190527,0.43,0.43,0.42,0.43,199700
BRR,20190527,6.1,6.2,6.1,6.2,20700
BRRGIF,20190527,9.6,9.6,9.6,9.6,69300
BSBM,20190527,0.89,0.89,0.89,0.89,100
BSM,20190527,0.55,0.56,0.53,0.53,1231800
BTS,20190527,11.4,11.4,11.3,11.3,17865300
BTSGIF,20190527,12.5,12.6,12.4,12.6,4884000
BTW,20190527,1.28,1.35,1.27,1.33,220700
BWG,20190527,0.83,0.88,0.83,0.85,19979300
CAZ,20190527,2.1,2.1,2.06,2.06,791000
CBG,20190527,63,65,62.5,65,11377600
CCET,20190527,1.79,1.81,1.79,1.81,146700
CCP,20190527,0.33,0.34,0.32,0.33,758500
CEN,20190527,0.96,0.96,0.95,0.96,108200
CENTEL,20190527,35,35.5,35,35.25,5404500
CFRESH,20190527,3.22,3.22,3.14,3.18,70100
CGD,20190527,1.07,1.08,1.07,1.08,952200
CGH,20190527,0.84,0.87,0.84,0.85,52000
CHARAN,20190527,29,29,29,29,400
CHAYO,20190527,4.28,4.4,4.26,4.28,2146000
CHEWA,20190527,0.78,0.82,0.78,0.81,3864500
CHG,20190527,2.14,2.16,2.1,2.14,66267200
CHO,20190527,0.98,0.98,0.95,0.96,1689700
CHOTI,20190527,102,102,101.5,101.5,600
CHOW,20190527,2.3,2.42,2.24,2.3,824700
CI,20190527,1.3,1.3,1.3,1.3,200
CIG,20190527,0.26,0.27,0.26,0.27,16300
CIMBT,20190527,0.73,0.73,0.72,0.73,314700
CITY,20190527,2.26,2.26,2.24,2.24,18300
CK,20190527,26.75,27,26.5,27,8349000
CKP,20190527,5.85,5.9,5.75,5.85,35002700
CM,20190527,3.58,3.58,3.54,3.54,37300
CMAN,20190527,2.5,2.5,2.48,2.5,89000
CMC,20190527,1.3,1.3,1.27,1.27,1898000
CMO,20190527,1.5,1.5,1.47,1.47,1401400
CMR,20190527,2.32,2.32,2.3,2.3,11400
CNS,20190527,1.76,1.77,1.75,1.77,2200
CNT,20190527,1.9,1.9,1.87,1.9,210000
COL,20190527,23,23.4,22.9,23.3,69700
COLOR,20190527,1.24,1.26,1.24,1.24,50300
COM7,20190527,19.4,19.6,19.3,19.6,3709000
COMAN,20190527,3.3,3.32,3.2,3.32,166500
COTTO,20190527,2.02,2.02,2,2,118800
CPALL,20190527,79,81,78.5,81,58041100
CPF,20190527,27.5,28,27.25,27.5,33954100
CPI,20190527,1.4,1.41,1.39,1.4,35200
CPL,20190527,1.54,1.56,1.53,1.53,74400
CPN,20190527,73.25,74.5,73.25,73.5,10712300
CPNCG,20190527,15.1,15.1,15,15,32200
CPNREIT,20190527,29.5,29.5,29.25,29.5,786000
CPR,20190527,4.96,5,4.9,5,92600
CPT,20190527,1.26,1.29,1.26,1.27,10456900
CPTGF,20190527,13.1,13.2,13.1,13.2,524700
CRANE,20190527,1.8,1.81,1.77,1.79,125500
CRD,20190527,0.98,0.99,0.98,0.99,43300
CRYSTAL,20190527,9.05,9.1,9.05,9.1,42800
CSC,20190527,47.25,47.25,47,47,2800
CSP,20190527,1.13,1.13,1.13,1.13,500
CSS,20190527,1.5,1.51,1.49,1.51,694600
CTARAF,20190527,4.92,4.98,4.86,4.94,301800
CTW,20190527,7.4,7.5,7.4,7.45,55400
CWT,20190527,3.04,3.04,3.04,3.04,200
D,20190527,6.8,6.85,6.75,6.8,45100
DCC,20190527,1.9,1.91,1.89,1.9,5332600
DCON,20190527,0.41,0.41,0.4,0.41,1620400
DCORP,20190527,0.5,0.52,0.49,0.5,5249300
DDD,20190527,23.6,23.9,23.3,23.3,887800
DELTA,20190527,58,58.5,56,57,2721000
DEMCO,20190527,3,3,2.98,3,37100
DIF,20190527,16.2,16.3,16.2,16.2,10385900
DIMET,20190527,0.65,0.7,0.65,0.69,375200
DOD,20190527,7.9,7.95,7.6,7.85,1274300
DREIT,20190527,5.9,5.9,5.85,5.85,165700
DRT,20190527,5.8,5.85,5.75,5.8,263400
DTAC,20190527,49,49.25,48,48.5,9086100
DTC,20190527,10.2,10.2,10.1,10.1,45900
EA,20190527,51.5,52.25,50.75,51.75,18419500
EASON,20190527,2.08,2.14,2.08,2.14,500
EASTW,20190527,12.1,12.1,11.9,12,992300
ECF,20190527,2.38,2.42,2.38,2.4,1882600
ECL,20190527,1.46,1.54,1.46,1.52,9749200
EE,20190527,0.49,0.5,0.48,0.49,1016000
EFORL,20190527,0.04,0.05,0.04,0.05,2820700
EGATIF,20190527,12.7,12.8,12.6,12.8,6040500
EGCO,20190527,287,289,285,285,1531800
EIC,20190527,0.04,0.04,0.03,0.04,1135600
EKH,20190527,6.45,6.45,6.3,6.35,1531400
EMC,20190527,0.27,0.27,0.26,0.27,12392700
EPCO,20190527,2.92,2.96,2.92,2.94,465300
EPG,20190527,5.2,5.25,5.2,5.25,941100
ERW,20190527,6.45,6.55,6.45,6.45,1796800
ERWPF,20190527,5.1,5.1,5.1,5.1,48200
ESSO,20190527,9.55,9.75,9.45,9.65,14335500
ESTAR,20190527,0.49,0.49,0.48,0.49,518800
ETE,20190527,1.09,1.1,1.09,1.09,147200
EVER,20190527,0.42,0.43,0.41,0.42,10492600
FANCY,20190527,0.52,0.56,0.5,0.51,15613700
FC,20190527,0.32,0.32,0.31,0.32,2600
FLOYD,20190527,1.75,1.76,1.75,1.75,83900
FMT,20190527,24.1,24.1,24.1,24.1,8700
FN,20190527,1.51,1.58,1.5,1.57,3099400
FNS,20190527,3.36,3.38,3.3,3.38,46700
FORTH,20190527,5.8,5.8,5.75,5.8,29200
FPI,20190527,2.54,2.58,2.54,2.56,790300
FPT,20190527,17.3,17.9,17.1,17.9,678800
FSMART,20190527,7.05,7.05,7,7.05,667000
FSS,20190527,1.7,1.7,1.7,1.7,7700
FTE,20190527,2.16,2.18,2.14,2.14,52800
FTREIT,20190527,14.2,14.3,14.1,14.3,474500
FUTUREPF,20190527,25,25,25,25,20300
FVC,20190527,0.63,0.65,0.6,0.61,2188500
GAHREIT,20190527,9.2,9.2,9.2,9.2,10000
GBX,20190527,0.54,0.55,0.54,0.54,43200
GC,20190527,5.2,5.25,5.15,5.15,20500
GCAP,20190527,2.28,2.34,2.26,2.32,954100
GEL,20190527,0.23,0.24,0.23,0.23,439900
GENCO,20190527,0.63,0.64,0.62,0.63,671700
GFPT,20190527,15.6,15.9,15.5,15.6,4487700
GGC,20190527,10.3,10.6,10.3,10.5,526400
GIFT,20190527,3.48,3.48,3.46,3.48,24800
GJS,20190527,0.13,0.13,0.12,0.13,2324200
GL,20190527,6.4,6.5,6.35,6.4,2054800
GLAND,20190527,2.7,2.76,2.7,2.76,130100
GLANDRT,20190527,12.8,13.1,12.8,13.1,191900
GLOBAL,20190527,16,16.1,15.8,16.1,8073300
GLOW,20190527,80,80,72.5,73,5657300
GOLD,20190527,8.4,8.45,8.4,8.45,1978600
GOLDPF,20190527,7.4,7.4,7.4,7.4,3000
GPI,20190527,2.08,2.1,2.06,2.06,49200
GPSC,20190527,55.75,57,55.25,56.25,3778800
GRAMMY,20190527,9,9,9,9,2900
GRAND,20190527,0.88,0.88,0.86,0.86,768800
GREEN,20190527,0.99,1,0.99,1,95500
GSC,20190527,1.05,1.05,1.03,1.03,547500
GTB,20190527,0.58,0.59,0.57,0.59,139300
GULF,20190527,99.75,102.5,99,102.5,8608000
GUNKUL,20190527,2.76,2.86,2.74,2.84,63664800
GVREIT,20190527,16,16,15.8,15.9,106000
HANA,20190527,24.5,24.9,24.1,24.2,4339700
HARN,20190527,2.28,2.3,2.26,2.28,141500
HFT,20190527,2.76,2.78,2.74,2.78,46100
HMPRO,20190527,16.7,16.8,16.5,16.5,21577500
HPF,20190527,5.1,5.15,5.1,5.15,135200
HPT,20190527,0.82,0.82,0.8,0.81,26300
HREIT,20190527,7.95,8,7.95,8,782000
HTC,20190527,20.9,21.1,20.6,20.9,1007500
HTECH,20190527,3.06,3.18,3.06,3.16,529900
HUMAN,20190527,7.15,7.2,6.55,6.6,3820800
HYDRO,20190527,0.36,0.36,0.33,0.34,312000
ICC,20190527,41,41,41,41,300
ICHI,20190527,4.88,5.05,4.84,5,14835900
ICN,20190527,1.82,1.82,1.78,1.79,413000
IFS,20190527,3.12,3.2,3.12,3.16,508600
IHL,20190527,5,5.2,5,5.15,223700
III,20190527,5.1,5.15,5.05,5.15,472900
ILINK,20190527,5,5,5,5,78100
IMPACT,20190527,23.6,23.6,23.5,23.6,67800
INET,20190527,3.1,3.1,3.08,3.1,56700
INGRS,20190527,0.62,0.63,0.62,0.62,634200
INOX,20190527,0.78,0.81,0.78,0.81,44300
INTUCH,20190527,57.5,57.75,56.5,56.5,19101600
IRC,20190527,17.8,17.8,17.7,17.7,1300
IRCP,20190527,0.7,0.7,0.66,0.69,96700
IRPC,20190527,4.68,4.76,4.64,4.72,83896800
IT,20190527,2.24,2.26,2.2,2.26,296300
ITD,20190527,2.16,2.24,2.16,2.22,9915400
ITEL,20190527,3,3.06,3,3.04,211800
IVL,20190527,45,46.5,45,46,12757900
J,20190527,1,1.3,0.98,1.09,7499000
JAS,20190527,5.6,5.7,5.55,5.65,11602900
JASIF,20190527,10.2,10.2,10.1,10.2,3099500
JCK,20190527,1.48,1.51,1.48,1.51,56900
JCKH,20190527,0.83,0.84,0.76,0.76,64300
JCT,20190527,86.75,87,86.75,87,200
JKN,20190527,8,8,7.9,7.95,620600
JMART,20190527,9,9.25,8.9,9.15,2925700
JMT,20190527,15.2,15.8,15.1,15.8,3826700
JSP,20190527,0.39,0.4,0.39,0.4,670700
JTS,20190527,1.29,1.33,1.28,1.32,21200
JUBILE,20190527,15.5,15.8,15.5,15.8,64100
JUTHA,20190527,0.7,0.7,0.69,0.7,7500
JWD,20190527,7.45,7.45,7.25,7.3,2559200
K,20190527,1.53,1.55,1.53,1.53,174400
KAMART,20190527,4.22,4.22,4.16,4.18,874200
KASET,20190527,1.8,1.82,1.8,1.82,7700
KBANK,20190527,189.5,190,189,189.5,3790800
KBS,20190527,3.86,3.86,3.84,3.84,20400
KCAR,20190527,11.5,11.6,11.4,11.6,58300
KCE,20190527,17.2,17.6,17,17.4,9176600
KCM,20190527,0.87,0.87,0.82,0.86,707900
KDH,20190527,96,96.25,95.75,95.75,2100
KGI,20190527,4.44,4.44,4.42,4.44,1382700
KIAT,20190527,0.41,0.41,0.4,0.4,274000
KKC,20190527,1.02,1.02,1,1.02,42000
KKP,20190527,65.75,66.25,65.5,65.75,3964000
KOOL,20190527,1.21,1.22,1.19,1.19,258100
KPNPF,20190527,8.6,8.7,8.6,8.7,6500
KSL,20190527,2.76,2.8,2.74,2.8,473700
KTB,20190527,19,19.1,18.9,19.1,16007000
KTC,20190527,39,40.25,39,39.75,10942700
KTIS,20190527,5.4,5.4,5.3,5.35,9200
KWG,20190527,1.61,1.61,1.57,1.58,34800
KWM,20190527,1.06,1.08,1.05,1.06,115200
KYE,20190527,385,394,385,394,600
L&E,20190527,2.52,2.52,2.46,2.46,30400
LALIN,20190527,4.9,5,4.88,4.94,1214500
LANNA,20190527,10.8,10.9,10.8,10.9,65800
LDC,20190527,1.05,1.07,1.01,1.03,415400
LEE,20190527,2.28,2.32,2.28,2.32,86300
LH,20190527,10.6,10.7,10.5,10.6,43527800
LHFG,20190527,1.47,1.48,1.46,1.48,1240000
LHHOTEL,20190527,19.1,19.1,19.1,19.1,23000
LHK,20190527,3.84,3.86,3.8,3.84,110200
LHPF,20190527,8.5,8.5,8.45,8.5,24100
LHSC,20190527,18.4,18.4,18.2,18.4,17300
LIT,20190527,4.9,4.94,4.88,4.92,315800
LOXLEY,20190527,2.02,2.06,2,2.04,7789600
LPH,20190527,5.25,5.25,5.1,5.15,730800
LPN,20190527,6.9,6.95,6.85,6.9,2381000
LRH,20190527,43,43.5,43,43.5,2700
LST,20190527,4.32,4.32,4.32,4.32,1600
LTX,20190527,97.25,97.25,95,97,1500
M,20190527,71.75,72.25,71.5,71.5,585000
M-II,20190527,8.4,8.4,8.4,8.4,100
M-PAT,20190527,9.4,9.4,9.4,9.4,15800
M-STOR,20190527,7.3,7.3,7.3,7.3,3900
MACO,20190527,1.48,1.49,1.46,1.47,4049700
MAJOR,20190527,29,29.25,28.5,29.25,1094400
MAKRO,20190527,33,33.5,32.5,33,865600
MALEE,20190527,7,7.05,6.95,7.05,221100
MATCH,20190527,2.1,2.12,2.1,2.1,169500
MATI,20190527,4.78,4.78,4.78,4.78,100
MAX,20190527,0.02,0.02,0.01,0.02,2123800
MBAX,20190527,3.88,3.92,3.88,3.9,132800
MBK,20190527,20.6,20.7,20.4,20.6,885000
MBKET,20190527,8.45,8.5,8.25,8.35,307000
MC,20190527,7.35,7.45,7.2,7.25,984200
MCOT,20190527,10.6,12.4,10.6,11.4,1706800
MCS,20190527,6.7,6.85,6.65,6.8,332500
MDX,20190527,3.94,3.98,3.94,3.96,97300
MEGA,20190527,35,35,34,34.75,1628500
META,20190527,1.52,1.52,1.49,1.5,276500
METCO,20190527,182,182,182,182,200
MFC,20190527,17,17,16.9,17,10700
MFEC,20190527,3.32,3.44,3.3,3.32,386000
MGT,20190527,1.95,1.96,1.93,1.93,625800
MIDA,20190527,0.59,0.59,0.58,0.58,86500
MILL,20190527,0.88,0.89,0.88,0.89,43100
MINT,20190527,38,38,37.5,38,8367000
MIT,20190527,4.02,4.02,4,4,83500
MJD,20190527,3.2,3.2,3.18,3.2,43100
MJLF,20190527,12.7,12.7,12.7,12.7,11000
MK,20190527,3.36,3.4,3.36,3.38,97700
ML,20190527,0.96,0.99,0.94,0.98,155300
MM,20190527,2.76,2.8,2.7,2.72,45400
MNIT,20190527,1.46,1.46,1.46,1.46,200
MNRF,20190527,3.36,3.38,3.36,3.38,2200
MODERN,20190527,3.22,3.26,3.22,3.24,132800
MONO,20190527,1.76,1.78,1.76,1.77,566500
MOONG,20190527,5.5,5.5,5.35,5.4,315500
MORE,20190527,0.16,0.16,0.15,0.15,9268600
MPG,20190527,0.69,0.7,0.69,0.7,148400
MSC,20190527,7.8,7.8,7.65,7.75,221200
MTC,20190527,50.75,52.25,50.75,52.25,15400200
MTI,20190527,82.5,85,82.25,85,1600
MVP,20190527,1.75,1.75,1.72,1.74,196700
NCH,20190527,0.99,0.99,0.97,0.99,8900
NCL,20190527,1.36,1.37,1.36,1.37,1000
NDR,20190527,2.04,2.12,1.96,1.97,5510200
NEP,20190527,0.31,0.32,0.29,0.31,205100
NER,20190527,2.16,2.28,2.14,2.28,18578800
NETBAY,20190527,27.25,27.75,27.25,27.75,34900
NEWS,20190527,0.01,0.01,0.01,0.01,7000300
NEX,20190527,3.3,3.3,3.24,3.3,823000
NFC,20190527,3.14,3.8,3.14,3.78,4300
NINE,20190527,1.99,2,1.98,1.98,65900
NNCL,20190527,1.7,1.74,1.7,1.72,367600
NOBLE,20190527,18.4,18.5,18.4,18.4,62400
NOK,20190527,2.1,2.1,2.08,2.1,737700
NPPG,20190527,1.04,1.05,1.03,1.04,1106800
NTV,20190527,52.75,53,52.5,52.75,3300
NUSA,20190527,0.38,0.39,0.37,0.38,4450100
NVD,20190527,3.1,3.12,3.06,3.08,33200
NWR,20190527,0.78,0.79,0.77,0.78,5103900
NYT,20190527,4.76,4.78,4.76,4.78,254700
OCC,20190527,14.8,15.1,14.6,15.1,5700
OCEAN,20190527,1.19,1.19,1.16,1.17,644700
OGC,20190527,34.5,34.5,34.25,34.25,2200
OISHI,20190527,95.75,95.75,95.5,95.5,1100
ORI,20190527,7.05,7.1,6.95,7.05,6748500
OSP,20190527,33.25,34.25,32.5,34,21217900
OTO,20190527,2.42,2.48,2.42,2.48,66300
PACE,20190527,0.2,0.21,0.19,0.2,4851400
PAF,20190527,0.81,0.83,0.81,0.82,162700
PAP,20190527,2.76,2.8,2.76,2.8,34600
PATO,20190527,12.6,12.6,12.5,12.5,88400
PCSGH,20190527,6.95,6.95,6.95,6.95,391600
PDG,20190527,2.82,2.82,2.8,2.8,58800
PDI,20190527,8.65,8.65,8.5,8.55,151100
PDJ,20190527,1.8,1.8,1.8,1.8,35300
PE,20190527,0.15,0.16,0.15,0.16,43000
PERM,20190527,1.18,1.19,1.13,1.14,1213900
PF,20190527,0.77,0.79,0.77,0.79,10100000
PHOL,20190527,1.74,1.78,1.7,1.74,85400
PICO,20190527,3.9,3.9,3.82,3.86,3300
PIMO,20190527,1.55,1.55,1.51,1.51,890600
PJW,20190527,1.77,1.78,1.76,1.76,145300
PK,20190527,1.99,1.99,1.96,1.99,49700
PL,20190527,3.12,3.12,3.12,3.12,100
PLANB,20190527,6.55,6.7,6.5,6.65,5538000
PLAT,20190527,5.8,5.9,5.8,5.9,433700
PLE,20190527,1.12,1.13,1.11,1.12,3866800
PM,20190527,8.65,8.7,8.6,8.65,265200
PMTA,20190527,8.5,8.5,8.45,8.5,21700
POPF,20190527,13.2,13.2,13.1,13.2,289400
PORT,20190527,4.26,4.3,4.24,4.3,80100
PPM,20190527,1.28,1.31,1.26,1.28,65800
PPP,20190527,3.14,3.2,3.14,3.18,112100
PPPM,20190527,1.94,1.96,1.93,1.96,388300
PPS,20190527,0.69,0.7,0.69,0.7,706600
PR9,20190527,10.5,10.5,10.4,10.4,191100
PRAKIT,20190527,11.7,11.7,11.6,11.7,14800
PREB,20190527,10,10.2,10,10.1,177600
PRECHA,20190527,1.51,1.54,1.49,1.54,66300
PRG,20190527,12.7,12.7,12.5,12.5,5000
PRIN,20190527,1.6,1.65,1.6,1.62,71100
PRINC,20190527,4.22,4.28,4.02,4.14,1006300
PRM,20190527,6.3,6.35,6.15,6.25,9386200
PROUD,20190527,1.67,1.68,1.67,1.67,183800
PSH,20190527,20.5,20.6,20.3,20.6,4155800
PSL,20190527,6.55,6.75,6.55,6.65,6356600
PSTC,20190527,0.61,0.61,0.6,0.6,4111300
PT,20190527,5.7,5.7,5.6,5.65,113000
PTG,20190527,13.8,14,13.6,13.9,15718800
PTL,20190527,15,15.3,15,15.2,501800
PTT,20190527,46,46.75,46,46.25,25633000
PTTEP,20190527,124.5,126,124,125.5,9865500
PTTGC,20190527,61,61.5,60.5,60.5,18887900
PYLON,20190527,6.1,6.2,6.05,6.1,1968500
Q-CON,20190527,5.1,5.15,5.1,5.1,7000
QH,20190527,3,3.02,2.98,3.02,25925400
QHHR,20190527,8.85,8.85,8.75,8.8,175800
QHOP,20190527,3.56,3.56,3.56,3.56,1400
QHPF,20190527,13.4,13.4,13.3,13.4,424500
QLT,20190527,3.86,3.86,3.8,3.8,24900
QTC,20190527,4.94,4.98,4.94,4.96,13700
RAM,20190527,3400,3400,3400,3400,400
RATCH,20190527,62,62.75,61.25,61.25,9685800
RCI,20190527,3.26,3.26,3.22,3.26,161900
RCL,20190527,4.06,4.16,4.04,4.14,71600
RICHY,20190527,1.38,1.4,1.38,1.39,818700
RJH,20190527,23.4,23.5,23.3,23.4,124000
RML,20190527,1.2,1.21,1.2,1.21,165100
ROBINS,20190527,53.5,55.25,53,54.5,3683000
ROH,20190527,47,47,47,47,400
ROJNA,20190527,5,5.1,5,5.05,487700
RP,20190527,2.16,2.16,2.14,2.16,43800
RPC,20190527,0.53,0.54,0.53,0.53,278500
RPH,20190527,5.35,5.35,5.25,5.3,427500
RS,20190527,15.7,15.8,15.3,15.6,6426800
RSP,20190527,3.38,3.42,3.36,3.4,48500
RWI,20190527,1.39,1.4,1.38,1.4,26000
S,20190527,3.16,3.26,3.16,3.26,5179000
S&J,20190527,28,28,24,24,200
S11,20190527,7.7,7.7,7.6,7.65,48600
SAAM,20190527,1.36,1.36,1.31,1.35,185000
SABINA,20190527,26,26.25,25.75,26,119500
SALEE,20190527,1.01,1.04,1.01,1.01,279100
SAM,20190527,0.44,0.46,0.44,0.46,112000
SAMART,20190527,7.1,7.25,7.1,7.2,395700
SAMCO,20190527,1.55,1.56,1.55,1.56,713100
SAMTEL,20190527,9.05,9.05,8.8,8.85,104400
SANKO,20190527,0.99,1,0.98,0.99,84800
SAPPE,20190527,18.5,18.6,18.3,18.5,183100
SAT,20190527,18,18.2,18,18.1,201900
SAWAD,20190527,49.75,50,49,50,5356300
SAWANG,20190527,12.2,12.3,12.2,12.3,300
SC,20190527,2.8,2.82,2.78,2.8,2887000
SCB,20190527,128.5,128.5,127,127.5,12153100
SCC,20190527,464,468,464,468,3725400
SCCC,20190527,219,220,216,220,109400
SCG,20190527,4.32,4.32,4.3,4.3,2600
SCI,20190527,1.93,1.94,1.92,1.92,174900
SCN,20190527,3.56,3.56,3.52,3.54,52400
SCP,20190527,7.1,7.15,7.05,7.1,90900
SDC,20190527,0.32,0.33,0.32,0.33,839000
SE,20190527,1.92,1.92,1.86,1.88,18600
SE-ED,20190527,2.64,2.66,2.64,2.66,300
SEAFCO,20190527,7.4,7.6,7.35,7.55,5203200
SEAOIL,20190527,5.3,5.7,5.3,5.6,6066500
SELIC,20190527,3.24,3.28,3.22,3.22,662400
SENA,20190527,3.38,3.38,3.36,3.36,283200
SF,20190527,6.15,6.3,6.15,6.25,990800
SGF,20190527,0.82,0.83,0.8,0.81,2354300
SGP,20190527,9.4,9.6,9.3,9.5,3799800
SHANG,20190527,75,76.5,75,76.5,300
SHREIT,20190527,6.7,6.85,6.7,6.85,14300
SIAM,20190527,2.12,2.14,2.1,2.14,45100
SIMAT,20190527,1.7,1.81,1.7,1.74,3652100
SINGER,20190527,5.9,6.2,5.9,6.2,12433600
SIRI,20190527,1.41,1.42,1.4,1.4,23779300
SIRIP,20190527,11.3,11.3,11.3,11.3,3500
SIS,20190527,9,9.1,8.9,9.05,78800
SISB,20190527,7.4,7.4,7.2,7.3,1827100
SITHAI,20190527,1.08,1.08,1.07,1.08,365700
SKE,20190527,1.03,1.03,1.01,1.03,257500
