<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
APCO,20190503,4.02,4.06,4.02,4.02,296100
APCS,20190503,4.8,4.82,4.8,4.8,5400
APEX,20190503,0.19,0.2,0.19,0.2,898600
APURE,20190503,1.29,1.32,1.29,1.29,141400
AQ,20190503,0.03,0.03,0.02,0.03,10819900
AQUA,20190503,0.53,0.54,0.52,0.52,14903000
ARIP,20190503,0.48,0.48,0.47,0.48,111400
ARROW,20190503,9.4,9.4,9.35,9.4,122100
AS,20190503,0.85,0.88,0.85,0.88,12100
ASAP,20190503,2.96,2.96,2.94,2.96,309600
ASEFA,20190503,5.2,5.25,5.15,5.25,761200
ASIA,20190503,7.6,7.6,7.6,7.6,12000
ASIAN,20190503,7.6,7.7,7.6,7.65,1741300
ASIMAR,20190503,2.02,2.04,2,2.04,65800
ASK,20190503,23.6,23.8,23.6,23.7,320100
ASN,20190503,3.74,3.74,3.74,3.74,3400
ASP,20190503,3.04,3.04,2.92,2.96,12792000
ATP30,20190503,1.4,1.4,1.38,1.39,244400
AU,20190503,9,9.15,8.95,9.1,1730800
AUCT,20190503,6.9,6.9,6.8,6.9,1089000
AYUD,20190503,43.5,43.75,43.5,43.75,800
B,20190503,0.64,0.65,0.63,0.65,2700000
B-WORK,20190503,11.1,11.1,11,11,250100
BA,20190503,11.9,12,11.8,12,312300
BAFS,20190503,35.75,35.75,35.25,35.25,222700
BANPU,20190503,16.2,16.4,16.1,16.3,17611900
BAY,20190503,38.75,39,38.5,38.5,238300
BBL,20190503,206,206,205,205,2265300
BCH,20190503,18,18.5,18,18.2,10325100
BCP,20190503,32.5,32.75,32.5,32.75,1256400
BCPG,20190503,18.6,18.6,18.3,18.4,3347900
BCT,20190503,46,46,45.5,46,14700
BDMS,20190503,25.5,25.75,25.25,25.75,25147000
BEAUTY,20190503,6.75,6.75,6.65,6.7,27769100
BEC,20190503,9,9.15,8.85,8.95,19637800
BEM,20190503,11,11.2,10.9,11.2,60583300
BFIT,20190503,17.8,18,17.8,17.9,82700
BGC,20190503,12,12,11.6,11.6,1601700
BGRIM,20190503,34,34.25,33.25,33.5,16367100
BGT,20190503,1.07,1.09,1.07,1.07,247500
BH,20190503,171.5,172.5,171,172,1699600
BIG,20190503,1.24,1.26,1.23,1.26,13045600
BIZ,20190503,2.74,2.78,2.7,2.78,240800
BJC,20190503,52.75,53.5,52.5,52.5,12681200
BJCHI,20190503,2.22,2.22,2.16,2.2,185300
BKD,20190503,2.9,2.92,2.88,2.92,149300
BKI,20190503,325,325,324,325,3000
BKKCP,20190503,12.7,12.7,12.7,12.7,100
BLA,20190503,28.25,28.25,27.5,27.5,2533600
BLAND,20190503,1.58,1.59,1.57,1.58,3632700
BM,20190503,2.84,2.84,2.68,2.82,161400
BOFFICE,20190503,14,14,13.8,13.9,543700
BOL,20190503,2.2,2.2,2.18,2.2,24200
BPP,20190503,22.9,23,22.7,22.7,3656700
BR,20190503,3.72,3.72,3.7,3.7,712600
BROCK,20190503,2,2,2,2,200
BROOK,20190503,0.47,0.48,0.46,0.47,4713100
BRR,20190503,6.25,6.25,6.2,6.25,70500
BRRGIF,20190503,10.1,10.1,10,10,76800
BSBM,20190503,0.93,0.93,0.92,0.92,46100
BSM,20190503,0.56,0.63,0.56,0.61,7958000
BTNC,20190503,17.2,17.2,17.2,17.2,2500
BTS,20190503,11.7,11.9,11.6,11.9,27344000
BTSGIF,20190503,12.3,12.4,12.3,12.3,5583400
BTW,20190503,1.48,1.49,1.47,1.47,60400
BWG,20190503,1.09,1.09,1.04,1.05,38591000
CAZ,20190503,2.36,2.36,2.26,2.28,3330200
CBG,20190503,60.25,60.5,59.25,60,3910900
CCET,20190503,1.91,1.92,1.89,1.9,425700
CCP,20190503,0.35,0.36,0.35,0.36,882000
CEN,20190503,1.04,1.04,1.03,1.03,152900
CENTEL,20190503,42.25,42.5,42.25,42.5,4114400
CFRESH,20190503,3.84,3.84,3.84,3.84,8700
CGD,20190503,1.09,1.1,1.08,1.09,1357900
CGH,20190503,0.85,0.86,0.83,0.86,293000
CHARAN,20190503,31,31,30.75,31,32200
CHAYO,20190503,4.3,4.34,4.24,4.24,5905000
CHEWA,20190503,1.12,1.12,1.11,1.12,534700
CHG,20190503,1.92,1.94,1.91,1.93,22546700
CHO,20190503,1.12,1.12,1.11,1.12,345200
CHOTI,20190503,119,119,118.5,119,400
CHOW,20190503,2.68,2.68,2.56,2.56,2797400
CI,20190503,1.27,1.27,1.27,1.27,33200
CIG,20190503,0.29,0.29,0.27,0.28,658100
CIMBT,20190503,0.77,0.78,0.76,0.76,946200
CITY,20190503,2.28,2.28,2.26,2.26,444900
CK,20190503,27,27,26.5,26.75,7135400
CKP,20190503,5.85,5.95,5.85,5.95,44892500
CM,20190503,4.06,4.12,4.06,4.1,35000
CMAN,20190503,2.64,2.66,2.62,2.62,171500
CMC,20190503,1.61,1.61,1.59,1.59,1478800
CMO,20190503,1.54,1.6,1.54,1.6,4132100
CMR,20190503,2.34,2.34,2.32,2.34,10300
CNS,20190503,1.79,1.81,1.79,1.81,48900
CNT,20190503,1.98,1.98,1.96,1.98,43300
COL,20190503,24.8,24.9,24.7,24.9,147400
COLOR,20190503,1.26,1.28,1.25,1.28,316800
COM7,20190503,19.6,20.1,19.6,20,7078500
COMAN,20190503,4.24,4.26,4.22,4.24,24200
COTTO,20190503,2.16,2.16,2.12,2.12,320600
CPALL,20190503,77,77.75,76.75,77.5,12297100
CPF,20190503,28,28.5,27.5,28.25,46615600
CPI,20190503,1.42,1.42,1.41,1.42,111600
CPL,20190503,1.98,1.98,1.98,1.98,4800
CPN,20190503,75.5,75.75,74.5,75.25,7838600
CPNCG,20190503,14.9,14.9,14.8,14.9,520100
CPNREIT,20190503,29.25,29.25,29,29.25,1195700
CPR,20190503,5.2,5.2,5.15,5.2,46800
CPT,20190503,1.24,1.3,1.24,1.29,41946500
CPTGF,20190503,13,13.1,13,13,99300
CRANE,20190503,2.28,2.44,2.26,2.26,6317100
CRD,20190503,1,1,0.99,1,302500
CRYSTAL,20190503,9.2,9.2,9.2,9.2,100
CSC,20190503,44.5,44.75,44.25,44.25,17500
CSP,20190503,1.18,1.18,1.18,1.18,50000
CSS,20190503,2.04,2.06,2,2,2774900
CTARAF,20190503,4.74,4.74,4.66,4.74,110700
CTW,20190503,7.85,7.9,7.85,7.9,48400
CWT,20190503,3.02,3.06,3.02,3.06,9200
D,20190503,7.25,7.25,7.2,7.25,137600
DCC,20190503,1.99,2.06,1.99,2.06,8667100
DCON,20190503,0.48,0.48,0.47,0.48,672600
DCORP,20190503,0.51,0.56,0.51,0.53,3556800
DDD,20190503,31.5,32.25,31.5,31.75,698900
DELTA,20190503,75,76,74,74.25,534800
DEMCO,20190503,3,3.02,2.98,3.02,819300
DIF,20190503,16,16.1,15.9,16,17480500
DIGI,20190503,0.31,0.31,0.3,0.31,159200
DIMET,20190503,0.83,0.84,0.81,0.81,473400
DOD,20190503,10.3,10.5,10.3,10.4,437200
DREIT,20190503,5.75,5.8,5.75,5.8,106700
DRT,20190503,5.65,5.7,5.65,5.65,139800
DTAC,20190503,51.5,52.25,51.5,51.5,5558900
DTC,20190503,10.8,10.8,10.7,10.8,65300
DTCI,20190503,27,27.5,27,27.5,1000
EA,20190503,57.25,57.75,56.75,57.25,14790200
EASON,20190503,2.28,2.28,2.22,2.24,73400
EASTW,20190503,11.4,11.5,11.3,11.4,651800
ECF,20190503,2.36,2.4,2.32,2.38,2153300
ECL,20190503,1.66,1.67,1.65,1.66,1351900
EE,20190503,0.54,0.54,0.53,0.53,2630500
EFORL,20190503,0.05,0.06,0.05,0.06,896500
EGATIF,20190503,11.8,11.9,11.8,11.9,2101900
EGCO,20190503,297,299,296,298,1186900
EIC,20190503,0.05,0.05,0.04,0.04,232400
EKH,20190503,5.95,6,5.95,5.95,907900
EMC,20190503,0.29,0.29,0.28,0.28,10581400
EPCO,20190503,3.36,3.36,3.34,3.36,745600
EPG,20190503,6.65,6.65,6.5,6.5,2802500
ERW,20190503,7.1,7.1,6.95,6.95,4371700
ERWPF,20190503,5.25,5.25,5,5.15,882500
ESSO,20190503,11.1,11.1,10.8,10.8,17986100
ESTAR,20190503,0.55,0.56,0.55,0.56,1425200
ETE,20190503,1.31,1.33,1.3,1.3,491900
EVER,20190503,0.55,0.56,0.54,0.56,10297000
F&D,20190503,17.2,17.2,17.2,17.2,2100
FANCY,20190503,0.52,0.52,0.51,0.52,585400
FC,20190503,0.35,0.35,0.33,0.34,136400
FLOYD,20190503,1.9,1.94,1.85,1.9,169600
FMT,20190503,24.3,24.5,24.3,24.5,7500
FN,20190503,2.02,2.06,2,2,1732900
FNS,20190503,3.56,3.58,3.54,3.54,61200
FOCUS,20190503,1.88,1.91,1.86,1.86,3090800
FORTH,20190503,6,6,5.95,6,70000
FPI,20190503,2.26,2.3,2.26,2.3,102400
FPT,20190503,17.2,17.2,16.8,16.9,182300
FSMART,20190503,7.65,7.65,7.55,7.6,193100
FSS,20190503,1.77,1.79,1.77,1.79,1000
FTE,20190503,2.22,2.22,2.18,2.18,474500
FTREIT,20190503,13.8,13.8,13.6,13.7,730800
FUTUREPF,20190503,24.2,24.2,24,24,7700
FVC,20190503,0.77,0.78,0.76,0.77,355400
GAHREIT,20190503,9.25,9.25,9.25,9.25,5900
GBX,20190503,0.58,0.59,0.57,0.57,747600
GC,20190503,5.15,5.2,5.1,5.1,123500
GCAP,20190503,2.7,2.86,2.7,2.84,11460000
GEL,20190503,0.27,0.27,0.26,0.27,1304400
GENCO,20190503,0.77,0.78,0.77,0.77,1140400
GFPT,20190503,15.5,15.8,15.4,15.6,1825600
GGC,20190503,12.4,12.5,12.1,12.2,3028400
GIFT,20190503,3.84,3.84,3.76,3.76,127800
GJS,20190503,0.14,0.15,0.13,0.15,5092500
GL,20190503,7.6,7.75,7.45,7.5,3700400
GLAND,20190503,2.66,2.7,2.66,2.66,70000
GLANDRT,20190503,12.8,12.8,12.7,12.7,64900
GLOBAL,20190503,17.3,17.4,17.1,17.2,11820400
GLOW,20190503,90.25,90.5,90.25,90.25,4509900
GOLD,20190503,8.4,8.4,8.35,8.4,1336900
GOLDPF,20190503,7.3,7.35,7.2,7.35,101100
GPI,20190503,2.1,2.1,2.06,2.08,389800
GPSC,20190503,62.5,64,62.5,63.75,8626700
GRAMMY,20190503,8.25,8.25,8.2,8.25,16700
GRAND,20190503,0.91,0.94,0.91,0.92,526000
GREEN,20190503,1.06,1.08,1.05,1.06,292600
GSC,20190503,1.39,1.39,1.36,1.36,982000
GTB,20190503,0.6,0.61,0.59,0.6,378300
GULF,20190503,106.5,107,104.5,107,4527700
GUNKUL,20190503,2.82,2.9,2.8,2.88,40973500
GVREIT,20190503,15.8,15.9,15.7,15.9,356300
HANA,20190503,32.75,33,32.5,32.5,708000
HARN,20190503,2.4,2.4,2.36,2.36,71200
HFT,20190503,2.98,2.98,2.94,2.96,1005700
HMPRO,20190503,15.9,16.1,15.8,15.8,22661700
HPF,20190503,5.25,5.25,5.25,5.25,57400
HPT,20190503,0.94,0.95,0.93,0.93,269900
HREIT,20190503,7.8,7.85,7.75,7.8,701900
HTC,20190503,14.6,15,14.6,14.6,356900
HTECH,20190503,4.92,4.96,4.9,4.9,1204300
HUMAN,20190503,8.2,8.25,8.2,8.25,700300
HYDRO,20190503,0.43,0.45,0.42,0.43,414500
ICC,20190503,40,40,40,40,300
ICHI,20190503,3.88,3.92,3.86,3.92,890800
ICN,20190503,1.95,1.97,1.95,1.95,905500
IFS,20190503,3,3,2.98,3,82000
IHL,20190503,6.75,6.8,6.7,6.8,600200
III,20190503,5.65,5.8,5.65,5.75,2760900
ILINK,20190503,5.45,5.65,5.4,5.5,3240300
IMPACT,20190503,23.6,23.7,23.4,23.7,416700
INET,20190503,3.28,3.32,3.28,3.3,153500
INGRS,20190503,0.68,0.68,0.67,0.68,307500
INOX,20190503,0.9,0.91,0.9,0.91,10300
INSURE,20190503,26,26,26,26,200
INTUCH,20190503,58.75,59,58,58.5,10934600
IRC,20190503,18.6,18.6,18.5,18.6,10500
IRCP,20190503,0.79,0.79,0.77,0.77,285600
IRPC,20190503,5.6,5.65,5.55,5.6,39373400
IT,20190503,2.78,2.84,2.66,2.68,2823500
ITD,20190503,2.34,2.38,2.32,2.34,7949600
ITEL,20190503,3.26,3.3,3.22,3.24,1379300
IVL,20190503,46,46.25,45.5,46,14838700
J,20190503,1.06,1.07,1.04,1.05,192800
JAS,20190503,5.6,5.6,5.45,5.5,15015300
JASIF,20190503,10.2,10.2,10.1,10.1,63528200
JCK,20190503,1.6,1.63,1.6,1.63,283400
JCKH,20190503,0.84,0.84,0.8,0.8,63200
JCT,20190503,86.75,86.75,86.75,86.75,100
JKN,20190503,8.6,8.75,8.6,8.6,5207400
JMART,20190503,9.55,9.65,9.35,9.55,5646000
JMT,20190503,15.6,15.8,15.6,15.6,1502500
JSP,20190503,0.43,0.44,0.42,0.42,2435200
JTS,20190503,1.4,1.4,1.38,1.4,13200
JUBILE,20190503,14.6,14.6,14.4,14.6,113500
JUTHA,20190503,0.66,0.66,0.64,0.64,105400
JWD,20190503,8.7,8.7,8.55,8.6,1410900
K,20190503,1.8,1.87,1.8,1.83,1121100
KAMART,20190503,3.98,4.08,3.98,4.08,1472200
KASET,20190503,1.93,1.94,1.92,1.92,76200
KBANK,20190503,192,193,191.5,192.5,3222200
KBS,20190503,4.1,4.12,4.1,4.1,29000
KCAR,20190503,11.6,11.6,11.4,11.6,62200
KCE,20190503,25.25,25.5,24.9,24.9,4321600
KCM,20190503,1,1.02,0.99,0.99,1381500
KDH,20190503,95,95,95,95,300
KGI,20190503,4.34,4.34,4.3,4.32,3031400
KIAT,20190503,0.44,0.44,0.43,0.44,1848100
KKC,20190503,1.17,1.17,1.14,1.17,55000
KKP,20190503,66.5,67.5,66.5,67,5364100
KOOL,20190503,1.47,1.47,1.45,1.46,1558200
KSL,20190503,3,3.02,3,3.02,921100
KTB,20190503,18.9,19.1,18.9,18.9,11810000
KTC,20190503,40.5,41.25,40.25,40.5,13329500
KTIS,20190503,5.45,5.45,5.35,5.45,15300
KWC,20190503,299,299,299,299,200
KWG,20190503,1.69,1.73,1.68,1.73,18300
KWM,20190503,1.11,1.12,1.1,1.12,476000
KYE,20190503,408,408,408,408,1000
L&E,20190503,2.64,2.64,2.62,2.62,119900
LALIN,20190503,4.86,4.88,4.84,4.84,267700
LANNA,20190503,11.5,11.5,11.4,11.4,18200
LDC,20190503,1.06,1.08,1.06,1.07,478900
LEE,20190503,2.42,2.46,2.42,2.46,3500
LH,20190503,10.7,10.8,10.6,10.7,54486200
LHFG,20190503,1.51,1.51,1.5,1.5,2736000
LHHOTEL,20190503,18.9,19.1,18.9,19.1,63500
LHK,20190503,3.9,3.92,3.88,3.9,170700
LHPF,20190503,8.4,8.45,8.4,8.45,116200
LHSC,20190503,17.1,17.2,17,17.1,43900
LIT,20190503,5.8,5.8,5.75,5.75,252200
LOXLEY,20190503,1.99,2,1.99,1.99,205500
LPH,20190503,5.4,5.4,5.35,5.4,116200
LPN,20190503,7.05,7.1,6.9,6.95,5877000
LRH,20190503,59.75,59.75,56,58,86100
LST,20190503,4.68,4.7,4.66,4.7,173200
LTX,20190503,97.75,98.25,97,97,31600
M,20190503,72.25,72.25,71.75,72.25,676000
M-CHAI,20190503,180,180,180,180,100
M-PAT,20190503,9.5,9.5,9.5,9.5,100
M-STOR,20190503,7.25,7.45,7.25,7.25,1300
MACO,20190503,1.57,1.57,1.54,1.56,8567100
MAJOR,20190503,29,29,28.25,28.5,3742900
MAKRO,20190503,34,34.25,34,34,153100
MALEE,20190503,7.8,7.8,7.75,7.75,201200
MANRIN,20190503,32,33,32,33,5000
MATCH,20190503,2.1,2.12,2.1,2.1,408200
MATI,20190503,5,5,5,5,10900
MAX,20190503,0.02,0.02,0.01,0.02,6496400
MBAX,20190503,4,4.02,3.98,4,203500
MBK,20190503,20.9,21.2,20.8,20.9,1357700
MBKET,20190503,9.8,9.8,9.55,9.6,601100
MC,20190503,9.15,9.2,9.05,9.05,397400
MCOT,20190503,10.8,11,10.6,10.9,872900
MCS,20190503,7.15,7.15,7.05,7.15,941800
MDX,20190503,4.18,4.2,4.16,4.18,182500
MEGA,20190503,38,38.25,37,37.25,2023100
META,20190503,1.62,1.63,1.59,1.6,3484000
METCO,20190503,181.5,181.5,181,181,4200
MFC,20190503,17,17.1,16.9,17.1,99800
MFEC,20190503,3.48,3.5,3.46,3.46,83200
MGT,20190503,1.76,1.79,1.75,1.79,137500
MIDA,20190503,0.58,0.59,0.58,0.59,430000
MILL,20190503,1.03,1.05,1.02,1.02,321100
MINT,20190503,37.75,38,37.5,37.75,7294900
MIT,20190503,4.08,4.08,4.08,4.08,900
MJD,20190503,3.18,3.2,3.16,3.2,127900
MJLF,20190503,12.6,12.6,12.6,12.6,19600
MK,20190503,3.76,3.76,3.72,3.74,892400
ML,20190503,0.99,0.99,0.98,0.98,299800
MM,20190503,3.26,3.26,3.16,3.16,473100
MNRF,20190503,3.4,3.4,3.4,3.4,5000
MODERN,20190503,3.62,3.64,3.56,3.6,396200
MONO,20190503,1.75,1.79,1.75,1.77,3795000
MONTRI,20190503,6.35,6.35,6.35,6.35,118400
MOONG,20190503,6.35,6.35,6.25,6.3,38100
MORE,20190503,0.18,0.19,0.17,0.17,11159800
MPG,20190503,0.64,0.68,0.63,0.67,13272300
MSC,20190503,7.55,7.6,7.5,7.55,88800
MTC,20190503,51.75,52.75,51.5,51.5,10933900
MTI,20190503,90.25,90.25,89.75,89.75,4100
MVP,20190503,2.06,2.12,2.06,2.08,492700
NCH,20190503,0.96,0.97,0.96,0.97,127200
NCL,20190503,1.44,1.49,1.44,1.45,45400
NDR,20190503,2.04,2.06,2.04,2.06,15000
NEP,20190503,0.33,0.33,0.3,0.31,280500
NER,20190503,2.68,2.68,2.62,2.64,26135900
NETBAY,20190503,29.75,30,29.5,30,58700
NEWS,20190503,0.01,0.02,0.01,0.01,7253000
NFC,20190503,5.5,5.65,5.5,5.65,200
NINE,20190503,1.99,1.99,1.97,1.98,40900
NNCL,20190503,1.82,1.83,1.81,1.82,370400
NOBLE,20190503,19,19.2,18.7,18.7,1495200
NOK,20190503,2.12,2.18,2.1,2.14,366600
NPK,20190503,28,28,28,28,1200
NPPG,20190503,1.12,1.13,1.11,1.11,7493400
NSI,20190503,76.75,76.75,76.25,76.25,1900
NTV,20190503,54,54,53.5,53.5,35900
NUSA,20190503,0.4,0.41,0.4,0.4,1967400
NVD,20190503,3.24,3.26,3.22,3.22,457500
NWR,20190503,0.9,0.92,0.9,0.91,10807200
NYT,20190503,4.92,5,4.92,4.96,2238100
OCC,20190503,16.4,16.4,16.3,16.3,3000
OCEAN,20190503,1.38,1.38,1.3,1.31,6803300
OISHI,20190503,94,96,90,95,90200
ORI,20190503,7.7,7.75,7.65,7.65,6106100
OSP,20190503,31.25,32.75,31,32.75,11401900
OTO,20190503,2.5,2.52,2.5,2.5,118000
PACE,20190503,0.23,0.23,0.21,0.22,10896100
PAF,20190503,0.92,0.94,0.9,0.9,542600
PAP,20190503,2.9,2.92,2.9,2.92,54600
PATO,20190503,12.6,12.6,12.6,12.6,37500
PB,20190503,61,61,60.75,61,15800
PCSGH,20190503,6.95,6.95,6.95,6.95,181900
PDG,20190503,2.92,3.02,2.92,3,170900
PDI,20190503,11.8,11.9,11.8,11.9,120200
PDJ,20190503,2.12,2.12,2.08,2.08,83500
PE,20190503,0.15,0.17,0.15,0.17,117900
PERM,20190503,1.84,1.85,1.81,1.81,548100
PF,20190503,0.84,0.84,0.83,0.84,18848200
PG,20190503,5.8,5.8,5.6,5.8,5700
PHOL,20190503,1.8,1.8,1.76,1.78,76000
PICO,20190503,4.18,4.2,4.12,4.2,3800
PIMO,20190503,1.59,1.61,1.58,1.59,898800
PJW,20190503,1.55,1.56,1.54,1.56,269300
PK,20190503,2.26,2.32,2.26,2.3,719000
PL,20190503,3.54,3.54,3.52,3.54,137100
PLANB,20190503,6.85,6.85,6.65,6.7,13446600
PLANET,20190503,1.45,1.5,1.45,1.45,2000
PLAT,20190503,6.2,6.25,6.15,6.2,1614200
PLE,20190503,1.15,1.16,1.15,1.15,1491300
PM,20190503,8.55,8.6,8.5,8.6,89200
PMTA,20190503,9.95,9.95,9.95,9.95,200
POPF,20190503,13.3,13.4,13.2,13.4,1335600
PORT,20190503,4.76,4.76,4.72,4.76,292100
POST,20190503,2.3,2.54,2.3,2.54,13700
PPF,20190503,11.5,11.5,11.5,11.5,80100
PPM,20190503,1.3,1.33,1.3,1.32,3600
PPP,20190503,2.66,2.68,2.66,2.68,46600
PPPM,20190503,2.08,2.12,2.06,2.06,184500
PPS,20190503,0.7,0.71,0.69,0.69,718200
PR9,20190503,10.6,10.6,10.5,10.5,280500
PRAKIT,20190503,11.8,11.8,11.7,11.7,30100
PREB,20190503,11.3,11.4,11.2,11.4,325300
PRECHA,20190503,1.57,1.6,1.57,1.6,3800
PRG,20190503,12.8,12.8,12.8,12.8,5000
PRIN,20190503,1.64,1.65,1.63,1.63,231100
PRINC,20190503,4.84,4.86,4.64,4.64,1844500
PRM,20190503,7.55,7.7,7.5,7.7,14353400
PSH,20190503,18.9,18.9,18.7,18.8,1356700
PSL,20190503,8.4,8.4,8.2,8.25,2666300
PSTC,20190503,0.63,0.64,0.61,0.61,54069500
PT,20190503,5.75,5.8,5.75,5.75,168400
PTG,20190503,11.6,11.9,11.5,11.8,23784600
PTL,20190503,14.7,15,14.6,15,580600
PTT,20190503,49,49.5,48.75,49.25,34370400
PTTEP,20190503,132.5,132.5,130.5,131,19078300
PTTGC,20190503,68.5,69,68.25,68.75,15472300
PYLON,20190503,6.35,6.35,6.2,6.25,802500
Q-CON,20190503,5.25,5.3,5.25,5.3,2600
QH,20190503,2.92,2.94,2.9,2.92,35448500
QHHR,20190503,8.85,8.85,8.8,8.85,111300
QHOP,20190503,3.5,3.52,3.5,3.52,5100
QHPF,20190503,13.1,13.1,13,13.1,1228600
QLT,20190503,4.12,4.18,4,4.1,34900
QTC,20190503,4.98,5.05,4.98,4.98,65600
RAM,20190503,3450,3450,3400,3400,150
RATCH,20190503,62.25,65,62.25,64.75,10044800
RCI,20190503,3.86,3.9,3.86,3.88,223000
RCL,20190503,4.56,4.58,4.54,4.54,333400
RICHY,20190503,1.47,1.47,1.45,1.46,1781300
RJH,20190503,24,24.3,24,24.2,665900
RML,20190503,1.27,1.3,1.27,1.29,901000
ROBINS,20190503,59.5,60.5,59.25,59.25,3385100
ROJNA,20190503,5.2,5.25,5.15,5.15,1593700
RP,20190503,2.38,2.38,2.38,2.38,7600
RPC,20190503,0.55,0.56,0.55,0.55,640000
RPH,20190503,5.05,5.05,4.92,5,1180500
RS,20190503,19.4,19.6,18.8,18.9,16153700
RSP,20190503,3.56,3.64,3.56,3.6,699600
RWI,20190503,1.47,1.47,1.45,1.45,313100
S,20190503,3.16,3.18,3.16,3.16,1156700
S11,20190503,7.2,7.3,7.2,7.2,98900
SAAM,20190503,1.44,1.45,1.44,1.45,187500
SABINA,20190503,27.75,27.75,27,27.25,492500
SALEE,20190503,1.04,1.06,1.04,1.04,59200
SAM,20190503,0.5,0.51,0.48,0.49,774100
SAMART,20190503,7.55,7.6,7.45,7.5,894600
SAMCO,20190503,1.71,1.71,1.7,1.7,129600
SAMTEL,20190503,8.9,9.1,8.9,9,338900
SANKO,20190503,1.07,1.11,1.03,1.03,2987000
SAPPE,20190503,18.6,18.8,18.5,18.5,228200
SAT,20190503,19.1,19.2,18.7,19.1,1674600
SAUCE,20190503,22.3,22.4,22,22.3,13300
SAWAD,20190503,52,52.75,51.25,52,8839800
SC,20190503,2.88,2.9,2.88,2.9,3566900
SCB,20190503,131,131.5,130,130.5,3945800
SCC,20190503,458,462,458,460,1213200
SCCC,20190503,218,219,217,218,31700
SCG,20190503,4.26,4.28,4.26,4.28,1200
SCI,20190503,2.24,2.24,2.2,2.22,507000
SCN,20190503,3.66,3.66,3.56,3.6,2036700
SCP,20190503,7.15,7.2,7.1,7.2,464500
SDC,20190503,0.36,0.36,0.35,0.35,920300
SE,20190503,1.96,2.02,1.95,2.02,422000
SE-ED,20190503,2.62,2.66,2.62,2.64,43100
SEAFCO,20190503,8.25,8.25,8.1,8.2,9954700
SEAOIL,20190503,4.88,4.9,4.78,4.78,2033700
SELIC,20190503,3.3,3.32,3.26,3.28,201600
SENA,20190503,3.72,3.74,3.7,3.74,1285500
SF,20190503,6.3,6.4,6.25,6.3,1784600
SGF,20190503,1.24,1.24,1.22,1.23,1029800
SGP,20190503,11,11.3,10.7,11.3,23318000
SHREIT,20190503,6.75,6.9,6.75,6.85,108900
SIAM,20190503,2.26,2.26,2.22,2.24,102000
SIMAT,20190503,1.89,1.94,1.77,1.8,7310200
SINGER,20190503,5.3,5.5,5.3,5.4,3517200
SIRI,20190503,1.43,1.45,1.42,1.45,40831800
