<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190708,11.4,11.5,11.4,11.5,17500
BMSCG,20190708,8.66,8.68,8.59,8.64,34700
BMSCITH,20190708,12.97,13,12.93,12.98,298700
BSET100,20190708,11.14,11.16,11.11,11.16,100800
CHINA,20190708,5.5,5.59,5.5,5.5,8500
EBANK,20190708,5.73,5.73,5.73,5.73,100
EFOOD,20190708,6.3,6.3,6.3,6.3,100
ENGY,20190708,6.54,6.54,6.54,6.54,200
ENY,20190708,7.63,7.63,7.63,7.63,200
ESET50,20190708,6.06,6.07,6.06,6.07,300
GLD,20190708,1.8,1.82,1.8,1.81,135200
TDEX,20190708,11.32,11.32,11.28,11.31,33400
TGOLDETF,20190708,3.97,4,3.97,4,30700
2S,20190708,2.24,2.26,2.22,2.26,74300
7UP,20190708,0.28,0.3,0.28,0.28,1233700
A,20190708,6.3,6.3,6.3,6.3,13000
A5,20190708,1.47,1.49,1.24,1.25,1107100
AAV,20190708,3.98,4,3.9,3.96,25885300
ABICO,20190708,4.48,4.5,4.44,4.44,94500
ABM,20190708,0.89,0.93,0.89,0.92,827700
ABPIF,20190708,6.35,6.45,6.35,6.4,439100
ACAP,20190708,2.9,3.04,2.88,3,3425100
ACC,20190708,0.68,0.68,0.66,0.67,666700
ACG,20190708,1.49,1.5,1.48,1.5,3683400
ADB,20190708,0.79,0.79,0.78,0.78,195900
ADVANC,20190708,210,214,208,212,6419300
AEC,20190708,0.56,0.57,0.55,0.56,117200
AEONTS,20190708,229,238,225,237,881300
AF,20190708,0.68,0.69,0.67,0.69,180600
AGE,20190708,1.06,1.06,1.01,1.03,5549000
AH,20190708,19.5,19.5,19.1,19.2,446700
AHC,20190708,15.4,15.4,15.2,15.4,165600
AI,20190708,1.49,1.51,1.49,1.49,4463000
AIE,20190708,0.58,0.61,0.58,0.59,12639400
AIMIRT,20190708,13.6,13.7,13.6,13.7,235300
AIRA,20190708,1.54,1.54,1.31,1.32,20400
AIT,20190708,23,23.5,22.9,23.3,662700
AJ,20190708,8.8,8.95,8.75,8.75,210900
AJA,20190708,0.21,0.21,0.2,0.21,11347300
AKP,20190708,1.59,1.6,1.58,1.59,141800
AKR,20190708,0.83,0.83,0.81,0.82,1414400
ALL,20190708,4.34,4.54,4.32,4.42,10288400
ALLA,20190708,1.37,1.37,1.35,1.36,1145100
ALT,20190708,2.98,3.02,2.94,2.96,494500
ALUCON,20190708,173.5,174,173,174,1100
AMA,20190708,6.85,7.15,6.8,7.05,3285200
AMANAH,20190708,2.36,2.42,2.34,2.38,13546700
AMARIN,20190708,5.05,5.05,4.98,5,12800
AMATA,20190708,23.8,24.1,23.8,23.9,5126800
AMATAR,20190708,12.4,12.6,12.4,12.6,150100
AMATAV,20190708,5,5.05,4.98,4.98,2538000
AMC,20190708,1.81,1.81,1.8,1.8,34900
