<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190802,11.14,11.3,11.05,11.12,30400
BMSCG,20190802,8.54,8.56,8.43,8.54,66400
BMSCITH,20190802,12.31,12.4,12.24,12.36,1549400
BSET100,20190802,10.8,10.84,10.75,10.84,385000
CHINA,20190802,5.11,5.22,5.11,5.22,38800
EBANK,20190802,5.56,5.57,5.56,5.57,400
ECOMM,20190802,8.9,8.9,8.9,8.9,100
EFOOD,20190802,6.06,6.06,6.06,6.06,100
EICT,20190802,5.21,5.25,5.16,5.25,14800
ENGY,20190802,6.31,6.33,6.31,6.33,2500
ENY,20190802,7.41,7.41,7.38,7.38,400
ESET50,20190802,5.9,5.9,5.86,5.86,2800
GLD,20190802,1.82,1.85,1.82,1.85,751700
TDEX,20190802,11.13,11.13,10.95,11.01,687000
TGOLDETF,20190802,4.08,4.08,4.07,4.07,141400
2S,20190802,2.18,2.22,2.16,2.22,139800
7UP,20190802,0.37,0.37,0.33,0.36,14050500
A,20190802,6.3,6.3,6.25,6.25,11000
AAV,20190802,3.82,3.82,3.78,3.82,14003100
ABICO,20190802,4.32,4.52,4.32,4.44,124300
ABM,20190802,0.93,0.93,0.91,0.92,94800
ABPIF,20190802,6.3,6.35,6.3,6.3,262300
ACAP,20190802,2.6,2.6,2.46,2.5,2830600
ACC,20190802,0.68,0.69,0.68,0.69,33000
ACG,20190802,1.49,1.49,1.46,1.48,3004700
ADB,20190802,0.73,0.73,0.72,0.73,88000
ADVANC,20190802,210,212,209,212,6546100
AEC,20190802,0.45,0.5,0.45,0.5,329900
AEONTS,20190802,220,230,220,226,760200
AF,20190802,0.68,0.68,0.67,0.68,15900
AGE,20190802,0.96,0.96,0.93,0.94,2040800
AH,20190802,18.5,18.6,18.3,18.5,422400
AHC,20190802,15.2,15.2,14.6,15,43700
AI,20190802,1.35,1.36,1.31,1.36,7216700
AIE,20190802,0.64,0.66,0.62,0.66,10784000
AIMCG,20190802,9.8,9.8,9.75,9.75,733400
AIMIRT,20190802,12.3,12.4,12.3,12.3,236000
AIRA,20190802,1.31,1.31,1.3,1.31,81200
