<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BIZ,20190405,2.84,2.88,2.84,2.84,46700
BJC,20190405,50.25,50.75,50,50.5,2769800
BJCHI,20190405,1.95,1.97,1.95,1.97,186700
BKD,20190405,3,3.02,3,3,92000
BKI,20190405,327,328,326,328,1600
BKKCP,20190405,12.6,12.7,12.6,12.6,132300
BLA,20190405,29,29.25,28.5,28.5,609200
BLAND,20190405,1.54,1.55,1.54,1.54,15376000
BM,20190405,2.88,2.96,2.88,2.9,411600
BOL,20190405,2.08,2.12,2.08,2.12,6400
BPP,20190405,23.3,23.5,23.2,23.2,4322700
BR,20190405,3.82,3.84,3.82,3.84,243400
BROOK,20190405,0.5,0.51,0.5,0.5,1394200
BRR,20190405,6.1,6.2,6.1,6.2,6200
BRRGIF,20190405,10.1,10.1,10.1,10.1,2000
BSBM,20190405,0.9,0.91,0.9,0.91,31000
BSM,20190405,0.58,0.58,0.57,0.57,213600
BTNC,20190405,18.5,18.5,18.5,18.5,200
BTS,20190405,10.9,10.9,10.8,10.9,23465300
BTSGIF,20190405,12,12.1,12,12,880500
BTW,20190405,1.49,1.49,1.49,1.49,300
BWG,20190405,1.11,1.13,1.11,1.12,7300300
CAZ,20190405,3.06,3.06,3,3,1689100
CBG,20190405,52.75,54,52.5,53,3918500
CCET,20190405,1.87,1.87,1.81,1.81,2149300
CCP,20190405,0.36,0.36,0.35,0.36,295000
CEN,20190405,1.08,1.08,1.08,1.08,235900
CENTEL,20190405,43.75,44.25,43.25,43.75,3377500
CFRESH,20190405,3.88,3.88,3.86,3.88,19100
CGD,20190405,1.11,1.11,1.1,1.1,855600
CGH,20190405,0.92,0.93,0.92,0.93,268500
CHARAN,20190405,32.75,32.75,32.75,32.75,1000
CHAYO,20190405,4.24,4.38,4.22,4.24,4726100
CHEWA,20190405,1.13,1.13,1.12,1.13,959900
CHG,20190405,1.92,1.94,1.91,1.92,44883000
CHO,20190405,1.14,1.15,1.13,1.13,937100
CHOTI,20190405,126,126,126,126,100
CHOW,20190405,2.64,2.64,2.58,2.6,763000
CIG,20190405,0.28,0.28,0.27,0.28,130500
CIMBT,20190405,0.75,0.76,0.74,0.74,1021000
CITY,20190405,2.26,2.26,2.26,2.26,8000
CK,20190405,25,25.25,25,25.25,4435200
CKP,20190405,5.05,5.1,5,5,20771300
CM,20190405,4.18,4.18,4.1,4.1,26300
CMAN,20190405,2.64,2.66,2.62,2.62,214600
CMC,20190405,1.67,1.67,1.66,1.66,1028200
CMO,20190405,1.66,1.67,1.6,1.66,6073300
CMR,20190405,2.36,2.36,2.34,2.34,15100
CNS,20190405,1.89,1.89,1.88,1.88,64400
CNT,20190405,1.97,1.97,1.96,1.97,174900
COL,20190405,24.6,25,24.5,24.9,162300
COLOR,20190405,1.32,1.33,1.3,1.32,18300
COM7,20190405,18.5,18.5,18.2,18.3,3270800
COMAN,20190405,4.22,4.22,4.16,4.16,68800
COTTO,20190405,2.16,2.24,2.16,2.16,3686300
CPALL,20190405,75.25,76.5,75.25,76.25,12331200
CPF,20190405,26.25,26.25,25.5,25.75,14694300
CPH,20190405,7,7,7,7,1500
CPI,20190405,1.41,1.43,1.41,1.43,3100
CPL,20190405,2.1,2.1,2.02,2.04,41600
CPN,20190405,73.25,74.25,73.25,73.75,8257200
CPNCG,20190405,15.2,15.2,15.1,15.2,187300
CPNREIT,20190405,29.5,29.5,28.75,29,2565000
CPR,20190405,4.96,5,4.96,4.96,31200
CPT,20190405,1.21,1.21,1.17,1.18,12039200
CPTGF,20190405,13.1,13.1,13,13,204600
CRANE,20190405,1.76,1.76,1.76,1.76,100
CRD,20190405,1,1.01,1,1,163800
CRYSTAL,20190405,8.95,9,8.95,9,113800
CSC,20190405,43.5,43.5,43.5,43.5,1700
CSP,20190405,1.24,1.24,1.23,1.23,1500
CSR,20190405,69.25,69.25,69.25,69.25,100
CSS,20190405,2,2.02,1.99,2,581100
CTARAF,20190405,4.72,4.74,4.7,4.74,82200
CTW,20190405,7.9,8,7.9,8,7900
CWT,20190405,3.04,3.08,3.04,3.04,44000
D,20190405,7.25,7.3,7.25,7.3,90000
DCC,20190405,2.14,2.18,2.12,2.14,1274200
DCON,20190405,0.48,0.48,0.47,0.47,1531800
DCORP,20190405,0.6,0.61,0.59,0.59,1527900
DDD,20190405,30.25,31,30,30.25,447100
DELTA,20190405,72.5,78.5,72,78,2480000
DEMCO,20190405,2.92,2.94,2.9,2.92,293000
DIF,20190405,15.5,15.5,15.3,15.4,12333000
DIGI,20190405,0.31,0.31,0.3,0.31,429300
DIMET,20190405,0.9,0.91,0.89,0.91,192500
DOD,20190405,10.3,10.4,10.1,10.3,966300
DREIT,20190405,5.9,5.9,5.85,5.85,39100
DRT,20190405,5.45,5.45,5.4,5.4,196400
DTAC,20190405,54.5,55,54.25,54.5,3238000
DTC,20190405,11,11.2,11,11,327400
EA,20190405,48.75,49,48.5,48.75,3475300
EASON,20190405,2.2,2.22,2.2,2.2,12400
EASTW,20190405,11.3,11.5,11.3,11.3,1276500
ECF,20190405,2.4,2.42,2.38,2.38,1152900
ECL,20190405,1.66,1.67,1.65,1.65,812100
EE,20190405,0.57,0.57,0.54,0.54,14408100
EFORL,20190405,0.05,0.06,0.05,0.05,1300700
EGATIF,20190405,11.8,11.9,11.8,11.9,3781200
EGCO,20190405,293,293,287,288,1883200
EIC,20190405,0.04,0.05,0.04,0.04,4800
EKH,20190405,5.65,5.7,5.65,5.7,703900
EMC,20190405,0.32,0.32,0.3,0.3,20114200
EPCO,20190405,3.46,3.46,3.42,3.46,918900
EPG,20190405,6.35,6.35,6.3,6.3,2038800
ERW,20190405,7.1,7.1,6.95,7,4984800
ERWPF,20190405,5.1,5.1,5.1,5.1,40000
ESSO,20190405,11.5,11.5,11.3,11.4,8467900
ESTAR,20190405,0.53,0.54,0.53,0.54,109700
ETE,20190405,1.39,1.39,1.37,1.38,134700
EVER,20190405,0.59,0.59,0.56,0.57,27222500
FANCY,20190405,0.76,0.76,0.74,0.75,101400
FC,20190405,0.34,0.36,0.34,0.36,135300
FE,20190405,226,226,226,226,500
FLOYD,20190405,2,2.02,2,2,48300
FMT,20190405,23.9,24.1,23.9,24.1,1400
FN,20190405,1.98,2.02,1.98,1.99,4339100
FNS,20190405,3.64,3.64,3.64,3.64,55900
FOCUS,20190405,1.51,1.54,1.5,1.52,500700
FORTH,20190405,6.1,6.1,6,6.05,91300
FPI,20190405,2.32,2.32,2.28,2.32,13900
FPT,20190405,17.4,17.5,17.4,17.5,25500
FSMART,20190405,7.1,7.1,7.05,7.05,136900
FSS,20190405,1.8,1.87,1.76,1.76,679200
FTE,20190405,2.3,2.34,2.28,2.34,614200
FTREIT,20190405,13.7,13.8,13.6,13.8,1341900
FUTUREPF,20190405,23.3,23.4,23.2,23.3,228700
FVC,20190405,0.84,0.87,0.82,0.82,22252800
GAHREIT,20190405,9.3,9.3,9.3,9.3,13000
GBX,20190405,0.6,0.62,0.59,0.6,2890700
GC,20190405,5.3,5.3,5.25,5.3,7600
GCAP,20190405,2.5,2.52,2.46,2.46,521300
GEL,20190405,0.26,0.27,0.26,0.27,264100
GENCO,20190405,0.78,0.8,0.77,0.8,1509500
GFPT,20190405,14.7,14.9,14.7,14.8,3661900
GGC,20190405,11.4,11.4,11.2,11.3,2194600
GIFT,20190405,3.88,3.88,3.84,3.84,34400
GJS,20190405,0.14,0.14,0.13,0.13,1675500
GL,20190405,6.75,6.85,6.7,6.75,551700
GLAND,20190405,2.64,2.64,2.62,2.62,118700
GLANDRT,20190405,12.6,12.9,12.6,12.9,25900
GLOBAL,20190405,17.3,17.3,17.1,17.2,2693800
GLOW,20190405,91,91.25,91,91,481200
GOLD,20190405,8.35,8.4,8.35,8.35,258400
GOLDPF,20190405,7.25,7.25,7.25,7.25,2000
GPI,20190405,2.1,2.12,2.08,2.12,178700
GPSC,20190405,57.75,58.5,57.5,58.5,1277600
GRAMMY,20190405,8.3,8.3,7.05,7.95,38000
GRAND,20190405,0.93,0.94,0.93,0.94,264100
GREEN,20190405,1.13,1.13,1.12,1.12,140400
GSC,20190405,1.65,1.66,1.6,1.6,3725100
GTB,20190405,0.62,0.62,0.6,0.61,1000
GULF,20190405,97.25,98.75,97.25,98.75,7760600
GUNKUL,20190405,3.08,3.1,3.08,3.08,3823700
GVREIT,20190405,15.6,15.6,15.4,15.4,185000
HANA,20190405,33,34,32.75,33.5,5751700
HARN,20190405,2.36,2.38,2.36,2.38,141600
HFT,20190405,2.94,2.94,2.92,2.92,893400
HMPRO,20190405,15.3,15.3,15.1,15.2,11733500
HPF,20190405,5.25,5.35,5.25,5.25,536000
HPT,20190405,0.96,0.96,0.94,0.95,73400
HREIT,20190405,7.65,7.8,7.65,7.7,1005700
HTC,20190405,14.5,14.5,14.3,14.4,96000
HTECH,20190405,5.05,5.05,5,5,68900
HUMAN,20190405,8.8,8.85,8.35,8.4,3765800
HYDRO,20190405,0.65,0.67,0.65,0.67,14700
ICHI,20190405,3.52,3.6,3.52,3.52,538500
ICN,20190405,1.92,1.97,1.92,1.95,1474800
IFS,20190405,2.98,2.98,2.96,2.96,42300
IHL,20190405,7.7,7.75,7.7,7.75,111700
III,20190405,6.35,6.4,6.2,6.25,1416500
ILINK,20190405,4.88,4.88,4.82,4.86,219300
IMPACT,20190405,22.3,22.9,22.3,22.9,777900
INET,20190405,3.28,3.28,3.28,3.28,3700
INGRS,20190405,0.69,0.7,0.68,0.69,1706200
INOX,20190405,0.89,0.9,0.88,0.89,182200
INTUCH,20190405,57.75,57.75,57,57.75,4724700
IRC,20190405,18.9,18.9,18.7,18.8,900
IRCP,20190405,0.82,0.82,0.8,0.8,198400
IRPC,20190405,5.9,5.9,5.8,5.8,37404200
IT,20190405,2.64,2.66,2.62,2.66,38000
ITD,20190405,2.24,2.32,2.22,2.26,25014400
ITEL,20190405,3.36,3.36,3.28,3.3,401100
IVL,20190405,48.5,49,48,48.25,9321500
J,20190405,1.18,1.19,1.18,1.19,6200
JAS,20190405,5.4,5.65,5.4,5.6,28916100
JASIF,20190405,10.3,10.4,10.3,10.4,2118600
JCK,20190405,1.61,1.63,1.61,1.62,814700
JCKH,20190405,1,1,0.98,0.98,9600
JKN,20190405,8.15,8.25,8.1,8.1,1389000
JMART,20190405,7.9,7.9,7.7,7.7,2174900
JMT,20190405,13.9,14.1,13.8,13.8,703800
JSP,20190405,0.42,0.43,0.41,0.42,2500300
JTS,20190405,1.4,1.42,1.39,1.39,42100
JUBILE,20190405,14.5,14.5,14.4,14.4,100600
JWD,20190405,8.7,8.75,8.5,8.6,1039400
K,20190405,2.32,2.34,2.28,2.28,149000
KAMART,20190405,3.7,3.74,3.7,3.7,160100
KASET,20190405,1.92,1.92,1.92,1.92,100
KBANK,20190405,190,191,189.5,190,3251300
KBS,20190405,4.18,4.18,4.04,4.12,69800
KCAR,20190405,11.6,11.7,11.6,11.6,30100
KCE,20190405,26.25,26.75,26,26.5,4854400
KCM,20190405,1.01,1.03,1.01,1.01,666500
KGI,20190405,4.94,4.98,4.92,4.98,7759200
KIAT,20190405,0.45,0.46,0.44,0.45,4682300
KKC,20190405,1.19,1.19,1.18,1.19,21400
KKP,20190405,70.25,70.5,69.75,69.75,2410600
KOOL,20190405,1.42,1.46,1.41,1.41,2927800
KPNPF,20190405,8.7,8.7,8.7,8.7,12000
KSL,20190405,3.04,3.04,3,3,308400
KTB,20190405,19.1,19.2,19,19,12128300
KTC,20190405,35.75,38.25,35.5,38.25,27390400
KTIS,20190405,5.6,5.65,5.55,5.65,29000
KWG,20190405,1.79,1.79,1.77,1.79,2600
KWM,20190405,1.23,1.24,1.22,1.24,1776100
KYE,20190405,395,395,395,395,1300
L&E,20190405,2.78,2.78,2.76,2.78,9700
LALIN,20190405,4.62,4.66,4.62,4.66,99600
LANNA,20190405,11.3,11.4,11.2,11.3,19300
LDC,20190405,1,1.02,1,1,34300
LEE,20190405,2.48,2.5,2.46,2.46,127000
LH,20190405,10.7,10.8,10.6,10.7,26248500
LHFG,20190405,1.54,1.56,1.53,1.54,4322100
LHHOTEL,20190405,18.9,19,18.9,18.9,158700
LHK,20190405,3.74,3.76,3.74,3.76,89400
LHPF,20190405,8.3,8.3,8.3,8.3,15000
LHSC,20190405,17.3,17.4,17.1,17.4,71200
LIT,20190405,5.8,5.85,5.75,5.8,291100
LOXLEY,20190405,2,2,1.99,2,309400
LPH,20190405,5.45,5.45,5.4,5.45,30600
LPN,20190405,6.9,6.9,6.85,6.9,396100
LRH,20190405,67.75,67.75,66.25,67.25,12000
LST,20190405,4.56,4.58,4.56,4.58,24000
LTX,20190405,94.25,94.25,94,94,200
LUXF,20190405,8.6,8.6,8.55,8.6,66300
M,20190405,72,72.25,71.25,72,291500
M-CHAI,20190405,181,181,181,181,100
M-STOR,20190405,7,7,6.8,7,17100
MACO,20190405,1.46,1.47,1.44,1.46,7068500
MAJOR,20190405,27.5,27.75,27,27.25,2373700
MAKRO,20190405,34,35.5,33.25,35.5,863700
MALEE,20190405,7.7,7.7,7.4,7.4,730100
MATCH,20190405,2.12,2.12,2.1,2.12,15200
MAX,20190405,0.02,0.03,0.01,0.02,33723500
MBAX,20190405,4.26,4.3,4.26,4.3,142000
MBK,20190405,21.4,21.6,21.3,21.4,752600
MBKET,20190405,10.2,10.2,10.1,10.1,105500
MC,20190405,9.65,9.7,9.6,9.7,125300
MCOT,20190405,10.4,10.5,10.3,10.4,75500
MCS,20190405,6.8,6.85,6.8,6.8,360900
MDX,20190405,4.1,4.12,4.08,4.12,105400
MEGA,20190405,34,34.25,33.75,34.25,1028600
META,20190405,1.74,1.77,1.72,1.74,1251000
METCO,20190405,178,178,178,178,100
MFC,20190405,18.7,18.7,18.6,18.7,25400
MFEC,20190405,3.54,3.54,3.5,3.54,227000
MGT,20190405,1.84,1.93,1.78,1.78,2068200
MIDA,20190405,0.59,0.59,0.59,0.59,1002300
MILL,20190405,1.18,1.2,1.18,1.19,118900
MINT,20190405,38,38,37,38,22963800
MJD,20190405,3.28,3.28,3.22,3.26,22000
MJLF,20190405,12.6,12.6,12.6,12.6,22300
MK,20190405,3.74,3.74,3.72,3.72,49200
ML,20190405,0.99,1,0.99,1,21600
MM,20190405,3.36,3.36,3.3,3.3,260500
MODERN,20190405,3.68,3.7,3.66,3.7,119500
MONO,20190405,1.74,1.74,1.69,1.69,1461700
MONTRI,20190405,6.35,6.35,6.35,6.35,11100
MOONG,20190405,6.25,6.3,6.15,6.2,131300
MORE,20190405,0.27,0.28,0.27,0.27,4057300
MPG,20190405,0.5,0.5,0.5,0.5,713300
MSC,20190405,7.3,7.3,7.2,7.25,20600
MTC,20190405,48.75,49,48.25,48.75,4373700
MTI,20190405,91,91.5,91,91,1500
MVP,20190405,1.9,1.9,1.88,1.88,375400
NCH,20190405,0.95,0.95,0.95,0.95,53000
NCL,20190405,1.54,1.6,1.48,1.48,1852600
NDR,20190405,2.06,2.08,2.02,2.02,54300
NER,20190405,2.52,2.54,2.5,2.52,6747000
NETBAY,20190405,27.75,28,27.5,27.5,58200
NEWS,20190405,0.01,0.01,0.01,0.01,2410600
NFC,20190405,5.7,5.75,5.55,5.55,8900
NINE,20190405,1.94,1.97,1.93,1.95,41600
NNCL,20190405,1.84,1.84,1.83,1.83,561300
NOBLE,20190405,13.8,13.9,13.6,13.6,117600
NOK,20190405,2.2,2.2,2.12,2.14,520200
NPK,20190405,28,30,26,26,3900
NPPG,20190405,1.21,1.22,1.16,1.2,17678800
NSI,20190405,77.5,77.5,77.5,77.5,300
NTV,20190405,55,55,54.5,55,5300
NUSA,20190405,0.43,0.43,0.42,0.42,4976900
NVD,20190405,3.16,3.2,3.16,3.18,47100
NWR,20190405,0.92,0.95,0.91,0.95,30057100
NYT,20190405,5.05,5.05,5,5.05,130400
OCC,20190405,16.6,16.6,16.6,16.6,4500
OCEAN,20190405,1.38,1.42,1.37,1.41,3662900
OISHI,20190405,81.75,82,81.75,82,600
ORI,20190405,6.9,7,6.85,6.9,1745000
OSP,20190405,28.75,29,28.5,28.75,6475000
OTO,20190405,2.52,2.56,2.48,2.48,130100
PACE,20190405,0.22,0.23,0.22,0.22,3973100
PAF,20190405,0.94,0.95,0.94,0.94,55200
PAP,20190405,2.9,2.92,2.9,2.92,27500
PATO,20190405,12.6,12.6,12.5,12.5,12900
PB,20190405,60.5,60.5,60.5,60.5,1300
PCSGH,20190405,6.8,6.85,6.8,6.85,27500
PDG,20190405,2.82,2.84,2.82,2.84,14500
PDI,20190405,12,12.1,11.9,12,82600
PDJ,20190405,1.96,1.96,1.93,1.96,121400
PE,20190405,0.17,0.17,0.17,0.17,87800
PERM,20190405,1.73,1.73,1.71,1.72,65900
PF,20190405,0.8,0.81,0.8,0.8,4213300
PHOL,20190405,1.8,1.83,1.77,1.8,270300
PICO,20190405,4.4,4.4,4.4,4.4,5500
PIMO,20190405,3.68,3.86,3.68,3.82,5156000
PJW,20190405,1.54,1.55,1.54,1.54,76300
PK,20190405,2.26,2.26,2.24,2.24,27600
PL,20190405,3.42,3.46,3.42,3.46,100100
PLANB,20190405,7,7.05,6.85,6.95,31092400
PLAT,20190405,6.55,6.6,6.5,6.5,258600
PLE,20190405,1.16,1.17,1.15,1.16,1197500
PM,20190405,8.7,8.7,8.6,8.7,946000
PMTA,20190405,9.95,10,9.95,10,3000
POPF,20190405,13.2,13.3,13.2,13.2,295000
PORT,20190405,4.52,4.56,4.5,4.52,241300
PPF,20190405,11.4,12.5,11.4,12.1,112600
PPM,20190405,1.3,1.35,1.3,1.3,51300
PPP,20190405,2.68,2.68,2.62,2.66,95100
PPPM,20190405,2.34,2.44,2.34,2.38,194200
PPS,20190405,0.7,0.71,0.69,0.7,1852500
PR9,20190405,10.9,11,10.9,10.9,128800
PRAKIT,20190405,12.6,12.6,12.5,12.5,20600
PREB,20190405,10.8,10.8,10.7,10.8,76500
PRECHA,20190405,1.5,1.54,1.5,1.53,17800
PRIN,20190405,1.61,1.62,1.59,1.6,67400
PRINC,20190405,4.78,4.82,4.74,4.8,1112500
PRM,20190405,6.45,6.55,6.45,6.5,2628500
PSH,20190405,17.9,17.9,17.8,17.8,551400
PSL,20190405,8.35,8.4,8.25,8.3,1881700
PSTC,20190405,0.64,0.64,0.63,0.63,4898800
PT,20190405,5.8,5.8,5.75,5.75,70600
PTG,20190405,10.2,10.2,10.1,10.1,2521800
PTL,20190405,15.6,15.6,15.5,15.6,455300
PTT,20190405,48,48.25,47.5,47.75,28256400
PTTEP,20190405,128.5,129,127.5,127.5,3801800
PTTGC,20190405,69,69.25,68.75,69,5963700
PYLON,20190405,6.15,6.2,6.05,6.1,1528400
QH,20190405,3.02,3.02,2.98,3.02,24941100
QHHR,20190405,8.7,8.7,8.65,8.65,131800
QHOP,20190405,3.56,3.58,3.46,3.58,8400
QHPF,20190405,13.4,13.5,13.3,13.4,3137100
QLT,20190405,4.04,4.08,4.02,4.04,13700
QTC,20190405,5.1,5.1,5.1,5.1,9000
RAM,20190405,3330,3340,3330,3340,100
RATCH,20190405,60.75,61,60.25,60.5,3663600
RCI,20190405,3.88,3.88,3.88,3.88,100
RCL,20190405,4.58,4.6,4.56,4.58,22200
RICHY,20190405,1.63,1.64,1.63,1.64,240200
RJH,20190405,22.3,22.3,22.2,22.3,74800
RML,20190405,1.28,1.3,1.26,1.28,1559900
ROBINS,20190405,57.5,58.5,57,57.5,2216900
ROCK,20190405,16,16,16,16,100
ROJNA,20190405,5,5.05,4.98,5,925900
RP,20190405,2.36,2.36,2.36,2.36,62200
RPC,20190405,0.6,0.6,0.57,0.58,11413600
RPH,20190405,4.82,4.82,4.8,4.82,289300
RS,20190405,18.7,18.8,18.5,18.5,3165200
RSP,20190405,3.56,3.6,3.56,3.56,105200
RWI,20190405,1.55,1.56,1.54,1.56,165000
S,20190405,3.08,3.1,3.06,3.06,3658000
S&J,20190405,21.6,23.7,21.6,23.7,200
S11,20190405,7.4,7.45,7.4,7.45,44100
SAAM,20190405,1.48,1.49,1.46,1.48,237800
SABINA,20190405,25.25,25.5,25,25.5,75900
SALEE,20190405,1,1,1,1,5000
SAM,20190405,0.49,0.5,0.48,0.5,116200
SAMART,20190405,7.5,7.6,7.4,7.45,928200
SAMCO,20190405,1.77,1.78,1.76,1.77,802300
SAMTEL,20190405,8.5,8.55,8.45,8.55,156200
SANKO,20190405,1.06,1.08,1.06,1.06,439000
SAPPE,20190405,19.1,19.1,18.9,19,137600
SAT,20190405,17.8,18.1,17.8,18,117500
SAUCE,20190405,23,23,23,23,800
SAWAD,20190405,53.75,53.75,53,53.75,6307500
SBPF,20190405,2.78,2.8,2.78,2.8,54900
SC,20190405,3,3.02,2.98,3,542800
SCB,20190405,129.5,130.5,129.5,130.5,5670400
SCC,20190405,476,476,474,476,836200
SCCC,20190405,218,218,216,217,66000
SCG,20190405,4.36,4.36,4.34,4.34,10500
SCI,20190405,2.2,2.24,2.2,2.2,469000
SCN,20190405,3.82,3.82,3.78,3.82,314500
SCP,20190405,7.7,7.7,7.65,7.7,163300
SDC,20190405,0.35,0.38,0.34,0.36,9381400
SE,20190405,1.92,1.92,1.92,1.92,1200
SE-ED,20190405,2.66,2.66,2.66,2.66,1100
SEAFCO,20190405,7.9,8.1,7.85,8.05,20097500
SEAOIL,20190405,4.08,4.08,4.06,4.06,254600
SELIC,20190405,3.36,3.36,3.26,3.28,1579200
SENA,20190405,3.52,3.54,3.52,3.52,153000
SF,20190405,6.6,6.75,6.5,6.55,1804100
SGF,20190405,1.31,1.31,1.29,1.29,1528100
SGP,20190405,9.5,9.55,9.4,9.4,2676800
SHANG,20190405,85,85,83.25,85,5300
SHREIT,20190405,6.8,6.8,6.75,6.75,71000
SIAM,20190405,2.2,2.2,2.18,2.2,74900
SIMAT,20190405,1.56,1.6,1.56,1.6,335300
SINGER,20190405,4.7,4.7,4.64,4.66,396000
SIRI,20190405,1.33,1.33,1.31,1.32,10859500
SIS,20190405,11.3,11.4,11.2,11.2,354800
SISB,20190405,7,7.15,7,7.15,719500
SITHAI,20190405,1.18,1.18,1.17,1.18,232000
SKE,20190405,1.09,1.11,1.09,1.09,689800
SKN,20190405,2.9,2.94,2.86,2.88,1158800
SKR,20190405,4.52,4.54,4.48,4.54,262100
SKY,20190405,12.8,13.1,12.7,12.8,1547500
SLP,20190405,0.84,0.85,0.83,0.84,111700
SMART,20190405,1.11,1.11,1.08,1.08,610300
SMIT,20190405,5.85,5.85,5.8,5.85,20600
SMK,20190405,38,38,38,38,100
SMM,20190405,2.56,2.66,2.52,2.52,268100
SMPC,20190405,9.95,9.95,9.8,9.85,586100
SMT,20190405,2.34,2.36,2.28,2.32,3421800
