<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190710,11.6,11.6,11.55,11.55,2200
BMSCG,20190710,8.74,8.74,8.68,8.74,20500
BMSCITH,20190710,12.97,13.07,12.95,13.07,290500
BSET100,20190710,11.11,11.21,11.1,11.21,248900
CHINA,20190710,5.46,5.48,5.46,5.46,20600
ECOMM,20190710,8.86,9.02,8.86,9.02,200
ENGY,20190710,6.54,6.54,6.54,6.54,1100
ENY,20190710,7.64,7.64,7.63,7.63,2500
GLD,20190710,1.8,1.81,1.8,1.81,42100
TDEX,20190710,11.28,11.36,11.26,11.34,49800
TGOLDETF,20190710,3.97,3.98,3.97,3.97,21300
2S,20190710,2.26,2.28,2.24,2.26,49900
7UP,20190710,0.3,0.33,0.29,0.31,8135100
A,20190710,6.3,6.3,6.25,6.25,21900
A5,20190710,1.06,1.1,1.02,1.09,210700
AAV,20190710,3.96,3.98,3.94,3.98,8567900
ABICO,20190710,4.56,4.66,4.52,4.56,266900
ABM,20190710,0.92,0.93,0.92,0.93,108700
ABPIF,20190710,6.45,6.5,6.45,6.5,208200
ACAP,20190710,2.96,2.98,2.92,2.98,716500
ACC,20190710,0.67,0.68,0.67,0.68,311200
ACG,20190710,1.51,1.51,1.48,1.49,4664800
ADB,20190710,0.78,0.78,0.77,0.78,142900
ADVANC,20190710,213,217,212,217,7438800
AEC,20190710,0.56,0.56,0.55,0.55,953700
AEONTS,20190710,232,234,230,231,706500
AF,20190710,0.68,0.68,0.68,0.68,50000
AFC,20190710,7.7,7.7,7.6,7.6,2700
AGE,20190710,1.03,1.06,1.02,1.04,3611000
AH,20190710,18.8,19,18.8,18.9,199600
AHC,20190710,15.3,15.3,15.3,15.3,13500
AI,20190710,1.45,1.46,1.42,1.43,7988800
AIE,20190710,0.58,0.6,0.57,0.59,6746200
AIMIRT,20190710,13.9,14.1,13.9,14,428100
AIRA,20190710,1.36,1.48,1.31,1.31,76000
AIT,20190710,23.2,23.4,23.2,23.2,236300
AJ,20190710,8.55,8.85,8.55,8.85,203400
AJA,20190710,0.21,0.21,0.2,0.2,9956000
AKP,20190710,1.52,1.52,1.51,1.51,403900
AKR,20190710,0.79,0.81,0.79,0.79,1003100
ALL,20190710,4.46,4.48,4.34,4.42,1937300
ALLA,20190710,1.36,1.37,1.35,1.37,770500
ALT,20190710,2.92,2.96,2.9,2.92,215900
ALUCON,20190710,174,174,173.5,173.5,300
AMA,20190710,7.1,7.55,7,7.55,7519800
AMANAH,20190710,2.32,2.38,2.32,2.32,7447600
AMARIN,20190710,4.96,5,4.96,5,10100
AMATA,20190710,23.7,24,23.5,23.9,11807000
AMATAR,20190710,12.6,12.7,12.4,12.7,97200
AMATAV,20190710,4.96,4.98,4.94,4.94,620600
AMC,20190710,1.75,1.77,1.75,1.75,65000
ANAN,20190710,3.98,4,3.96,3.98,9570100
AOT,20190710,73.75,74.5,73.25,74.25,26014100
AP,20190710,8,8.1,7.95,8.05,4782600
APCO,20190710,3.72,3.74,3.7,3.72,45400
APCS,20190710,4.58,4.58,4.56,4.58,104400
APEX,20190710,0.18,0.19,0.18,0.19,498100
APURE,20190710,1.4,1.4,1.38,1.39,608200
AQ,20190710,0.02,0.03,0.02,0.02,8826600
AQUA,20190710,0.53,0.54,0.52,0.53,16940000
ARIN,20190710,1.63,1.67,1.34,1.43,183714600
ARIP,20190710,0.49,0.55,0.49,0.52,1549300
ARROW,20190710,8.35,8.5,8.35,8.5,75100
AS,20190710,0.72,0.74,0.72,0.73,66100
ASAP,20190710,3.16,3.18,3.02,3.04,11530100
ASEFA,20190710,4.92,4.92,4.82,4.9,364900
ASIA,20190710,7.05,7.1,7.05,7.1,11000
ASIAN,20190710,7.25,7.35,7.25,7.25,483800
ASIMAR,20190710,1.92,1.92,1.88,1.9,289400
ASK,20190710,24,24.1,24,24,82700
ASN,20190710,6.1,6.3,5.6,5.6,100900
ASP,20190710,2.8,2.84,2.8,2.82,2542000
ATP30,20190710,1.4,1.41,1.39,1.4,818100
AU,20190710,15.1,16.1,15,16,11738700
AUCT,20190710,7.7,7.7,7.6,7.7,1324900
AYUD,20190710,41.75,42,41.25,41.75,71100
B,20190710,0.51,0.53,0.51,0.52,393100
B-WORK,20190710,12.4,12.5,12.4,12.5,79200
B52,20190710,0.27,0.27,0.25,0.26,797200
BA,20190710,11.2,11.3,11.1,11.2,608100
BAFS,20190710,35.5,35.5,35.25,35.25,78000
BANPU,20190710,14.4,14.5,14.3,14.5,36086000
BAY,20190710,38.5,38.75,38.5,38.5,146500
BBL,20190710,197,198,196.5,197.5,3376100
