<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190220,11.07,11.16,11.07,11.16,24000
BMSCG,20190220,8.12,8.18,8.11,8.18,19200
BMSCITH,20190220,12.42,12.45,12.36,12.45,193200
BSET100,20190220,10.45,10.5,10.45,10.5,44900
CHINA,20190220,5.06,5.08,5.05,5.05,41800
EBANK,20190220,5.64,5.64,5.64,5.64,200
ECOMM,20190220,8.26,8.26,8.26,8.26,100
GLD,20190220,1.75,1.76,1.75,1.75,282800
TDEX,20190220,10.74,10.74,10.65,10.71,33700
TGOLDETF,20190220,3.88,3.88,3.87,3.87,58000
2S,20190220,2.4,2.42,2.38,2.4,127400
7UP,20190220,0.41,0.41,0.4,0.4,1236600
A,20190220,6.4,6.4,6.4,6.4,10400
AAV,20190220,4.32,4.34,4.3,4.34,3415200
ABICO,20190220,4.86,4.9,4.84,4.84,13000
ABM,20190220,1.03,1.04,1.02,1.02,1801100
ABPIF,20190220,6.5,6.55,6.5,6.55,249100
ACAP,20190220,4.18,4.26,4.16,4.2,1191700
ACC,20190220,0.54,0.61,0.54,0.54,32200300
ADB,20190220,1.02,1.03,1,1.01,760600
ADVANC,20190220,179,179.5,177,177.5,9733300
AEC,20190220,0.54,0.55,0.54,0.54,434600
AEONTS,20190220,184,186,183,183.5,271000
AF,20190220,0.83,0.83,0.71,0.71,168000
AGE,20190220,1.01,1.02,1,1.01,170000
AH,20190220,23.5,24.1,23.4,23.9,1106000
AHC,20190220,17.9,17.9,17.8,17.9,9700
AIMIRT,20190220,10.4,10.4,10.4,10.4,114900
AIRA,20190220,1.51,1.51,1.47,1.5,2900
AIT,20190220,20.9,21,20.9,20.9,30000
AJ,20190220,8.05,8.1,8.05,8.05,7400
AJA,20190220,0.25,0.26,0.24,0.24,15482400
AKP,20190220,2.02,2.02,1.98,1.99,73200
AKR,20190220,0.88,0.89,0.87,0.87,488800
ALLA,20190220,1.42,1.42,1.38,1.38,188600
ALT,20190220,3.42,3.42,3.38,3.38,24300
ALUCON,20190220,178.5,179,178.5,178.5,14200
AMA,20190220,4.4,4.44,4.38,4.42,168900
AMANAH,20190220,1.77,1.78,1.74,1.76,2025800
AMARIN,20190220,4.98,4.98,4.94,4.96,67500
AMATA,20190220,21.4,21.8,21.4,21.6,9693100
AMATAV,20190220,5.05,5.15,5.05,5.05,582000
AMC,20190220,2.14,2.16,2.12,2.14,57100
ANAN,20190220,3.64,3.66,3.6,3.62,1507100
AOT,20190220,67.75,68.75,67.25,68.5,28011300
AP,20190220,7.1,7.2,7.1,7.15,6882700
APCO,20190220,4.2,4.2,4.16,4.18,13300
APCS,20190220,4.78,4.78,4.72,4.78,218900
APEX,20190220,0.19,0.2,0.19,0.2,662300
APURE,20190220,1.4,1.42,1.39,1.39,76300
AQ,20190220,0.03,0.03,0.02,0.03,10578000
AQUA,20190220,0.43,0.44,0.42,0.43,1318500
ARIP,20190220,0.61,0.62,0.57,0.6,8533500
ARROW,20190220,8.3,8.35,8.3,8.3,2000
AS,20190220,0.78,0.81,0.78,0.81,500
ASAP,20190220,3.56,3.62,3.54,3.56,1124000
ASEFA,20190220,5,5,4.98,4.98,128900
ASIA,20190220,8.3,8.4,8.25,8.4,246600
ASIAN,20190220,7.95,8,7.75,7.8,2707100
ASIMAR,20190220,2.14,2.18,2.14,2.18,48300
ASK,20190220,24.2,24.4,24.2,24.4,27600
ASP,20190220,3.36,3.38,3.32,3.36,2512800
ATP30,20190220,1.55,1.56,1.55,1.55,116600
AU,20190220,8.4,8.55,8.4,8.45,378800
AUCT,20190220,5.9,5.9,5.8,5.85,320000
AYUD,20190220,41.5,42.25,41.5,41.75,12800
B,20190220,0.5,0.5,0.48,0.48,183000
B-WORK,20190220,10.9,11,10.9,10.9,1232600
BA,20190220,12.3,12.6,12.3,12.4,509600
BAFS,20190220,33.75,33.75,33.25,33.75,314100
BANPU,20190220,16.4,16.6,16.4,16.5,9604900
BAY,20190220,37.75,37.75,37.5,37.5,327500
BBL,20190220,207,208,205,207,3988400
BCH,20190220,16.9,17.2,16.9,17,12288600
BCP,20190220,33,33.5,33,33.25,2060900
BCPG,20190220,16.6,16.6,16.4,16.5,2144100
BCT,20190220,46.5,46.5,45,46,15300
BDMS,20190220,23.8,24.3,23.6,24.3,67947900
BEAUTY,20190220,7.75,7.95,7.7,7.9,43799900
BEC,20190220,5.75,5.85,5.7,5.8,3368400
BEM,20190220,10.5,10.6,10.4,10.5,27209600
BFIT,20190220,19,19,18.6,19,99000
BGC,20190220,11.8,11.8,11.7,11.7,1882800
BGRIM,20190220,29.5,29.75,29.25,29.5,2300100
BGT,20190220,1,1.04,0.99,1,1182500
BH,20190220,182.5,185.5,182,185.5,1252300
BIG,20190220,1.39,1.39,1.36,1.37,2151100
BIZ,20190220,2.62,2.72,2.62,2.7,214500
BJC,20190220,48.25,48.25,47.25,48,5236900
BJCHI,20190220,1.94,1.94,1.92,1.92,55900
BKD,20190220,2.98,2.98,2.98,2.98,103000
BKI,20190220,330,330,329,329,16500
BKKCP,20190220,12.3,12.3,12.3,12.3,60000
BLA,20190220,28,28.25,27.75,28.25,646700
BLAND,20190220,1.63,1.65,1.62,1.65,15846900
BM,20190220,3.02,3.02,2.94,2.94,106600
BOFFICE,20190220,13.7,13.7,13.6,13.6,278500
BOL,20190220,2.18,2.24,2.18,2.2,538900
BPP,20190220,23,23.1,22.8,23,1008800
BR,20190220,4.08,4.1,4.06,4.08,255200
BROCK,20190220,1.93,1.96,1.92,1.92,99400
BROOK,20190220,0.5,0.51,0.49,0.51,1905700
BRR,20190220,6.2,6.25,6.2,6.2,162400
BRRGIF,20190220,10.1,10.1,10,10.1,2400
BSBM,20190220,1.07,1.11,1.07,1.07,1460800
BSM,20190220,0.62,0.66,0.62,0.65,3696000
BTS,20190220,10.2,10.2,9.95,10.2,34468600
BTSGIF,20190220,12.1,12.1,11.9,12,6442600
BTW,20190220,1.56,1.56,1.53,1.53,119500
BWG,20190220,1.28,1.3,1.27,1.28,14107200
CAZ,20190220,4.16,4.16,4.06,4.16,3659200
CBG,20190220,40.75,43.5,40.5,43.25,3421600
CCET,20190220,1.79,1.79,1.78,1.79,178400
CCP,20190220,0.39,0.39,0.38,0.39,262600
CEN,20190220,1.11,1.11,1.09,1.1,39600
CENTEL,20190220,43.75,44.25,43.25,43.75,3841400
CFRESH,20190220,4.1,4.12,4.02,4.08,2800
CGD,20190220,1.29,1.29,1.28,1.28,838400
CGH,20190220,1,1.03,0.99,1.03,6382200
CHAYO,20190220,3.94,4.02,3.94,4.02,987000
CHEWA,20190220,1.1,1.11,1.1,1.11,2068600
CHG,20190220,2,2.06,1.99,2.04,41955100
CHO,20190220,1.42,1.43,1.41,1.41,2717000
CHOTI,20190220,128,128,128,128,300
CHOW,20190220,3.12,3.18,3.08,3.08,444700
CI,20190220,1.28,1.3,1.26,1.3,81900
CIG,20190220,0.33,0.35,0.32,0.33,6105200
CIMBT,20190220,0.79,0.8,0.79,0.79,227300
CITY,20190220,2.28,2.28,2.26,2.26,7900
CK,20190220,26,26,25.5,25.75,1499700
CKP,20190220,4.92,4.94,4.86,4.94,12920300
CM,20190220,4.12,4.16,4.1,4.14,141200
CMAN,20190220,2.7,2.7,2.66,2.68,214900
CMC,20190220,1.74,1.75,1.73,1.73,2509700
CMO,20190220,1.38,1.4,1.38,1.4,17200
CMR,20190220,2.38,2.38,2.36,2.38,22100
CNS,20190220,2.24,2.24,2.2,2.22,92100
CNT,20190220,2.06,2.1,2.06,2.06,54700
COL,20190220,23.7,23.7,23.6,23.7,7400
COLOR,20190220,1.19,1.25,1.19,1.21,264300
COM7,20190220,16.6,16.7,16.1,16.2,6485000
COMAN,20190220,3.94,3.94,3.86,3.92,281100
COTTO,20190220,2.14,2.18,2.14,2.16,251100
CPALL,20190220,77.5,77.5,75.75,77,45482900
CPF,20190220,27,27.25,25.75,26,45518500
CPH,20190220,6.45,6.6,6.25,6.6,4500
CPI,20190220,1.5,1.5,1.48,1.49,32200
CPL,20190220,2.5,2.6,2.44,2.52,122300
CPN,20190220,75.75,76,74.75,75.25,11974100
CPNCG,20190220,14.9,15,14.9,14.9,210100
CPNREIT,20190220,26.5,26.75,26.25,26.5,901400
CPR,20190220,6.65,6.65,6.2,6.3,6162300
CPT,20190220,1.08,1.09,1.05,1.06,15709300
CPTGF,20190220,13.1,13.2,13.1,13.2,2600
CRANE,20190220,1.97,1.97,1.95,1.96,144600
CRD,20190220,1.04,1.04,1.01,1.02,105300
CRYSTAL,20190220,9.6,9.6,9.55,9.6,113800
CSC,20190220,43,43,43,43,2100
CSP,20190220,1.33,1.36,1.29,1.29,366100
CSS,20190220,2.04,2.06,2.04,2.04,778300
CTARAF,20190220,4.68,4.7,4.66,4.7,53400
CTW,20190220,8.2,8.2,8.1,8.1,56500
CWT,20190220,2.94,2.96,2.94,2.96,34800
D,20190220,8.65,8.75,8.65,8.75,220600
DCC,20190220,2.18,2.24,2.16,2.2,10283400
DCON,20190220,0.51,0.52,0.51,0.52,420700
DCORP,20190220,1.04,1.05,1.01,1.02,7642300
DDD,20190220,23.2,23.9,23.2,23.6,2816700
DELTA,20190220,72,72,71.5,71.75,9176600
DEMCO,20190220,2.96,3,2.96,3,119100
DIF,20190220,14.9,15,14.8,15,8180200
DIGI,20190220,0.39,0.4,0.39,0.4,292400
DIMET,20190220,0.98,0.98,0.92,0.95,1633600
DOD,20190220,12.3,12.4,12.1,12.2,1091600
DREIT,20190220,5,5.05,5,5.05,700
DRT,20190220,5.6,5.6,5.55,5.55,303000
DTAC,20190220,47.75,48,47.25,47.75,2184400
DTC,20190220,10.7,10.7,10.5,10.7,139300
EA,20190220,46.75,47.75,46.5,47.25,23355500
EASON,20190220,2.18,2.2,2.18,2.2,42500
EASTW,20190220,10.8,10.9,10.7,10.8,822900
ECF,20190220,2.62,2.64,2.44,2.5,4142800
ECL,20190220,1.92,1.94,1.86,1.86,12103500
EE,20190220,0.65,0.66,0.64,0.64,6773700
EFORL,20190220,0.06,0.06,0.06,0.06,231900
EGATIF,20190220,11.8,11.9,11.7,11.8,5212500
EGCO,20190220,267,269,265,269,1256600
EIC,20190220,0.05,0.06,0.05,0.05,1738000
EKH,20190220,5.5,5.55,5.45,5.5,74100
EMC,20190220,0.3,0.3,0.29,0.3,3142000
EPCO,20190220,2.9,2.9,2.88,2.9,149900
EPG,20190220,7.3,7.3,7.15,7.25,1086500
ERW,20190220,7.3,7.4,7.25,7.3,4282800
ERWPF,20190220,5.15,5.15,5.1,5.15,43600
ESSO,20190220,11.1,11.2,11,11,11627000
ESTAR,20190220,0.57,0.57,0.56,0.57,863000
ETE,20190220,1.5,1.52,1.48,1.48,8038800
EVER,20190220,0.54,0.54,0.52,0.52,1946600
F&D,20190220,18.4,18.4,18,18,1000
FANCY,20190220,0.9,0.9,0.87,0.87,119400
FC,20190220,0.37,0.37,0.36,0.36,18800
FLOYD,20190220,1.9,1.91,1.86,1.86,612100
FN,20190220,1.47,1.48,1.45,1.45,2822100
FNS,20190220,3.7,3.7,3.7,3.7,10500
FOCUS,20190220,1.59,1.65,1.54,1.61,345000
FORTH,20190220,6.35,6.45,6.3,6.45,57500
FPI,20190220,2.48,2.48,2.42,2.42,111000
FPT,20190220,14.8,14.9,14.7,14.7,23600
FSMART,20190220,7.4,7.45,7.35,7.45,446800
FSS,20190220,1.94,2,1.94,1.95,75600
FTE,20190220,2.18,2.2,2.18,2.18,96700
FTREIT,20190220,11.9,12,11.9,12,295600
FUTUREPF,20190220,22.9,23,22.9,23,16500
FVC,20190220,0.81,0.83,0.79,0.82,324600
GAHREIT,20190220,9.5,9.55,9.5,9.5,2100
GBX,20190220,0.72,0.75,0.71,0.73,12081900
GC,20190220,5.2,5.2,5.15,5.2,68400
GCAP,20190220,2.94,3,2.88,2.9,1382400
GEL,20190220,0.29,0.29,0.28,0.28,709800
GENCO,20190220,0.86,0.87,0.85,0.85,3570400
GFPT,20190220,14.5,14.6,14.2,14.2,2442000
GGC,20190220,10.6,10.7,10.6,10.7,1930400
GIFT,20190220,3.7,3.74,3.7,3.72,64700
GJS,20190220,0.13,0.13,0.12,0.12,525200
GL,20190220,7.9,8.1,7.9,8.1,1966000
GLAND,20190220,2.68,2.7,2.68,2.7,150100
GLANDRT,20190220,11.9,11.9,11.8,11.8,22100
GLOBAL,20190220,18.7,19.1,18.3,19,7299300
GLOW,20190220,91,91.75,90.25,91.5,1060200
GOLD,20190220,7.7,7.95,7.7,7.9,2418500
