<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190523,10.97,10.99,10.9,10.9,51100
BMSCG,20190523,7.94,7.95,7.89,7.89,13700
BMSCITH,20190523,12.35,12.38,12.26,12.27,506400
BSET100,20190523,10.49,10.5,10.4,10.4,79800
CHINA,20190523,5.32,5.32,5.28,5.28,31300
EBANK,20190523,5.55,5.55,5.55,5.55,300
ENGY,20190523,6.06,6.06,6.04,6.04,1100
ENY,20190523,7.24,7.24,7.22,7.22,200
GLD,20190523,1.71,1.72,1.71,1.72,20800
TDEX,20190523,10.7,10.72,10.63,10.63,63200
TGOLDETF,20190523,3.78,3.78,3.78,3.78,1100
2S,20190523,2.14,2.16,2.14,2.16,111600
7UP,20190523,0.25,0.27,0.24,0.27,4514700
A,20190523,6.3,6.3,6.3,6.3,10000
AAV,20190523,4.02,4.08,4.02,4.04,5882100
ABICO,20190523,3.68,3.76,3.66,3.68,21400
ABM,20190523,0.88,0.89,0.88,0.88,35600
ABPIF,20190523,5.85,5.85,5.85,5.85,66800
ACAP,20190523,3.44,3.7,3.44,3.58,719000
ACC,20190523,0.67,0.68,0.67,0.67,505100
ADB,20190523,0.82,0.83,0.81,0.81,90800
ADVANC,20190523,189,191,188.5,189,3972300
AEC,20190523,0.56,0.57,0.53,0.56,2842800
AEONTS,20190523,198,202,197,197.5,892200
AF,20190523,0.68,0.68,0.67,0.67,318600
AFC,20190523,8.5,8.5,8.5,8.5,1200
AGE,20190523,0.92,0.96,0.9,0.91,7076000
AH,20190523,17.6,18.3,17.5,17.8,817300
AHC,20190523,16.6,17,16.6,17,4100
AIMIRT,20190523,12,12.1,12,12.1,504800
AIRA,20190523,1.36,1.37,1.36,1.36,21500
AIT,20190523,21.4,21.4,21.3,21.4,19400
AJ,20190523,9.55,9.7,9.25,9.7,11100
AJA,20190523,0.21,0.21,0.2,0.21,8613000
AKP,20190523,1.61,1.63,1.61,1.61,32800
AKR,20190523,0.72,0.73,0.71,0.73,464900
ALL,20190523,4.12,4.18,4.06,4.08,3258300
ALLA,20190523,1.35,1.36,1.33,1.35,477000
ALT,20190523,2.72,2.76,2.72,2.74,31600
ALUCON,20190523,172.5,174,172.5,173,900
AMA,20190523,4.08,4.1,4.04,4.1,154700
AMANAH,20190523,1.62,1.62,1.59,1.61,526500
AMARIN,20190523,5,5.05,4.9,5,19200
AMATA,20190523,21.6,21.6,21.2,21.3,10510200
AMATAR,20190523,11.8,12,11.8,11.9,13700
AMATAV,20190523,4.86,5,4.84,4.86,153500
AMC,20190523,1.7,1.7,1.7,1.7,500
ANAN,20190523,3.68,3.76,3.64,3.64,5616800
AOT,20190523,66.75,67.25,66.25,66.75,25425900
AP,20190523,7.6,7.65,7.5,7.55,4999800
APCO,20190523,3.78,3.8,3.68,3.74,31700
APCS,20190523,4.76,4.78,4.72,4.72,52400
APEX,20190523,0.18,0.18,0.17,0.17,2188800
