<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LHSC,20190213,16.4,16.4,16.4,16.4,152500
LIT,20190213,6.75,6.8,6.7,6.7,99500
LOXLEY,20190213,1.98,1.99,1.96,1.98,412900
LPH,20190213,5.45,5.5,5.45,5.5,60400
LPN,20190213,7.3,7.4,7.25,7.3,4211700
LRH,20190213,55,57,55,56.25,203800
LST,20190213,4.22,4.24,4.22,4.24,35100
LTX,20190213,93.5,95.25,93.25,95.25,2500
LUXF,20190213,9,9,9,9,557500
M,20190213,75,75.25,74.75,74.75,101400
M-CHAI,20190213,180,180,180,180,100
M-II,20190213,8.2,8.2,8.2,8.2,50000
M-PAT,20190213,9.7,9.75,9.7,9.75,12700
M-STOR,20190213,7.8,7.8,7.8,7.8,2000
MACO,20190213,1.53,1.55,1.52,1.53,9569100
MAJOR,20190213,23.8,24.1,23.7,23.9,1044300
MAKRO,20190213,36,36.25,35.75,36.25,159900
MALEE,20190213,8.95,9.35,8.95,9.25,703900
MATCH,20190213,2.12,2.12,2.1,2.12,124600
MATI,20190213,4.9,4.9,4.9,4.9,200
MAX,20190213,0.02,0.03,0.02,0.02,10303100
MBAX,20190213,4.04,4.06,4,4.06,88000
MBK,20190213,21.7,21.8,21.4,21.6,3008400
MBKET,20190213,10.9,11.2,10.9,11.1,79000
MC,20190213,10.2,10.3,10.2,10.2,346800
MCOT,20190213,9.15,9.15,9.05,9.1,42300
MCS,20190213,7,7,7,7,631700
MDX,20190213,4.12,4.46,4.12,4.28,6370600
MEGA,20190213,34.5,35.75,34.25,35.25,1979500
META,20190213,2.06,2.1,2.02,2.04,2697000
METCO,20190213,198,198.5,198,198,600
MFC,20190213,17.5,17.8,17.5,17.8,115400
MFEC,20190213,2.94,2.94,2.92,2.94,185100
MGT,20190213,1.84,1.88,1.84,1.88,11800
MIDA,20190213,0.61,0.62,0.61,0.61,1493300
MILL,20190213,1.39,1.4,1.38,1.39,668800
MINT,20190213,38.25,38.75,38,38.75,8990600
MIPF,20190213,19.5,19.5,19,19.5,10200
MIT,20190213,4.52,4.6,4.52,4.6,500
MJD,20190213,3.3,3.3,3.22,3.24,118800
MJLF,20190213,12.6,12.6,12.6,12.6,30000
MK,20190213,3.72,3.74,3.7,3.72,1107000
ML,20190213,1.05,1.06,1.04,1.05,300600
MM,20190213,3.7,3.7,3.7,3.7,19800
MNRF,20190213,3.64,3.64,3.64,3.64,46000
MODERN,20190213,3.82,3.82,3.8,3.82,67200
MONO,20190213,1.98,2.02,1.97,1.98,5108300
MOONG,20190213,6.6,6.95,6.6,6.8,1067800
MPG,20190213,0.47,0.51,0.47,0.51,5061500
MSC,20190213,7.8,7.8,7.7,7.75,55500
MTC,20190213,48.5,49.75,48.5,49.75,12407800
MVP,20190213,1.63,1.65,1.6,1.6,317200
NBC,20190213,0.51,0.58,0.51,0.58,7900
NCH,20190213,0.94,0.96,0.94,0.94,44900
NCL,20190213,1.57,1.58,1.56,1.57,63900
NDR,20190213,1.98,1.98,1.98,1.98,1600
NEP,20190213,0.33,0.34,0.33,0.33,168700
NER,20190213,2.4,2.44,2.38,2.42,45058500
NETBAY,20190213,27.25,28.25,27.25,27.75,257900
NEWS,20190213,0.02,0.02,0.01,0.01,15500600
NINE,20190213,2.24,2.34,2.22,2.3,5057800
NKI,20190213,63,63,63,63,15600
NMG,20190213,0.24,0.25,0.24,0.25,604700
NNCL,20190213,1.77,1.78,1.76,1.76,1003400
NOBLE,20190213,18.3,18.8,18,18.5,199800
NOK,20190213,2.28,2.3,2.28,2.28,109400
NPK,20190213,29,29,29,29,13600
NPPG,20190213,1.17,1.17,1.13,1.15,23466800
NSI,20190213,77.75,78.25,77.75,78.25,800
NTV,20190213,55,55.25,55,55,5400
NUSA,20190213,0.49,0.5,0.48,0.49,7734800
NVD,20190213,3.24,3.24,3.2,3.2,162500
NWR,20190213,0.84,0.84,0.83,0.84,18670800
NYT,20190213,5.1,5.2,5.1,5.15,722700
OCC,20190213,16.9,17,16.8,16.8,1000
OCEAN,20190213,4.26,4.32,4.16,4.2,2420900
OHTL,20190213,470,470,470,470,300
OISHI,20190213,78.25,85,78.25,84.5,25300
ORI,20190213,7.35,7.45,7.25,7.4,12668100
OSP,20190213,25.75,26.25,25.5,26,5069500
OTO,20190213,2.38,2.56,2.36,2.42,4580300
PACE,20190213,0.37,0.38,0.34,0.34,13353600
PAF,20190213,0.99,1.05,0.99,1,5722900
PAP,20190213,3.82,3.92,3.74,3.86,657700
PATO,20190213,13.1,13.2,13,13.2,45600
PB,20190213,60.25,60.25,60.25,60.25,100
PCSGH,20190213,7.1,7.1,7.05,7.1,195500
PDG,20190213,3.02,3.04,3.02,3.04,32300
PDI,20190213,12.3,12.5,12.3,12.3,93400
PDJ,20190213,2.26,2.28,2.24,2.26,141400
PE,20190213,0.24,0.25,0.24,0.25,83100
PERM,20190213,2.36,2.46,2.36,2.38,1963300
PF,20190213,0.83,0.84,0.83,0.83,5707000
PG,20190213,5.85,5.85,5.6,5.65,6100
PHOL,20190213,1.85,1.89,1.84,1.89,918500
PICO,20190213,4.72,4.82,4.72,4.76,87200
PIMO,20190213,2.96,3.1,2.94,3.02,1997800
PJW,20190213,1.55,1.55,1.54,1.55,1700
PK,20190213,2.78,2.9,2.78,2.8,1038000
PL,20190213,3.46,3.48,3.46,3.48,78800
PLANB,20190213,6.35,6.4,6.3,6.3,3397800
PLANET,20190213,1.55,1.55,1.55,1.55,10000
PLAT,20190213,7.65,7.7,7.6,7.7,687700
PLE,20190213,1.21,1.21,1.2,1.2,674800
PM,20190213,9.05,9.05,8.95,9.05,378100
PMTA,20190213,10.9,10.9,10.9,10.9,1000
POPF,20190213,13.3,13.4,13.3,13.3,238700
PORT,20190213,4.7,4.76,4.7,4.74,190200
PPF,20190213,11.3,11.3,11.3,11.3,2700
PPM,20190213,1.5,1.51,1.46,1.47,242000
PPPM,20190213,2.82,2.92,2.82,2.9,234400
PPS,20190213,0.92,1.02,0.92,0.93,75923900
PR9,20190213,11.6,11.7,11.4,11.7,1183000
PRAKIT,20190213,11.7,11.8,11.7,11.7,10500
PREB,20190213,9.9,10.1,9.85,9.95,485400
PRECHA,20190213,1.64,1.67,1.62,1.64,125600
PRG,20190213,13.6,13.6,13.5,13.5,200
PRIN,20190213,1.63,1.63,1.62,1.62,339600
PRINC,20190213,4.56,4.66,4.56,4.66,1383900
PRM,20190213,5.85,5.9,5.7,5.9,4365000
PSH,20190213,18,18.2,18,18,535600
PSL,20190213,8.25,8.6,8.2,8.5,10351100
PSTC,20190213,0.64,0.65,0.64,0.64,6499200
PT,20190213,5.9,5.9,5.85,5.85,97400
PTG,20190213,10.3,10.5,10.2,10.3,23242500
PTL,20190213,15.3,15.4,15.1,15.2,881900
PTT,20190213,48.75,49.25,48.25,49,55507500
PTTEP,20190213,123,125,122,124,15749800
PTTGC,20190213,68,69.5,67.75,69.25,31083700
PYLON,20190213,6.5,6.6,6.5,6.55,282300
Q-CON,20190213,5,5.2,5,5.2,5600
QH,20190213,3.02,3.04,3,3.04,20744300
QHHR,20190213,8.3,8.4,8.3,8.35,287100
QHPF,20190213,13,13.1,12.9,13,747300
QLT,20190213,3.98,3.98,3.94,3.96,48500
QTC,20190213,5.15,5.15,5,5.05,320900
RATCH,20190213,55.25,55.5,55,55.5,1790900
RCI,20190213,3.92,3.92,3.9,3.92,44600
RCL,20190213,4.88,4.98,4.88,4.98,146700
RICHY,20190213,1.64,1.69,1.64,1.68,3280700
RJH,20190213,19,19.5,19,19.3,648500
RML,20190213,1.31,1.37,1.3,1.33,19626100
ROBINS,20190213,67.5,68,67.25,67.5,1565600
ROH,20190213,49.25,49.5,49.25,49.5,200
ROJNA,20190213,5.15,5.2,5.1,5.2,344300
RP,20190213,2.58,2.58,2.58,2.58,6200
RPC,20190213,0.46,0.47,0.45,0.45,1380500
RPH,20190213,4.86,4.86,4.82,4.86,67400
RS,20190213,15.5,15.9,15.4,15.7,7531800
RSP,20190213,3.32,3.32,3.3,3.32,146300
RWI,20190213,1.56,1.57,1.56,1.56,56700
S,20190213,3.32,3.36,3.3,3.32,4634900
S&J,20190213,24,24,24,24,100
S11,20190213,7.05,7.1,7.05,7.1,28900
SAAM,20190213,1.55,1.55,1.52,1.52,695800
SABINA,20190213,27.5,27.5,27,27.5,6200
SALEE,20190213,1.05,1.09,1.05,1.08,1537600
SAM,20190213,0.6,0.61,0.59,0.6,57800
SAMART,20190213,6.95,7.1,6.85,7.05,3177300
SAMCO,20190213,1.75,1.83,1.71,1.71,33056900
SAMTEL,20190213,7.3,7.35,7.2,7.25,464400
SANKO,20190213,1.16,1.17,1.14,1.15,270000
SAPPE,20190213,18,18,17.7,18,281100
SAT,20190213,18.1,18.2,17.8,18,1190400
SAUCE,20190213,22.2,22.2,22.1,22.1,11100
SAWAD,20190213,52.5,52.75,51.5,52.5,6518100
SAWANG,20190213,11.3,11.3,11.1,11.1,1000
SC,20190213,3.02,3.04,3,3.02,3833600
SCB,20190213,135,135,134,134,2516300
SCC,20190213,466,470,464,470,1695800
SCCC,20190213,231,231,229,229,139300
SCG,20190213,4.48,4.48,4.26,4.44,2700
SCI,20190213,2.44,2.48,2.44,2.44,376900
SCN,20190213,4.22,4.24,4.16,4.16,1683200
SCP,20190213,8.75,9,8.7,8.8,848500
SDC,20190213,0.43,0.43,0.41,0.42,13137800
SE,20190213,1.9,1.9,1.89,1.89,12400
SE-ED,20190213,2.74,2.76,2.74,2.76,18500
SEAFCO,20190213,8.25,8.4,8.2,8.4,5472000
SEAOIL,20190213,3.68,3.78,3.66,3.76,237500
SELIC,20190213,2.82,2.82,2.78,2.78,1190000
SENA,20190213,3.52,3.52,3.5,3.52,74500
SF,20190213,7.9,8.05,7.9,8,2011300
SGF,20190213,1.36,1.4,1.36,1.39,8445900
SGP,20190213,10.1,10.2,10.1,10.1,3751000
SHANG,20190213,84,85,82,85,14900
SHREIT,20190213,7.9,8.1,7.9,8,124700
SIAM,20190213,2.22,2.22,2.16,2.18,642300
SIMAT,20190213,1.82,1.82,1.79,1.82,849400
SINGER,20190213,5.45,5.55,5.4,5.45,105000
SIRI,20190213,1.36,1.38,1.35,1.37,31707100
SIS,20190213,9.7,9.9,9.7,9.9,186800
SISB,20190213,5.4,5.45,5.3,5.35,5799700
SITHAI,20190213,1.23,1.23,1.2,1.2,276400
SKE,20190213,1.06,1.18,1.06,1.1,41241200
SKN,20190213,3.34,3.38,3.28,3.3,2982400
SKR,20190213,4.08,4.1,4.04,4.06,250000
SKY,20190213,13.1,13.3,13.1,13.2,92900
