<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190222,11.14,11.22,11.1,11.22,6500
BMSCG,20190222,8.22,8.28,8.18,8.28,34700
BMSCITH,20190222,12.43,12.57,12.43,12.56,433800
BSET100,20190222,10.49,10.6,10.49,10.6,158000
CHINA,20190222,5.06,5.2,5.05,5.2,142500
EBANK,20190222,5.69,5.69,5.69,5.69,200
ECOMM,20190222,8.44,8.44,8.44,8.44,200
EFOOD,20190222,5.7,5.7,5.7,5.7,700
EICT,20190222,4.52,4.52,4.52,4.52,1800
ENY,20190222,7.38,7.4,7.38,7.4,5200
GLD,20190222,1.75,1.75,1.75,1.75,32100
TDEX,20190222,10.69,10.82,10.69,10.82,1078400
TGOLDETF,20190222,3.85,3.85,3.84,3.84,16600
2S,20190222,2.4,2.4,2.36,2.38,93000
7UP,20190222,0.41,0.43,0.41,0.42,7783100
A,20190222,6.4,6.4,6.4,6.4,15000
AAV,20190222,4.42,4.54,4.4,4.5,74714100
ABICO,20190222,4.84,4.84,4.7,4.7,30000
ABM,20190222,0.98,1.02,0.96,0.96,600800
ABPIF,20190222,6.5,6.6,6.5,6.55,107600
ACAP,20190222,4.06,4.18,4.06,4.12,1829600
ACC,20190222,0.5,0.52,0.5,0.51,4686100
ADB,20190222,1,1.01,0.98,0.98,629100
ADVANC,20190222,178,178.5,177,178.5,6773700
AEC,20190222,0.51,0.52,0.5,0.51,930300
AEONTS,20190222,182,183,180,182.5,180300
AF,20190222,0.69,0.72,0.69,0.71,93200
AFC,20190222,9.2,9.2,9,9.05,4000
AGE,20190222,1,1,0.98,0.99,694200
AH,20190222,23.6,24.1,23.6,24,930600
AHC,20190222,17.7,18,17.7,18,21100
AIMIRT,20190222,10.4,10.4,10.4,10.4,330000
AIRA,20190222,1.52,1.53,1.48,1.52,7300
AIT,20190222,20.9,21,20.9,21,105600
AJ,20190222,8.1,8.1,8,8.05,134600
AJA,20190222,0.24,0.25,0.23,0.24,6464700
AKP,20190222,1.99,1.99,1.98,1.98,61200
AKR,20190222,0.86,0.89,0.86,0.87,1871400
ALLA,20190222,1.47,1.53,1.46,1.47,5013500
ALT,20190222,3.36,3.4,3.36,3.36,45000
ALUCON,20190222,178.5,178.5,178.5,178.5,12700
AMA,20190222,4.4,4.5,4.4,4.5,522900
AMANAH,20190222,1.81,1.85,1.79,1.83,7367600
AMARIN,20190222,5.1,5.1,5,5.05,180100
AMATA,20190222,21.7,22.3,21.6,22.2,29428300
AMATAR,20190222,10.7,10.9,10.7,10.8,34200
AMATAV,20190222,5.05,5.1,5,5.05,452600
AMC,20190222,2.14,2.16,2.12,2.12,88100
ANAN,20190222,3.62,3.7,3.62,3.7,4095200
AOT,20190222,68.25,69.5,68.25,68.75,25714300
AP,20190222,7.1,7.35,7.1,7.3,14827900
APCO,20190222,4.16,4.16,4.1,4.12,273400
APCS,20190222,4.76,4.76,4.6,4.76,151400
APEX,20190222,0.2,0.2,0.19,0.2,160600
APURE,20190222,1.39,1.39,1.37,1.37,211500
AQ,20190222,0.02,0.03,0.02,0.03,4721800
AQUA,20190222,0.43,0.44,0.43,0.43,733400
ARIP,20190222,0.6,0.61,0.58,0.6,3349700
ARROW,20190222,8.35,8.45,8.35,8.4,32500
AS,20190222,0.8,0.8,0.79,0.79,10200
ASAP,20190222,3.68,3.68,3.42,3.46,5368900
ASEFA,20190222,5,5.05,5,5.05,231300
ASIA,20190222,8.3,8.3,7.95,7.95,132000
ASIAN,20190222,7.55,7.75,7.45,7.75,1800700
ASIMAR,20190222,2.14,2.18,2.12,2.14,431700
ASK,20190222,24.4,24.4,24.3,24.3,169900
ASP,20190222,3.36,3.38,3.36,3.36,926300
ATP30,20190222,1.56,1.56,1.55,1.55,213200
AU,20190222,8.45,8.55,8.35,8.4,723300
AUCT,20190222,5.85,5.9,5.8,5.9,326000
AYUD,20190222,41.75,42,41.5,42,16900
B,20190222,0.53,0.53,0.51,0.51,1237000
B-WORK,20190222,10.9,10.9,10.9,10.9,21000
BA,20190222,12.6,12.7,12.5,12.6,326300
BAFS,20190222,34.25,34.25,33.5,33.75,236600
BANPU,20190222,16.5,16.6,16.3,16.5,40801600
BAY,20190222,38.25,38.25,38,38.25,85600
BBL,20190222,211,211,208,211,2734900
BCH,20190222,16.8,17,16.7,16.8,8037700
BCP,20190222,33,33.25,32.75,33.25,2835800
BCPG,20190222,16.5,16.7,16.5,16.6,3300600
BCT,20190222,46.75,46.75,45,45.5,40700
BDMS,20190222,24.1,24.2,23.9,24,36008500
BEAUTY,20190222,7.75,7.85,7.7,7.75,25681300
BEC,20190222,5.85,6.15,5.85,6.15,10039600
BEM,20190222,10.5,10.6,10.4,10.6,26927600
BFIT,20190222,18.9,18.9,18.5,18.9,77200
BGC,20190222,11.9,11.9,11.8,11.9,1441900
BGRIM,20190222,29.5,30.5,29.5,30,8985200
BGT,20190222,1.01,1.02,1,1,46300
BH,20190222,183,184.5,181.5,184,760000
BIG,20190222,1.32,1.34,1.32,1.33,3137500
BIZ,20190222,2.86,2.86,2.72,2.8,893200
BJC,20190222,48.5,49,48.25,49,2186200
BJCHI,20190222,1.92,1.93,1.92,1.92,81000
BKD,20190222,2.98,3,2.96,2.96,32600
BKI,20190222,330,330,328,329,22200
BKKCP,20190222,12.3,12.3,12.3,12.3,47000
BLA,20190222,28.5,28.75,28,28.75,857700
BLAND,20190222,1.64,1.65,1.63,1.64,5525900
BM,20190222,2.98,2.98,2.98,2.98,4700
BOL,20190222,2.2,2.22,2.18,2.2,471600
BPP,20190222,22.8,23.1,22.8,22.9,4458800
BR,20190222,4.1,4.12,4.08,4.08,735400
BROCK,20190222,1.95,2.02,1.95,1.97,48300
BROOK,20190222,0.51,0.52,0.51,0.52,4729500
BRR,20190222,6.3,6.35,6.3,6.3,51400
BRRGIF,20190222,10.1,10.1,10,10,18500
BSBM,20190222,1.07,1.08,1.06,1.07,316300
BSM,20190222,0.66,0.67,0.65,0.65,4772300
BTS,20190222,10.3,10.4,10.2,10.4,20895000
BTSGIF,20190222,12,12,11.9,12,4552100
BTW,20190222,1.55,1.55,1.5,1.54,88300
BWG,20190222,1.32,1.33,1.28,1.29,40993100
CAZ,20190222,4.2,4.24,4.16,4.16,2591900
CBG,20190222,50,51.75,49.5,49.75,7834200
CCET,20190222,1.79,1.81,1.78,1.8,822500
CCP,20190222,0.39,0.39,0.38,0.39,680100
CEN,20190222,1.1,1.1,1.09,1.1,109900
CENTEL,20190222,43.5,44.25,43.5,44,4287500
CFRESH,20190222,4.02,4.12,3.98,4.1,55600
CGD,20190222,1.28,1.28,1.28,1.28,114900
CGH,20190222,1.01,1.04,0.96,0.99,10731800
CHAYO,20190222,4.04,4.04,3.98,4,542700
CHEWA,20190222,1.11,1.12,1.11,1.11,2397100
CHG,20190222,1.98,1.98,1.93,1.94,138488500
CHO,20190222,1.42,1.42,1.4,1.41,2308400
CHOW,20190222,3.08,3.08,2.82,2.86,4814500
CI,20190222,1.27,1.29,1.27,1.29,31300
CIG,20190222,0.33,0.34,0.32,0.34,778500
CIMBT,20190222,0.78,0.8,0.78,0.8,1632300
CITY,20190222,2.28,2.3,2.28,2.3,15400
CK,20190222,25.75,26,25.5,26,1365400
CKP,20190222,4.98,5.05,4.96,5.05,25576500
CM,20190222,4.12,4.14,4.12,4.12,61600
CMAN,20190222,2.7,2.7,2.66,2.7,133900
CMC,20190222,1.72,1.72,1.62,1.62,7204900
CMO,20190222,1.4,1.42,1.38,1.39,585900
CMR,20190222,2.36,2.38,2.36,2.38,124200
CNS,20190222,2.22,2.24,2.22,2.24,146900
CNT,20190222,2.08,2.1,2.08,2.08,21700
COL,20190222,23.8,23.8,23.5,23.6,152200
COLOR,20190222,1.24,1.26,1.24,1.25,42600
COM7,20190222,16.5,17.3,16.5,17.3,15063600
COMAN,20190222,3.84,3.88,3.8,3.84,85000
COTTO,20190222,2.14,2.18,2.14,2.14,153200
CPALL,20190222,77.5,78.75,77.25,78.75,54583500
CPF,20190222,26.25,26.75,26,26.5,17923600
CPH,20190222,6.55,6.6,6.45,6.55,6400
CPI,20190222,1.46,1.47,1.45,1.45,346700
CPL,20190222,2.58,2.58,2.54,2.54,17400
CPN,20190222,77.5,77.75,77,77.5,3619100
CPNCG,20190222,14.9,14.9,14.8,14.9,217100
CPNREIT,20190222,26.5,26.75,26.25,26.75,754500
CPR,20190222,6.35,6.45,6.35,6.35,1466000
CPT,20190222,1.02,1.04,1.01,1.03,18069600
