<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190417,11.26,11.35,11.26,11.35,8100
BMSCG,20190417,8.3,8.32,8.29,8.31,11500
BMSCITH,20190417,12.61,12.66,12.59,12.65,639800
BSET100,20190417,10.7,10.77,10.7,10.77,963200
CHINA,20190417,6.1,6.12,5.96,6.04,423000
EBANK,20190417,5.6,5.64,5.6,5.64,2200
ECOMM,20190417,8.31,8.31,8.31,8.31,3000
EFOOD,20190417,5.68,5.68,5.68,5.68,100
EICT,20190417,4.78,4.78,4.78,4.78,100
ENGY,20190417,6.4,6.45,6.4,6.45,300
ENY,20190417,7.57,7.57,7.57,7.57,100
ESET50,20190417,5.85,5.85,5.85,5.85,100
GLD,20190417,1.73,1.73,1.72,1.73,164100
TDEX,20190417,10.88,10.93,10.87,10.9,300900
TGOLDETF,20190417,3.79,3.79,3.77,3.79,117700
2S,20190417,2.3,2.3,2.28,2.3,109200
7UP,20190417,0.28,0.29,0.28,0.29,1624700
A,20190417,6.35,6.35,6.35,6.35,9800
AAV,20190417,4.14,4.26,4.12,4.24,28821200
ABICO,20190417,4.4,4.4,4.3,4.38,43200
ABM,20190417,0.94,0.94,0.93,0.94,76100
ABPIF,20190417,5.85,5.85,5.8,5.85,257700
ACAP,20190417,3.84,3.84,3.78,3.82,674700
ACC,20190417,0.72,0.73,0.7,0.72,13750400
ADB,20190417,0.91,0.92,0.9,0.9,199200
ADVANC,20190417,192,193.5,191,192.5,4311500
AEC,20190417,0.49,0.5,0.48,0.48,94200
AEONTS,20190417,180.5,184.5,180,182.5,319800
AF,20190417,0.69,0.69,0.66,0.66,6600
AFC,20190417,8.7,8.7,8.7,8.7,900
AGE,20190417,0.89,0.91,0.89,0.9,559900
AH,20190417,19.8,20.5,19.8,20.4,1146400
AHC,20190417,17.5,17.6,17.3,17.4,7800
AIMIRT,20190417,12,12.1,11.9,11.9,270000
AIT,20190417,21.9,22.2,21.9,22.1,109400
AJ,20190417,10.2,10.4,10.2,10.4,426900
AJA,20190417,0.21,0.22,0.21,0.21,5265000
AKP,20190417,1.92,1.92,1.9,1.91,82500
AKR,20190417,0.8,0.81,0.8,0.8,1013700
ALLA,20190417,1.7,1.72,1.69,1.72,572500
ALT,20190417,2.96,2.96,2.92,2.96,46800
ALUCON,20190417,178.5,178.5,178,178,14000
AMA,20190417,4.5,4.5,4.4,4.46,214800
AMANAH,20190417,1.71,1.71,1.69,1.69,1109300
AMARIN,20190417,5.05,5.15,5.05,5.15,144300
AMATA,20190417,22.1,22.4,22.1,22.2,8132400
AMATAR,20190417,11.7,11.7,11.6,11.6,1014800
AMATAV,20190417,5.35,5.45,5.25,5.35,193600
AMC,20190417,1.8,1.82,1.8,1.82,14700
ANAN,20190417,3.88,3.94,3.86,3.94,6786200
AOT,20190417,68.25,68.5,68,68.5,12884400
AP,20190417,7.95,8.1,7.85,8.05,23855100
APCO,20190417,4.1,4.12,4.08,4.12,26400
APCS,20190417,4.9,4.92,4.88,4.9,62000
APEX,20190417,0.2,0.2,0.19,0.2,349400
APURE,20190417,1.29,1.3,1.29,1.29,121300
AQ,20190417,0.02,0.03,0.02,0.03,8337700
AQUA,20190417,0.54,0.55,0.53,0.53,16480500
ARIP,20190417,0.48,0.48,0.47,0.47,111600
ARROW,20190417,9.1,9.3,9.1,9.3,414800
AS,20190417,0.88,0.88,0.84,0.87,6800
ASAP,20190417,2.88,2.92,2.8,2.82,2445900
ASEFA,20190417,5.5,5.6,5.5,5.6,230600
ASIA,20190417,7.8,7.9,7.75,7.75,9000
ASIAN,20190417,7.65,7.8,7.65,7.75,673300
ASIMAR,20190417,1.97,1.97,1.95,1.97,86600
ASK,20190417,22.9,23.1,22.9,23.1,121900
ASN,20190417,3.52,3.66,3.52,3.66,103100
ASP,20190417,3.08,3.12,3.06,3.08,3174100
ATP30,20190417,1.47,1.47,1.45,1.45,434200
AU,20190417,8.4,8.6,8.35,8.55,1397400
AUCT,20190417,6,6.1,6,6.1,866800
AYUD,20190417,48,48,44.25,45.25,59200
B,20190417,0.48,0.48,0.47,0.47,53300
B-WORK,20190417,11.1,11.1,11,11.1,300000
BA,20190417,12,12,11.8,12,198300
BAFS,20190417,37.75,37.75,36.75,37,509400
BANPU,20190417,16,16.2,15.9,16.1,23122700
BAY,20190417,37.5,37.5,37.25,37.5,147200
BBL,20190417,210,212,209,211,5162200
BCH,20190417,17.3,17.8,17.2,17.5,12713400
BCP,20190417,33.25,33.75,33,33.5,7367600
BCPG,20190417,17,17.3,16.9,17.3,11421400
BCT,20190417,46,46,45.25,46,2500
BDMS,20190417,25,25.75,25,25.25,56088000
BEAUTY,20190417,6.75,7.1,6.75,7.1,136602900
BEC,20190417,8.15,8.9,8.15,8.9,76097400
BEM,20190417,10.2,10.4,10.1,10.3,67549600
BFIT,20190417,17.9,17.9,17.8,17.9,69800
BGC,20190417,11.2,11.3,11.1,11.2,1022900
BGRIM,20190417,32,33,32,32.5,16016900
BGT,20190417,1.01,1.04,1,1.03,596100
BH,20190417,179,179.5,177.5,178.5,1387900
BIG,20190417,1.25,1.27,1.24,1.26,5708000
BIZ,20190417,2.94,2.96,2.94,2.94,235000
BJC,20190417,51.5,52,51.25,51.5,2999100
BJCHI,20190417,2,2.02,2,2.02,323200
BKD,20190417,3.04,3.08,3.02,3.02,1119000
BKI,20190417,325,326,324,326,4100
BKKCP,20190417,12.6,12.7,12.6,12.7,78100
BLA,20190417,29.75,29.75,29.25,29.75,645700
BLAND,20190417,1.57,1.6,1.57,1.59,24593900
BM,20190417,2.84,2.86,2.84,2.86,16600
BOFFICE,20190417,14,14,14,14,88700
BOL,20190417,2.16,2.24,2.16,2.24,840900
BPP,20190417,23.1,23.6,23,23.5,8411400
BR,20190417,3.84,3.86,3.84,3.84,638000
BROCK,20190417,1.91,1.92,1.9,1.92,87800
BROOK,20190417,0.51,0.51,0.5,0.51,470300
BRR,20190417,6.1,6.15,6.05,6.15,26800
BRRGIF,20190417,10,10.1,10,10.1,28900
BSBM,20190417,0.91,0.91,0.9,0.91,29000
BSM,20190417,0.58,0.59,0.58,0.58,413700
BTS,20190417,11.7,11.8,11.4,11.6,55839300
BTSGIF,20190417,12.2,12.3,12.1,12.2,1895300
BTW,20190417,1.5,1.5,1.5,1.5,549800
BWG,20190417,1.12,1.15,1.12,1.14,24406400
CAZ,20190417,2.66,2.72,2.64,2.7,3869900
CBG,20190417,54.75,59.75,54.5,59.75,9606000
CCET,20190417,1.95,1.96,1.93,1.93,791000
CCP,20190417,0.34,0.36,0.34,0.36,914800
CEN,20190417,1.06,1.08,1.06,1.08,183500
CENTEL,20190417,43.25,44.25,43.25,44,6644400
CFRESH,20190417,3.82,3.84,3.82,3.84,40000
CGD,20190417,1.11,1.11,1.1,1.1,334800
CGH,20190417,0.92,0.93,0.91,0.92,96000
CHAYO,20190417,4.28,4.3,4.24,4.3,1235500
CHEWA,20190417,1.11,1.12,1.09,1.11,2699400
CHG,20190417,1.91,1.95,1.91,1.93,22536200
CHO,20190417,1.12,1.14,1.12,1.12,499300
CHOTI,20190417,121.5,122,121.5,122,200
CHOW,20190417,2.48,2.58,2.48,2.48,1036900
CI,20190417,1.26,1.28,1.26,1.28,2800
CIG,20190417,0.28,0.28,0.27,0.28,35400
