<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190627,11.4,11.54,11.4,11.54,33300
BMSCG,20190627,8.59,8.63,8.59,8.6,39800
BMSCITH,20190627,13.03,13.09,13.03,13.09,401100
BSET100,20190627,11.17,11.22,11.17,11.22,638700
CHINA,20190627,5.59,5.59,5.55,5.56,36000
EBANK,20190627,5.7,5.7,5.65,5.7,1300
EICT,20190627,5.2,5.2,4.95,4.95,300
ENGY,20190627,6.5,6.5,6.5,6.5,100
ENY,20190627,7.6,7.6,7.6,7.6,6000
ESET50,20190627,6.07,6.08,6.07,6.08,300
GLD,20190627,1.82,1.82,1.81,1.81,162000
TDEX,20190627,11.28,11.37,11.28,11.36,616500
TGOLDETF,20190627,4,4,3.99,3.99,100700
2S,20190627,2.24,2.26,2.2,2.22,119300
7UP,20190627,0.28,0.31,0.27,0.31,11211600
A,20190627,6.35,6.35,6.35,6.35,12000
AAV,20190627,4.18,4.18,4.06,4.06,64162500
ABICO,20190627,4.58,4.68,4.58,4.68,127900
ABM,20190627,0.87,0.89,0.87,0.87,364400
ABPIF,20190627,6.15,6.2,6.15,6.2,803000
ACAP,20190627,3.12,3.14,3.04,3.06,2597900
ACC,20190627,0.67,0.68,0.66,0.68,381500
ACG,20190627,1.66,1.7,1.56,1.56,291608100
ADB,20190627,0.82,0.82,0.8,0.81,116800
ADVANC,20190627,208,214,207,214,13302800
AEC,20190627,0.57,0.6,0.57,0.6,2265700
AEONTS,20190627,226,226,222,223,557600
AF,20190627,0.7,0.7,0.68,0.7,40000
AFC,20190627,8.05,8.05,8.05,8.05,1100
AGE,20190627,1.11,1.11,1.09,1.09,2917100
AH,20190627,19.6,19.6,19.3,19.4,158600
AHC,20190627,15.9,15.9,15.8,15.9,94900
AI,20190627,1.6,1.62,1.59,1.6,18081500
AIE,20190627,0.61,0.61,0.59,0.59,11893800
AIMIRT,20190627,12.5,12.6,12.5,12.6,575900
AIRA,20190627,1.31,1.31,1.3,1.31,93000
AIT,20190627,23.1,23.1,23,23,189200
AJ,20190627,9.55,9.55,9.25,9.25,190900
AJA,20190627,0.22,0.22,0.2,0.2,849300
AKP,20190627,1.57,1.68,1.57,1.62,2312800
AKR,20190627,0.78,0.8,0.76,0.76,3397300
ALL,20190627,4.5,4.56,4.48,4.5,958300
ALLA,20190627,1.38,1.41,1.37,1.38,3242000
ALT,20190627,2.98,3.06,2.96,2.98,458600
ALUCON,20190627,173,173.5,171.5,172.5,4100
AMA,20190627,6.95,7.05,6.8,6.95,5477100
AMANAH,20190627,2.04,2.16,2.02,2.04,47504200
AMARIN,20190627,4.96,4.96,4.96,4.96,8000
AMATA,20190627,24.4,24.5,24.2,24.3,7394000
AMATAR,20190627,12.3,12.3,12.2,12.2,58900
AMATAV,20190627,5.05,5.1,5.05,5.05,176800
AMC,20190627,1.74,1.74,1.7,1.71,252900
ANAN,20190627,3.86,3.9,3.86,3.88,6848700
AOT,20190627,74,74.5,73.75,74,24223200
AP,20190627,7.85,7.95,7.8,7.8,15275800
APCO,20190627,3.82,3.82,3.78,3.82,18500
APCS,20190627,4.68,4.68,4.6,4.68,40100
APEX,20190627,0.18,0.19,0.18,0.19,1289300
APURE,20190627,1.37,1.37,1.35,1.36,108000
