<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20191015,10.5,10.51,10.48,10.48,12000
BMSCG,20191015,7.94,8,7.91,7.99,114800
BMSCITH,20191015,11.89,11.9,11.83,11.86,294900
BSET100,20191015,10.61,10.62,10.55,10.59,422800
CHINA,20191015,5.37,5.42,5.37,5.4,33900
EBANK,20191015,5.09,5.1,4.91,4.91,2600
ENY,20191015,7.4,7.4,7.34,7.35,9200
ESET50,20191015,6,6,5.78,5.78,11000
GLD,20191015,1.93,1.94,1.92,1.93,29800
TDEX,20191015,10.8,10.84,10.79,10.83,192600
TGOLDETF,20191015,4.18,4.19,4.18,4.19,118900
2S,20191015,2.28,2.3,2.28,2.28,246700
7UP,20191015,0.53,0.54,0.52,0.53,6196700
A,20191015,6.25,6.25,6.2,6.25,11000
AAV,20191015,2.96,2.96,2.82,2.84,21487500
ABICO,20191015,4.18,4.18,4.1,4.16,700
ABM,20191015,0.83,0.85,0.83,0.84,61700
ABPIF,20191015,4.9,4.9,4.86,4.88,176500
ACAP,20191015,1.67,1.67,1.62,1.62,1170000
ACC,20191015,0.65,0.65,0.63,0.65,11600
ACG,20191015,1.17,1.18,1.16,1.18,83700
ADB,20191015,0.62,0.62,0.61,0.61,105500
ADVANC,20191015,230,235,229,234,5554800
AEC,20191015,0.29,0.31,0.28,0.3,1395100
AEONTS,20191015,214,217,212,212,539500
AF,20191015,0.66,0.66,0.65,0.66,135100
AGE,20191015,0.91,0.93,0.91,0.91,478700
AH,20191015,15,15.2,15,15.2,192000
AHC,20191015,15.5,15.5,15.5,15.5,500
AI,20191015,1.18,1.18,1.15,1.16,1600500
AIE,20191015,0.4,0.4,0.39,0.39,1968400
AIMCG,20191015,10,10,9.95,10,174500
AIMIRT,20191015,14.9,15,14.9,15,21500
AIRA,20191015,1.29,1.3,1.29,1.3,4700
AIT,20191015,20.4,20.5,20.3,20.3,56000
AJ,20191015,8,8,7.85,7.95,40300
AJA,20191015,0.19,0.19,0.18,0.18,4531700
AKP,20191015,1.3,1.31,1.29,1.31,61700
AKR,20191015,0.74,0.74,0.73,0.73,183400
ALL,20191015,4.42,4.44,4.38,4.42,977900
ALLA,20191015,1.18,1.19,1.17,1.18,354100
ALT,20191015,2.3,2.36,2.24,2.3,40300
ALUCON,20191015,163,163,160.5,160.5,2800
AMA,20191015,6.7,6.7,6.5,6.5,339400
AMANAH,20191015,3.12,3.12,3,3.04,27142600
AMARIN,20191015,4.8,4.8,4.78,4.8,38300
AMATA,20191015,25.25,25.5,24.8,24.9,6790300
AMATAR,20191015,12.8,12.8,12.7,12.7,500
AMATAV,20191015,4.92,4.92,4.84,4.86,55000
AMC,20191015,1.81,1.81,1.81,1.81,40000
ANAN,20191015,3.14,3.16,3.12,3.14,1665000
AOT,20191015,75.25,75.5,74.75,75.5,17764900
AP,20191015,6.55,6.55,6.4,6.55,8819000
APCO,20191015,3.4,3.4,3.26,3.4,343000
APCS,20191015,3.92,4,3.88,4,38000
APEX,20191015,0.16,0.16,0.16,0.16,180000
APURE,20191015,0.78,0.79,0.78,0.79,111500
AQ,20191015,0.02,0.03,0.02,0.02,32989600
AQUA,20191015,0.48,0.48,0.46,0.47,27866800
ARIN,20191015,0.63,0.63,0.62,0.62,993000
ARIP,20191015,0.42,0.46,0.41,0.46,1764900
ARROW,20191015,8.45,8.45,8.45,8.45,26600
AS,20191015,0.85,1,0.81,0.82,45700
ASAP,20191015,2.66,2.74,2.66,2.68,287300
ASEFA,20191015,4.48,4.48,4.4,4.44,244600
ASIA,20191015,6.45,6.45,6.4,6.4,5400
ASIAN,20191015,5.7,5.7,5.6,5.65,117500
ASIMAR,20191015,1.4,1.4,1.38,1.38,167700
ASK,20191015,25.75,26.25,25.75,26,39900
ASN,20191015,6.45,6.55,6.45,6.45,129300
ASP,20191015,1.85,1.85,1.83,1.83,3197900
ATP30,20191015,1.37,1.38,1.36,1.37,261400
AU,20191015,12.8,12.8,12.6,12.6,773800
AUCT,20191015,8.5,8.75,8.45,8.75,1907800
AWC,20191015,6.25,6.4,6.2,6.35,601569300
AYUD,20191015,40,40,40,40,700
B,20191015,0.28,0.28,0.27,0.27,260600
B-WORK,20191015,12.6,12.8,12.6,12.8,96000
B52,20191015,0.21,0.22,0.2,0.21,215800
BA,20191015,8.3,8.5,8.3,8.35,2597700
BAFS,20191015,32.75,32.75,32.25,32.5,55400
BANPU,20191015,12.3,12.5,12.2,12.4,41418600
BAY,20191015,32.5,32.5,32.25,32.25,116500
BBL,20191015,169,169.5,166,167,6518500
BCH,20191015,16,16.1,15.9,16,10153200
BCP,20191015,26.5,26.5,25.75,26,2377000
BCPG,20191015,18.6,18.6,18.4,18.5,2096100
BCT,20191015,42.25,43.25,42.25,43,3800
BDMS,20191015,23.6,23.8,23.5,23.6,18766200
BEAUTY,20191015,2.04,2.04,1.9,1.91,108125600
BEC,20191015,7.2,7.25,6.95,7,2749400
BEM,20191015,10.8,10.9,10.7,10.8,23428500
BFIT,20191015,24.2,25.75,24.2,25.25,2405200
BGC,20191015,15.9,16.5,15.7,16.2,5344000
BGRIM,20191015,48,48.75,47.25,48.75,15930700
BGT,20191015,1.01,1.01,1,1,21800
BH,20191015,125,125.5,121.5,122,1529100
BIG,20191015,0.67,0.68,0.66,0.66,3022700
BIZ,20191015,2.68,2.7,2.68,2.7,205000
BJC,20191015,51.5,51.75,50.75,51,1740800
BJCHI,20191015,2.26,2.4,2.26,2.4,929400
BKD,20191015,2.74,2.8,2.74,2.8,117700
BKI,20191015,315,315,314,315,4700
BKKCP,20191015,13.8,13.8,13.8,13.8,200
BLA,20191015,19.4,19.6,19.4,19.4,178200
BLAND,20191015,1.47,1.48,1.46,1.46,7869400
BM,20191015,2.02,2.06,2.02,2.06,94400
BOFFICE,20191015,17.2,17.2,17,17,141700
BOL,20191015,3.16,3.2,3.14,3.18,48200
