<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190904,10.68,10.73,10.64,10.67,11300
ABFTH,20190904,1402,1402,1402,1402,100
BMSCG,20190904,8.34,8.34,8.24,8.27,27600
BMSCITH,20190904,12,12.13,12,12.11,354600
BSET100,20190904,10.67,10.77,10.65,10.75,291700
CHINA,20190904,5.32,5.6,5.32,5.37,22100
EBANK,20190904,5.05,5.05,5.04,5.04,2000
ECOMM,20190904,8.92,8.92,8.92,8.92,6900
EICT,20190904,5.65,5.65,5.63,5.63,300
ENGY,20190904,6.25,6.28,6.25,6.28,7300
ESET50,20190904,5.83,5.83,5.82,5.82,400
GLD,20190904,1.98,2,1.98,1.99,882700
TDEX,20190904,10.78,10.94,10.78,10.92,268300
TGOLDETF,20190904,4.38,4.38,4.36,4.37,163900
2S,20190904,2.34,2.4,2.22,2.24,1591700
7UP,20190904,0.6,0.61,0.59,0.61,21922900
A,20190904,6.25,6.25,6.25,6.25,13000
AAV,20190904,3.14,3.2,3.14,3.18,8069800
ABICO,20190904,4.22,4.22,4.2,4.2,11100
ABM,20190904,0.87,0.87,0.85,0.86,32500
ABPIF,20190904,6.05,6.25,6.05,6.25,602900
ACAP,20190904,1.98,2.42,1.94,2.2,43997000
ACC,20190904,0.63,0.67,0.63,0.67,208100
ACG,20190904,1.48,1.5,1.48,1.49,251600
ADB,20190904,0.62,0.62,0.6,0.6,308900
ADVANC,20190904,233,236,232,234,7331800
AEC,20190904,0.31,0.32,0.29,0.29,1309000
AEONTS,20190904,217,219,216,217,253100
AF,20190904,0.65,0.66,0.65,0.65,100100
AFC,20190904,7.5,7.5,7.3,7.35,2400
AGE,20190904,0.94,0.95,0.93,0.94,3147700
AH,20190904,17.9,18.1,17.7,17.9,198500
AHC,20190904,15.6,15.7,15.5,15.6,16400
AI,20190904,1.22,1.23,1.21,1.22,4827100
AIE,20190904,0.47,0.49,0.46,0.48,12904200
AIMCG,20190904,10,10.1,10,10.1,624300
AIMIRT,20190904,14.2,14.2,14.1,14.1,491400
AIRA,20190904,1.3,1.31,1.3,1.31,219200
AIT,20190904,21.5,21.8,21.4,21.5,273100
AJ,20190904,8.7,8.7,8.65,8.65,22500
AJA,20190904,0.19,0.2,0.19,0.19,4116500
AKP,20190904,1.38,1.39,1.37,1.39,1377700
AKR,20190904,0.75,0.77,0.75,0.76,284000
ALL,20190904,4.18,4.18,4.12,4.16,768800
ALLA,20190904,1.3,1.33,1.27,1.28,1170200
ALT,20190904,2.5,2.5,2.48,2.48,48200
ALUCON,20190904,166.5,166.5,166,166,300
AMA,20190904,7.8,7.85,7.55,7.75,1162000
AMANAH,20190904,2.44,2.48,2.42,2.44,9527100
AMARIN,20190904,4.84,4.98,4.82,4.86,19700
AMATA,20190904,27.25,27.75,26.5,26.75,7212100
AMATAR,20190904,12.3,12.3,12.2,12.2,20500
AMATAV,20190904,4.68,4.9,4.66,4.86,1137700
AMC,20190904,1.83,1.83,1.81,1.81,36300
ANAN,20190904,3.18,3.22,3.16,3.22,4911000
AOT,20190904,72.25,74.5,72.25,74.25,50565600
AP,20190904,7.05,7.15,6.9,7.05,9428900
APCO,20190904,3.28,3.34,3.28,3.34,7600
APCS,20190904,4.2,4.2,4.18,4.18,23800
APEX,20190904,0.17,0.18,0.16,0.18,2236600
APURE,20190904,0.92,0.92,0.91,0.91,223000
AQ,20190904,0.02,0.03,0.01,0.03,16671200
AQUA,20190904,0.52,0.53,0.5,0.51,33782000
ARIN,20190904,0.76,0.77,0.75,0.76,1004100
ARIP,20190904,0.44,0.45,0.44,0.44,99500
ARROW,20190904,8.5,9,8.4,9,928200
AS,20190904,0.86,0.91,0.82,0.87,134700
ASAP,20190904,2.74,2.84,2.72,2.74,2295000
ASEFA,20190904,4.66,4.72,4.64,4.68,106800
ASIA,20190904,6.9,6.9,6.9,6.9,2000
ASIAN,20190904,6.2,6.4,6.15,6.25,1121600
ASIMAR,20190904,1.55,1.57,1.52,1.53,189300
ASK,20190904,26.25,26.25,26,26.25,90000
ASN,20190904,6,6,5.85,5.85,16400
ASP,20190904,2.32,2.36,2.32,2.34,1083800
ATP30,20190904,1.44,1.46,1.43,1.44,287900
AU,20190904,14.3,14.7,14.2,14.7,2435800
AUCT,20190904,8.45,8.5,8.25,8.35,4807800
AYUD,20190904,41,41,40.25,40.25,11700
B,20190904,0.31,0.32,0.31,0.32,522000
B-WORK,20190904,12.2,12.5,12.2,12.2,55000
B52,20190904,0.22,0.24,0.22,0.24,732300
BA,20190904,9.8,9.9,9.8,9.9,181100
BAFS,20190904,33.5,33.5,33.25,33.25,373800
BANPU,20190904,12.9,12.9,12.6,12.7,21335500
BAY,20190904,34.5,35.25,34.25,34.25,1115300
BBL,20190904,166.5,168.5,166.5,166.5,3033100
BCH,20190904,16.2,16.2,15.9,16.1,13864100
BCP,20190904,26.75,27,26.25,26.75,3145500
BCPG,20190904,18.6,18.9,18.6,18.8,4367400
BCT,20190904,41.25,42,41,42,9100
BDMS,20190904,23.4,23.7,23.3,23.7,43274000
BEAUTY,20190904,2.92,2.94,2.7,2.78,90207600
BEC,20190904,8.25,8.4,8.15,8.35,5417300
BEM,20190904,11,11.2,11,11.2,45716600
BFIT,20190904,14.9,15,14.5,14.8,134300
BGC,20190904,15.7,16.3,14.9,15.2,10872500
BGRIM,20190904,42.25,42.75,41.75,42.25,13602400
BGT,20190904,0.99,0.99,0.98,0.98,359400
BH,20190904,135.5,135.5,132,134,2128300
BIG,20190904,0.85,0.85,0.83,0.84,9182200
BIZ,20190904,2.58,2.6,2.56,2.58,71600
BJC,20190904,54.5,56,54.5,55.25,10158700
BJCHI,20190904,2.52,2.56,2.5,2.5,449200
BKD,20190904,2.78,2.8,2.76,2.78,195900
BKI,20190904,320,322,320,322,1500
BKKCP,20190904,14,14.1,13.9,14.1,22400
BLA,20190904,20.3,20.4,20,20.3,865200
BLAND,20190904,1.5,1.55,1.5,1.53,26289700
BM,20190904,2.24,2.36,2.18,2.18,438900
BOFFICE,20190904,16.8,17,16.7,16.8,400900
BOL,20190904,2.82,2.94,2.8,2.92,457800
BPP,20190904,19.9,20.4,19.9,20.3,5412100
BR,20190904,3,3.02,2.96,2.98,337500
BROCK,20190904,1.92,1.93,1.91,1.93,179900
BROOK,20190904,0.48,0.49,0.48,0.49,2072100
BRR,20190904,5.1,5.1,4.92,4.92,71400
BRRGIF,20190904,9.5,9.5,9.45,9.45,39000
BSBM,20190904,0.89,0.9,0.89,0.9,175000
BSM,20190904,0.36,0.38,0.35,0.37,828700
BTS,20190904,13.7,14.1,13.6,14.1,100843400
BTSGIF,20190904,11.1,11.1,11,11,4734200
BTW,20190904,1.22,1.26,1.16,1.17,1628600
BWG,20190904,0.73,0.74,0.72,0.73,8080800
CAZ,20190904,2.36,2.36,2.32,2.34,366200
CBG,20190904,80,81.25,79.5,80.25,5179500
CCET,20190904,1.82,1.83,1.8,1.81,481000
CCP,20190904,0.34,0.34,0.33,0.34,285400
CEN,20190904,0.92,0.92,0.92,0.92,51000
CENTEL,20190904,32.5,34.5,32.5,34.25,13813300
CFRESH,20190904,2.08,2.26,2.08,2.14,993600
CGD,20190904,1.01,1.05,1,1.02,8202500
CGH,20190904,0.85,0.86,0.85,0.86,994500
CHAYO,20190904,4.76,4.8,4.76,4.76,1730700
CHEWA,20190904,0.72,0.73,0.71,0.72,1911400
CHG,20190904,2.36,2.42,2.36,2.42,27684300
CHO,20190904,0.86,0.86,0.85,0.85,736300
CHOW,20190904,1.96,1.97,1.92,1.94,165000
CI,20190904,1.07,1.07,1.07,1.07,600
CIG,20190904,0.24,0.24,0.22,0.22,1187700
CIMBT,20190904,0.66,0.67,0.66,0.66,824700
CITY,20190904,2.02,2.04,2.02,2.04,30500
CK,20190904,22.9,23.1,22.6,22.6,8344600
CKP,20190904,6.6,6.65,6.45,6.5,72627200
CM,20190904,3.16,3.18,3.16,3.18,8100
CMAN,20190904,2.06,2.06,2.02,2.06,683000
CMC,20190904,1.11,1.11,1.08,1.08,1301200
CMO,20190904,1.2,1.21,1.19,1.2,49700
CMR,20190904,2.2,2.22,2.18,2.2,110000
CNS,20190904,1.69,1.7,1.69,1.69,9400
CNT,20190904,1.87,1.87,1.85,1.87,22500
COL,20190904,20.1,20.2,20.1,20.2,8200
COLOR,20190904,1.19,1.2,1.17,1.2,38000
COM7,20190904,26.25,26.25,25.25,25.5,5893700
COMAN,20190904,3.06,3.14,2.9,2.96,566800
COTTO,20190904,1.78,1.8,1.78,1.79,47100
CPALL,20190904,83.5,84,82.75,84,21343300
CPF,20190904,28.25,29.75,28.25,29.25,41899700
CPH,20190904,4.38,4.38,4.12,4.32,4100
CPI,20190904,1.47,1.49,1.46,1.46,356900
CPL,20190904,1.2,1.22,1.2,1.2,409500
CPN,20190904,67,69.75,66.75,69,13606400
CPNCG,20190904,15,15.1,15,15.1,636900
CPNREIT,20190904,35.5,35.5,35.25,35.25,1236000
CPR,20190904,4.72,4.72,4.68,4.68,33500
CPT,20190904,0.98,0.98,0.94,0.96,1934100
CPTGF,20190904,13.3,13.3,13.3,13.3,2000
CRANE,20190904,2.08,2.08,2.02,2.06,346900
CRD,20190904,0.98,0.98,0.95,0.96,167100
CRYSTAL,20190904,8.9,8.9,8.85,8.85,26000
CSC,20190904,48,48,47.75,47.75,700
CSP,20190904,1.04,1.04,1.04,1.04,4200
CSS,20190904,1.62,1.66,1.62,1.62,3828500
CTARAF,20190904,5.9,5.9,5.85,5.85,55700
CTW,20190904,6.7,6.7,6.7,6.7,84700
CWT,20190904,2.88,2.88,2.84,2.88,118200
D,20190904,6,6,5.85,5.85,65900
DCC,20190904,2,2.02,1.99,2.02,2700200
DCON,20190904,0.37,0.39,0.37,0.38,11003300
DCORP,20190904,0.48,0.49,0.47,0.48,320800
DDD,20190904,28.75,29,26.75,29,1414400
DELTA,20190904,46.5,47,45.5,46.5,352200
DEMCO,20190904,3.16,3.2,3.16,3.18,245900
DIF,20190904,17.3,17.4,17.2,17.4,25963200
DIMET,20190904,0.71,0.74,0.69,0.69,4993700
DOD,20190904,12.5,12.7,12.1,12.4,4321400
DOHOME,20190904,9.05,9.75,9.05,9.75,60323700
DREIT,20190904,6.2,6.2,6.1,6.15,1306700
DRT,20190904,6.25,6.25,6.2,6.2,528300
DTAC,20190904,63.25,64,62.25,62.25,13737900
DTC,20190904,9.85,10.2,9.85,10,307200
EA,20190904,48.25,49,48,48.75,16556200
EASON,20190904,1.67,1.67,1.67,1.67,500
EASTW,20190904,12.4,12.5,12.3,12.4,553300
ECF,20190904,2.36,2.38,2.34,2.36,1269500
ECL,20190904,1.57,1.61,1.56,1.58,1799000
EE,20190904,0.52,0.52,0.46,0.51,1362800
EFORL,20190904,0.04,0.05,0.03,0.05,18380600
EGATIF,20190904,13.7,13.7,13.5,13.5,3364500
EGCO,20190904,344,375,344,357,3418400
EIC,20190904,0.04,0.04,0.03,0.04,772800
EKH,20190904,7.5,7.55,7.4,7.5,926800
EMC,20190904,0.24,0.24,0.23,0.24,5674100
EPCO,20190904,4.22,4.22,4.1,4.1,9079000
EPG,20190904,7.75,7.8,7.6,7.6,4084900
ERW,20190904,6.25,6.45,6.2,6.4,29087700
ERWPF,20190904,5.25,5.3,5.2,5.25,18100
ESSO,20190904,8.25,8.45,8.2,8.3,21632600
ESTAR,20190904,0.43,0.44,0.42,0.42,1456800
ETE,20190904,0.92,0.92,0.89,0.89,238300
EVER,20190904,0.34,0.35,0.34,0.34,3114400
FANCY,20190904,0.73,0.76,0.72,0.74,2425700
FLOYD,20190904,1.71,1.84,1.7,1.7,2824800
FMT,20190904,24,24,24,24,400
FN,20190904,1.75,1.76,1.69,1.69,2340000
FNS,20190904,3,3.02,3,3,14400
FORTH,20190904,5.75,5.8,5.65,5.65,201700
FPI,20190904,2.46,2.5,2.42,2.5,125000
FPT,20190904,19.7,19.9,19.4,19.4,2238900
FSMART,20190904,7.45,7.5,6.5,6.65,50650400
FSS,20190904,1.73,1.74,1.73,1.74,10100
FTE,20190904,2.12,2.12,2.12,2.12,54300
FTREIT,20190904,17.5,17.5,17.3,17.4,563400
FUTUREPF,20190904,25.5,25.75,25.25,25.5,108500
FVC,20190904,0.5,0.51,0.49,0.5,323100
GAHREIT,20190904,9.1,9.15,9.1,9.1,47100
GBX,20190904,0.53,0.53,0.53,0.53,50100
GC,20190904,5.1,5.2,5.1,5.15,80800
GCAP,20190904,2.3,2.44,2.3,2.34,2716600
GEL,20190904,0.21,0.21,0.19,0.2,5746400
GENCO,20190904,0.61,0.61,0.6,0.6,102000
GFPT,20190904,16.8,17.5,16.8,17.3,5843000
GGC,20190904,11.6,11.8,11.4,11.7,1403600
GIFT,20190904,2.72,2.74,2.64,2.72,375900
GJS,20190904,0.14,0.14,0.13,0.13,288400
GL,20190904,5.45,5.55,5.4,5.45,1273800
GLAND,20190904,2.8,2.8,2.72,2.72,7300
GLANDRT,20190904,13.6,13.6,13.6,13.6,20300
GLOBAL,20190904,15.9,16.9,15.8,16.6,24765000
GLOW,20190904,89.75,90,89.75,89.75,97500
GOLD,20190904,8.4,8.4,8.25,8.25,1050000
GOLDPF,20190904,7.55,7.55,7.4,7.4,90200
GPI,20190904,1.9,1.9,1.89,1.9,135200
GPSC,20190904,72.25,72.25,69.5,70,21606600
GRAMMY,20190904,11,11,11,11,63000
GRAND,20190904,0.96,0.96,0.9,0.92,10162900
GREEN,20190904,0.93,0.93,0.9,0.92,373500
GSC,20190904,0.93,1.02,0.93,0.94,4307700
GTB,20190904,0.61,0.63,0.61,0.63,314400
GULF,20190904,158,160,155.5,156,15663200
GUNKUL,20190904,3.2,3.24,3.16,3.18,50844300
