<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190530,10.91,11.2,10.91,11.09,8800
BMSCG,20190530,7.99,8.03,7.99,8.03,13800
BMSCITH,20190530,12.3,12.37,12.3,12.32,183100
BSET100,20190530,10.47,10.51,10.46,10.48,224900
CHINA,20190530,5.27,5.33,5.27,5.33,192200
ENY,20190530,7.2,7.2,7.19,7.19,36200
ESET50,20190530,5.72,5.72,5.72,5.72,100
GLD,20190530,1.73,1.73,1.72,1.73,221100
TDEX,20190530,10.65,10.71,10.65,10.71,1900
TGOLDETF,20190530,3.77,3.78,3.77,3.78,10400
2S,20190530,2.16,2.18,2.16,2.18,51400
7UP,20190530,0.26,0.26,0.24,0.24,2627600
A,20190530,6.35,6.35,6.35,6.35,13000
AAV,20190530,3.98,4.02,3.96,3.98,7636900
ABICO,20190530,3.94,4.02,3.94,4.02,166300
ABM,20190530,0.88,0.89,0.88,0.88,24700
ABPIF,20190530,5.95,5.95,5.9,5.95,255800
ACAP,20190530,3.7,3.7,3.6,3.6,188400
ACC,20190530,0.69,0.69,0.68,0.69,359700
ADB,20190530,0.82,0.83,0.82,0.82,63800
ADVANC,20190530,192,192.5,191,192,3009600
AEC,20190530,0.55,0.57,0.55,0.57,866100
AEONTS,20190530,199.5,199.5,195.5,197.5,1185200
AF,20190530,0.66,0.68,0.66,0.68,300
AGE,20190530,0.98,0.98,0.96,0.97,1968800
AH,20190530,18.7,18.9,18.5,18.8,408300
AHC,20190530,16.8,16.9,16.8,16.9,5000
AIMIRT,20190530,12.1,12.1,12,12.1,180200
AIRA,20190530,1.28,1.28,1.28,1.28,200
AIT,20190530,21.4,21.4,21.2,21.3,73700
AJ,20190530,9.65,9.75,9.6,9.65,7600
AJA,20190530,0.2,0.2,0.19,0.2,912400
AKP,20190530,1.61,1.61,1.59,1.6,21100
AKR,20190530,0.7,0.71,0.69,0.69,228500
ALL,20190530,3.9,3.9,3.76,3.82,6057400
ALLA,20190530,1.35,1.36,1.35,1.36,187100
ALT,20190530,2.72,2.74,2.7,2.74,10000
AMA,20190530,4.06,4.14,4.06,4.12,109000
AMANAH,20190530,1.55,1.59,1.51,1.56,5626700
AMARIN,20190530,4.8,5,4.8,5,13800
AMATA,20190530,21.8,22,21.8,22,4572900
AMATAR,20190530,11.8,11.8,11.7,11.8,28400
AMATAV,20190530,5,5.05,5,5,141300
AMC,20190530,1.64,1.66,1.64,1.64,22200
ANAN,20190530,3.76,3.76,3.72,3.74,15030800
AOT,20190530,67,67.25,66.25,66.5,16350900
AP,20190530,7.85,7.85,7.7,7.7,2514100
APCO,20190530,3.72,3.72,3.68,3.7,25700
APCS,20190530,4.72,4.72,4.68,4.72,35600
APEX,20190530,0.17,0.17,0.16,0.17,2840400
APURE,20190530,1.37,1.41,1.36,1.4,1625300
AQ,20190530,0.03,0.03,0.02,0.02,1569300
AQUA,20190530,0.48,0.49,0.48,0.49,190500
ARIP,20190530,0.42,0.42,0.4,0.41,113400
ARROW,20190530,8.05,8.1,8,8.1,13500
AS,20190530,0.79,0.79,0.79,0.79,24200
ASAP,20190530,2.48,2.5,2.38,2.42,1107800
ASEFA,20190530,4.72,4.76,4.72,4.76,135900
ASIA,20190530,7.3,7.3,7.3,7.3,9800
ASIAN,20190530,7.05,7.15,7.05,7.05,319800
ASIMAR,20190530,1.74,1.75,1.72,1.75,106600
ASK,20190530,23.6,23.7,23.5,23.6,109100
ASN,20190530,3.98,4,3.98,3.98,20000
ASP,20190530,2.58,2.6,2.56,2.6,2012400
ATP30,20190530,1.32,1.33,1.31,1.33,464300
AU,20190530,9.75,9.9,9.7,9.75,2770100
AUCT,20190530,6.7,6.9,6.65,6.8,787700
AYUD,20190530,41.5,41.5,40.5,40.5,12400
B,20190530,0.46,0.47,0.45,0.45,807100
B-WORK,20190530,11.3,11.3,11.2,11.3,212100
B52,20190530,0.28,0.29,0.28,0.28,11900
BA,20190530,11.2,11.3,11.1,11.2,228900
BAFS,20190530,34.5,34.75,34.5,34.75,99200
BANPU,20190530,14.9,15.4,14.8,15,30941300
BAY,20190530,36.75,37.25,36.75,36.75,257700
BBL,20190530,194.5,196,193.5,194.5,5095900
BCH,20190530,15.9,16.2,15.9,16,15540600
BCP,20190530,29,29.5,28.75,29.5,2064900
BCPG,20190530,17.3,17.6,17.3,17.4,2890900
BCT,20190530,47.5,48.25,47,48,22700
