<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190617,11.2,11.2,11.17,11.19,10900
BMSCG,20190617,8.37,8.37,8.36,8.36,14300
BMSCITH,20190617,12.67,12.69,12.61,12.61,305900
BSET100,20190617,10.8,10.82,10.78,10.79,314500
CHINA,20190617,5.3,5.3,5.25,5.25,19600
GLD,20190617,1.75,1.76,1.75,1.76,87800
TDEX,20190617,10.99,10.99,10.93,10.95,133500
TGOLDETF,20190617,3.86,3.87,3.85,3.86,147000
2S,20190617,2.22,2.22,2.18,2.22,48400
7UP,20190617,0.25,0.25,0.24,0.24,1385300
A,20190617,6.35,6.35,6.35,6.35,14000
AAV,20190617,4.04,4.04,4,4.02,5776300
ABICO,20190617,4.1,4.16,4.1,4.16,9900
ABM,20190617,0.88,0.88,0.86,0.86,204800
ABPIF,20190617,6,6.1,6,6.1,702300
ACAP,20190617,3.28,3.28,2.48,2.54,20107500
ACC,20190617,0.7,0.71,0.69,0.71,500500
ADB,20190617,0.83,0.84,0.82,0.84,115300
ADVANC,20190617,198,199,196.5,196.5,2660400
AEC,20190617,0.52,0.53,0.51,0.53,1766300
AEONTS,20190617,222,228,221,226,1116100
AF,20190617,0.7,0.72,0.7,0.7,1800
AFC,20190617,8.35,8.35,8.35,8.35,100
AGE,20190617,0.97,0.98,0.96,0.97,1031200
AH,20190617,19.2,19.2,19,19.1,258700
AHC,20190617,16.5,16.5,16.5,16.5,31000
AI,20190617,1.46,1.48,1.45,1.47,64595400
AIE,20190617,0.74,0.78,0.73,0.75,180475800
AIMIRT,20190617,12.7,12.7,12.6,12.6,76400
AIRA,20190617,1.29,1.3,1.29,1.29,141100
AIT,20190617,22.8,23.2,22.8,23,380200
AJ,20190617,9.25,9.35,9.25,9.35,12800
AJA,20190617,0.22,0.22,0.21,0.21,9577500
AKP,20190617,1.42,1.43,1.35,1.36,3836200
AKR,20190617,0.71,0.76,0.71,0.75,9947000
ALL,20190617,4.36,4.36,4.34,4.34,1724000
ALLA,20190617,1.37,1.37,1.35,1.36,1258100
ALT,20190617,2.74,2.9,2.74,2.88,556200
ALUCON,20190617,172,172,172,172,600
AMA,20190617,6,6.3,6,6.05,2561100
AMANAH,20190617,1.69,1.7,1.68,1.68,1677300
AMARIN,20190617,4.96,5,4.96,4.98,31300
AMATA,20190617,23.6,23.9,23.5,23.8,18797100
AMATAR,20190617,11.7,11.9,11.7,11.9,27400
AMATAV,20190617,5.05,5.1,5,5,243200
AMC,20190617,1.74,1.74,1.71,1.71,1100
ANAN,20190617,3.78,3.86,3.78,3.8,11644200
